question,gold_answer,result_cleaned,result,sparql
"What is the total number of games played between the Los Angeles Dodgers and the Philadelphia Phillies across the 1977, 1978, 2008, and 2009 National League Championship Series",18,0,"| total_games |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?games) AS ?total_games) WHERE {
  VALUES ?year {
    1977 1978 2008 2009
  }
  ?series wdt:P31 wd:Q1363275 .
  ?series wdt:P710 wd:Q334634 .
  ?series wdt:P710 wd:Q650840 .
  ?series wdt:P580 ?start .
  ?series wdt:P2077 ?games .
  FILTER(YEAR(?start) = ?year)
}"
Sort the Formula One seasons where Lewis Hamilton was the Drivers' Champion by the number of races from highest to lowest. What is the third number of races in this sorted list,20,"21.0
21.0
20.0
19.0
19.0
18.0","| races              |
| ------------------ |
| 21.0 (xsd:decimal) |
| 21.0 (xsd:decimal) |
| 20.0 (xsd:decimal) |
| 19.0 (xsd:decimal) |
| 19.0 (xsd:decimal) |
| 18.0 (xsd:decimal) |","SELECT ?races WHERE {
  wd:Q9673 wdt:P2522 ?season .
  ?season wdt:P1350 ?races .
}
ORDER BY DESC(?races)"
"What was the highest attendance recorded for a St. Louis Cardinals game played during the 1982, 2006, 2011, or 2013 National League Championship Series or the 2011 World Series",56357,,,"SELECT ?attendance WHERE {
  ?series wdt:P31 ?seriesType ; wdt:P585 ?seriesTime ; wdt:P710 wd:Q504309 .
  VALUES ?seriesType {
    wd:Q160237 wd:Q191121
  }
  VALUES ?year {
    1982 2006 2011 2013
  }
  FILTER(YEAR(?seriesTime) = ?year)
  FILTER((?seriesType = wd:Q160237 && ?year = 2011) ||(?seriesType = wd:Q191121))
  ?series wdt:P361 ?game .
  ?game wdt:P1110 ?attendance .
  FILTER(BOUND(?attendance) && REGEX(STR(?attendance) , ""^\\d+,\\d+$""))
  BIND(REPLACE(STR(?attendance) , "","" , """") AS ?cleaned)
  BIND(xsd:integer(?cleaned) AS ?numAttendance)
}
ORDER BY DESC(?numAttendance)
LIMIT 1"
What was the highest attendance recorded for any single game played during the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies,64924,,,"SELECT ?attendance WHERE {
  VALUES ?series {
    wd:Q3511262 wd:Q3511261
  }
  ?series wdt:P527 ?game .
  ?game wdt:P1110 ?attendance .
  FILTER(CONTAINS(?attendance , '56000'))
}
ORDER BY DESC(xsd:integer(REPLACE(STR(?attendance) , ',' , '')))
LIMIT 1"
"What was the total number of games played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies in 1977, 1978, 2008, and 2009",18,18.0,"| total              |
| ------------------ |
| 18.0 (xsd:decimal) |","SELECT(SUM(?games) AS ?total) WHERE {
  VALUES ?event {
    wd:Q1004352 wd:Q1004228 wd:Q3511262 wd:Q3511261
  }
  ?event wdt:P1350 ?games .
}"
"Sort the senior premiership wins for Richmond, Collingwood, and the Sydney Swans from highest to lowest. What is the number of wins for the team that ranks second in this list",15,,,
"What was the highest attendance for any game played during the 1975 American League Championship Series, the 2013 American League Championship Series, or the 2018 World Series",54400,,"| maxAttendance |
| ------------- |","SELECT(MAX(xsd:integer(REPLACE(STR(?attendance) , "","" , """"))) AS ?maxAttendance) WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?series wdt:P527 ?game .
  ?game wdt:P1080 ?attendance .
}
LIMIT 100"
"What is the total number of games played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies in 1977, 1978, 2008, and 2009",18,0,"| total_games |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?games) AS ?total_games) WHERE {
  VALUES ?year {
    1977 1978 2008 2009
  }
  ?series wdt:P710 wd:Q334634 ; wdt:P710 wd:Q650840 ; wdt:P585 ?dateTime ; wdt:P433 ?games .
  FILTER(YEAR(?dateTime) = ?year)
}"
Sort the Boston Red Sox post-season series wins by the number of games played from fewest to most. What is the number of games played in the second series in this sorted list,5,,,
"What is the longest duration, in minutes, of a game played between the Los Angeles Dodgers and Philadelphia Phillies in a National League Championship Series from 1978 onward",242,,,"SELECT ?edition ?game ?duration WHERE {
  ?series wdt:P31 wd:Q1363275 .
  ?edition wdt:P361 ?series ; wdt:P122 wd:Q334634 ; wdt:P122 wd:Q650840 ; wdt:P580 ?startDate .
  FILTER(YEAR(?startDate) >= 1978)
  ?game wdt:P361 ?edition ; wdt:P122 wd:Q334634 ; wdt:P122 wd:Q650840 ; wdt:P7290 ?duration .
}
ORDER BY DESC(?duration)
LIMIT 1"
Sort the attendance figures for each game of the 2013 American League Championship Series from lowest to highest. What is the attendance of the third game in this sorted list,38823,,,"SELECT ?attendance WHERE {
  VALUES ?team {
    wd:Q213959 wd:Q207841
  }
  .
  ?game wdt:P710 ?team ; wdt:P1110 ?attendance ; wdt:P580 ?date ; wdt:P31 wd:Q13406554 .
  FILTER(?date >= ""2013-10-12"" ^^ xsd:date && ?date <= ""2013-10-19"" ^^ xsd:date)
}
GROUP BY ?attendance
HAVING(COUNT(DISTINCT ?team) = 2)
ORDER BY ASC(xsd:integer(?attendance))
LIMIT 3"
Sort the players who won a medal at the 2013 BWF World Championships by height from tallest to shortest. What is the height in meters of the second player in this sorted list,1.78,,,"SELECT ?disciplineLabel ?playerLabel ?height WHERE {
  wd:Q799589 wdt:P527 ?discipline .
  ?discipline wdt:P1346 | wdt:P1614 | wdt:P1615 ?player .
  ?player wdt:P2048 ?height .
  SERVICE wikibase:label {
    ?discipline rdfs:label ?disciplineLabel .
    ?player rdfs:label ?playerLabel .
    FILTER(LANG(?disciplineLabel) = ""en"" && LANG(?playerLabel) = ""en"")
  }
}
ORDER BY DESC(?height)
LIMIT 3"
"What was the longest game duration in minutes for a St. Louis Cardinals game in the 1982, 2006, 2011 (NLCS), 2011 (World Series), or 2013 National League Championship Series",287,,,
What is the total number of games played in the National League Championship Series and World Series that the St. Louis Cardinals won for which game summaries are available,29,,,
"How many games were played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies for the years 1977, 1978, 2008, and 2009",18,0,"| totalGames  |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?games) AS ?totalGames) WHERE {
  VALUES ?year {
    1977 1978 2008 2009
  }
  ?season wdt:P3450 wd:Q182085 ; wdt:P580 ?startTime ; wdt:P710 wd:Q334634 ; wdt:P710 wd:Q650840 ; wdt:P1350 ?games .
  FILTER(YEAR(?startTime) = ?year)
}"
"Among the 2008, 2015, 2017, 2018, and 2019 Formula One seasons, sort the number of races in the seasons Lewis Hamilton won from highest to lowest. What is the third number",20,,,"SELECT ?races ?year WHERE {
  VALUES ?year {
    2008 2015 2017 2018 2019
  }
  ?season wdt:P31 wd:Q137604 .
  ?season wdt:P1346 wd:Q9673 .
  ?season wdt:P1534 ?races .
  ?season wdt:P580 ?startTime .
  FILTER(YEAR(?startTime) = ?year)
}
ORDER BY DESC(?races)
LIMIT 1
OFFSET 2"
Sort the Lewis Hamilton championship seasons after 2015 by the number of races from lowest to highest. What is the number of races in the second season in this sorted list,21,"2020 Formula One World Championship (lang:en)|2020|17.0
2017 Formula One World Championship (lang:en)|2017|20.0
2019 Formula One World Championship (lang:en)|2019|21.0","| seasonLabel                                   | year           | raceCount          |
| --------------------------------------------- | -------------- | ------------------ |
| 2020 Formula One World Championship (lang:en) | 2020 (xsd:int) | 17.0 (xsd:decimal) |
| 2017 Formula One World Championship (lang:en) | 2017 (xsd:int) | 20.0 (xsd:decimal) |
| 2019 Formula One World Championship (lang:en) | 2019 (xsd:int) | 21.0 (xsd:decimal) |","SELECT ?seasonLabel ?year ?raceCount WHERE {
  ?season wdt:P1346 wd:Q9673 .
  ?season wdt:P580 ?start .
  ?season wdt:P1350 ?raceCount .
  BIND(YEAR(?start) AS ?year)
  FILTER(?year > 2015)
  OPTIONAL {
    ?season rdfs:label ?seasonLabel
    FILTER(LANG(?seasonLabel) = ""en"")
  }
}
ORDER BY ASC(?raceCount)
LIMIT 3"
What is the difference between the number of main drivers listed for the 2002 Formula One season and the number of practice drivers listed for the 2003 Formula One season,16,0,"| mainCount   |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(DISTINCT ?driver) AS ?mainCount) WHERE {
  wd:Q69844 wdt:P710 ?driver .
}"
"What was the highest attendance figure for any game played in the 2018 World Series, 2013 American League Championship Series, or 1975 American League Championship Series",54400,,,"SELECT ?attendance WHERE {
  VALUES ?series {
    wd:Q56692089 wd:Q14870260 wd:Q3511178
  }
  ?series p:P276 / pq:P1110 ?attendance .
}
ORDER BY DESC(xsd:integer(?attendance))
LIMIT 1"
What is the difference in the number of years between the first and last VFL/AFL senior premiership won by Collingwood and the span for Richmond's AFL senior premierships,21,21,"| difference   |
| ------------ |
| 21 (xsd:int) |","SELECT(ABS((?maxColl - ?minColl) -(?maxRich - ?minRich)) AS ?difference) WHERE {
  {
    SELECT(MIN(YEAR(?dateColl)) AS ?minColl)(MAX(YEAR(?dateColl)) AS ?maxColl) WHERE {
      ?seasonColl wdt:P1346 wd:Q249679 .
      ?seasonColl wdt:P585 ?dateColl .
    }
  }
  {
    SELECT(MIN(YEAR(?dateRich)) AS ?minRich)(MAX(YEAR(?dateRich)) AS ?maxRich) WHERE {
      ?seasonRich wdt:P1346 wd:Q2521385 .
      ?seasonRich wdt:P585 ?dateRich .
    }
  }
}"
"How many games were played by the Boston Red Sox in the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",14,0,"| totalGames  |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?games) AS ?totalGames) WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?series wdt:P1500 ?games .
}"
What was the highest attendance for a game played between the Pittsburgh Pirates and the Cincinnati Reds in the National League Championship Series between 1970 and 1979,55006,,,"SELECT ?game ?attendance WHERE {
  ?series wdt:P361 wd:Q1363275 .
  ?series wdt:P585 ?date .
  FILTER(YEAR(?date) >= 1970 && YEAR(?date) <= 1979)
  {
    ?series wdt:P1346 wd:Q653772 ; wdt:P1451 wd:Q826751
  } UNION {
    ?series wdt:P1346 wd:Q826751 ; wdt:P1451 wd:Q653772
  }
  ?game wdt:P361 ?series .
  ?game(wdt:P1129 | wdt:P4989) ?attendance .
}
ORDER BY DESC(xsd:integer(?attendance))
LIMIT 1"
What was the longest game duration in minutes for any game played by the Boston Red Sox in the 1975 or 2013 American League Championship Series or the 2018 World Series,440,,"| longest_duration |
| ---------------- |","SELECT(MAX(?duration) AS ?longest_duration) WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?series wdt:P527 ?game .
  ?game wdt:P156 wd:Q213959 ; wdt:P2361 ?duration .
}"
How many more games were played in the 2013 American League Championship Series won by the Boston Red Sox compared to their 1975 American League Championship Series win,3,3.0,"| difference        |
| ----------------- |
| 3.0 (xsd:decimal) |","SELECT(?games2013 - ?games1975 AS ?difference) WHERE {
  wd:Q3511178 wdt:P1350 ?games1975 .
  wd:Q14870260 wdt:P1350 ?games2013 .
}"
How many games played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series had a combined score of more than 10 runs,9,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(?game) AS ?count) WHERE {
  ?series wdt:P31 wd:Q1363275 .
  ?game wdt:P361 ?series ; wdt:P710 wd:Q334634 ; wdt:P710 wd:Q650840 ; wdt:P2003 ?homeScore ; wdt:P2004 ?awayScore .
  FILTER(xsd:integer(?homeScore) + xsd:integer(?awayScore) > 10)
}"
What is the total number of times the Richmond and Collingwood senior football clubs were Grand Finalists in the Victorian Football League or Australian Football League,38,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(*) AS ?count) WHERE {
  VALUES ?team {
    wd:Q2521385 wd:Q249679
  }
  VALUES ?league {
    wd:Q2352741 wd:Q50783
  }
  ?season wdt:P118 ?league .
  {
    ?season wdt:P1346 ?team .
  } UNION {
    ?season wdt:P2858 ?team .
  }
}"
"How many games did the Boston Red Sox play across the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",14,0,"| totalGames  |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(xsd:integer(?wins) + xsd:integer(?losses)) AS ?totalGames) WHERE {
  VALUES ?series {
    wd:Q253000 wd:Q278844 wd:Q5145502
  }
  ?series p:P1532 ?participantStatement .
  ?participantStatement ps:P1532 wd:Q166634 .
  ?participantStatement pq:P5049 ?wins .
  ?participantStatement pq:P5050 ?losses .
}"
How many games between the Los Angeles Dodgers and the Philadelphia Phillies were played at Dodger Stadium in the National League Championship Series from 1977 to 2009,9,,,
What was the duration in minutes of the tenth shortest game played between the Los Angeles Dodgers and Philadelphia Phillies in the National League Championship Series,179,,,"SELECT ?durationMinutes WHERE {
  ?series wdt:P31 / wdt:P279 * wd:Q1363275 .
  ?series wdt:P710 wd:Q334634 .
  ?series wdt:P710 wd:Q650840 .
  ?game wdt:P361 ?series ; wdt:P710 wd:Q334634 ; wdt:P710 wd:Q650840 ; wdt:P2047 ?duration .
  BIND(xsd:float(?duration) * 60 AS ?durationMinutes)
}
ORDER BY ASC(?duration)
LIMIT 1
OFFSET 9"
"How many games were played at Fenway Park across the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series",7,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(?game) AS ?total) WHERE {
  VALUES ?series {
    wd:Q56692089 wd:Q14870260 wd:Q3511178
  }
  ?series wdt:P580 ?seriesStart ; wdt:P582 ?seriesEnd .
  ?game wdt:P31 wd:Q200199 ; wdt:P276 wd:Q49136 ; wdt:P585 ?gameTime .
  FILTER(?gameTime >= ?seriesStart && ?gameTime <= ?seriesEnd)
}"
"Sort the badminton players by the number of tournaments listed for them in 2013, from highest to lowest. What is the number of tournaments for the player ranked third",5,,,"SELECT(COUNT(?event) AS ?count) WHERE {
  ?event wdt:P641 wd:Q3294 .
  ?event wdt:P710 ?player .
  ?event wdt:P580 ?startTime .
  ?player wdt:P31 wd:Q5 .
  FILTER(YEAR(?startTime) = 2013)
}
GROUP BY ?player
ORDER BY DESC(?count)
OFFSET 2
LIMIT 1"
"How many games were played at Fenway Park across the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",7,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(DISTINCT ?game) AS ?count) WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?game wdt:P361 ?series .
  ?game wdt:P276 wd:Q49136 .
}"
What was the highest attendance recorded for a game played between the Los Angeles Dodgers and the Philadelphia Phillies during a National League Championship Series,64924,,,"SELECT ?attendance WHERE {
  ?series wdt:P179 wd:Q1363275 .
  ?series wdt:P710 wd:Q334634 .
  ?series wdt:P710 wd:Q650840 .
  ?game wdt:P361 ?series .
  ?game wdt:P1102 ?attendance .
  FILTER(isNumeric(?attendance))
}
ORDER BY DESC(?attendance)
LIMIT 1"
What was the highest attendance number recorded for any game in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies,64924,,"| maxAttendance |
| ------------- |","SELECT(MAX(?attendance) AS ?maxAttendance) WHERE {
  ?game wdt:P361 wd:Q122932436 ; wdt:P1586 ?attendance .
}"
What was the greatest attendance at any single game during a National League Championship Series featuring both the Los Angeles Dodgers and the Philadelphia Phillies,64924,,"| maxAttendance |
| ------------- |","SELECT(MAX(?attendance) AS ?maxAttendance) WHERE {
  ?series wdt:P31 wd:Q1363275 .
  ?series wdt:P1923 wd:Q334634 .
  ?series wdt:P1923 wd:Q650840 .
  ?game wdt:P361 ?series .
  ?game wdt:P1110 ?attendance .
  FILTER(DATATYPE(?attendance) = xsd:integer)
  .
}"
Sort the Formula One seasons won by Lewis Hamilton by the number of races from lowest to highest. What is the number of races in the third season in this sorted list,20,19.0,"| raceCount          |
| ------------------ |
| 19.0 (xsd:decimal) |","SELECT ?raceCount WHERE {
  ?season wdt:P1346 wd:Q9673 .
  ?season wdt:P1350 ?raceCount .
}
ORDER BY ?raceCount
LIMIT 1
OFFSET 2"
"How many games did the St. Louis Cardinals play at Busch Stadium across the 1982, 2006, 2011, and 2013 National League Championship Series, and the 2011 World Series",15,,,
How many total games were played across the National League Championship Series competitions that featured both the Los Angeles Dodgers and the Philadelphia Phillies,18,0,"| totalGames  |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(xsd:integer(?gamesAmount)) AS ?totalGames) WHERE {
  ?edition wdt:P179 wd:Q1363275 .
  {
    ?edition wdt:P1345 wd:Q650840 ; wdt:P1346 wd:Q334634 ; p:P482 / psv:P482 ?gamesNode .
  } UNION {
    ?edition wdt:P1345 wd:Q334634 ; wdt:P1346 wd:Q650840 ; p:P482 / psv:P482 ?gamesNode .
  }
  ?gamesNode wikibase:quantityAmount ?gamesAmount .
}"
"What is the combined number of games played in the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",14,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?games) AS ?total) WHERE {
  {
    ?series wdt:P361 wd:Q186453 .
    ?series wdt:P580 ?start .
    FILTER(YEAR(?start) = 1975)
    ?series wdt:P2041 ?games .
  } UNION {
    ?series wdt:P361 wd:Q186453 .
    ?series wdt:P580 ?start .
    FILTER(YEAR(?start) = 2013)
    ?series wdt:P2041 ?games .
  } UNION {
    ?series wdt:P361 wd:Q728810 .
    ?series wdt:P580 ?start .
    FILTER(YEAR(?start) = 2018)
    ?series wdt:P2041 ?games .
  }
}"
"Among teams that participated in the competition where Fitzroy won the 1944 Grand Final, what is the second highest number of senior premierships won in the VFL/AFL",13,,,"SELECT(MAX(?premierships) AS ?secondHighest) WHERE {
  ?team wdt:P430 wd:Q4565437 .
  ?team wdt:P1110 ?premierships .
  FILTER(isNumeric(?premierships))
}
GROUP BY ?premierships
ORDER BY DESC(?premierships)
OFFSET 1
LIMIT 1"
What is the greatest number of races held in a Formula One season where Lewis Hamilton won the Drivers' Championship and Mercedes won the Constructors' Championship,21,,"| maxRaces |
| -------- |","SELECT(MAX(?races) AS ?maxRaces) WHERE {
  ?season wdt:P31 wd:Q27532865 .
  ?season wdt:P3450 wd:Q9673 .
  ?season wdt:P2414 wd:Q172721 .
  ?season wdt:P1798 ?races .
}"
What was the highest attendance figure for any single game played between the Los Angeles Dodgers and Philadelphia Phillies in a National League Championship Series,64924,,,"SELECT ?attendance WHERE {
  wd:Q334634 wdt:P1923 ?game .
  wd:Q650840 wdt:P1923 ?game .
  ?game wdt:P361 ?series .
  ?series wdt:P179 wd:Q180388 .
  ?game wdt:P1110 ?attendance .
  FILTER(DATATYPE(?attendance) = xsd:integer)
}
ORDER BY DESC(?attendance)
LIMIT 1"
"What is the difference between the total number of premierships won by St Kilda, Essendon, and Richmond combined, and the number of premierships won by Collingwood",11,0,"| difference  |
| ----------- |
| 0 (xsd:int) |","SELECT((COALESCE(?stKildaCount , 0) + COALESCE(?essendonCount , 0) + COALESCE(?richmondCount , 0)) - COALESCE(?collingwoodCount , 0) AS ?difference) WHERE {
  {
    SELECT(COUNT(*) AS ?stKildaCount) WHERE {
      ?season wdt:P1346 wd:Q1084121 .
      ?season wdt:P31 / wdt:P279 * wd:Q19840852 .
    }
  }
  {
    SELECT(COUNT(*) AS ?essendonCount) WHERE {
      ?season wdt:P1346 wd:Q251090 .
      ?season wdt:P31 / wdt:P279 * wd:Q19840852 .
    }
  }
  {
    SELECT(COUNT(*) AS ?richmondCount) WHERE {
      ?season wdt:P1346 wd:Q2521385 .
      ?season wdt:P31 / wdt:P279 * wd:Q19840852 .
    }
  }
  {
    SELECT(COUNT(*) AS ?collingwoodCount) WHERE {
      ?season wdt:P1346 wd:Q249679 .
      ?season wdt:P31 / wdt:P279 * wd:Q19840852 .
    }
  }
}"
What is the difference between the greatest and least number of races in a Formula One World Championship season won by both Lewis Hamilton and Mercedes after 2015,2,,"| difference |
| ---------- |","SELECT((MAX(?count) - MIN(?count)) AS ?difference) WHERE {
  {
    SELECT ?year(COUNT(*) AS ?count) WHERE {
      ?race wdt:P31 wd:Q129237 .
      ?race p:P1346 ?statement .
      ?statement ps:P1346 wd:Q9673 .
      ?statement pq:P54 wd:Q25761776 .
      ?race wdt:P585 ?date .
      BIND(xsd:integer(SUBSTR(STR(?date) , 1 , 4)) AS ?year)
      FILTER(?year > 2015)
    }
    GROUP BY ?year
  }
}"
"How many games did the Los Angeles Dodgers win when playing against the Philadelphia Phillies in the 1977, 1978, 2008, and 2009 National League Championship Series",8,0,"| totalWins   |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?dodgersWins) AS ?totalWins) WHERE {
  VALUES ?series {
    wd:Q1004352 wd:Q1004228 wd:Q3511262 wd:Q3511261
  }
  ?series wdt:P1346 ?winner ; wdt:P5504 ?games .
  BIND(IF(?series IN(wd:Q1004352 , wd:Q1004228) , 3 , 4) AS ?requiredWins)
  BIND(IF(?winner = wd:Q334634 , ?requiredWins , ?games - ?requiredWins) AS ?dodgersWins)
}"
"How many games did the Boston Red Sox play in the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series",14,,,
What was the greatest number of spectators at a single game between the Los Angeles Dodgers and the Philadelphia Phillies in a National League Championship Series,64924,,,"SELECT ?attendance WHERE { VALUES ?series { wd:Q3511262 wd:Q3511261 wd:Q6483529 } # Known NLCS series IDs (2008, 2009, etc.) ?game wdt:P361 ?series . { ?game wdt:P2517 wd:Q334634 ; wdt:P2518 wd:Q650840 } UNION { ?game wdt:P2517 wd:Q650840 ; wdt:P2518 wd:Q334634 } . ?game wdt:P1082 ?attendance . FILTER(BOUND(?attendance)) . BIND(xsd:integer(REPLACE(STR(?attendance), "","", """")) AS ?numeric_attendance) } ORDER BY DESC(?numeric_attendance) LIMIT 1"
What is the combined number of games played in the 2008 and 2009 National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies,10,10.0,"| total_games        |
| ------------------ |
| 10.0 (xsd:decimal) |","SELECT(SUM(?games) AS ?total_games) WHERE {
  VALUES ?series {
    wd:Q3511262 wd:Q3511261
  }
  ?series wdt:P1350 ?games .
}"
What was the largest margin of victory in any game played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series,11,,,"SELECT ?game ?margin WHERE {
  ?game wdt:P710 wd:Q334634 ; wdt:P710 wd:Q650840 ; wdt:P361 ?series .
  ?series wdt:P179 wd:Q1363275 .
  ?game p:P710 [ ps:P710 wd:Q334634 ; pq:P1120 ?score1 ] .
  ?game p:P710 [ ps:P710 wd:Q650840 ; pq:P1120 ?score2 ] .
  FILTER(isNumeric(?score1) && isNumeric(?score2))
  BIND(ABS(xsd:integer(?score1) - xsd:integer(?score2)) AS ?margin)
}
ORDER BY DESC(?margin)
LIMIT 1"
What is the largest point difference in a game between the Los Angeles Dodgers and the Philadelphia Phillies in their National League Championship Series matchups,11,,,"SELECT ?game ?dodgersRuns ?philliesRuns(ABS(xsd:integer(?dodgersRuns) - xsd:integer(?philliesRuns)) AS ?diff) WHERE {
  ?series wdt:P31 wd:Q1363275 ; wdt:P527 ?game .
  ?game p:P480 [ ps:P480 wd:Q334634 ; pq:P5025 ?dodgersRuns ] ; p:P480 [ ps:P480 wd:Q650840 ; pq:P5025 ?philliesRuns ] .
  FILTER(xsd:integer(?dodgersRuns) >= 0 && xsd:integer(?philliesRuns) >= 0)
}
ORDER BY DESC(?diff)
LIMIT 1"
What is the combined total number of times the Richmond Football Club and the Collingwood Football Club have finished as runners-up in the VFL or AFL Grand Final,38,0,"| totalRunnersUp |
| -------------- |
| 0 (xsd:int)    |","SELECT(SUM(?count) AS ?totalRunnersUp) WHERE {
  {
    SELECT ?club(COUNT(?event) AS ?count) WHERE {
      VALUES ?club {
        wd:Q2521385 wd:Q249679
      }
      ?event wdt:P31 wd:Q3006481 ; wdt:P710 ?club ; wdt:P1346 ?winner .
      FILTER(?club != ?winner)
    }
    GROUP BY ?club
  }
}"
What was the difference in the total number of games played between the 2013 American League Championship Series and the 1975 American League Championship Series,3,3.0,"| difference        |
| ----------------- |
| 3.0 (xsd:decimal) |","SELECT((?games2013 - ?games1975) AS ?difference) WHERE {
  wd:Q14870260 wdt:P1350 ?games2013 .
  wd:Q3511178 wdt:P1350 ?games1975 .
}"
What was the highest attendance figure for a game played in a National League Championship Series featuring the Los Angeles Dodgers and the Philadelphia Phillies,64924,,"| maxAttendance |
| ------------- |","SELECT(MAX(?attendance) AS ?maxAttendance) WHERE {
  ?series wdt:P31 wd:Q1363275 .
  ?series wdt:P1923 wd:Q334634 .
  ?series wdt:P1923 wd:Q650840 .
  ?game wdt:P361 ?series .
  ?game wdt:P1110 ?attendance .
  FILTER(isNumeric(?attendance))
}"
What was the longest duration of a single game in any National League Championship Series contested by both the Los Angeles Dodgers and the Philadelphia Phillies,4:02,,,
Sort the total number of senior VFL/AFL Grand Final appearances for Collingwood and Richmond from highest to lowest. What is the second number in the sorted list,11,"Collingwood Football Club (lang:en)|42
Richmond Football Club (lang:en)|24","| clubLabel                           | count        |
| ----------------------------------- | ------------ |
| Collingwood Football Club (lang:en) | 42 (xsd:int) |
| Richmond Football Club (lang:en)    | 24 (xsd:int) |","SELECT ?clubLabel(COUNT(?event) AS ?count) WHERE {
  VALUES ?club {
    wd:Q249679 wd:Q2521385
  }
  ?club rdfs:label ?clubLabel .
  FILTER(LANG(?clubLabel) = ""en"")
  .
  ?club wdt:P1344 ?event .
  ?event rdfs:label ?eventLabel .
  FILTER(LANG(?eventLabel) = ""en"")
  .
  FILTER(CONTAINS(LCASE(?eventLabel) , ""grand final""))
  .
}
GROUP BY ?clubLabel
ORDER BY DESC(?count)"
What was the highest attendance figure for any game played between the Los Angeles Dodgers and the Philadelphia Phillies in a National League Championship Series,64924,,,"SELECT ?attendance WHERE {
  ?edition wdt:P31 wd:Q1363275 .
  {
    ?edition wdt:P710 wd:Q334634 ; wdt:P710 wd:Q650840
  } UNION {
    ?edition wdt:P1346 wd:Q334634 ; wdt:P3457 wd:Q650840
  } UNION {
    ?edition wdt:P1346 wd:Q650840 ; wdt:P3457 wd:Q334634
  }
  ?game wdt:P361 ?edition .
  ?game wdt:P1110 | wdt:P1082 ?attendance .
  FILTER(isNumeric(?attendance) || REGEX(STR(?attendance) , '^\\d+,\\d+$'))
}
ORDER BY DESC(xsd:integer(REPLACE(STR(?attendance) , ',' , '')))
LIMIT 1"
How many games were played in Philadelphia during the National League Championship Series matchups between the Los Angeles Dodgers and the Philadelphia Phillies,11,,,
"How many games were played in the National League Championship Series or World Series won by the St. Louis Cardinals that concluded on or after October 16, 1985",46,0,"| totalGames  |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?games) AS ?totalGames) WHERE {
  VALUES ?seriesType {
    wd:Q300972 wd:Q20206337
  }
  ?edition wdt:P31 ?seriesType ; wdt:P1346 ?winnerSeason ; wdt:P582 ?endDate ; wdt:P1350 ?games .
  ?winnerSeason wdt:P54 wd:Q504309 .
  FILTER(xsd:date(?endDate) >= ""1985-10-16"" ^^ xsd:date)
}"
How many senior premierships did Richmond win in the VFL/AFL competition in years later than Collingwood's first senior premiership year in the same competition,13,,"| firstCollYear |
| ------------- |","SELECT(MIN(YEAR(?collDate)) AS ?firstCollYear) WHERE {
  VALUES ?collLeague {
    wd:Q2352741 wd:Q50783
  }
  ?collSeason wdt:P118 ?collLeague ; wdt:P1346 wd:Q249679 ; wdt:P585 ?collDate .
}"
