question,gold_answer,KG answer,file_path
Which mythical creatures appear in Ibsen's Peer Gynt,"['A pastor/The Devil (Peer Gynt thinks he is a pastor)', 'A green-clad woman, a troll princess', 'The Old Man of the Mountains, a troll king (Also known as The Mountain King)', 'Multiple troll-courtiers, troll-maidens and troll-urchins', 'Brownies, nixies, gnomes, et al.', 'The Bøyg, a voice in the darkness', 'The Sphinx at Giza', 'A button-moulder']","The Mountain King|http://www.wikidata.org/entity/Q11172152
Mother Aase|http://www.wikidata.org/entity/Q113330323
Anitra|http://www.wikidata.org/entity/Q113330331
Aslak|http://www.wikidata.org/entity/Q130351538
Little Helga|http://www.wikidata.org/entity/Q130351761
...|...
A Warder|http://www.wikidata.org/entity/Q130611939
A Lean Person|http://www.wikidata.org/entity/Q130712310
A Buttonmoulder|http://www.wikidata.org/entity/Q21283451
Peer Gynt|http://www.wikidata.org/entity/Q66556577
Solveig|http://www.wikidata.org/entity/Q66559431",Monaco_non_time_complex_00836.json
In what year was Megan Rapinoe named one of Time Magazine's 100 most influential people,2020,Time 100|2004-01-01T00:00:00Z,CompMix_infobox_complex_00066.json
"For each team in the NBA, name its city, population and stadium.","[['Washington Wizards', 'Washington D.C.', '705,749', 'Capital One Arena'], ['Chicago Bulls', 'Chicago', '2,746,388', 'United Center'], ['Oklahoma City Thunder', 'Oklahoma City', '687,725', 'Paycom Center'], ['Milwaukee Bucks', 'Milwaukee', '577,222', 'Fiserv Forum'], ['Denver Nuggets', 'Denver', '715,522', 'Ball Arena'], ['San Antonio Spurs', 'San Antonio', '1,434,625', 'AT&T Center'], ['Los Angeles Clippers', 'Los Angeles', '3,898,747', 'Crypto.com Arena'], ['Los Angeles Lakers', 'Los Angeles', '3,898,747', 'Crypto.com Arena'], ['Phoenix Suns', 'Phoenix, Arizona', '1,608,139', 'Footprint Center'], ['Philadelphia 76ers', 'Philadelphia', '1,603,797', 'Wells Fargo Center'], ['Utah Jazz', 'Salt Lake City', '200,133', 'Vivint Arena'], ['Portland Trail Blazers', 'Portland, Oregon', '652,503', 'Moda Center'], ['Toronto Raptors', 'Toronto', '2,794,356', 'Scotiabank Arena'], ['Charlotte Hornets', 'Charlotte', '874,579', 'Spectrum Center'], ['Minnesota Timberwolves', 'Minneapolis', '429,954', 'Target Center'], ['Boston Celtics', 'Boston', '675,647', 'TD Garden'], ['Indiana Pacers', 'Indianapolis', '887,642', 'Gainbridge Fieldhouse'], ['Memphis Grizzlies', 'Memphis', '633,104', 'FedExForum'], ['Atlanta Hawks', 'Atlanta, Georgia', '6,144,050', 'State Farm Arena'], ['Cleveland Cavaliers', 'Cleveland, Ohio', '372,624', 'Rocket Mortgage FieldHouse'], ['Sacramento Kings', 'Sacramento', '524,943', 'Golden 1 Center'], ['Orlando Magic', 'Orlando, Florida', '307,573', 'Amway Center'], ['Miami Heat', 'Miami', '442,241', 'FTX Arena'], ['Brooklyn Nets', 'New York City', '8,804,190', 'Barclays Center'], ['New York Knicks', 'New York City', '8,804,190', 'Madison Square Garden'], ['Houston Rockets', 'Houston', '2,304,580', 'Toyota Center'], ['New Orleans Pelicans', 'New Orleans', '383,997', 'Smoothie King Center'], ['Dallas Mavericks', 'Dallas', '1,304,379', 'American Airlines Center'], ['Detroit Pistons', 'Detroit', '639,111', 'Little Caesars Arena'], ['Golden State Warriors', 'San Francisco, California', '815,201', 'Chase Center']]","Boston Minutemen|Boston|675647.0|Alumni Stadium
Boston Celtics|Boston|675647.0|TD Garden
Boston Beacons|Boston|675647.0|Fenway Park
Boston Red Sox|Boston|675647.0|Fenway Park
Boston Breakers|Boston|675647.0|Nickerson Field
...|...|...|...
Chaiyaphum United F.C.|Chaiyaphum|36923.0|Chaiyaphum Province Stadium
wd:Q16689908|Varash|41711.0|Izotop Stadium
FC Hirnyk-Sport Horishni Plavni|Horishni Plavni|49854.0|Yunist Stadium
Buckie Thistle F.C.|Buckie|8640.0|Victoria Park
Buckie Thistle F.C.|Buckie|8760.0|Victoria Park",Monaco_time_complex_00607.json
"In what county is Highclere Castle, used in the TV Show Downton Abbey, actually located in",Hampshire,"Burghclere
Highclere",CompMix_infobox_complex_00047.json
What was the difference in the number of races between the Formula One season with the most Grands Prix and the season with the fewest Grands Prix during the years Lewis Hamilton and Mercedes won the championship together,2,"2015 Formula One World Championship|19.0
2017 Formula One World Championship|20.0
2019 Formula One World Championship|21.0
2020 Formula One World Championship|17.0
2008 Formula One World Championship|18.0
2014 Formula One World Championship|19.0
2021 Formula One World Championship|22.0",Sportsreason_TANQ_complex_01331.json
What is the form of creative work of the  Hellbound  television show,studio album,television series,CompMix_infobox_complex_00276.json
"Name the sun deities of the Ancient Egyptian, Greek, Aztec and Norse pantheons.","[['Aten', 'Horus', 'Montu', 'Osiris', 'Hathor', 'Ra'], ['Apollo', 'Helios', 'Hesperides', 'Anatole or Anatolia', 'Dysis'], ['Huitzilopochtli', 'Tonatiuh', 'Nanauatzin'], ['Sól']]","Ra|Deu Ra (lang:lmo)
Ra|Dewa Ra (lang:ms)
Ra|Diè Ra (lang:wa)
Ra|jan sewi Le (lang:tok)
Ra|Phre (lang:la)
...|...
Sól|ソール (lang:ja)
Sól|苏尔 (lang:zh-hans)
Sól|蘇爾 (lang:zh)
Sól|蘇爾 (lang:zh-hant)
Sól|蘇爾 (lang:zh-hk)",Monaco_non_time_complex_00893.json
Sort the years Lewis Hamilton and Mercedes both won the championship by the number of races from lowest to highest. What is the number of races in the third year in this sorted list,20,Lewis Hamilton|310.0,Sportsreason_TANQ_complex_01407.json
What group did the singer start out with whose song had the highest Percentage/ calls in the fourth season of Deutschland sucht den Superstar in 1st MottoShow,Commodores,"dog|to bark (wd:L1369589-S1)
Limp Bizkit|Gold Cobra
Isildurs Bane|Mind, volume 3
The Black Crowes|Lions
Zachary David|Peter Pettigrew
...|...
Dalex|La Nueva Ola
Alicia Keys|The Element of Freedom
Josh Ritter|Getting Ready to Get Down
Joachim Horsley|Beethoven in Havana
Bernhard Brink|100 Millionen Volt",OTT_QA_dev_complex_01004.json
How many matches have Eden Hazard played for Belgium national football team,116,2.0,CompMix_infobox_complex_00184.json
When do the events of the movie Iceland sent to the 54th Oscars as a nomination for the Academy Award for Best International Feature Film take place,10th-century,"Gates of Paris
Camille Claudel
Carmen
Departures
The Last Metro
...
To Forget Venice
Yorgos Lanthimos
Quo Vadis, Aida?
Coup de Torchon
Madame Rosa",OTT_QA_dev_complex_01045.json
How many goals did Pele scored for New York Cosmos in the year 1976,26,"Lesego Radiakanyo|Double Action Ladies Football Club|4.0
Lesego Radiakanyo|Botswana women's national football team|4.0
Lesego Radiakanyo|Prisons XI Gaborone|4.0
Sikiru Alimi|Maghreb Association Sportive de Fès|23.0
Sikiru Alimi|Lobi Stars F.C.|23.0
...|...|...
Megan Dunnigan|Fimleikafélag Hafnarfjarðar|11.0
Megan Dunnigan|Stephen F. Austin Lumberjacks and Ladyjacks|11.0
Megan Dunnigan|Stjarnan|11.0
Paula Tomás Serer|Aston Villa W.F.C.|1.0
Paula Tomás Serer|Levante UD|1.0",CompMix_table_complex_00404.json
"What is the total amount of people in the city with the call sign DXKO , which is served by Kalayaan Broadcasting System , Inc. Gold FM station","169,393",Cagayan de Oro|741617,OTT_QA_dev_complex_00962.json
Sort the people who worked for Brentford and were born on or before 1956 by their birth year from oldest to youngest. How many people in this sorted list have a total career appearances count listed in the table detailing Paul Smith's statistics,0,1927-04-29T00:00:00Z,Sportsreason_TANQ_complex_01316.json
Which R&B singer made a cover of This Is for the Lover in You in 1996,Babyface,Shalamar,CompMix_infobox_complex_00043.json
What is the number of goals scored by Julio Salinas for Spain in football,22,1.0,CompMix_table_complex_00420.json
How many matches did Eden Hazard played for Belgium national football team,116,Belgium|2.0,CompMix_table_complex_00512.json
Who was the winner of the Nobel Prize in Literature the year Brave New World was published,John Galsworthy,"Chevalier des Arts et des Lettres
O. Henry Award
William Dean Howells Medal of the American Academy of Arts and Letters
Nobel Prize in Literature
National Book Award
Pulitzer Prize for Fiction",CompMix_table_complex_00335.json
How many times has Spain's Olympic football team played in the Olympics,5,"2025-12-02T20:17:48Z
Auswahlmannschaft des spanischen Fußballverbandes für Olympische Spiele (lang:de)
rappresentativa calcistica maschile della Spagna per le Olimpiadi e relative qualificazioni (lang:it)
selecció de futbol olímpica (lang:ca)
2437379635
...
s:Q1481307-e5140c2d-453e-4c90-9baf-cb78a1af919a
s:Q1481307-ec5bdeed-444b-c7b5-7f81-094810cbbada
s:Q1481307-a12bd521-4eed-506e-75af-57efab17da9b
s:Q1481307-3495a6c5-49fc-8b2d-3470-977449ec839f
s:Q1481307-41c16832-448c-fc70-3c21-ecf03f3b1291",CompMix_infobox_complex_00253.json
Which animals belong to the same family as coyotes,"['Short-eared dog', 'African wolf', 'Coyote', 'Dog', 'Ethiopian wolf', 'Golden jackal', 'Wolf', 'Crab-eating fox', 'Maned wolf', 'Dhole', 'Falkland Islands wolf', 'South American fox', 'Black-backed jackal', 'Side-striped jackal', 'Culpeo', ""Darwin's fox"", 'Hoary fox', 'Pampas fox', 'Sechuran fox', 'South American gray fox', 'African wild dog', 'Bush dog', 'Common raccoon dog', 'Japanese raccoon dog', 'Bat-eared fox', 'Arctic fox', 'Bengal fox', ""Blanford's fox"", 'Cap fox', 'Corsac fox', 'Fennec fox', 'Kit fox', 'Pale fox', ""Rüppell's fox"", 'Red fox', 'Swift fox', 'Tibetan fox', 'Gray fox', 'Island fox']","Canis floridanus|http://www.wikidata.org/entity/Q104253203
African wolf|http://www.wikidata.org/entity/Q105272263
Canis procyonoides|http://www.wikidata.org/entity/Q106448077
Canis antonii|http://www.wikidata.org/entity/Q107368660
Canis teilhardi|http://www.wikidata.org/entity/Q107368667
...|...
Canis lepophagus|http://www.wikidata.org/entity/Q5032444
Canis nehringi|http://www.wikidata.org/entity/Q5032445
Canis lycaon|http://www.wikidata.org/entity/Q55693842
Canis gezi|http://www.wikidata.org/entity/Q5747530
Canis adoxus|http://www.wikidata.org/entity/Q97126596",Monaco_non_time_complex_00803.json
What countries besides the US have dams that are used for hydro-electricity,"['China', 'Pakistan', 'Ethiopia', 'Canada', 'France', 'Venezuela', 'Vietnam', 'Brazil', 'Turkey', 'Mexico', 'India', 'Congo DR', 'Romania', 'Paraguay', 'Zambia', 'Zimbabwe', 'Iran', 'Russia', 'Norway', 'Sudan', 'Iraq', 'Laos', 'Tajikistan', 'Ecuador', 'Argentina', 'U.S.', 'Uruguay', 'Colombia', 'Bhutan', 'Kyrgyzstan', 'Australia', 'Ghana', 'Spain', 'Portugal', 'Egypt', 'Malaysia', 'Switzerland', 'Mozambique', 'Indonesia', 'Ukraine', 'Georgia']","Kallar Dam|India
Moozhiyar Dam|India
Kosani Saddle Dam|India
Meenar-1 Dam|India
Meenar-2 Dam|India
...|...
Uryū Dam complex|Japan
A Castellana Reservoir|Spain
Cerbi dam|Spain
Forata Reservoir|Spain
Campolattaro dam|Italy",Monaco_time_complex_00654.json
"How many national championships has the team won , whose 1963 Campeonato Profesional team played at a stadium with a capacity of 36,343 spectators",9,Estadio El Campín|36343.0,OTT_QA_dev_complex_01276.json
Kyle Neypes who was drafted in the fourth round of the '17 PBA draft is from a country with a population of at least how many people,100 million,112729484.0,OTT_QA_dev_complex_00992.json
What is the name of the performer of The Velvet Underground  music Band,The Velvet Underground,"Lou Reed
Maureen Tucker
Nico
John Cale
Sterling Morrison",CompMix_infobox_complex_00160.json
Who is the actor behind the role Simone Andersen in The Rain series,Alba August,"Lukas Løkken
Lue Støvelbæk
Ellaha Lack
Mikkel Boe Følsgaard
Dan Zahle
...
Clara Rosager
Josephine Park
Biljana Stojkoska
Elvir Ramovic
Christian ""Krølle"" Pedersen",CompMix_infobox_complex_00140.json
What academic degrees do the current governors in Australia hold,"[['Bachelor of Laws'], ['law degree from the Sydney Law School at the University of Sydney'], ['BA', 'LLB'], ['Bachelor of Economics'], ['Bachelor of Medicine', 'Bachelor of Surgery'], ['Criminology']]","Eugen Karl Brammertz|doctorate
Valentyn Symonenko|Doctor of Economics
Horst Baier|doctorate
Mikhail Ioffe|Doctor of Economics
Mariusz Ziółko|habilitation
...|...
Christian Gras|doctorate
Jean-Marc Izrine|Diplôme d'études universitaires générales
Keith Ray|Doctor of Philosophy
Tatyana Kuznetsova|Doktor Nauk in Philosophy
Olympiy Rudakov|wd:Q28276536",Monaco_time_complex_00696.json
What was the final novel of the The Chronicles of Narnia book series,The Last Battle,The Chronicles of Narnia (lang:en),CompMix_infobox_complex_00178.json
Which script systems are in use by more than one language,"['Latin', 'Chinese', 'Devanagari', 'Bengali–Assamese', 'Kana', 'Telugu', 'Tamil', 'Gujarati', 'Kannada', 'Burmese', 'Thai', 'Gurmukhi', 'Lao', 'Odia', 'Geʽez', 'Sinhala', 'Hebrew', 'Khmer', 'Tibetan', 'Georgian', 'Canadian Syllabics', 'Arabic', 'Cyrillic']","Buhid|4
Todhri|10
Elbasan alphabet|2
Toto script|2
Yoruba alphabet|8
...|...
Quechua alphabet|2
Kawi script|21
Tagbanwa|5
alphabet|5
African reference alphabet|9",Monaco_non_time_complex_00855.json
How many episodes are there in season 1 of the TV series Lucifer,13,93.0,CompMix_table_complex_00465.json
Which actors in Marvel Cinematic Universe movies have won Academy Awards for Best Actor or Actress,"['Natalie Portman', 'Anthony Hopkins', 'Gwyneth Paltrow', 'Ben Kingsley', 'William Hurt', 'Cate Blanchett', 'Forest Whitaker', 'Brie Larson', 'Michelle Yeoh', 'Jamie Foxx', 'Russell Crowe', 'Jeff Bridges', 'Michael Douglas']","The Brutalist
James Stewart
Ernest Borgnine
Yul Brynner
Alec Guinness
...
Gary Cooper
James Cagney
Jack Lemmon
William Holden
The Way of All Flesh",Monaco_time_complex_00691.json
"What is the name, area, population, capital and the population of the capital for each EU member state","[['Lithuania', '65,200', '2,867,725', 'Vilnius', '593,436'], ['Malta', '316', '516,100', 'Valletta', '5,827'], ['Netherlands', '41,543', '17,614,840', 'Amsterdam', '921,402'], ['Poland', '312,685', '38,036,118', 'Warsaw', '1,863,056'], ['Portugal', '92,225.2 km2 (35,608.3 sq mi)', '10,298,252', 'Lisbon', '548,703'], ['Romania', '238,391', '19,051,562', 'Bucharest', '1,716,961'], ['Slovakia', '49,035', '5,459,781', 'Bratislava', '719,537'], ['Slovenia', '20,273', '2,108,977', 'Ljubljana', '295,504'], ['Sweden', '449,964', '10,370,000', 'Stockholm', '1,000,000'], ['Austria', '83,855', '8,926,000', 'Vienna', '1,951,354'], ['Belgium', '30,528', '11,697,557', 'Brussels', '1,235,192'], ['Bulgaria', '110,994', '6,916,548', 'Sofia', '1,248,452'], ['Croatia', '56,594', '4,036,355', 'Zagreb', '767,131'], ['Cyprus', '9,251', '1,244,188', 'Nicosia', 'South: 55,014'], ['Cyprus', '9,251', '1,244,188', 'Nicosia', 'North: 61,378'], ['Czech Republic', '78,866', '10,827,529', 'Prague', '1,357,326'], ['Denmark', '43,075', '5,833,883', 'Copenhagen', '656,787'], ['Estonia', '45,227', '1,330,068', 'Tallinn', '453,864'], ['Finland', '338,424', '5,527,493', 'Helsinki', '672,036'], ['Germany', '357,386', '83,120,520', 'Berlin', '3,850,809'], ['Greece', '131,990', '10,682,547', 'Athens', '643,452'], ['Hungary', '93,030', '9,678,000', 'Budapest', '1,706,851'], ['Italy', '301,338', '59,862,348', 'Rome', '4,342,212'], ['Latvia', '64,589', '1,893,223', 'Riga', '605,802'], ['Luxembourg', '2,586.40', '633,347', 'Luxembourg', '633,347']]","Riau|Riau|75569|6344402|Tanjungpinang|203008
Riau|Riau|75569|6728100|Tanjungpinang|203008
Riau Islands|Kepulauan Riau|21992|1679163|Tanjungpinang|203008
Riau Islands|Kepulauan Riau|21992|2183300|Tanjungpinang|203008
Gustavsberg rural municipality|Gustavsbergs landskommun|103|5154|Gustavsberg|25034
...|...|...|...|...|...
India|भारत|3287263|1477519529|New Delhi|249998
India|ভারত|3287263|1477519529|New Delhi|249998
India|ভারত|3287263|1477519529|New Delhi|249998
India|இந்தியா|3287263|1477519529|New Delhi|249998
India|ꠄꠘ꠆ꠒꠤꠀ|3287263|1477519529|New Delhi|249998",Monaco_time_complex_00612.json
"In Alexandre Dumas' book the Three Musketeers, which characters actually existed throughout history","['Athos', 'Porthos', 'Aramis', ""D'Artagnan"", 'King Louis XIII of France', 'Queen Anne of Austria', 'Cardinal Richelieu', 'M. de Tréville', 'George Villiers, 1st Duke of Buckingham', 'John Felton']","D'Artagnan
D'Artagnan
D'Artagnan
D'Artagnan
D'Artagnan
D'Artagnan
D'Artagnan
D'Artagnan
D'Artagnan
D'Artagnan",Monaco_non_time_complex_00888.json
"How many games played by the Boston Red Sox in the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series took place at Fenway Park",7,"2013 American League Championship Series|Fenway Park
2013 American League Championship Series|Comerica Park
1975 American League Championship Series|Oakland Coliseum
1975 American League Championship Series|Fenway Park
2018 World Series|Dodger Stadium
2018 World Series|Fenway Park",Sportsreason_TANQ_complex_01381.json
What show did Leslie Jordan have a recurring role on in 2005,Boston Legal,"television actor
film actor
playwright
stage actor
actor",CompMix_table_complex_00520.json
"For every middle eastern country, including the Maghreb, list its tallest building as of 2023, its height in meters, and the country that it is in.","[['Iconic Tower', '393.8 m', 'Egypt'], ['Metropol Istanbul Tower', '280 m', 'Turkey'], ['Tehran International Tower', '162 m', 'Iran'], ['E1 Tower', '180 m', 'Iraq'], ['Abraj Al Bait', '601 m', 'Saudi Arabia'], ['Al Saleh Mosque', '100 m', 'Yemen'], ['Damascus Tower', '120.2 m', 'Syria'], ['Amman Rotana Hotel', '188 m', 'Jordan'], ['Burj Khalifa', '829.8 m', 'United Arab Emirates'], ['Azrieli Sarona Tower', '238.4 m', 'Israel'], ['Sama Beirut', '195.2 m', 'Lebanon'], ['Palestine Trade Tower', '76 m', 'Palestine'], ['Sheraton Oman Hotel', '53 m', 'Oman'], ['Al Hamra Tower', '412.6 m', 'Kuwait'], ['Lusail Plaza Tower 3&4', '300.7 m', 'Qatar'], ['Four Seasons Hotel Bahrain Bay', '270 m', 'Bahrain'], ['Great Mosque of Algeria', '264.3 m', 'Algeria'], ['Burj Bulaya Office Tower 1', '144 m', 'Libya'], ['Immeuble SNIM', '54 m', 'Mauritania'], ['Mohammed VI Tower', '250 m', 'Morocco'], ['Hotel Africa, Tunisia', '112 m', 'Tunisia']]","Egypt|Swan|100.0|
Egypt|Narmer Palette|64.0|",Monaco_non_time_complex_00790.json
Which author wrote The Adventures of Tom Sawyer and Adventures of Huckleberry Finn,Mark Twain,"Boston
Boston
Boston
Boston
Boston
...
_:bn1630850
_:bn1691244
_:bn1717329
_:bn1719233
_:bn1779668",CompMix_infobox_complex_00138.json
What political parties are there in Romania and who leads them,"[['Social Democratic Party', 'Marcel Ciolacu'], ['National Liberal Party', 'Nicolae Ciucă'], ['Save Romania Union', 'Cătălin Drulă'], ['Alliance for the Union of Romanians', 'George Simion'], ['Democratic Alliance of Hungarians in Romania', 'Hunor Kelemen'], ['Force of the Right', 'Ludovic Orban'], [""Renewing Romania's European Project"", 'Dragoș Pîslaru'], [""Renewing Romania's European Project"", 'Ramona Strugariu'], ['Social Liberal Humanist Party', 'Daniel Ionașcu'], ['Romanian Nationhood Party', 'Ninel Peia'], [""People's Movement Party"", 'Eugen Tomac disputed with Cristian Diaconescu'], ['Green Party', 'Lavinia Cosma'], ['Green Party', 'Marius Lazăr'], ['PRO Romania', 'Victor Ponta'], [""Christian Democratic National Peasants' Party"", 'Aurelian Pavelescu'], ['Association of Italians of Romania', 'Andi-Gabriel Grosaru'], ['Community of the Lipovan Russians in Romania', 'Silviu Feodor'], ['Democratic Forum of Germans in Romania', 'Paul-Jürgen Porr'], ['Democratic Union of Slovaks and Czechs in Romania', 'Iarco Furic'], ['Democratic Union of Turkish-Muslim Tatars of Romania', 'Gelil Eserghep Bey'], ['Federation of Jewish Communities of Romania', 'Silviu Vexler'], ['Party of the Roma', 'Nicolae Păun'], ['Turkish Democratic Union of Romania', 'Osman Fedbi'], ['Union of Armenians of Romania', 'Varujan Vosganian'], ['Union of Croatians of Romania', 'Giureci-Slobodan Ghera'], ['Union of Poles of Romania', 'Victoria Longher'], ['Union of Serbs of Romania', 'Ognean Cristici'], ['Union of Ukrainians of Romania', 'Nicolae-Miroslav Petrețchi'], ['Ecologist Party of Romania', 'Florin Secară'], ['New Right', 'Tudor Ionescu']]","Academia christiana|right-wing
Vengeance patriote|far-right
Péyi Guyane|left-wing
Collectif Némésis|far-right
Jeunes révolutionnaires|far-left
...|...
Territories of Progress|left-wing
wd:Q97273717|centrism
wd:Q97995879|far-right
wd:Q97995879|right-wing
Progressive Union|left-wing",Monaco_time_complex_00610.json
Which protagonists in games of the Final Fantasy series are royalty,"['Edward Chris von Muir', 'Lenna Charlotte Tycoon', 'Vivi Orunitia', 'Garnet Til Alexandros XVII / Dagger', 'Joshua Rosfield', 'Jill Warrick', 'Cecil Harvey', 'Edge', 'Galuf Doe', 'Faris Scherwiz', 'Krile Mayer Baldesion', 'Clive Rosfield', 'Edgar Roni Figaro', 'Sabin Rene Figaro', 'Ashe', 'Noctis Lucis Caelum', 'Edgar Figaro', 'Sabin Figaro']","wd:L682578
wd:L880786
wd:Q10000380
wd:Q10000380
wd:Q10000380
...
Mahmudul Hasan
Johann Nepomuk Wenzel Georg Maria Maximilian Deym von Střítež
Tu-Tu Karmen
Ludmila Antonie Franziska Marie Klementina Waldstein-Wartenberg
Maximilian von Gravenreuth",Monaco_time_complex_00664.json
What languages are commonly spoken by Burkina Faso's main ethnic groups,"[['Mooré language'], ['Pulaar'], ['Gurma'], ['Bobo'], ['Gur languages and dialects'], ['Senufo languages', 'French'], ['Bissa'], ['Miiwo and Birifor'], ['Dagaare'], ['Tuareg languages'], ['the Dioula language or Julakan']]","Dioula
Bissa
Mooré",Monaco_non_time_complex_00875.json
Manchester United F.C. last won the FIFA world cup in what year,2008,"academic art
Pre-Code Hollywood
Italian Renaissance
nonviolence
Baroque music
...
Costumbrismo
Surrealism
Baroque music
Art Nouveau
Gothic art",CompMix_table_complex_00569.json
"When was the club formed who loaned the player to Queen of the South F.C . in 2017/18 , who has also played for York City and Newport County",1892,"Eliška Hladilová|Brno City Theatre
Joseph Dienger|Karlsruhe Institute of Technology
Sylvia Bayr-Klimpfinger|University of Vienna
Franz Zimmermann|Leipzig University
Franz Zimmermann|University of Rostock
...|...
Lison Daniel|France Inter
Oscar Henrik Biti Næss|Norwegian Broadcasting Corporation
Theodor Brauer|Karlsruhe Institute of Technology
Theodor Brauer|University of Cologne
Olympiy Rudakov|N.G. Kuznetsov Naval Academy",OTT_QA_dev_complex_00908.json
What is the difference in the number of years between the first and last VFL/AFL senior premiership won by Collingwood and the span for Richmond's AFL senior premierships,21,"Vasco Rossi|1964-01-01T00:00:00Z
Gianna Nannini|1964-01-01T00:00:00Z
Luciano Ligabue|1964-01-01T00:00:00Z
Castres Olympique|1974-01-01T00:00:00Z
Romain Grosjean|2003-01-01T00:00:00Z
...|...
Roda Irmak Kalkan|1929-01-01T00:00:00Z
Yasemin Çoklar|1929-01-01T00:00:00Z
Itır Esen|1929-01-01T00:00:00Z
Sibel Göksel|1929-01-01T00:00:00Z
Stade Français Rugby|1962-01-01T00:00:00Z",Sportsreason_TANQ_complex_01440.json
Where is each Pixar film set,"[['Toy Story', 'a world where toys come to life when humans are not present'], [""A Bug's Life"", 'the middle of a seasonally dry creekbed on a small hill known as Ant Island'], ['Monsters, Inc.', 'The city of Monstropolis'], ['Finding Nemo', 'ocean'], ['The Incredibles', 'A retro-futuristic version of the 1960s'], ['Cars', 'A world populated entirely by anthropomorphic talking vehicles'], ['Ratatouille', 'Outside Paris'], ['WALL-E', 'a future, uninhabitable, deserted Earth in 2805'], ['Up', 'South America'], ['Cars 2', 'Japan and Europe'], ['Brave', 'Medieval Scotland'], ['Monsters University', 'The scaring program at Monsters University'], ['Inside Out', 'San Francisco'], ['The Good Dinosaur', 'In an alternate history'], ['Finding Dory', 'An undersea reef'], ['Coco', 'Santa Cecilia'], ['Onward', 'A world inhabited by mythic creatures'], ['Soul', 'New York City'], ['Luca', 'Italian riviera'], ['Turning Red', 'Toronto'], ['Lightyear', ""unknown world T'Kani Prime.""], ['Elemental', 'Element City'], ['Toy Story 3', 'Sunnyside Daycare'], ['Cars 3', 'Los Angeles'], ['Toy Story 4', 'Unspecific']]","The Bohemian|quai de la Tournelle
Guns of the Magnificent Seven|Mexico
Mega Man X2|Earth
Ukraine on Fire|Ukraine
A Grey Man|Seoul
...|...
Need for Speed: Hot Pursuit Remastered|Seacrest County
The Mystery of the Cliffs|Arizona
Tempyō no Iraka|Tang dynasty
Reef Blower|Conch Street
Reef Blower|Bikini Bottom",Monaco_time_complex_00619.json
What was the name of Megan Rapinoe's youth soccer team when she was in high school,Elk Grove Pride,"Chicago Stars FC|http://www.wikidata.org/entity/Q1071986
OL Lyonnes|http://www.wikidata.org/entity/Q1276685
Seattle Reign FC|http://www.wikidata.org/entity/Q1357111
Sydney FC|http://www.wikidata.org/entity/Q15649515
United States women's national under-20 association football team|http://www.wikidata.org/entity/Q1671357
Philadelphia Independence|http://www.wikidata.org/entity/Q1973294
magicJack|http://www.wikidata.org/entity/Q312181
United States women's national soccer team|http://www.wikidata.org/entity/Q334526
Seattle Sounders Women|http://www.wikidata.org/entity/Q3491781",CompMix_infobox_complex_00040.json
"What is the last album that was recorded by artist George Harrison, from the band the Beatles",Brainwashed,"rock music
raga rock
folk rock
world music
psychedelic rock
pop music
beat music",CompMix_table_complex_00342.json
What's the run time for all the movies in the Harry Potter film series combined,1179 minutes,"Mind, volume 3|74.0
You're Dead|100.0
Tinko|91.0
Mind, volume 4|56.34
wd:Q10003077|83.0
...|...
A Babysitter's Guide to Monster Hunting|94.0
wd:Q99982093|81.0
BigBug|111.0
Buck ai confini del cielo|93.0
Reef Blower|3.0",CompMix_infobox_complex_00056.json
Who originally comissioned each of the world's ten tallest skyscrapers and when,"[['Merdeka 118', 'Permodalan Nasional Berhad', 'Unknown'], ['Ping An International Finance Centre', 'Ping An Insurance', 'August 29, 2009'], ['Shanghai Tower', 'Shanghai Municipal Government', '1993'], ['Burj Khalifa', 'Emaar Properties', '2004'], ['Abraj Al-Bait Clock Tower', 'Government', '2002'], ['Tianjin CTF Finance Centre', 'Tianjin New World Huan Bo Hai Real Estate Development Co. Ltd.', 'November 20, 2009'], ['China Zun', 'CITIC Group', '15 May 2012'], ['One World Trade Center', 'Lower Manhattan Development Corporation', 'April 27, 2006'], ['Guangzhou CTF Finance Centre', 'New World Development', 'July 29, 2010']]","Bain public et gymnase de Maisonneuve|Maisonneuve|1916-05-01T00:00:00Z
Imam Khomeini Square|Fath-Ali Shah Qajar|1877-01-01T00:00:00Z
Imam Khomeini Square|Amir Kabir|1877-01-01T00:00:00Z
Föhringer Eisenbahnbrücke|Royal Bavarian State Railways|1909-06-05T00:00:00Z
post office of Fontainebleau|wd:Q106634871|1894-12-01T00:00:00Z
...|...|...
Divisionis Mechanica Fossilia|Ministry of Culture of France|1976-01-01T00:00:00Z
Palazzo delle Poste Centrali|Poste Italiane|1943-01-01T00:00:00Z
container catena|Agglomeration community of Le Havre|2017-05-27T00:00:00Z
National Pantheon|Antonio José Leocadio Ramón de La Trinidad y María Guzmán Blanco|1875-10-28T00:00:00Z
Kehrenberg Tunnel|Deutsche Bundesbahn|1991-01-01T00:00:00Z",Monaco_time_complex_00639.json
