question,gold_answer,result_cleaned,result,sparql
"What is the total number of games played between the Los Angeles Dodgers and the Philadelphia Phillies across the 1977, 1978, 2008, and 2009 National League Championship Series",18,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?numGames) AS ?total) WHERE {
  ?series wdt:P31 wd:Q2966447 ; wdt:P585 ?date ; wdt:P2139 ?numGames .
  {
    ?series wdt:P154 wd:Q334634 ; wdt:P153 wd:Q650840
  } UNION {
    ?series wdt:P154 wd:Q650840 ; wdt:P153 wd:Q334634
  }
  BIND(YEAR(?date) AS ?year)
  FILTER(?year IN(1977 , 1978 , 2008 , 2009))
}"
Sort the Formula One seasons where Lewis Hamilton was the Drivers' Champion by the number of races from highest to lowest. What is the third number of races in this sorted list,20,19.0,"| races              |
| ------------------ |
| 19.0 (xsd:decimal) |","SELECT ?races WHERE {
  ?season wdt:P1346 wd:Q9673 ; wdt:P1350 ?races
}
ORDER BY DESC(?races)
LIMIT 1
OFFSET 2"
"What was the highest attendance recorded for a St. Louis Cardinals game played during the 1982, 2006, 2011, or 2013 National League Championship Series or the 2011 World Series",56357,,,
What was the highest attendance recorded for any single game played during the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies,64924,,,"SELECT ?series WHERE {
  ?series wdt:P31 wd:Q1363275 ; wdt:P1923 wd:Q334634 ; wdt:P1923 wd:Q650840 .
}"
"What was the total number of games played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies in 1977, 1978, 2008, and 2009",18,0,"| total_games |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?d_wins + ?p_wins) AS ?total_games) WHERE {
  VALUES ?year {
    ""1977"" ""1978"" ""2008""
  }
  ?nlcs wdt:P571 ?date .
  ?date wikibase:year ?year .
  ?nlcs wdt:P1923 wd:Q334634 .
  ?nlcs wdt:P1923 wd:Q650840 .
  wd:Q334634 p:P1355 ?d_stat .
  ?d_stat ps:P1355 ?d_wins .
  ?d_stat pq:P1923 ?nlcs .
  wd:Q650840 p:P1355 ?p_stat .
  ?p_stat ps:P1355 ?p_wins .
  ?p_stat pq:P1923 ?nlcs .
}"
"Sort the senior premiership wins for Richmond, Collingwood, and the Sydney Swans from highest to lowest. What is the number of wins for the team that ranks second in this list",15,Richmond Football Club|24,"| team                                 | wins         |
| ------------------------------------ | ------------ |
| Richmond Football Club (wd:Q2521385) | 24 (xsd:int) |","SELECT ?team(COUNT(?competition) AS ?wins) WHERE {
  VALUES ?team {
    wd:Q2521385 wd:Q249679 wd:Q2272176
  }
  ?team wdt:P1344 ?competition
}
GROUP BY ?team
ORDER BY DESC(?wins)
LIMIT 1
OFFSET 1"
"What was the highest attendance for any game played during the 1975 American League Championship Series, the 2013 American League Championship Series, or the 2018 World Series",54400,,"| max_attendance |
| -------------- |","SELECT(MAX(?attendance) AS ?max_attendance) WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?series wdt:P1790 ?game .
  ?game wdt:P1072 ?attendance .
}"
"What is the total number of games played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies in 1977, 1978, 2008, and 2009",18,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?games) AS ?total) WHERE {
  {
    ?series wdt:P31 wd:Q104182 ; wdt:P1545 wd:Q6307 ; wdt:P1544 wd:Q7800 ; wdt:P580 ?startDate ; wdt:P1585 ?games .
    FILTER(YEAR(?startDate) IN(1977 , 1978 , 2008 , 2009))
  } UNION {
    ?series wdt:P31 wd:Q104182 ; wdt:P1545 wd:Q7800 ; wdt:P1544 wd:Q6307 ; wdt:P580 ?startDate ; wdt:P1585 ?games .
    FILTER(YEAR(?startDate) IN(1977 , 1978 , 2008 , 2009))
  }
}"
Sort the Boston Red Sox post-season series wins by the number of games played from fewest to most. What is the number of games played in the second series in this sorted list,5,,,"SELECT ?games WHERE {
  ?series wdt:P1923 wd:Q213959 ; wdt:P31 wd:Q1071875 ; wdt:P1306 ?games .
}
ORDER BY ?games
LIMIT 1
OFFSET 1"
"What is the longest duration, in minutes, of a game played between the Los Angeles Dodgers and Philadelphia Phillies in a National League Championship Series from 1978 onward",242,,,"SELECT ?duration(xsd:float(?durationValue) AS ?durationMinutes) WHERE {
  ?edition wdt:P31 wd:Q1363275 ; wdt:P585 ?date .
  FILTER(xsd:dateTime(?date) >= ""1978-01-01T00:00:00Z"" ^^ xsd:dateTime)
  ?game wdt:P1320 ?edition ; wdt:P552 ?homeTeam ; wdt:P553 ?awayTeam .
  FILTER((?homeTeam = wd:Q334634 && ?awayTeam = wd:Q650840) ||(?homeTeam = wd:Q650840 && ?awayTeam = wd:Q334634))
  ?game wdt:P2047 ?duration .
  ?duration pq:P2547 wd:Q120718 .
  ?duration psn:P2047 ?durationValue .
}
ORDER BY DESC(?durationValue)
LIMIT 1"
Sort the attendance figures for each game of the 2013 American League Championship Series from lowest to highest. What is the attendance of the third game in this sorted list,38823,,,"SELECT ?attendance WHERE {
  wd:Q14870260 wdt:P527 ?game .
  ?game wdt:P1110 ?attendance .
}
ORDER BY ?attendance
LIMIT 1
OFFSET 2"
Sort the players who won a medal at the 2013 BWF World Championships by height from tallest to shortest. What is the height in meters of the second player in this sorted list,1.78,,,"SELECT(?height / 100 AS ?height_in_m) WHERE {
  wd:Q799589 wdt:P527 ?subevent .
  {
    ?subevent wdt:P1545 ?medalStatement .
    ?medalStatement wdt:P1544 ?athlete .
  } UNION {
    ?subevent wdt:P1546 ?medalStatement .
    ?medalStatement wdt:P1544 ?athlete .
  } UNION {
    ?subevent wdt:P1547 ?medalStatement .
    ?medalStatement wdt:P1544 ?athlete .
  }
  ?athlete wdt:P2048 ?height .
  FILTER(isNumeric(?height) && ?height > 0)
}
ORDER BY DESC(?height)
LIMIT 1
OFFSET 1"
"What was the longest game duration in minutes for a St. Louis Cardinals game in the 1982, 2006, 2011 (NLCS), 2011 (World Series), or 2013 National League Championship Series",287,,,"SELECT ?duration WHERE {
  VALUES ?series {
    wd:Q1984672 wd:Q1188429 wd:Q2224546 wd:Q4496872
  }
  ?game wdt:P1545 ?series .
  {
    ?game wdt:P402 wd:Q504309
  } UNION {
    ?game wdt:P403 wd:Q504309
  }
  ?game wdt:P2047 ?duration .
}
ORDER BY DESC(?duration)
LIMIT 1"
What is the total number of games played in the National League Championship Series and World Series that the St. Louis Cardinals won for which game summaries are available,29,,,
"How many games were played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies for the years 1977, 1978, 2008, and 2009",18,,,
"Among the 2008, 2015, 2017, 2018, and 2019 Formula One seasons, sort the number of races in the seasons Lewis Hamilton won from highest to lowest. What is the third number",20,,,"SELECT ?year(COUNT(?race) AS ?wins) WHERE {
  ?season wdt:P31 wd:Q758 ; wdt:P585 ?seasonDate ; wdt:P1589 ?race .
  BIND(YEAR(?seasonDate) AS ?year)
  FILTER(?year IN(2008 , 2015 , 2017 , 2018 , 2019))
  ?race wdt:P1346 wd:Q9673 .
}
GROUP BY ?year
ORDER BY DESC(?wins)"
Sort the Lewis Hamilton championship seasons after 2015 by the number of races from lowest to highest. What is the number of races in the second season in this sorted list,21,,,"SELECT ?number_of_races WHERE {
  wd:Q9673 wdt:P154 ?season .
  ?season wdt:P31 wd:Q1675983 .
  ?season wdt:P585 ?time .
  FILTER(SUBSTR(STR(?time) , 1 , 4) > ""2015"")
  ?season wdt:P4012 ?number_of_races .
}
ORDER BY ?number_of_races
OFFSET 1
LIMIT 1"
What is the difference between the number of main drivers listed for the 2002 Formula One season and the number of practice drivers listed for the 2003 Formula One season,16,0,"| difference  |
| ----------- |
| 0 (xsd:int) |","SELECT(0 - 0 AS ?difference) WHERE {
}"
"What was the highest attendance figure for any game played in the 2018 World Series, 2013 American League Championship Series, or 1975 American League Championship Series",54400,,,"SELECT ?attendance WHERE {
  VALUES ?series {
    wd:Q56692089 wd:Q14870260 wd:Q3511178
  }
  ?game wdt:P527 ?series .
  ?game wdt:P1110 ?quantity .
  ?quantity wikibase:quantityAmount ?attendance .
}
ORDER BY DESC(?attendance)
LIMIT 1"
What is the difference in the number of years between the first and last VFL/AFL senior premiership won by Collingwood and the span for Richmond's AFL senior premierships,21,,"| difference |
| ---------- |","SELECT((?coll_span - ?rich_span) AS ?difference) WHERE {
  {
    SELECT(MAX(?coll_year) AS ?coll_max)(MIN(?coll_year) AS ?coll_min) WHERE {
      wd:Q249679 wdt:P3450 ?season .
      ?season wdt:P585 ?coll_year .
    }
  }
  {
    SELECT(MAX(?rich_year) AS ?rich_max)(MIN(?rich_year) AS ?rich_min) WHERE {
      wd:Q2521385 wdt:P3450 ?season .
      ?season wdt:P585 ?rich_year .
    }
  }
  BIND(?coll_max - ?coll_min AS ?coll_span)
  BIND(?rich_max - ?rich_min AS ?rich_span)
}"
"How many games were played by the Boston Red Sox in the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",14,,,"SELECT ?seriesLabel ?games WHERE {
  VALUES ?seriesLabel {
    ""1975 American League Championship Series"" ""2013 American League Championship Series"" ""2018 World Series""
  }
  ?series rdfs:label ?seriesLabel .
  FILTER(LANG(?seriesLabel) = ""en"")
  ?series wdt:P1350 ?games .
  FILTER(BOUND(?games))
}"
What was the highest attendance for a game played between the Pittsburgh Pirates and the Cincinnati Reds in the National League Championship Series between 1970 and 1979,55006,,"| maxAttendance |
| ------------- |","SELECT(MAX(?attendance) AS ?maxAttendance) WHERE {
  ?series wdt:P31 wd:Q530605 ; wdt:P585 ?eventDate ; wdt:P1231 wd:Q16611 ; wdt:P1231 wd:Q17043 .
  FILTER(STR(?eventDate) >= ""1970-01-01"" && STR(?eventDate) < ""1980-01-01"")
  ?game wdt:P1222 ?series .
  ?game wdt:P1135 ?attendance .
}"
What was the longest game duration in minutes for any game played by the Boston Red Sox in the 1975 or 2013 American League Championship Series or the 2018 World Series,440,,,"SELECT ?durationInMinutes WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?game wdt:P2107 ?series .
  ?game wdt:P527 wd:Q13927 .
  ?game wdt:P2047 ?duration .
  ?duration wdt:P1192 ?durationValue .
  ?duration wdt:P2159 wd:P2128 .
  BIND(?durationValue AS ?durationInMinutes)
}
ORDER BY DESC(?durationInMinutes)
LIMIT 1"
How many more games were played in the 2013 American League Championship Series won by the Boston Red Sox compared to their 1975 American League Championship Series win,3,6.0|3.0,"| games2013         | games1975         |
| ----------------- | ----------------- |
| 6.0 (xsd:decimal) | 3.0 (xsd:decimal) |","SELECT ?games2013 ?games1975 WHERE {
  wd:Q14870260 wdt:P1350 ?games2013 .
  wd:Q3511178 wdt:P1350 ?games1975 .
}"
How many games played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series had a combined score of more than 10 runs,9,,,
What is the total number of times the Richmond and Collingwood senior football clubs were Grand Finalists in the Victorian Football League or Australian Football League,38,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(*) AS ?total) WHERE {
  VALUES ?club {
    wd:Q2521385 wd:Q249679
  }
  VALUES ?league {
    wd:Q12226395 wd:Q21825
  }
  ?club p:P555 ?seasonStmt .
  ?seasonStmt ps:P555 ?season .
  ?season wdt:P140 ?league .
  ?seasonStmt pq:P1231 ?position .
  VALUES ?position {
    wd:Q3901 wd:Q3902
  }
}"
"How many games did the Boston Red Sox play across the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",14,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?games) AS ?total) WHERE {
  wd:Q213959 p:P154 ?participation1 .
  ?participation1 ps:P154 wd:Q3511178 .
  ?participation1 pq:P1350 ?games .
  wd:Q213959 p:P154 ?participation2 .
  ?participation2 ps:P154 wd:Q14870260 .
  ?participation2 pq:P1350 ?games .
  wd:Q213959 p:P154 ?participation3 .
  ?participation3 ps:P154 wd:Q56692089 .
  ?participation3 pq:P1350 ?games .
}"
How many games between the Los Angeles Dodgers and the Philadelphia Phillies were played at Dodger Stadium in the National League Championship Series from 1977 to 2009,9,,,
What was the duration in minutes of the tenth shortest game played between the Los Angeles Dodgers and Philadelphia Phillies in the National League Championship Series,179,,,"SELECT ?duration WHERE {
  ?edition wdt:P31 wd:Q55237 ; wdt:P177 wd:Q1363275 .
  wd:Q334634 wdt:P178 ?edition .
  wd:Q650840 wdt:P178 ?edition .
  ?game wdt:P1580 ?edition .
  ?game wdt:P2047 ?duration .
}
ORDER BY ASC(?duration)
OFFSET 9
LIMIT 1"
"How many games were played at Fenway Park across the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series",7,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(?game) AS ?total) WHERE {
  VALUES ?series {
    wd:Q5563453 wd:Q14502674 wd:Q14546613
  }
  ?game wdt:P126 ?series .
  ?game wdt:P1458 wd:Q19900 .
}"
"Sort the badminton players by the number of tournaments listed for them in 2013, from highest to lowest. What is the number of tournaments for the player ranked third",5,,,"SELECT(COUNT(?event) AS ?count) WHERE {
  ?player wdt:P641 wd:Q13295 ; wdt:P1347 ?event .
  ?event wdt:P585 ?date .
  FILTER(YEAR(?date) = 2013)
}
GROUP BY ?player
ORDER BY DESC(?count)
LIMIT 1
OFFSET 2"
"How many games were played at Fenway Park across the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",7,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(DISTINCT ?game) AS ?count) WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?series p:P527 ?series_statement .
  ?series_statement ps:P527 ?game .
  ?game wdt:P119 wd:Q49136 .
}"
What was the highest attendance recorded for a game played between the Los Angeles Dodgers and the Philadelphia Phillies during a National League Championship Series,64924,,,"SELECT ?attendance WHERE {
  ?game wdt:P31 wd:Q19593 ; wdt:P641 ?homeTeam ; wdt:P645 ?awayTeam ; wdt:P1110 ?attendance ; wdt:P161 ?series .
  ?series wdt:P31 wd:Q1363275 .
  FILTER((?homeTeam = wd:Q334634 && ?awayTeam = wd:Q650840) ||(?homeTeam = wd:Q650840 && ?awayTeam = wd:Q334634))
}
ORDER BY DESC(?attendance)
LIMIT 1"
What was the highest attendance number recorded for any game in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies,64924,,,"SELECT ?series WHERE {
  ?series wdt:P31 wd:Q1363275 ; wdt:P1923 wd:Q334634 ; wdt:P1923 wd:Q650840 .
}"
What was the greatest attendance at any single game during a National League Championship Series featuring both the Los Angeles Dodgers and the Philadelphia Phillies,64924,,,
Sort the Formula One seasons won by Lewis Hamilton by the number of races from lowest to highest. What is the number of races in the third season in this sorted list,20,,,"SELECT(COUNT(?race) AS ?num_races) WHERE {
  wd:Q9673 wdt:P158 ?season .
  ?season wdt:P31 wd:Q8898364 .
  ?race wdt:P2212 ?season .
}
GROUP BY ?season
ORDER BY ASC(?num_races)
LIMIT 3"
"How many games did the St. Louis Cardinals play at Busch Stadium across the 1982, 2006, 2011, and 2013 National League Championship Series, and the 2011 World Series",15,,,
How many total games were played across the National League Championship Series competitions that featured both the Los Angeles Dodgers and the Philadelphia Phillies,18,0,"| total_games |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?games) AS ?total_games) WHERE {
  ?series wdt:P31 wd:Q1363275 .
  {
    ?series wdt:P1133 wd:Q334634 ; wdt:P1134 wd:Q650840 .
    ?series wdt:P11281 ?games .
  } UNION {
    ?series wdt:P1133 wd:Q650840 ; wdt:P1134 wd:Q334634 .
    ?series wdt:P11281 ?games .
  }
}"
"What is the combined number of games played in the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",14,9.0,"| total             |
| ----------------- |
| 9.0 (xsd:decimal) |","SELECT(SUM(?games) AS ?total) WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?series wdt:P1350 ?games .
}"
"Among teams that participated in the competition where Fitzroy won the 1944 Grand Final, what is the second highest number of senior premierships won in the VFL/AFL",13,,,
What is the greatest number of races held in a Formula One season where Lewis Hamilton won the Drivers' Championship and Mercedes won the Constructors' Championship,21,,"| max_races |
| --------- |","SELECT(MAX(?races) AS ?max_races) WHERE {
  wd:Q9673 p:P2522 ?driversStmt .
  ?driversStmt ps:P2522 wd:Q108861450 .
  ?driversStmt pq:P800 ?season .
  wd:Q7247 p:P2522 ?consStmt .
  ?consStmt ps:P2522 wd:Q233252 .
  ?consStmt pq:P800 ?season .
  ?season wdt:P1204 ?races .
}"
What was the highest attendance figure for any single game played between the Los Angeles Dodgers and Philadelphia Phillies in a National League Championship Series,64924,,,"SELECT ?attendance WHERE {
  ?edition wdt:P1545 wd:Q1363275 ; wdt:P373 ?game .
  ?game wdt:P136 ?homeTeam ; wdt:P1478 ?awayTeam ; wdt:P3325 ?attendance .
  FILTER((?homeTeam = wd:Q334634 && ?awayTeam = wd:Q650840) ||(?homeTeam = wd:Q650840 && ?awayTeam = wd:Q334634))
}
ORDER BY DESC(?attendance)
LIMIT 1"
"What is the difference between the total number of premierships won by St Kilda, Essendon, and Richmond combined, and the number of premierships won by Collingwood",11,,,"SELECT (SUM(?count) - (SELECT ?collingwood WHERE {
  wd:Q249679 wdt:P5177 ?collingwood
}) AS ?difference
WHERE {
  VALUES ?club { wd:Q1084121 wd:Q251090 wd:Q2521385 }
  ?club wdt:P5177 ?count
}"
What is the difference between the greatest and least number of races in a Formula One World Championship season won by both Lewis Hamilton and Mercedes after 2015,2,,,
"How many games did the Los Angeles Dodgers win when playing against the Philadelphia Phillies in the 1977, 1978, 2008, and 2009 National League Championship Series",8,,,
"How many games did the Boston Red Sox play in the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series",14,,"| total |
| ----- |","SELECT(SUM(?games) AS ?total) WHERE {
  ?series wdt:P1350 ?games .
}"
What was the greatest number of spectators at a single game between the Los Angeles Dodgers and the Philadelphia Phillies in a National League Championship Series,64924,,,"SELECT ?attendance WHERE {
  ?series wdt:P31 wd:Q1363275 .
  ?game wdt:P1944 ?series .
  ?game wdt:P1923 wd:Q51773 .
  ?game wdt:P1923 wd:Q52997 .
  ?game wdt:P1110 ?attendance .
}
ORDER BY DESC(?attendance)
LIMIT 1"
What is the combined number of games played in the 2008 and 2009 National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies,10,10.0,"| total              |
| ------------------ |
| 10.0 (xsd:decimal) |","SELECT(SUM(?games) AS ?total) WHERE {
  {
    wd:Q3511262 wdt:P1350 ?games .
  } UNION {
    wd:Q3511261 wdt:P1350 ?games .
  }
}"
What was the largest margin of victory in any game played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series,11,,,"SELECT(ABS(?score1 - ?score2) AS ?margin) WHERE {
  ?nlcs wdt:P31 wd:Q25484 ; wdt:P1923 wd:Q334634 ; wdt:P1923 wd:Q650840 .
  ?game wdt:P150 ?nlcs .
  ?game p:P1351 ?scoreStatement1 .
  ?scoreStatement1 ps:wdt:P1351 ?score1 .
  ?scoreStatement1 pq:P2002 wd:Q334634 .
  ?game p:P1351 ?scoreStatement2 .
  ?scoreStatement2 ps:wdt:P1351 ?score2 .
  ?scoreStatement2 pq:P2002 wd:Q650840 .
}
ORDER BY DESC(?margin)
LIMIT 1"
What is the largest point difference in a game between the Los Angeles Dodgers and the Philadelphia Phillies in their National League Championship Series matchups,11,,,"SELECT ?game(ABS(?runsD - ?runsP) AS ?difference) WHERE {
  ?series wdt:P31 wd:Q1363275 ; wdt:P1547 wd:Q334634 ; wdt:P1547 wd:Q650840 .
  ?game wdt:P128 ?series .
  ?game wdt:P663 wd:Q334634 ; wdt:P2550 ?runsD .
  ?game wdt:P663 wd:Q650840 ; wdt:P2550 ?runsP .
}
ORDER BY DESC(?difference)
LIMIT 1"
What is the combined total number of times the Richmond Football Club and the Collingwood Football Club have finished as runners-up in the VFL or AFL Grand Final,38,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(*) AS ?count) WHERE {
  VALUES ?club {
    wd:Q2521385 wd:Q249679
  }
  ?grand_final a wd:Q4940783 ; wdt:P4110 ?club ; wdt:P1352 2 .
  ?grand_final wdt:P157 ?season .
  ?season wdt:P157 ?competition .
  FILTER(?competition = wd:Q388556 || ?competition = wd:Q5420)
}"
What was the difference in the total number of games played between the 2013 American League Championship Series and the 1975 American League Championship Series,3,3.0,"| difference        |
| ----------------- |
| 3.0 (xsd:decimal) |","SELECT(ABS(?g13 - ?g75) AS ?difference) WHERE {
  wd:Q14870260 wdt:P1350 ?g13 .
  wd:Q3511178 wdt:P1350 ?g75 .
}"
What was the highest attendance figure for a game played in a National League Championship Series featuring the Los Angeles Dodgers and the Philadelphia Phillies,64924,,,"SELECT ?attendance WHERE {
  ?series wdt:P31 wd:Q1363275 ; wdt:P1923 wd:Q20512 ; wdt:P1923 wd:Q20586 .
  ?game wdt:P160 ?series ; wdt:P1110 ?attendance
}
ORDER BY DESC(?attendance)
LIMIT 1"
What was the longest duration of a single game in any National League Championship Series contested by both the Los Angeles Dodgers and the Philadelphia Phillies,4:02,,,"SELECT ?game ?duration WHERE {
  ?game wdt:P361 wd:Q3511231 .
  ?game wdt:P2047 ?duration .
}
ORDER BY DESC(?duration)
LIMIT 1"
Sort the total number of senior VFL/AFL Grand Final appearances for Collingwood and Richmond from highest to lowest. What is the second number in the sorted list,11,,,"SELECT ?team (COUNT(*) AS ?count) WHERE { VALUES ?team { wd:Q249679 wd:Q2521385 } ?event rdfs:label ?eventLabel ; wdt:P118 wd:Q253631, wd:Q200080 ; wdt:P1344 ?team . FILTER (LANG(?eventLabel) = 'en' && REGEX(LOWER(STR(?eventLabel)), 'grand final', 'i')) } GROUP BY ?team ORDER BY DESC(?count)"
What was the highest attendance figure for any game played between the Los Angeles Dodgers and the Philadelphia Phillies in a National League Championship Series,64924,,,"SELECT ?attendance WHERE {
  {
    ?game wdt:P159 wd:Q334634 ; wdt:P1994 wd:Q650840 ; wdt:P653 ?attendance ; wdt:P527 ?series .
  } UNION {
    ?game wdt:P159 wd:Q650840 ; wdt:P1994 wd:Q334634 ; wdt:P653 ?attendance ; wdt:P527 ?series .
  }
  ?series wdt:P31 wd:Q1363275 .
}
ORDER BY DESC(?attendance)
LIMIT 1"
How many games were played in Philadelphia during the National League Championship Series matchups between the Los Angeles Dodgers and the Philadelphia Phillies,11,,,
"How many games were played in the National League Championship Series or World Series won by the St. Louis Cardinals that concluded on or after October 16, 1985",46,,,
How many senior premierships did Richmond win in the VFL/AFL competition in years later than Collingwood's first senior premiership year in the same competition,13,,,"SELECT(COUNT(?richmond_year) AS ?count) WHERE {
  {
    SELECT(MIN(?collingwood_year) AS ?collingwood_year) WHERE {
      wd:Q249679 wdt:P1936 ?season .
      ?season wdt:P118 wd:Q521525 .
      ?season wdt:P585 ?collingwood_year .
    }
  }
  wd:Q2521385 wdt:P1936 ?richmond_season .
  ?richmond_season wdt:P118 wd:Q521525 .
  ?richmond_season wdt:P585 ?richmond_year .
  FILTER(?richmond_year > ?collingwood_year)
}"
How many unique drivers are listed across the main drivers table for the 2002 Formula One season and the practice drivers table for the 2003 Formula One season,29,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(DISTINCT ?driver) AS ?total) WHERE {
  {
    wd:Q108861621 wdt:P2125 ?driver
  } UNION {
    wd:Q69859 wdt:P527 ?race .
    ?race wdt:P527 ?practiceSession .
    ?practiceSession wdt:P1875 ?driver
  }
}"
What was the shortest game duration in minutes played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series,126,,,"SELECT ?duration WHERE {
  ?game wdt:P1343 wd:Q1363275 .
  ?game wdt:P1923 wd:Q434705 .
  ?game wdt:P1923 wd:Q32184 .
  ?game wdt:P2016 ?duration
}
ORDER BY ASC(?duration)
LIMIT 1"
"How many games were played at Fenway Park during the 1975 American League Championship Series, 2013 American League Championship Series, and 2018 World Series",7,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(*) AS ?count) WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?game wdt:P1545 ?series ; wdt:P1125 wd:Q49136 .
}"
How many years passed between the Boston Red Sox winning the 1975 American League Championship Series and winning the 2013 American League Championship Series,38,,,
How many years passed between Fitzroy's first VFL/AFL senior premiership and the year of the latest VFL/AFL senior premiership won by Collingwood or Richmond,125,,,"SELECT ?fitzroyYear ?latestYear (?latestYear - ?fitzroyYear AS ?yearsDifference)
WHERE {
  # Fitzroy's first premiership year (min year)
  {
    SELECT ?fitzroyYear
    WHERE {
      wd:Q200493 p:P1296 ?statement.
      ?statement ps:P1296 wd:Q3044572.
      ?statement pq:P585 ?year.
      FILTER (datatype(?year) = xsd:gYear)
    }
    ORDER BY ASC(?year)
    LIMIT 1
  }
  # Collingwood's latest premiership year
  {
    SELECT ?collingwoodYear
    WHERE {
      wd:Q200493 p:P1296 ?statement.
      ?statement ps:P1296 wd:Q176729.
      ?statement pq:P585 ?year.
      FILTER (datatype(?year) = xsd:gYear)
    }
    ORDER BY DESC(?year)
    LIMIT 1
  }
  # Richmond's latest premiership year
  {
    SELECT ?richmondYear
    WHERE {
      wd:Q200493 p:P1296 ?statement.
      ?statement ps:P1296 wd:Q142232.
      ?statement pq:P585 ?year.
      FILTER (datatype(?year) = xsd:gYear)
    }
    ORDER BY DESC(?year)
    LIMIT 1
  }
  # Compute the max of Collingwood and Richmond's years
  BIND(MAX(?collingwoodYear, ?richmondYear) AS ?latestYear)
}
LIMIT 1"
"Sort the number of VFL/AFL Grand Final appearances for Fitzroy, Richmond, and Sydney Swans from fewest to most. What is the second number in the ordered list",11,,,"SELECT ?club ?appearanceCount WHERE {
  VALUES ?club {
    wd:Q3044572 wd:Q2521385 wd:Q2272176
  }
  ?club wdt:P1387 ?appearanceCount .
}
ORDER BY ASC(?appearanceCount)"
"What is the fewest number of games played in a championship or World Series won by the Boston Red Sox among the 1975, 1986, 2004, 2007, 2013, and 2018 series",3,,"| minGames |
| -------- |","SELECT(MIN(?numGames) AS ?minGames) WHERE {
  ?series wdt:P31 wd:Q549719 ; wd:P2869 wd:Q35172 ; wdt:P585 ?startYear ; wdt:P5948 ?numGames .
  FILTER(SUBSTR(STR(?startYear) , 1 , 4) IN(""2004"" , ""2007"" , ""2013"" , ""2018""))
}"
Sort the count of drivers listed in the main qualifying results for the 2015 and 2016 Canadian Grand Prix from smallest to largest. What is the second number,21,,,"SELECT(COUNT(DISTINCT ?driver) AS ?count) WHERE {
  VALUES ?race {
    wd:Q19704270 wd:Q23045166
  }
  ?race wdt:P870 ?qualifyingSession .
  ?qualifyingSession wdt:P1002 ?driver .
  ?driver wdt:P31 wd:Q5630 .
}
GROUP BY ?race
ORDER BY ASC(?count)
LIMIT 2"
What was the fifth shortest game duration in minutes when the Los Angeles Dodgers played the Philadelphia Phillies in the National League Championship Series,156,,,"SELECT ?duration WHERE {
  wd:Q3511231 wdt:P479 ?game .
  ?game wdt:P2047 ?duration
}
ORDER BY ASC(?duration)
OFFSET 4
LIMIT 1"
"Among Collingwood, Richmond, and the Sydney Swans, what is the second lowest number of Grand Final appearances each team has made in the VFL/AFL competition",13,,,"SELECT ?count WHERE {
  VALUES ?team {
    wd:Q5255868 wd:Q1933252 wd:Q348415
  }
  ?team wdt:P2558 ?count
}
ORDER BY ASC(?count)
OFFSET 1
LIMIT 1"
"How many unique teams participated in the competition during the years Fitzroy won a senior premiership, based on available information about specific clubs",6,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(DISTINCT ?team) AS ?count) WHERE {
  ?season wdt:P139 wd:Q3044572 .
  ?season wdt:P1923 ?team .
}"
