question,gold_answer,result_cleaned,result,sparql
What are the exoplanets discovered in 2021 ?,NGTS-14Ab | NGTS-13b | TOI-628 b | TOI-640 b | TOI-1333 A b | TOI-1478 b | TOI-1601 b | OGLE-2019-BLG-0960Lb | HD 110082 b,"TOI-540 b|TOI-540 b (lang:en)
HD 110082 b|HD 110082 b (lang:en)
Su|Su (lang:en)
TOI-1601 b|TOI-1601 b (lang:en)
OGLE-2019-BLG-0960Lb|OGLE-2019-BLG-0960Lb (lang:en)
...|...
K2-138 g|K2-138 g (lang:en)
wd:Q95944758|
wd:Q97030402|
wd:Q97051903|
HD 1916bk|HD 1916bk (lang:en)","| exoplanet                            | label                          |
| ------------------------------------ | ------------------------------ |
| TOI-540 b (wd:Q100231046)            | TOI-540 b (lang:en)            |
| HD 110082 b (wd:Q105753132)          | HD 110082 b (lang:en)          |
| Su (wd:Q105771316)                   | Su (lang:en)                   |
| TOI-1601 b (wd:Q106348295)           | TOI-1601 b (lang:en)           |
| OGLE-2019-BLG-0960Lb (wd:Q106390308) | OGLE-2019-BLG-0960Lb (lang:en) |
| ...                                  | ...                            |
| K2-138 g (wd:Q94498667)              | K2-138 g (lang:en)             |
| wd:Q95944758                         |                                |
| wd:Q97030402                         |                                |
| wd:Q97051903                         |                                |
| HD 1916bk (wd:Q97097778)             | HD 1916bk (lang:en)            |","SELECT ?exoplanet ?label WHERE {
  ?exoplanet wdt:P31 wd:Q44559 ; wdt:P575 ?discoveryTime .
  OPTIONAL {
    ?exoplanet rdfs:label ?label
    FILTER(LANG(?label) = ""en"")
  }
  FILTER(YEAR(?discoveryTime) = 2021)
}"
What are the existing (in service or terminated) space telescopes ?,"Granat | Gamma | Compton Gamma Ray Observatory (CGRO) | International Gamma Ray Astrophysics Laboratory (INTEGRAL) | Fermi Gamma-ray Space Telescope | Astronomical Netherlands Satellite (ANS) | Einstein Observatory (HEAO 2) | Astron | EXOSAT | ROSAT | Broad Band X-ray Telescope / Astro 1 | Advanced Satellite for Cosmology and Astrophysics (ASCA, Astro-D) | Array of Low Energy X-ray Imaging Sensors (Alexis) | BeppoSAX | Chandra X-ray Observatory | XMM-Newton | Astrosat | Hitomi (Astro-H) | Mikhailo Lomonosov | Spektr-RG | OAO-2 (Stargazer) | [[Orbiting Astronomical Observatory|OAO-3 Copernicus]] | International Ultraviolet Explorer (IUE) | Hubble Space Telescope | Extreme Ultraviolet Explorer (EUVE) | Far Ultraviolet Spectroscopic Explorer (FUSE) | Interface Region Imaging Spectrograph (IRIS) | Venus Spectral Rocket Experiment | Hipparcos | Near Earth Object Surveillance Satellite (NEOSSat) | Gaia (astrometry) | Transiting Exoplanet Survey Satellite (TESS) | CHEOPS | IRAS | Infrared Space Observatory (ISO) | Midcourse Space Experiment (MSX) | Submillimeter Wave Astronomy Satellite (SWAS) | Wide Field Infrared Explorer (WIRE) | Spitzer Space Telescope | Akari (Astro-F) | Herschel Space Observatory | Wide-field Infrared Survey Explorer (WISE) | Odin | Planck | Dark Matter Particle Explorer (DAMPE) | James Webb Space Telescope (JWST) | X-ray Polarimeter Satellite (XPoSat) | X-Ray Imaging and Spectroscopy Mission (XRISM) | International Lunar Observatory Precursor (ILO-X) | Euclid | SPHEREx | Nancy Grace Roman Space Telescope (Wide Field Infrared Survey Telescope; WFIRST) | AstroSat-2 | PLATO | ARIEL | Advanced Telescope for High Energy Astrophysics (ATHENA) | Laser Interferometer Space Antenna (LISA)",,,
What are the different geological fracture zones ?,"Chile | Mocha | Valdivia | Easter | Vema | Kane | Charlie-Gibbs Name from GEBCO gazetteer, position refined by means of [http://www.ngdc.noaa.gov/mgg/global/global.html etopo2] and sample data of GPlates","Bight Fracture Zone|Bight Fracture Zone (lang:en)
Faraday Fracture Zone|Faraday Fracture Zone (lang:en)
Vening Meinesz Fracture Zone|Vening Meinesz Fracture Zone (lang:en)
Cook Fracture Zone|Cook Fracture Zone (lang:en)
Clarion-Clipperton Zone|Clarion-Clipperton Zone (lang:en)
...|...
Shackleton Fracture Zone|Shackleton Fracture Zone (lang:en)
Sovanco Fracture Zone|Sovanco Fracture Zone (lang:en)
Vinogradov Fracture Zone|Vinogradov Fracture Zone (lang:en)
Molokai Fracture Zone|Molokai Fracture Zone (lang:en)
Blanco transform fault zone|Blanco transform fault zone (lang:en)","| zone                                         | label                                  |
| -------------------------------------------- | -------------------------------------- |
| Bight Fracture Zone (wd:Q102256010)          | Bight Fracture Zone (lang:en)          |
| Faraday Fracture Zone (wd:Q102256177)        | Faraday Fracture Zone (lang:en)        |
| Vening Meinesz Fracture Zone (wd:Q114030007) | Vening Meinesz Fracture Zone (lang:en) |
| Cook Fracture Zone (wd:Q118804716)           | Cook Fracture Zone (lang:en)           |
| Clarion-Clipperton Zone (wd:Q124349641)      | Clarion-Clipperton Zone (lang:en)      |
| ...                                          | ...                                    |
| Shackleton Fracture Zone (wd:Q7460183)       | Shackleton Fracture Zone (lang:en)     |
| Sovanco Fracture Zone (wd:Q7571559)          | Sovanco Fracture Zone (lang:en)        |
| Vinogradov Fracture Zone (wd:Q7932765)       | Vinogradov Fracture Zone (lang:en)     |
| Molokai Fracture Zone (wd:Q89598737)         | Molokai Fracture Zone (lang:en)        |
| Blanco transform fault zone (wd:Q98123391)   | Blanco transform fault zone (lang:en)  |","SELECT ?zone ?label WHERE {
  ?zone wdt:P31 wd:Q5477586 .
  ?zone rdfs:label ?label .
  FILTER(LANG(?label) = ""en"")
}
LIMIT 100"
Which location is part of the  special economic zones of Ukraine ?,"Slavutych, Kyiv Oblast | Mariupol, Donetsk Oblast | Donetsk, Donetsk Oblast | Truskavets, Lviv Oblast | Mykolaiv, Mykolaiv Oblast, shipyard territory, and adjoining area | Odessa, part of Odessa Trade Sea Ports territory",Kurortopolis Truskavets|Kurortopolis Truskavets (lang:en),"| location                               | locationLabel                     |
| -------------------------------------- | --------------------------------- |
| Kurortopolis Truskavets (wd:Q12116000) | Kurortopolis Truskavets (lang:en) |","SELECT ?location ?locationLabel WHERE {
  ?location wdt:P31 wd:Q494978 .
  ?location wdt:P17 wd:Q212 .
  OPTIONAL {
    ?location rdfs:label ?locationLabel
    FILTER(lang(?locationLabel) = 'en')
  }
}"
Which weapons are of the type combat shotgun ?,Armsel Striker | Atchisson AA-12 | Benelli M3 | Benelli M4 | Daewoo Precision Industries USAS-12 | Franchi SPAS-12 | Franchi SPAS-15 | M26 Modular Accessory Shotgun System | Remington Model 870 | Winchester Model 1200 | Winchester Model 1897 | Winchester Model 1912,"Armsel Striker|Armsel Striker (lang:en)
Franchi SPAS-15|Franchi SPAS-15 (lang:en)
Heckler & Koch FABARM FP6|Heckler & Koch FABARM FP6 (lang:en)
SPAS-12|SPAS-12 (lang:en)
Atchisson Assault Shotgun|Atchisson Assault Shotgun (lang:en)
Neostead|Neostead (lang:en)","| weapon                                  | label                               |
| --------------------------------------- | ----------------------------------- |
| Armsel Striker (wd:Q1151694)            | Armsel Striker (lang:en)            |
| Franchi SPAS-15 (wd:Q2461245)           | Franchi SPAS-15 (lang:en)           |
| Heckler & Koch FABARM FP6 (wd:Q5696420) | Heckler & Koch FABARM FP6 (lang:en) |
| SPAS-12 (wd:Q634756)                    | SPAS-12 (lang:en)                   |
| Atchisson Assault Shotgun (wd:Q753977)  | Atchisson Assault Shotgun (lang:en) |
| Neostead (wd:Q844361)                   | Neostead (lang:en)                  |","SELECT ?weapon ?label WHERE {
  ?weapon wdt:P279 wd:Q3753913 .
  ?weapon rdfs:label ?label .
  FILTER(LANG(?label) = ""en"")
}"
What are the different upper stages used on rockets ?,Agena | Gamma-2 | Blok DM-03 | Centaur | CTS | Delta Cryogenic Second Stage | Electron Second Stage | Exploration Upper Stage | Falcon 9 Second Stage | Fregat | Inertial Upper Stage | KVTK | Payload Assist Module/Star-48B | Salman | Transtage | Volga,"2022 UQ1|2022 UQ1 (lang:en)
Apollo 17 SIVB|Apollo 17 SIVB (lang:en)
Blok DM-03|Blok DM-03 (lang:en)
Blok DM-2|Blok DM-2 (lang:en)
Blok DM-2M|Blok DM-2M (lang:en)
...|...
S-II|S-II (lang:en)
S-IVB|S-IVB (lang:en)
SL-14 rocket body|SL-14 rocket body (lang:en)
SL-1 rocket body|SL-1 rocket body (lang:en)
Transtage 5|Transtage 5 (lang:en)","| stage                             | label                       |
| --------------------------------- | --------------------------- |
| 2022 UQ1 (wd:Q114855082)          | 2022 UQ1 (lang:en)          |
| Apollo 17 SIVB (wd:Q111912942)    | Apollo 17 SIVB (lang:en)    |
| Blok DM-03 (wd:Q15890723)         | Blok DM-03 (lang:en)        |
| Blok DM-2 (wd:Q15895926)          | Blok DM-2 (lang:en)         |
| Blok DM-2M (wd:Q15895937)         | Blok DM-2M (lang:en)        |
| ...                               | ...                         |
| S-II (wd:Q1093699)                | S-II (lang:en)              |
| S-IVB (wd:Q257161)                | S-IVB (lang:en)             |
| SL-14 rocket body (wd:Q126909091) | SL-14 rocket body (lang:en) |
| SL-1 rocket body (wd:Q110576801)  | SL-1 rocket body (lang:en)  |
| Transtage 5 (wd:Q9361280)         | Transtage 5 (lang:en)       |","SELECT DISTINCT ?stage ?label WHERE {
  ?stage wdt:P31 / wdt:P279 * wd:Q4809 .
  ?stage rdfs:label ?label .
  ?stage schema:description ?description .
  FILTER(LANG(?label) = ""en"")
  FILTER(LANG(?description) = ""en"")
  FILTER(CONTAINS(LCASE(?description) , ""upper stage"") || CONTAINS(LCASE(?description) , ""second stage"") || CONTAINS(LCASE(?description) , ""third stage""))
}
ORDER BY ?label"
What are the existing money printing mints ?,"Perth Mint | Austrian Mint | Royal Canadian Mint | China Banknote Printing and Minting Corporation | Royal Danish Mint | Staatliche Münzen Baden-Württemberg | Staatliche Münze Berlin | Hamburgische Münze | Security Printing and Minting Organization | India Government Mint | India Government Mint, Mumbai | India Government Mint, Kolkata | India Government Mint, Hyderabad | India Government Mint, Noida | Monetăria Statului | Saint Petersburg Mint | Royal Mint | Birmingham Mint | Pobjoy Mint | Tower Mint | United States Mint (Four branches) | Zecca | Sydney Mint | Manila Mint | Mints of Scotland | Horndon mint | Charlotte Mint | Dahlonega Mint | New Orleans Mint","Varziner Papierfabrik|Varziner Papierfabrik (lang:en)
National Bank of Ukraine Banknote Printing and Minting Works|National Bank of Ukraine Banknote Printing and Minting Works (lang:en)
Fidelity Printers and Refiners|Fidelity Printers and Refiners (lang:en)
Goznak|Goznak (lang:en)
South African Bank Note Company|South African Bank Note Company (lang:en)
...|...
Korea Minting and Security Printing Corporation|Korea Minting and Security Printing Corporation (lang:en)
Security Printing and Minting Organization|Security Printing and Minting Organization (lang:en)
De La Rue|De La Rue (lang:en)
Note Printing Australia|Note Printing Australia (lang:en)
Oberthur Technologies|Oberthur Technologies (lang:en)","| mint                                                                        | name                                                                   |
| --------------------------------------------------------------------------- | ---------------------------------------------------------------------- |
| Varziner Papierfabrik (wd:Q101407852)                                       | Varziner Papierfabrik (lang:en)                                        |
| National Bank of Ukraine Banknote Printing and Minting Works (wd:Q12080832) | National Bank of Ukraine Banknote Printing and Minting Works (lang:en) |
| Fidelity Printers and Refiners (wd:Q19904160)                               | Fidelity Printers and Refiners (lang:en)                               |
| Goznak (wd:Q2133605)                                                        | Goznak (lang:en)                                                       |
| South African Bank Note Company (wd:Q24233968)                              | South African Bank Note Company (lang:en)                              |
| ...                                                                         | ...                                                                    |
| Korea Minting and Security Printing Corporation (wd:Q60376)                 | Korea Minting and Security Printing Corporation (lang:en)              |
| Security Printing and Minting Organization (wd:Q60775687)                   | Security Printing and Minting Organization (lang:en)                   |
| De La Rue (wd:Q699810)                                                      | De La Rue (lang:en)                                                    |
| Note Printing Australia (wd:Q7062547)                                       | Note Printing Australia (lang:en)                                      |
| Oberthur Technologies (wd:Q81204)                                           | Oberthur Technologies (lang:en)                                        |","SELECT DISTINCT ?mint ?name WHERE {
  ?mint wdt:P1056 wd:Q47433 .
  ?mint rdfs:label ?name .
  FILTER(LANG(?name) = ""en"")
}"
What are the different exoplanet search projects ?,ESPRESSO | FINDS Exo-Earths | Geneva Extrasolar Planet Search | HARPS-N | Next-Generation Transit Survey (NGTS) | Optical Gravitational Lensing Experiment (OGLE) | Search for extraterrestrial intelligence (SETI) | Spectro-Polarimetric High-Contrast Exoplanet Research (SPHERE) | SPECULOOS | The Habitable Exoplanet Hunting Project | Trans-Atlantic Exoplanet Survey (TrES),"Anglo-Australian Planet Search|Anglo-Australian Planet Search (lang:en)
HATNet Project|HATNet Project (lang:en)
High Accuracy Radial Velocity Planet Searcher|High Accuracy Radial Velocity Planet Searcher (lang:en)
Next-Generation Transit Survey|Next-Generation Transit Survey (lang:en)
Sagittarius Window Eclipsing Extrasolar Planet Search|Sagittarius Window Eclipsing Extrasolar Planet Search (lang:en)
Transiting Exoplanet Survey Satellite|Transiting Exoplanet Survey Satellite (lang:en)","| project                                                             | projectLabel                                                    |
| ------------------------------------------------------------------- | --------------------------------------------------------------- |
| Anglo-Australian Planet Search (wd:Q4763589)                        | Anglo-Australian Planet Search (lang:en)                        |
| HATNet Project (wd:Q914576)                                         | HATNet Project (lang:en)                                        |
| High Accuracy Radial Velocity Planet Searcher (wd:Q568117)          | High Accuracy Radial Velocity Planet Searcher (lang:en)         |
| Next-Generation Transit Survey (wd:Q21044390)                       | Next-Generation Transit Survey (lang:en)                        |
| Sagittarius Window Eclipsing Extrasolar Planet Search (wd:Q2665313) | Sagittarius Window Eclipsing Extrasolar Planet Search (lang:en) |
| Transiting Exoplanet Survey Satellite (wd:Q1323537)                 | Transiting Exoplanet Survey Satellite (lang:en)                 |","SELECT DISTINCT ?project ?projectLabel WHERE {
  ?exoplanet wdt:P31 wd:Q44559 .
  ?exoplanet wdt:P65 ?project .
  ?project rdfs:label ?projectLabel .
  FILTER(LANG(?projectLabel) = ""en"")
  FILTER(REGEX(?projectLabel , ""(?i)project|search|survey""))
}
ORDER BY ?projectLabel"
What are the residential buildings with a height larger than 250 m ?,Pentominium | Ocean One Tower | 45 Broad Street | Marina City II | Tregunter Tower 3 | [[The Belchers|The Belchers 1]] | Trump World Tower | 21st Century Tower | Q1 | The Marina Torch | Elite Residence | Princess Tower | 432 Park Avenue | Central Park Tower,"DAMAC Heights|335.0
One57|1005.0
One57|257.0
220 Central Park South|290.2
Sulafa Tower|285.0
...|...
Kami-kawabata Building|24820.0
Laurahütte|370.0
Fifteen Fifty|422.0
Four Seasons Private Residences Bangkok|299.5
Highland House Tower|263.0","| building                                                | height                |
| ------------------------------------------------------- | --------------------- |
| DAMAC Heights (wd:Q134137)                              | 335.0 (xsd:decimal)   |
| One57 (wd:Q2023928)                                     | 1005.0 (xsd:decimal)  |
| One57 (wd:Q2023928)                                     | 257.0 (xsd:decimal)   |
| 220 Central Park South (wd:Q15781036)                   | 290.2 (xsd:decimal)   |
| Sulafa Tower (wd:Q1641386)                              | 285.0 (xsd:decimal)   |
| ...                                                     | ...                   |
| Kami-kawabata Building (wd:Q126392524)                  | 24820.0 (xsd:decimal) |
| Laurahütte (wd:Q1807876)                                | 370.0 (xsd:decimal)   |
| Fifteen Fifty (wd:Q121282954)                           | 422.0 (xsd:decimal)   |
| Four Seasons Private Residences Bangkok (wd:Q116030019) | 299.5 (xsd:decimal)   |
| Highland House Tower (wd:Q127192465)                    | 263.0 (xsd:decimal)   |","SELECT ?building ?height WHERE {
  ?building wdt:P31 / wdt:P279 * wd:Q11755880 .
  ?building wdt:P2048 ?height .
  FILTER(?height > 250)
}"
What are the existing clock towers not located in Americas or Europe ?,"[[Saat Tower]] (Tabriz City Hall) | Khan al-Umdan | Bell tower at [[St. Anthonys Church, Tel Aviv|St. Anthonys Church, Jaffa]] | Jaffa Clock Tower | Clock tower at the Monastery of Saint Saviour | Jubilee Clock Tower | Birch Memorial Clock Tower | Atkinson Clock Tower | Malay College Kuala Kangsar Clock Tower | Sultan Abdul Samad Building | Teluk Intan Leaning Tower | Clock tower | Galle Clock Tower | Jaffna Clock Tower | Kandy Clock Tower | Khan Clock Tower | Koch Memorial Clock Tower | Kurunegala Clock Tower | Old Colombo Lighthouse",,,
Who was an ōzeki ?,Tachihikari Denemon | Hitachiiwa Eitarō | Toyokuni Fukuma | Shimizugawa Motokichi | Kagamiiwa Zenshirō | Nayoroiwa Shizuo | Saganohana Katsumi | Shionoumi Unemon | Masuiyama Daishirō I | Mitsuneyama Keiji | Ōuchiyama Heikichi | Matsunobori Shigeo | Kotogahama Sadao | Wakahaguro Tomoaki | Kitabayama Hidetoshi | Tochihikari Masayuki | Yutakayama Katsuo | Kiyokuni Katsuo | Maenoyama Tarō | Daikirin Takayoshi | Takanohana Kenshi | Daiju Hisateru | Kaiketsu Masateru | Asahikuni Masuo | Masuiyama Daishirō II | Kotokaze Kōki | Wakashimazu Mutsuo | Asashio Tarō IV | [[Hokutenyū Katsuhiko]] | Konishiki Yasokichi | Kirishima Kazuhiro | Takanonami Sadahiro | Chiyotaikai Ryūji | Dejima Takeharu | Musōyama Masashi | Miyabiyama Tetsushi | Kaiō Hiroyuki | Tochiazuma Daisuke | Kotoōshū Katsunori | Kotomitsuki Keiji | Baruto Kaito | Kotoshōgiku Kazuhiro | Gōeidō Gōtarō | Takayasu Akira | Tochinoshin Tsuyoshi | Takakeishō Mitsunobu | Asanoyama Hideki | Shōdai Naoya,Aonishiki Arata|Aonishiki Arata (lang:en),"| athlete                         | name                      |
| ------------------------------- | ------------------------- |
| Aonishiki Arata (wd:Q126389847) | Aonishiki Arata (lang:en) |","SELECT ?athlete ?name WHERE {
  ?athlete wdt:P468 wd:Q2166602 .
  OPTIONAL {
    ?athlete rdfs:label ?name .
    FILTER(LANG(?name) = ""en"")
  }
}"
What are the lakes with a depth larger than 400 meters ?,Baikal | Tanganyika | Vostok | Crater | Tahoe | Adams | Malawi | Tazawa | Kivu | Matano | Hornindalsvatnet | Toba | Sarez | (Caspian Sea ) | Ohrid | Geneva | Lake Superior | Loch Ness | Great Central | Dead Sea | Titicaca | Gander | Kauhakō Crater,,,"SELECT ?lake ?depth WHERE {
  ?lake wdt:P31 / wdt:P279 * wd:Q23397 ; wdt:P4511 ?depth .
  FILTER(xsd:decimal(?depth) > 400)
  FILTER(?depth != 'N/A')
  OPTIONAL {
    ?lake rdfs:label ?lakeLabel .
    FILTER(LANG(?lakeLabel) = 'en')
  }
}
ORDER BY DESC(?depth)"
From which prison did multi-recidivist escaper escaped ?,"La Santé | Toodyay lockup | Fremantle Prison | Abashiri Prison | [[St Giless Roundhouse]] | Newgate Prison | United States Penitentiary, Pollock | Sing Sing | Eastern State Penitentiary | Clinton Correctional Facility | ""Altiplano"" Federal Social Readaptation Center No. 1",Cabildo jail (lang:en),"| prisonLabel            |
| ---------------------- |
| Cabildo jail (lang:en) |","SELECT ?prisonLabel WHERE {
  {
    SELECT ?prisoner WHERE {
      ?event wdt:P31 wd:Q598041 ; wdt:P710 ?prisoner .
    }
    GROUP BY ?prisoner
    HAVING(COUNT(?event) >= 2)
  }
  ?escapeEvent wdt:P31 wd:Q598041 ; wdt:P710 ?prisoner ; wdt:P276 ?prison .
  OPTIONAL {
    ?prison rdfs:label ?prisonLabel
    FILTER(LANG(?prisonLabel) = 'en')
    .
  }
}
LIMIT 1"
What are the named spirals ?,Archimedean spiral | Euler spiral | [[Fermats spiral]] (also parabolic spiral) | [[Cotess spiral]] | [[Poinsots spirals]],"Tadpole Galaxy|Tadpole Galaxy (lang:en)
Triangulum Galaxy|Triangulum Galaxy (lang:en)
Whirlpool Galaxy|Whirlpool Galaxy (lang:en)
Sunflower Galaxy|Sunflower Galaxy (lang:en)
Black Eye Galaxy|Black Eye Galaxy (lang:en)
Comet Galaxy|Comet Galaxy (lang:en)
Andromeda Galaxy|Andromeda Galaxy (lang:en)
Sculptor Galaxy|Sculptor Galaxy (lang:en)
Sombrero Galaxy|Sombrero Galaxy (lang:en)","| item                           | name                        |
| ------------------------------ | --------------------------- |
| Tadpole Galaxy (wd:Q115482)    | Tadpole Galaxy (lang:en)    |
| Triangulum Galaxy (wd:Q13724)  | Triangulum Galaxy (lang:en) |
| Whirlpool Galaxy (wd:Q13957)   | Whirlpool Galaxy (lang:en)  |
| Sunflower Galaxy (wd:Q13981)   | Sunflower Galaxy (lang:en)  |
| Black Eye Galaxy (wd:Q13983)   | Black Eye Galaxy (lang:en)  |
| Comet Galaxy (wd:Q195136)      | Comet Galaxy (lang:en)      |
| Andromeda Galaxy (wd:Q2469)    | Andromeda Galaxy (lang:en)  |
| Sculptor Galaxy (wd:Q487221)   | Sculptor Galaxy (lang:en)   |
| Sombrero Galaxy (wd:Q91461627) | Sombrero Galaxy (lang:en)   |","SELECT DISTINCT ?item ?name WHERE {
  ?item wdt:P31 / wdt:P279 * wd:Q2488 .
  OPTIONAL {
    ?item rdfs:label ?name .
    FILTER(LANG(?name) = ""en"")
  }
  OPTIONAL {
    ?item skos:altLabel ?name .
    FILTER(LANG(?name) = ""en"")
  }
  FILTER(BOUND(?name))
  FILTER(REGEX(?name , ""Sombrero|Whirlpool|Pinwheel|Surfboard|Andromeda|Centaurus|Triangulum|Cartwheel|Black Eye|Sunflower|Cigar|Comet|Butterfly|Antennae|Tadpole|Sculptor|Sailboat"" , ""i""))
}
LIMIT 15"
What are the named meteor showers ?,Quadrantids | Alpha Centaurids | Gamma Normids | Lyrids | Pi Puppids | Eta Aquariids | Daytime Arietids | June Bootids | Southern Delta Aquariids | Alpha Capricornids | Perseids | Kappa Cygnids | Aurigids | Draconids | Delta Aurigids | Orionids | Leonis Minorids | Leonids | Alpha Monocerotids | Phoenicids | Monocerotids | Geminids | Comae Berenicids | Ursids,,,"SELECT DISTINCT ?shower ?name WHERE {
  ?shower wdt:P31 wd:Q105000 .
  ?shower rdfs:label ?name .
  FILTER(LANG(?name) = ""en"")
}
ORDER BY ?name"
Who was a Minnesota North Stars/Dallas Stars general managers ?,Wren Blair | Jack Gordon | Lou Nanne | Jack Ferreira | Bob Clarke | Bob Gainey | Doug Armstrong | Brett Hull | Les Jackson | Joe Nieuwendyk | Jim Nill,,,"SELECT ?gm ?gmLabel WHERE {
  VALUES ?team {
    wd:Q902512 wd:Q208652
  }
  ?gm p:P39 ?position .
  ?position ps:P39 wd:Q26481809 ; pq:P108 ?team .
  OPTIONAL {
    ?gm rdfs:label ?gmLabel
    FILTER(LANG(?gmLabel) = ""en"")
  }
}"
What are the existing recoilless rifles ?,M18 Recoilless Rifle | SPG-9 | M20 | Breda Folgore | B-10 | 55 S 55 | RCL 3.45 inch Gun | M67 | 95 S 58-61 | LG 40 | LG 42 | M40 | Model 1968 recoilless gun | B-11 | Jagdfaust | M28/M29 Nuclear Recoilless Rifle,"105 mm recoilless rifle|105 mm recoilless rifle (lang:en)
120 mm recoilless rifle|120 mm recoilless rifle (lang:en)
75 mm recoilless rifle|75 mm recoilless rifle (lang:en)
82 mm recoilless rifle|82 mm recoilless rifle (lang:en)
90 mm recoilless rifle|90 mm recoilless rifle (lang:en)
Model 1968 recoilless gun|Model 1968 recoilless gun (lang:en)
Ordnance, RCL, 3.45 in|Ordnance, RCL, 3.45 in (lang:en)
RCL 3.7-inch|RCL 3.7-inch (lang:en)
recoilless personal anti-tank weapon|recoilless personal anti-tank weapon (lang:en)
self-propelled recoilless rifle|self-propelled recoilless rifle (lang:en)","| item                                                | label                                          |
| --------------------------------------------------- | ---------------------------------------------- |
| 105 mm recoilless rifle (wd:Q47372512)              | 105 mm recoilless rifle (lang:en)              |
| 120 mm recoilless rifle (wd:Q47464261)              | 120 mm recoilless rifle (lang:en)              |
| 75 mm recoilless rifle (wd:Q47372279)               | 75 mm recoilless rifle (lang:en)               |
| 82 mm recoilless rifle (wd:Q47464356)               | 82 mm recoilless rifle (lang:en)               |
| 90 mm recoilless rifle (wd:Q47372392)               | 90 mm recoilless rifle (lang:en)               |
| Model 1968 recoilless gun (wd:Q6888178)             | Model 1968 recoilless gun (lang:en)            |
| Ordnance, RCL, 3.45 in (wd:Q7100870)                | Ordnance, RCL, 3.45 in (lang:en)               |
| RCL 3.7-inch (wd:Q106085811)                        | RCL 3.7-inch (lang:en)                         |
| recoilless personal anti-tank weapon (wd:Q70228927) | recoilless personal anti-tank weapon (lang:en) |
| self-propelled recoilless rifle (wd:Q101011321)     | self-propelled recoilless rifle (lang:en)      |","SELECT DISTINCT ?item ?label WHERE {
  ?item wdt:P279 + wd:Q641196 .
  OPTIONAL {
    ?item rdfs:label ?label
    FILTER(lang(?label) = ""en"")
    .
  }
  FILTER(CONTAINS(LCASE(?label) , ""recoilless"") || CONTAINS(LCASE(?label) , ""rcl""))
}
ORDER BY ?label"
What are the different extinct dog breeds ?,Alaunt | Alpine Mastiff | Belgian Mastiff | Blue Paul Terrier | Braque Dupuy | Bull and terrier | Bullenbeisser | Chien-gris | Chiribaya Dog | Cordoba Fighting Dog | Cumberland Sheepdog | Cur | Dalbo dog | Dogo cubano | English Water Spaniel | English White Terrier | Fila da Terceira | Hare Indian Dog | Hawaiian Poi Dog | Kurī | Lapponian Shepherd | Limer | Marquesan Dog | Moscow Water Dog | Norfolk Spaniel | North Country Beagle | Old Croatian Sighthound | Old English Bulldog | Old Spanish Pointer | Paisley Terrier | Polynesian Dog | Rache | Rastreador Brasileiro | Russian Tracker | [[St. Johns water dog|St Johns water dog]] | Sakhalin Husky (Karafuto Ken in Japan) | Salish Wool Dog | Southern Hound | Staghound | Tahitian Dog | Talbot Hound | Toy Bulldog | Toy Trawler Spaniel | Turnspit dog | Tweed Water Spaniel | Welsh Hillman,wd:Q136823142|,"| breed         | breedLabel |
| ------------- | ---------- |
| wd:Q136823142 |            |","SELECT DISTINCT ?breed ?breedLabel WHERE {
  ?breed wdt:P31 / wdt:P279 * wd:Q39367 .
  ?breed wdt:P8556 ?extinctionDate .
  OPTIONAL {
    ?breed rdfs:label ?breedLabel .
    FILTER(LANG(?breedLabel) = ""en"")
  }
}
LIMIT 50"
What are the art museums with more than 8000 squared meters of gallery ?,"Louvre | Mystetskyi Arsenal | Metropolitan Museum of Art | Tokyo National Museum | Royal Ontario Museum | National Museum of Anthropology | Victoria and Albert Museum | Houston Museum of Fine Arts | National Museum of Korea | Nanjing Museum | British Museum | Art Institute of Chicago | National Gallery of Art | MASS MoCA | Museum of Fine Arts | Israel Museum | National Gallery Singapore | Minneapolis Institute of Art | Birmingham Museum of Art | [[Musée National dArt Moderne]] | [[Musée dOrsay]] | San Francisco Museum of Modern Art | Museo del Prado | Museum of Modern Art | Denver Art Museum | Dallas Museum of Art | MMCA, Gwacheon | Detroit Institute of Arts | National Taiwan Museum of Fine Arts | Indianapolis Museum of Art | Milwaukee Art Museum | Bavarian National Museum | Montreal Museum of Fine Arts | National Gallery of Victoria (St Kilda Road) | Palais de Tokyo | Salar Jung Museum | Virginia Museum of Fine Arts | Tate Modern | Cleveland Museum of Art | National Gallery of Canada | Art Gallery of Ontario | National Gallery of Modern Art | Palais des Beaux-Arts de Lille | Pinakothek der Moderne | Rijksmuseum",,,"SELECT ?museum ?museumLabel ?amount WHERE {
  ?museum wdt:P31 / wdt:P279 * wd:Q207694 .
  ?museum p:P2046 / psv:P2046 ?valueNode .
  ?valueNode wikibase:quantityAmount ?amount .
  ?valueNode wikibase:quantityUnit wd:Q28320 .
  FILTER(xsd:decimal(?amount) > 8000)
  .
  ?museum rdfs:label ?museumLabel .
  FILTER(LANG(?museumLabel) = 'en')
}
ORDER BY DESC(xsd:decimal(?amount))"
