source_row_id,question,gold_answer,KG answer,file_path,taxonomy_label,LLM explanation,difference_severity
430,"Besides chest pain, what are the signs that may indicate someone is having a heart attack","['Shortness of breath', 'Nausea/vomiting', 'Dizziness', 'Lightheadedness', 'Cold sweat', 'Feeling tired', 'Arm pain', 'Neck pain', 'Back pain', 'Jaw pain', 'Stomach pain', 'Decreased level of consciousness', 'Total loss of consciousness']","edema
necrosis
angina pectoris
nausea
chest pain",ComplexQA/Monaco_non_time_complex/00863.json,Different answer,"KG answer includes chest pain (forbidden by question) and non-symptoms (edema, necrosis), while Gold answer correctly lists symptoms excluding chest pain. Conflict is major.",major
431,the type of display that google glass presents to its users is called what,Prism projector,"digital camera
see-through display",SimpleQA/NQ_table_test_simple/00048.json,Different answer,Gold answer: 'Prism projector' (correct specific term). KG answer: 'see-through display' (incorrect general description) and 'digital camera' (irrelevant). Conflict in core fact: the display type is misstated and an extra fact is added.,major
432,who has become the new chairman of sebi,Ajay Tyagi,Madhabi Puri Buch,SimpleQA/NQ_table_test_simple/00077.json,Different answer,"The Gold answer (Ajay Tyagi) is the previous chairman, not the new one. The KG answer (Madhabi Puri Buch) is the current chairman. The core facts conflict as the question asks for the new chairman.",major
433,who has become the new chairman of sebi,Ajay Tyagi,Madhabi Puri Buch,SimpleQA/NQ_table_test_simple/00078.json,Different answer,"The Gold answer (Ajay Tyagi) is the previous chairman, not the new one. The KG answer (Madhabi Puri Buch) is the current chairman. The core facts conflict as the new chairman is one person, not the other.",major
435,when did last podcast on the left start,2011,2015-02-16T00:00:00Z,SimpleQA/NQ_table_test_simple/00061.json,Different answer,"Gold answer (2011) conflicts with KG (2015-02-16) on the start year. The podcast began in 2015, so Gold is incorrect. The difference is major (4-year discrepancy) and the fact is fixed, not time-sensitive.",major
436,how many episodes in season 2 of fargo,10,51.0,SimpleQA/NQ_table_test_simple/00554.json,Different answer,Gold answer 10 is correct for Fargo season 2. KG answer 51.0 is factually incorrect and conflicts with the known episode count. The difference is a major factual error.,major
437,state with highest population growth rate in india 2011,Meghalaya,"Boston
Gabon
Cadier en Keer
Nielles-lès-Bléquin
Vembayam Grama Panchayat
...
Jaroměř
Avinissery Grama Panchayat
Avinissery Grama Panchayat
Vilavoorkal Grama Panchayat
Venganoor Grama Panchayat",SimpleQA/NQ_table_test_simple/00001.json,Different answer,"Gold answer correctly names Meghalaya (the Indian state with highest 2011 growth rate). KG answer lists irrelevant places (e.g., Boston, Gabon, panchayats) not matching the question's requirement for an Indian state, making it factually incorrect.",major
438,What television shows produced by Renaissance Pictures were filmed in New Zealand,"['Hercules: The Legendary Journeys', 'Xena: Warrior Princess', 'Young Hercules', 'Jack of All Trades', 'Cleopatra 2525', 'Legend of the Seeker', 'Ash vs Evil Dead']","Waru
The Mutiny of the Bounty
Sweet Tooth
X
Squeeze
...
The Hobbit: The Battle of the Five Armies
The Navigator: A Medieval Odyssey
The Legend of Zorro
Wendy Wu: Homecoming Warrior
Goodbye Pork Pie",ComplexQA/Monaco_time_complex/00713.json,Different answer,"Gold lists 7 correct TV shows produced by Renaissance Pictures filmed in NZ. KG lists unrelated titles (including movies not produced by Renaissance Pictures), so the answers conflict on core facts.",major
439,baseball teams who have not won a world series,Texas Rangers | Milwaukee Brewers | San Diego Padres | Washington Nationals | Seattle Mariners | Colorado Rockies | Tampa Bay Rays,"Tyson Fury
Tyson Fury
Jessie Diggins
Jessie Diggins
Lita Soler Arimon
...
Cara Noir
Marathon-Tula 2020
Let's Go Finland 2004
Fem van Empel
Ikuhiro Enokido",SimpleQA/NQ_table_test_simple/00324.json,Different answer,"The Gold answer correctly lists baseball teams without a World Series title. The KG answer provides unrelated names (e.g., Tyson Fury, a boxer) and events, which are irrelevant to the question. The KG answer is factually incorrect and does not address baseball teams. This is a major difference.",major
440,"Which Coldplay song, Fix You or  Viva la Vida, has a longer album version",Fix You,"Mind, volume 3|74.0
You're Dead|100.0
Tinko|91.0
Mind, volume 4|56.34
wd:Q10003077|83.0
...|...
A Babysitter's Guide to Monster Hunting|94.0
wd:Q99982093|81.0
BigBug|111.0
Buck ai confini del cielo|93.0
Reef Blower|3.0",ComplexQA/CompMix_infobox_complex/00052.json,Different answer,"Gold answer states Fix You is the longer song. KG answer lists unrelated items with scores, including Viva la Vida (100.0), but does not mention Fix You or provide song lengths. The KG answer fails to address the question and conflicts with the Gold answer's core fact.",major
441,What are the caves with a depth of at least 3.1km ?,Krubera-Voronja Cave | Sarma cave | Gouffre Mirolda | Gouffre Jean-Bernard | Chevé Cave | Čehi 2 | Boybuloq | Siebenhengste-Hohgant-Höhle | Gouffre Berger,"Bullialdus|3500.0
Deepspot|45.0
Tagansky Protected Command Point|65.0
Burckhardt|4800.0
Abja 92 borehole|635.6
...|...
wd:Q99228696|319.0
wd:Q99394037|_:bn1200815
Buada Lagoon|78.0
Bay of Vlorë|51.0
Bukhtarma Reservoir|9.6",SimpleQA/Qampari_wikitables_simple/00005.json,Different answer,"Gold lists 9 caves; KG lists Burckhardt (a cave meeting depth) but also includes non-caves (e.g., Bullialdus crater) and misses all Gold caves. Core facts conflict: Gold claims specific caves are deep, KG lists a different cave and non-caves. Major difference.",major
442,Who played the part Carmen in the movie Spy Kids?,Alexa Vega,"television actor|Tony Shalhoub
film actor|Tony Shalhoub
dub actor|Tony Shalhoub
stage actor|Tony Shalhoub
voice actor|Tony Shalhoub
...|...
comedian|Cheech Marin
film director|Cheech Marin
screenwriter|Cheech Marin
actor|Cheech Marin
writer|Cheech Marin",SimpleQA/CompMix_table_simple_qa/00278.json,Different answer,"The Gold answer correctly names Alexa Vega for the role. The KG answer lists unrelated actor roles (Tony Shalhoub, Cheech Marin) and does not mention Carmen or Spy Kids, making it factually incorrect. This is a major difference as the KG answer fails to address the question.",major
443,which common vegetables provide more than 9% of the recommended daily value of vitamin C,"['cabbage', 'cauliflower', 'broccoli', 'red cabbage', 'Savoy cabbage', 'collard greens', 'napa cabbage', 'bok choy', 'radish', 'daikon', 'Swiss chard', 'celtuce', 'green bean', 'snap pea', 'potato', 'tomato', 'scallion', 'garlic', 'leek', 'bell pepper', 'spinach', 'yam', 'Brussels sprouts', 'kale', 'kohlrabi', 'turnip', 'Chinese cabbage', 'parsnip', 'French bean', 'pea', 'snow pea', 'pumpkin', 'squash', 'zucchini (courgette)', 'spring onion', 'pepper', 'sweet pepper', 'sweet potato', 'cassava', 'zucchini']","Avocado Ice Cream
Avocado Ice Cream
Avocado Ice Cream
Avocado Ice Cream
Avocado Ice Cream
...
calabash noodle soup
calabash noodle soup
calabash noodle soup
calabash noodle soup
calabash noodle soup",ComplexQA/Monaco_non_time_complex/00812.json,Different answer,"Gold answer lists vegetables meeting vitamin C criterion; KG answer lists non-vegetable food items (Avocado Ice Cream, calabash noodle soup) which are irrelevant and factually incorrect. Core facts conflict.",major
444,Lin-Manuel Miranda played the role of who in the musical Hamilton?,Alexander Hamilton,"Encanto|Encanto (lang:en)
In the Heights|In the Heights (lang:en)
Moana|Moana (lang:en)
Mary Poppins Returns|Mary Poppins Returns (lang:en)
Star Wars: Episode VII – The Force Awakens|Star Wars: Episode VII – The Force Awakens (lang:en)
Hamilton|Hamilton (lang:en)
Tick, Tick... Boom!|Tick, Tick... Boom! (lang:en)",SimpleQA/CompMix_table_simple_qa/00001.json,Different answer,"Gold answer correctly states the role as 'Alexander Hamilton'. KG answer lists titles (including 'Hamilton') but does not specify the character, so it fails to answer the question. The core fact (character name) is missing in KG, making the answers fundamentally different.",major
445,In 2021-2022 season how many teams took part in the Scottish Cup,113,42.0,ComplexQA/CompMix_table_complex/00549.json,Different answer,"The Gold answer states 113 teams, while the KG answer states 42 teams. The numbers conflict and are not due to formatting or precision. The question specifies the 2021-2022 season, so the number should be fixed. The discrepancy is a major factual conflict.",major
446,In 2020 which American country singer received the National Medal of Arts,Toby Keith,"Ron Howard
Kirk Douglas
Carlisle Floyd
Catherine Filene Shouse
The Tabernacle Choir at Temple Square
...
Sydney Joseph Freedberg
Allen Toussaint
Roy Neuberger
Donald Hall
Jan Peerce",ComplexQA/CompMix_table_complex/00533.json,Different answer,"The Gold answer correctly identifies Toby Keith as the 2020 National Medal of Arts recipient. The KG answer lists multiple unrelated individuals and groups, none of whom are the country singer recipient for 2020. This is a major factual conflict.",major
447,what was the outcome of the battle of san juan hill,Cuban-American victory,"Battle of St. Charles
Battle of Taku Forts
Second Battle of the Somme
Battle of Kandahar
Battle of the Lys
...
Battle of Hubbardton
Battle of White Plains
St. Clair's Defeat
Battle of Tal Afar
Battle of Manimani",SimpleQA/NQ_table_test_simple/00663.json,Different answer,"Gold answer states Cuban-American victory for Battle of San Juan Hill. KG answer lists unrelated battles (e.g., Battle of St. Charles) without addressing the question. KG answer is off-topic and fails to provide the outcome, making the answers fundamentally different. Difference is major.",major
448,Where did Kylie Minogue's Fever album peak on the US chart?,3,"CADASIL|1.98e-05
CADASIL|5e-05
West syndrome|0.003
Charcot–Marie–Tooth disease|0.0003
Alzheimer's disease|0.0505
...|...
Friedreich ataxia|5.68e-06
primary angiitis of the central nervous system|2.4e-06
steroid myopathy|0.0034
prolactinoma|0.00035
polymyositis|7.2e-05",SimpleQA/CompMix_table_simple_qa/00293.json,Different answer,"Gold answer is '3' (correct chart position). KG answer is a list of medical conditions, which is irrelevant and does not address the question. The KG answer is entirely off-topic, making the answers meaningfully different.",major
449,when does the first nba basketball game start,"October 17, 2017","1946-06-06T00:00:00Z
1949-08-03T00:00:00Z",SimpleQA/NQ_table_test_simple/00419.json,Different answer,"Gold answer states 2017, KG answer states 1946 for the first game. The years conflict by 71 years, making the core facts different.",major
450,"Where is the location of the photo on the album cover, where the 4 members of the Beatles walk across the road",Abbey Road,"United Kingdom
United States",ComplexQA/CompMix_infobox_complex/00000.json,Different answer,"The Gold answer 'Abbey Road' is the correct specific location for the Beatles' album cover photo. The KG answer 'United Kingdom United States' is factually incorrect as the photo was not taken in the United States and fails to specify the actual location (Abbey Road). The KG answer includes an incorrect country and lacks precision, causing a core factual conflict.",major
451,Who was the head coach of the Charlotte Football Club?,Miguel Ángel Ramírez,Dean Smith,SimpleQA/CompMix_table_simple_qa/00121.json,Different answer,"The Gold answer names Miguel Ángel Ramírez as head coach, while the KG answer names Dean Smith. These are conflicting identities for the same position. Dean Smith has never been the head coach of Charlotte FC (a soccer club), making the KG answer factually incorrect. The core fact of the head coach's name is in direct conflict, representing a major discrepancy.",major
453,who played taylor on the bold and beautiful,Hunter Tylo (1990–) | Sherilyn Wolter (1990),"Jerry Ayres
Darin Brooks
John McCook
Winsor Harmon
Felisha Cooper
...
Alley Mills
Maitland Ward
Jim Storm
Eugena Washington
Ronn Moss",SimpleQA/NQ_table_test_simple/00442.json,Different answer,"Gold answer correctly lists Hunter Tylo and Sherilyn Wolter as the actresses who played Taylor. KG answer lists actors who did not play Taylor (e.g., Jerry Ayres, Darin Brooks), including many who are male and played other roles. The KG answer is factually incorrect and conflicts with the Gold answer. The difference is major.",major
454,who has climbed mount everest the number of times,Apa Sherpa | Phurba Tashi Sherpa | Kami Rita Sherpa,"wd:L1150793
farmer (wd:L1369188-S1)
honey (wd:L1369436-S1)
Tatyana Kolotilshchikova
Claus Hammel
...
Vincent Descombes Sevoie
Vincent Descombes Sevoie
José Massaroli
Seraina Boner
Olympiy Rudakov",SimpleQA/NQ_table_test_simple/00030.json,Different answer,"The Gold answer correctly lists the record holders for most Mount Everest ascents (Apa Sherpa, Phurba Tashi Sherpa, Kami Rita Sherpa). The KG answer lists unrelated names (e.g., 'farmer', 'honey', Tatyana Kolotilshchikova) and omits the actual record holders, indicating a factual conflict. The difference is major as the KG answer provides no relevant information for the question.",major
455,who wrote the music phantom of the opera,Andrew Lloyd Webber,Ken Hill,SimpleQA/NQ_table_test_simple/00759.json,Different answer,"The Gold answer names Andrew Lloyd Webber, the correct composer of Phantom of the Opera. The KG answer names Ken Hill, who is not the composer. The answers conflict on the core fact, making the KG answer factually incorrect.",major
456,What is the birth name of the second celebrity that was eliminated from Guy 's team on season three of Rachael vs . Guy : Celebrity Cook-Off,Robert Matthew Van Winkle,"Tiffany
Vanilla Ice
Judy Gold
Penn Jillette
Florence Henderson
Herschel Walker
Jake Pavelka
Chris Kattan",ComplexQA/OTT_QA_dev_complex/01011.json,Different answer,"Gold answer provides the birth name 'Robert Matthew Van Winkle' for the second eliminated celebrity. KG answer lists celebrities (including 'Vanilla Ice' as a stage name) but does not provide any birth name and fails to identify the second eliminated. The KG answer is missing the required birth name, making it factually incorrect.",major
457,Who was the first winner of the first season of the TV series Survivor,Richard Hatch,Tommy Sheehan,ComplexQA/CompMix_table_complex/00399.json,Different answer,"The Gold answer (Richard Hatch) is correct for the first Survivor season winner. The KG answer (Tommy Sheehan) is incorrect; Sheehan was a contestant but eliminated early. The core facts conflict, making the difference major.",major
458,who was the chicago bears quarterback last year,Jay Cutler | Brian Hoyer | Matt Barkley,National Football League,SimpleQA/NQ_table_test_simple/00792.json,Different answer,"Gold lists quarterback names; KG states the league name instead of a quarterback. KG fails to provide the required person's name, making it factually incorrect for the question.",major
460,"Who was the major shareholders in the club that the 2008 Guangzhou Pharmaceutical F.C . transger player born June 12 , 1983 previously played at",Beijing Institute of Technology ( BIT ) and Joan Oliver,"Robert Mallet-Stevens|École des beaux-arts de Lille
Gennady Golovkin|World Boxing
University of Toronto School of Graduate Studies|University of Toronto
University of Toronto School of Graduate Studies|University of Toronto
University of Toronto School of Graduate Studies|University of Toronto
...|...
Eugen Haagen|Robert Koch Institute
Eugen Haagen|Reichsuniversität Straßburg
Eugen Haagen|Robert Koch Institute
Eugen Haagen|Reichsuniversität Straßburg
Eugen Haagen|Robert Koch Institute",ComplexQA/OTT_QA_dev_complex/01146.json,Different answer,"The Gold answer names the major shareholders (Beijing Institute of Technology and Joan Oliver) for the club. The KG answer lists unrelated person-institution pairs (e.g., Robert Mallet-Stevens, Gennady Golovkin) with no connection to the football club or the question. The KG answer is irrelevant and does not address the query.",major
461,how many episodes of touching evil are there,16,12.0,SimpleQA/NQ_table_test_simple/00840.json,Different answer,"Gold answer states 16 episodes, KG answer states 12 episodes. The core fact of total episodes conflicts. The difference is major as it represents a fundamental discrepancy in the factual count.",major
462,who issued ashwamedha coins after performing ashvamedha sacrifice,Samudragupta,"Eliška Hladilová
Joseph Dienger
Joseph Dienger
Sylvia Bayr-Klimpfinger
Sylvia Bayr-Klimpfinger
...
Theodor Brauer
Theodor Brauer
Theodor Brauer
Theodor Brauer
Olympiy Rudakov",SimpleQA/NQ_table_test_simple/00037.json,Different answer,"The Gold answer (Samudragupta) is historically accurate for the ruler who performed the ashvamedha sacrifice and issued the coins. The KG answer lists modern, unrelated names (e.g., Eliška Hladilová, Joseph Dienger) which are factually incorrect and irrelevant. The core facts conflict, so the answers are different. The difference is major as the KG answer provides no correct information.",major
463,According to the 11 Nov 2021 result who called the most capped player in Brazil Nation Football Team,Cafu,"Bud Holloway|1.0
Bud Rose|1.0
Bud Sennett|1.0
Bud Poile|311.0
1941–42 Cupa României|23.0
...|...
2015 ST600 All Japan Road Race Championship|7.0
2016 ST600 All Japan Road Race Championship|7.0
1976 Intertoto Cup|132.0
Ricardo Tavarelli|1.0
Marián Cisár|73.0",ComplexQA/CompMix_table_complex/00311.json,Different answer,"Gold answer is 'Cafu'. KG answer lists unrelated names (e.g., Bud Holloway, Bud Poile) without 'Cafu', failing to address the question. Core fact missing, major difference.",major
464,"How many games were played by the Boston Red Sox in the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",14,"Bud Holloway|1.0
Bud Rose|0.0
Bud Rose|1.0
Bud Sennett|0.0
Bud Sennett|1.0
...|...
2015 ST600 All Japan Road Race Championship|7.0
2016 ST600 All Japan Road Race Championship|7.0
1976 Intertoto Cup|132.0
Ricardo Tavarelli|1.0
Marián Cisár|73.0",ComplexQA/Sportsreason_TANQ_complex/01441.json,Different answer,"Gold answer (14) correctly states the total games for the Boston Red Sox in the specified baseball series. KG answer provides unrelated data (e.g., 7.0 for racing, 132.0 for soccer) without addressing the question, failing to provide the correct number. Core fact conflict: KG does not answer the question.",major
465,where is union station in washington dc located,50 Massachusetts Avenue NE,"Tidewater|
Washingtonians|
Codman Carriage House and Stable|
Howard University College of Arts and Sciences|
Howard University College of Pharmacy|
...|...
The Wharf|
Rock Creek Park Police Substation|
Rock Creek Park Historic District|
Rock Creek Park Nature Center and Planetarium|
Rock Creek Park Pavilion Shelter|",SimpleQA/NQ_table_test_simple/00288.json,Different answer,"The Gold answer correctly states the address (50 Massachusetts Avenue NE). The KG answer lists unrelated locations (e.g., The Wharf, Rock Creek Park) and omits the address, making it a different and incorrect response. The difference is major as the KG answer fails to provide the required information.",major
466,What was the nick name of the New York City Football club,The Pigeons,New York City FC,ComplexQA/CompMix_infobox_complex/00233.json,Different answer,"The answers differ: Gold provides the nickname 'The Pigeons', while KG gives the club name 'New York City FC' (not a nickname). The KG answer fails to address the question, which specifically asks for a nickname. This is a major conflict as the KG answer is not a nickname and thus does not answer the question.",major
468,What is the name of the lake that is beside which Canadian city that had the least amount of residents in the latest year,Lake Ontario,"Boston|Neponset River
Boston|Mystic River
Boston|Charles River
Boston|Boston Harbor
Gabon|Atlantic Ocean
...|...
Nijswiller|Selzerbeek
Wahlwiller|Selzerbeek
Jaroměř|Elbe
Eys|Eyserbeek
Castaway Cay|Atlantic Ocean",ComplexQA/OTT_QA_dev_complex/01237.json,Different answer,"Gold answer is 'Lake Ontario', the lake. KG answer lists city-river pairs (e.g., Boston|Neponset River) which are not lakes and not Canadian. KG answer does not provide the lake name and is irrelevant to the question.",major
469,how many episodes in adventure time season 1,26,"Winging It Travel Podcast|278.0
Terrible, Thanks For Asking|278.0
Crypto Current|278.0
Be There With Belson|278.0
Rex Factor|278.0
...|...
2 voor 12|278.0
Adventure Time|278.0
wd:Q55737477|278.0
Apropos Film|278.0
Amar Demais|278.0",SimpleQA/NQ_table_test_simple/00293.json,Different answer,"Gold answer (26) is correct for Adventure Time season 1 episodes. KG answer lists 'Adventure Time|278.0', which is a wrong value (278.0 vs 26) and does not specify season 1. The numbers conflict, making KG factually incorrect. Severity: major.",major
470,who was the first territorial governor of oklahoma,George Washington Steele,"Haskell, Charles Nathaniel (1860-1933), first governor of Oklahoma",SimpleQA/NQ_table_test_simple/00433.json,Different answer,"Gold answer correctly names George Washington Steele as the first territorial governor. KG answer incorrectly identifies Charles Nathaniel Haskell (who was the first state governor, not territorial) as the first governor, causing a factual conflict.",major
471,How many matches has Joshua Kimmich played for Germany national football team,64,"1.0
2.0",ComplexQA/CompMix_infobox_complex/00246.json,Different answer,"The answers differ: Gold states 64 matches, KG states 1.0 and 2.0. These numbers conflict as 64 is a known career total for Kimmich, while 1.0/2.0 are implausibly low. The difference is major.",major
472,"How did the founders of Marietta prevent its historic mound , listed on the List of burial mounds in the United States , from being destroyed",by establishing the city cemetery around it,"Tatyana Kolotilshchikova|Perm
Karel Matěj Čapek-Chod|Vinohrady Cemetery
Tadeusz Borowski|Powązki Military Cemetery
Joseph C. O'Mahoney|Mount Olivet Cemetery
Myron V. George|Memorial Lawn Cemetery
...|...
Buckshot Roberts|Blazer Cemetery
Bucky Harris|Hughestown
Jean-Laurent Cochet|Cimetière parisien de Bagneux
Buckwheat Zydeco|Calvary Cemetery
Olympiy Rudakov|Serafimovskoe Cemetery",ComplexQA/OTT_QA_dev_complex/01065.json,Different answer,"Gold answer correctly states the founders prevented destruction by establishing the city cemetery around the mound. KG answer lists unrelated cemetery burials (e.g., Tatyana Kolotilshchikova, Karel Matěj Čapek-Chod) with no connection to Marietta or the mound preservation. The KG answer is irrelevant and incorrect, making the answers fundamentally different.",major
473,who has the most catches in nfl history,Jerry Rice,"Tom Seaver|202.0
Mickey Mantle|2415.0
Pete Rose|4256.0
Tomonori Maeda|2119.0",SimpleQA/NQ_table_test_simple/00863.json,Different answer,"Gold answer correctly names Jerry Rice for NFL catches. KG answer lists baseball players (e.g., Pete Rose) with numbers irrelevant to NFL, indicating a fundamental error in sport. Core facts conflict: NFL vs. baseball.",major
474,when did the east india company take control of india,1612,1757-01-01T00:00:00Z,SimpleQA/NQ_table_test_simple/00422.json,Different answer,"Gold answer 1612 is incorrect; the East India Company took control in 1757 (Battle of Plassey). The years conflict on the core historical fact, with 1612 referring to a trading post establishment, not control. Difference is major.",major
475,What is the rank of the is the metropolitan statistical area in the United States that is the 18th largest metropolitan area in the world,"Los Angeles-Long Beach-Anaheim , CA MSA","University of California, Davis|8525.0
University of California, Davis|8525.0
University of California, Davis|8525.0
University of California, Davis|8525.0
University of California, Davis|8525.0
...|...
University of California, Santa Barbara|9710.0
Berlin|3782202.0
University at Buffalo|6798.0
University at Buffalo|6798.0
University at Buffalo|6798.0",ComplexQA/OTT_QA_dev_complex/01195.json,Different answer,"Gold answer correctly names the US metropolitan area (Los Angeles-Long Beach-Anaheim, CA MSA) as the 18th largest globally. KG answer provides irrelevant university/city entries with numbers (e.g., University of California, Davis, Berlin), failing to name the metropolitan area. This is a major discrepancy as the KG answer does not address the question.",major
476,What is the indigenous title of the novel The Alchemist?,O Alquimista,"Como prevenir ruídos excessivos e a perda auditiva durante o design e a execução de projetos|Como prevenir ruídos excessivos e a perda auditiva durante o design e a execução de projetos (lang:pt)
Como reduzir o risco de distúrbios da audição em músicos|Como reduzir o risco de distúrbios da audição em músicos (lang:pt)
Inés de Castro|Inês de Castro (lang:pt)
Francisco Antonio de Almeida|Francisco Antonio de Almeida (lang:pt)
The royal family of Portugal in Queluz|A Família Real Portuguesa em Queluz (lang:pt)
...|...
Impacto das Estradas na Distribuição de Besouros em um ... de Encosta no Parque Nacional da Tijuca, Rio de Janeiro, RJ.|Impacto das Estradas na Distribuição de Besouros em um ... de Encosta no Parque Nacional da Tijuca, Rio de Janeiro, RJ. (lang:pt)
Moral Order|Ordem Moral (lang:pt)
Orientações básicas aos funcionários sobre o que fazer e não fazer para evitar situações de violência no local de trabalho|Orientações básicas aos funcionários sobre o que fazer e não fazer para evitar situações de violência no local de trabalho (lang:pt)
Instalações de processamento de carnes e aves: principais ... para prevenir a infecção por COVID-19 entre os funcionários|Instalações de processamento de carnes e aves: principais ... para prevenir a infecção por COVID-19 entre os funcionários (lang:pt)
Funcionários de processamento de carne e aves: o que você pode fazer no trabalho e em casa para se proteger da COVID-19|Funcionários de processamento de carne e aves: o que você pode fazer no trabalho e em casa para se proteger da COVID-19 (lang:pt)",SimpleQA/CompMix_table_simple_qa/00242.json,Different answer,"Gold answer provides correct title 'O Alquimista'. KG answer is a list of unrelated topics and does not mention the novel's title, making it incorrect and irrelevant.",major
477,Who is the character that Robin ends up marrying in the last season of How I Met Your Mother,Barney Stinson,Lily Aldrin,ComplexQA/CompMix_table_complex/00318.json,Different answer,"Gold answer (Barney Stinson) is correct; KG answer (Lily Aldrin) is wrong. Robin marries Barney, not Lily (who is Marshall's wife). Core fact conflict, major severity.",major
478,Which movie did Stuart Craig win an award for working on in 1980,The Elephant Man,"Alan Lee
Carolyn Scott
Rolf Zehetbauer
Christian M. Goldbeck
Poor Things
All Quiet on the Western Front
Tamara Deverell
Zsuzsanna Sipos
John Truscott
The Dove",ComplexQA/CompMix_infobox_complex/00144.json,Different answer,"The Gold answer correctly identifies 'The Elephant Man' as the movie. The KG answer lists unrelated names and other movies (e.g., 'Poor Things', 'All Quiet on the Western Front') without mentioning 'The Elephant Man'. The KG answer does not provide the correct movie, so the core facts conflict. This is a major difference as the KG answer fails to answer the question.",major
479,The Need of Love was on which music charts?,Billboard,The Need of Love,SimpleQA/CompMix_table_simple_qa/00048.json,Different answer,"Gold answer correctly states the chart (Billboard). KG answer incorrectly provides the song title 'The Need of Love' instead of the chart name, which is a fundamental mismatch. The KG answer is factually incorrect for the question. Severity: major.",major
480,What is the population of the city which is the location of a Malaysian Diplomatic Consulate mission of a country that lies about 137 kilometres above the equator,"497,097",|8460088.0,ComplexQA/OTT_QA_dev_complex/00983.json,Different answer,"The answers provide conflicting population numbers (497,097 vs 8,460,088) for the same city, with a major discrepancy. The numbers differ by a factor of ~17, indicating a fundamental factual conflict rather than a precision or temporal issue.",major
481,What were the reasons that caused each of Britain's past four PMs to resign,"['The Leave vote.', 'On 22 April it was announced that the leaders of 70 Conservative Associations had signed a petition calling for a vote of no confidence.', 'he had lied to the Commons on numerous occasions', 'She was pilloried in national and international press as a u-turner, and a chaotic vote on fracking along with the resignation of Braverman as home secretary compounded a rapid deterioration of confidence in her leadership.']","Boris Johnson|apology to the House of Commons (lang:en)
Theresa May|apology to the House of Commons (lang:en)
David Cameron|Greensill scandal (lang:en)
Boris Johnson|2022 vote of confidence in Boris Johnson (lang:en)
Clement Attlee|funeral (lang:en)
...|...
Winston Churchill|death (lang:en-ca)
Winston Churchill|death (lang:en-gb)
Winston Churchill|death (lang:en-us)
Boris Johnson|COVID-19 pandemic in London (lang:en)
Margaret Thatcher|assassination attempt (lang:en)",ComplexQA/Monaco_time_complex/00656.json,Different answer,Gold correctly attributes Cameron's resignation to the Leave vote and includes Truss's reason. KG incorrectly states Greensill scandal for Cameron (factually wrong) and omits Truss. Core facts conflict for Cameron and Truss is missing.,major
482,"What is the total number of games played by the Boston Red Sox across the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series",14,"Bud Holloway|1.0
Bud Poile|311.0
Randy McKay|932.0
Geoff Kinrade|1.0
Fred Arthur|80.0
...|...
Bryce Salvador|786.0
Mark Greig|125.0
Jaroslav Otevřel|16.0
Alexander Svitov|179.0
Marián Cisár|73.0",ComplexQA/Sportsreason_TANQ_complex/01392.json,Different answer,"Gold answer is 14 (total games). KG answer is a list of player statistics (e.g., 1.0, 311.0) not the total. KG does not address the question, so core facts conflict. Difference is major.",major
484,when did michigan last win a national championship,1989,"Teppei Nagoe|2019-01-01T00:00:00Z
Yuki Takahashi|2020-01-01T00:00:00Z
2020 Bike Aid|2020-10-07T00:00:00Z
2020 Bike Aid|2020-10-10T00:00:00Z
Sho Hasegawa|2019-01-01T00:00:00Z
...|...
Yūki Okamoto|2018-01-01T00:00:00Z
Yūki Okamoto|2020-01-01T00:00:00Z
Czechoslovakia men's national ice hockey team|1925-01-01T00:00:00Z
Ryuji Yokoe|2015-01-01T00:00:00Z
Ikuhiro Enokido|2016-01-01T00:00:00Z",SimpleQA/NQ_table_test_simple/00359.json,Different answer,"The Gold answer correctly states Michigan's last national championship year as 1989. The KG answer provides unrelated events and people with dates, none mentioning Michigan. The KG answer fails to address the question, making it a different and incorrect answer. Difference is major.",major
485,How many goals did Eden Hazard scored for Belgium national football team,33,"0.0
1.0",ComplexQA/CompMix_table_complex/00519.json,Different answer,The Gold answer (33) is the correct total goals for Eden Hazard for Belgium. The KG answer (0.0 and 1.0) is factually incorrect and conflicts with the known value. The KG answer does not represent the total goals and is not a valid alternative. The difference is major as the numbers are entirely different.,major
486,who won the national championship in volleyball 2017,Ohio State,Ole Miss Rebels women's volleyball,SimpleQA/NQ_table_test_simple/00945.json,Different answer,"Gold answer names Ohio State, KG answer names Ole Miss Rebels women's volleyball. These are different teams, so the core facts conflict. The KG answer is incorrect for the 2017 championship. Difference is major.",major
487,who won the national championship in volleyball 2017,Ohio State,Ole Miss Rebels women's volleyball,SimpleQA/NQ_table_test_simple/00944.json,Different answer,"The Gold answer names Ohio State as the winner, while the KG answer names Ole Miss Rebels women's volleyball. These are two distinct teams, so the core facts conflict. The difference is major as it represents a fundamental disagreement on the champion.",major
488,Who is the main character in the film Shawshank Redemption?,Tim Robbins,Andy Dufresne,SimpleQA/CompMix_table_simple_qa/00028.json,Different answer,"The question asks for the main character (Andy Dufresne), but the Gold answer provides the actor (Tim Robbins). The answers conflict on the core fact: the Gold answer is the actor, not the character. This is a major difference.",major
