question,gold_answer,KG answer,file_path
who has climbed mount everest the number of times,Apa Sherpa | Phurba Tashi Sherpa | Kami Rita Sherpa,"wd:L1150793
farmer (wd:L1369188-S1)
honey (wd:L1369436-S1)
Tatyana Kolotilshchikova
Claus Hammel
...
Vincent Descombes Sevoie
Vincent Descombes Sevoie
José Massaroli
Seraina Boner
Olympiy Rudakov",NQ_table_test_simple_00030.json
who wrote the music phantom of the opera,Andrew Lloyd Webber,Ken Hill,NQ_table_test_simple_00759.json
who was the chicago bears quarterback last year,Jay Cutler | Brian Hoyer | Matt Barkley,National Football League,NQ_table_test_simple_00792.json
how many episodes of touching evil are there,16,12.0,NQ_table_test_simple_00840.json
who issued ashwamedha coins after performing ashvamedha sacrifice,Samudragupta,"Eliška Hladilová
Joseph Dienger
Joseph Dienger
Sylvia Bayr-Klimpfinger
Sylvia Bayr-Klimpfinger
...
Theodor Brauer
Theodor Brauer
Theodor Brauer
Theodor Brauer
Olympiy Rudakov",NQ_table_test_simple_00037.json
where is union station in washington dc located,50 Massachusetts Avenue NE,"Tidewater|
Washingtonians|
Codman Carriage House and Stable|
Howard University College of Arts and Sciences|
Howard University College of Pharmacy|
...|...
The Wharf|
Rock Creek Park Police Substation|
Rock Creek Park Historic District|
Rock Creek Park Nature Center and Planetarium|
Rock Creek Park Pavilion Shelter|",NQ_table_test_simple_00288.json
where did the river thames start and end,"Thames Head, Gloucestershire, UK | Southend-on-Sea, Essex, UK",Kemble|North Sea,NQ_table_test_simple_00168.json
how many episodes in adventure time season 1,26,"Winging It Travel Podcast|278.0
Terrible, Thanks For Asking|278.0
Crypto Current|278.0
Be There With Belson|278.0
Rex Factor|278.0
...|...
2 voor 12|278.0
Adventure Time|278.0
wd:Q55737477|278.0
Apropos Film|278.0
Amar Demais|278.0",NQ_table_test_simple_00293.json
who was the first territorial governor of oklahoma,George Washington Steele,"Haskell, Charles Nathaniel (1860-1933), first governor of Oklahoma",NQ_table_test_simple_00433.json
who has the most catches in nfl history,Jerry Rice,"Tom Seaver|202.0
Mickey Mantle|2415.0
Pete Rose|4256.0
Tomonori Maeda|2119.0",NQ_table_test_simple_00863.json
What is the indigenous title of the novel The Alchemist?,O Alquimista,"Como prevenir ruídos excessivos e a perda auditiva durante o design e a execução de projetos|Como prevenir ruídos excessivos e a perda auditiva durante o design e a execução de projetos (lang:pt)
Como reduzir o risco de distúrbios da audição em músicos|Como reduzir o risco de distúrbios da audição em músicos (lang:pt)
Inés de Castro|Inês de Castro (lang:pt)
Francisco Antonio de Almeida|Francisco Antonio de Almeida (lang:pt)
The royal family of Portugal in Queluz|A Família Real Portuguesa em Queluz (lang:pt)
...|...
Impacto das Estradas na Distribuição de Besouros em um ... de Encosta no Parque Nacional da Tijuca, Rio de Janeiro, RJ.|Impacto das Estradas na Distribuição de Besouros em um ... de Encosta no Parque Nacional da Tijuca, Rio de Janeiro, RJ. (lang:pt)
Moral Order|Ordem Moral (lang:pt)
Orientações básicas aos funcionários sobre o que fazer e não fazer para evitar situações de violência no local de trabalho|Orientações básicas aos funcionários sobre o que fazer e não fazer para evitar situações de violência no local de trabalho (lang:pt)
Instalações de processamento de carnes e aves: principais ... para prevenir a infecção por COVID-19 entre os funcionários|Instalações de processamento de carnes e aves: principais ... para prevenir a infecção por COVID-19 entre os funcionários (lang:pt)
Funcionários de processamento de carne e aves: o que você pode fazer no trabalho e em casa para se proteger da COVID-19|Funcionários de processamento de carne e aves: o que você pode fazer no trabalho e em casa para se proteger da COVID-19 (lang:pt)",CompMix_table_simple_qa_00242.json
The Need of Love was on which music charts?,Billboard,The Need of Love,CompMix_table_simple_qa_00048.json
who won the election for mayor in boston,Marty Walsh,Michelle Wu,NQ_table_test_simple_00693.json
who won the national championship in volleyball 2017,Ohio State,Ole Miss Rebels women's volleyball,NQ_table_test_simple_00945.json
who won the national championship in volleyball 2017,Ohio State,Ole Miss Rebels women's volleyball,NQ_table_test_simple_00944.json
Who is the main character in the film Shawshank Redemption?,Tim Robbins,Andy Dufresne,CompMix_table_simple_qa_00028.json
when was the first super bowl the eagles ever won,2017,"Bounty Bowl
Bounty Bowl II
Porkchop Bowl
Washington Football Team at Philadelphia Eagles, 3 January 2021
Washington Football Team at Philadelphia Eagles (December 21, 2021)
...
Miracle at the New Meadowlands
Miracle at the Meadowlands
Super Bowl XV
Super Bowl LIX
Super Bowl XXXIX",NQ_table_test_simple_00799.json
where is the new football stadium in atlanta,33°45′18″N 84°24′04″W﻿ / ﻿33.755°N 84.401°W,Mercedes-Benz Stadium|Atlanta,NQ_table_test_simple_00424.json
where is cinque terre italy on a map,"Liguria, Italy","spatial reference system (wd:P3037)|POINT(10.261996 52.742848)|POINT(10.261996 52.742848)
Boston|POINT(-71.057778 42.360278)|POINT(-71.057778 42.360278)
Gabon|POINT(11.500000 -0.683331)|POINT(11.500000 -0.683331)
Cadier en Keer|POINT(5.767800 50.828300)|POINT(5.767800 50.828300)
Franklin School|POINT(149.144842 -35.196297)|POINT(149.144842 -35.196297)
Palazzo del cassero|POINT(13.014460 43.843240)|POINT(13.014460 43.843240)
Samtan Art Mine|POINT(128.870200 37.195400)|POINT(128.870200 37.195400)
St Kilda Pier penguin colony|POINT(144.964800 -37.864700)|POINT(144.964800 -37.864700)
Forestville Montessori School|POINT(151.219000 -33.758200)|POINT(151.219000 -33.758200)
Floreat Park Primary School|POINT(115.791338 -31.937159)|POINT(115.791338 -31.937159)",NQ_table_test_simple_00092.json
how many goals did mikel score for chelsea,1,Lola Brown|Chelsea F.C.|10.0,NQ_table_test_simple_00348.json
where did the christmas tree at rockefeller center come from,"State College, PA",Rockefeller Center,NQ_table_test_simple_00253.json
who won season 2 of great british baking show,Joanne Wheatley,"private investigator
soldier
private investigator
soldier
chef
...
actor
television actor
actor
television actor
actor",NQ_table_test_simple_00385.json
who directed the iconic animated short educational film ek anek aur ekta,Vijaya Mulay,Ek Anek Aur Ekta,NQ_table_test_simple_00683.json
Who is the director of the TV series Hanna?,Sarah Adina Smith,Joe Wright,CompMix_table_simple_qa_00008.json
Who owns the club Paris Saint-Germain F.C.?,Tamim bin Hamad Al Thani,Qatar Sports Investments,CompMix_table_simple_qa_00323.json
who sang the theme song to that 70s show,Todd Griffin (season 1) | Cheap Trick (seasons 2–8),Ben Vaughn,NQ_table_test_simple_00313.json
who wrote the music for christmas story live,Benj Pasek | Justin Paul,"Matkaoppaat
Matkaoppaat
Pikmin 3 Deluxe
Gold Cobra
Gold Cobra
...
Buckwheat Zydeco
Buckwheat Zydeco
wd:Q99996908
The Element of Freedom
Beethoven in Havana",NQ_table_test_simple_00430.json
who has the most followers on the instagram,Selena Gomez,"Finley Engineering Company, Inc.
Deutsche Welle
Cristiano Ronaldo
Lionel Messi
FCB eSports
...
fediverse.space
Sumeet Pal Singh
Samuel A Mehr
Berlin Story Verlag
Damien P. Williams",NQ_table_test_simple_00238.json
when is the womens ice skating for the olympics,21–23 February,"Winter Olympics
Winter Olympics
Winter Olympics
Winter Olympics",NQ_table_test_simple_00270.json
who has scored the most half centuries in test cricket,Sachin Tendulkar,"Boston
Gabon
Cadier en Keer
Nielles-lès-Bléquin
Vembayam Grama Panchayat
...
Jaroměř
Avinissery Grama Panchayat
Avinissery Grama Panchayat
Vilavoorkal Grama Panchayat
Venganoor Grama Panchayat",NQ_table_test_simple_00621.json
who won the ncaa basketball championship in 1994,Arkansas Razorbacks,1994 NCAA Division I men's basketball championship game,NQ_table_test_simple_00661.json
how long is the famous suspension bridge in san francisco and what is it called,"8,981 ft (2,737.4 m),[2] about 1.7 mi (2.7 km)",8981.0|Golden Gate Bridge (lang:en),NQ_table_test_simple_00928.json
What are the protected areas with an area larger than 250000 km squared ?,Marae Moana | Papahānaumokuākea Marine National Monument | Natural Park of the Coral Sea | Coral Sea Marine Park | Northeast Greenland National Park | British Indian Ocean Territory Marine Protected Area | Phoenix Islands Protected Area | Great Barrier Reef Marine Park | Tuvaijuittuq Marine Protected Area,"Kashmir Sultanate
Michigan
Poděbrady
Goryōkaku
Břilický rybník
...
Uranus
Saturn
Jupiter
Sun
Liberty Square",Qampari_wikitables_simple_00012.json
What are different species of hammerhead sharks ?,Bonnethead | Great hammerhead | Scalloped bonnethead | Scalloped hammerhead | Scoophead | Smalleye hammerhead | Smooth hammerhead,Sphyrnidae,Qampari_wikitables_simple_00065.json
where is the university of wisconsin madison located,43°04′30″N 89°25′02″W﻿ / ﻿43.075000°N 89.417222°W,"Wisconsin
Madison
Dane County
Shorewood Hills",NQ_table_test_simple_00284.json
who has won more national championships michigan or ohio state,Michigan,"Tyson Fury|Wladimir Klitschko vs. Tyson Fury
Tyson Fury|Deontay Wilder vs. Tyson Fury II
Jessie Diggins|FIS Nordic World Ski Championships 2013
Jessie Diggins|2018 Winter Olympics
Lita Soler Arimon|Miss Baleares
...|...
Cara Noir|British Heavyweight Championship
Marathon-Tula 2020|Tour of Mevlana 2020
Let's Go Finland 2004|Giro d'Italia Femminile 2004, Stage 5
Fem van Empel|2023 UCI Cyclo-cross World Championships - Women's elite race
Ikuhiro Enokido|2016 ST600 All Japan Road Race Championship",NQ_table_test_simple_00666.json
when was beowulf most likely composed when did it's events probably take place,700–1000 AD,"_:bn301360|6th century
_:bn301360|_:bn924090",NQ_table_test_simple_00546.json
where is the orinoco river located on a map,02°19′05″N 63°21′42″W﻿ / ﻿2.31806°N 63.36167°W,"Venezuela
Colombia",NQ_table_test_simple_00542.json
who was elected governor of tennessee in 1865,Edward H. East | William G. Brownlow,Bill Haslam,NQ_table_test_simple_00343.json
who does bryce dallas howard play in the grinch,Surprised Who,"The Grinch
The Grinch",NQ_table_test_simple_00448.json
who is the ceo of what's up,Jan Koum,"Justice of the Federal Constitutional Court
United States senator
city attorney
Permanent Representative of Russia to the United Nations
Prime Minister of Ukraine
...
member of the Florida House of Representatives
Member of the Bougainville House of Representatives
Member of the Landtag of Lower Austria
museum director
Member of the Parliament of Bangladesh",NQ_table_test_simple_00871.json
Who received the award golden globe in the tv series Big Little Lies ?,Nicole Kidman,Golden Globe Award for Best Actress in a Motion Picture – Musical or Comedy,CompMix_table_simple_qa_00246.json
who has the most receiving yards in the nfl history,Jerry Rice,"Eliška Hladilová|Brno City Theatre
Joseph Dienger|Karlsruhe Institute of Technology
Sylvia Bayr-Klimpfinger|University of Vienna
Franz Zimmermann|Leipzig University
Franz Zimmermann|University of Rostock
...|...
Lison Daniel|France Inter
Oscar Henrik Biti Næss|Norwegian Broadcasting Corporation
Theodor Brauer|Karlsruhe Institute of Technology
Theodor Brauer|University of Cologne
Olympiy Rudakov|N.G. Kuznetsov Naval Academy",NQ_table_test_simple_00489.json
who are the australia's got talent judges,Kelly Osbourne | Sophie Monk | Eddie Perfect | Ian Dickson,"Australia's Got Talent, season 10
Australia's Got Talent, season 3
Australia's Got Talent, season 8
Australia's Got Talent, season 4
Australia's Got Talent, season 6
Australia's Got Talent, season 5
Australia's Got Talent, season 7
Australia's Got Talent, season 1
Australia's Got Talent, season 2
Australia's Got Talent, season 9",NQ_table_test_simple_00211.json
who won the first celebrity big brother on channel 5,Jack Dee,"Dick Jaspers
Kris Allen
Beşiktaş J.K.
Rapid București
Teppei Nagoe
...
Tomoya Hoshino
Ikuhiro Enokido
ICD
Carol Owens
Eleonora Alvisi",NQ_table_test_simple_00936.json
who had won the first grammy award for the best new artist,Chance the Rapper,"Crosby, Stills, Nash & Young
Olivia Dean
Samara Joy
Chappell Roan
LeAnn Rimes
...
Crosby, Stills & Nash
Men at Work
Fun
Bruce Hornsby
Starland Vocal Band",NQ_table_test_simple_00171.json
who has sold more albums kelly or carrie,Carrie,"Komil D Madavi
Helen Lines
Karima Cresp
Christian Bouard
Belaziz
...
wd:Q137004637
wd:Q137004637
wd:Q137004637
Kostas Papakyritsis
Syntar Klas Sunn",NQ_table_test_simple_00772.json
Selena Gomez held which position?,UNICEF Goodwill Ambassador,"filmmaker
singer
record producer
voice actor
actor
fashion designer
businessperson
model
singer-songwriter
child actor",CompMix_table_simple_qa_00166.json
who is win the favorite Bad Boys for Life of people choice awards win?,Will Smith,Iron Man 2,CompMix_table_simple_qa_00085.json
where did the last name edwards come from,England | Wales | Scotland,"Edwards (wd:L414132-F2)
Edwards
Edwards
Edwards
Edwards
...
Edwards
Edwards
Edwards
Edwards
Edwards",NQ_table_test_simple_00179.json
who was the leader of the zulu in south africa who led the fight against the british,Cetshwayo kaMpande,"William Griffiths
Nevill Coghill
Ferdinand Schiess
William Francis Dundonald Cochrane
Ernest Grandier
...
William Frederick Cavaye
Wilsone Black
Baker Russell
Beaumont–Adams revolver
Robert Thomas Graves Lowry",NQ_table_test_simple_00572.json
how much money did it cost to make gta v,137,2008-01-01T00:00:00Z,NQ_table_test_simple_00573.json
5 cities with the highest population in europe,Istanbul | Moscow | London | Saint Petersburg | Berlin,"wd:Q136709442|_:bn1787737
wd:Q21103910|_:bn1728943
Belváros|_:bn1647933
Bulhak|_:bn1624020
Bulhak|_:bn1624020",NQ_table_test_simple_00361.json
what is the membrane on the surface of the stomach called,Serous Membrane,"cardia
fundus
body of stomach
pyloric part",NQ_table_test_simple_00821.json
what is annual fee for amex black card,"US$2,500 (US$2,500 for each additional card member) plus one-time joining fee of US$7,500","X Premium|2.99
wd:Q107435063|10
wd:Q107435063|100
Elijah Zayne|9.99
wd:Q108559489|5
wd:Q108559489|50
wd:Q108559489|300
wd:Q108788340|20000
Chase Sapphire Preferred|95
BOLD Visa Platinum|0",NQ_table_test_simple_00476.json
which material is the heaviest in term of density,Osmium,"universe|9.9e-27
thunderbayite|5.693
ammonium sulfamate|1.77
Soesterberg|1300.0
Dysnomia|0.7
...|...
1-acetoxybutadiene-1,3|0.945
25C-NBOMe|1.149
etohexadiol|0.9325
etohexadiol|0.94
beech wood|710.0",NQ_table_test_simple_00556.json
when was the last time michigan basketball won the championship,1989,"Melrose RFC|Scottish Premiership
Mayk Bullerjahn|DDR-Oberliga
Christoph Behr|3. Liga
Richard Mademann|2. Bundesliga
Richard Mademann|wd:Q82595
Karl-Heinz Singer|DDR-Oberliga
Fred Carreiro|Major League Soccer
Bud Holloway|wd:Q1215892
Bud Poile|wd:Q1215892
Randy McKay|wd:Q1215892",NQ_table_test_simple_00898.json
Who major event Shakira?,"The Sun Comes Out World Tour, Tour of the Mongoose, Tour Anfibio","Crystal Award|Crystal Award (lang:da)
Crystal Award|Crystal Award (lang:en)
Crystal Award|Crystal Award (lang:fr)
Crystal Award|Crystal Award (lang:sv)
Crystal Award|Giải Pha lê (lang:vi)
Crystal Award|Global Leader for Tomorrow (lang:nl)
Crystal Award|Gradam Crystal (lang:ga)
Crystal Award|nagrada Crystal (lang:sl)
Crystal Award|premi Crystal (lang:ca)
Crystal Award|premio Crystal (lang:gl)",CompMix_table_simple_qa_00200.json
where was uncle tom's cabin first published,The National Era,Boston,NQ_table_test_simple_00150.json
what type of government is in north america,Federal presidential constitutional republic,"Canada|http://www.wikidata.org/entity/Q166747
Canada|http://www.wikidata.org/entity/Q41614
Canada|http://www.wikidata.org/entity/Q43702
United States|http://www.wikidata.org/entity/Q49892
United States|http://www.wikidata.org/entity/Q512187
United States|http://www.wikidata.org/entity/Q7270
Mexico|http://www.wikidata.org/entity/Q512187",NQ_table_test_simple_00940.json
what is the second largest country in asia,China,"Medo-Persia|http://www.wikidata.org/entity/Q124003554|_:bn772800
Shizuoka|http://www.wikidata.org/entity/Q174691|1411900000.0
Toyota|http://www.wikidata.org/entity/Q201117|918320000.0
Kobe|http://www.wikidata.org/entity/Q48320|552230000.0
Chennai|http://www.wikidata.org/entity/Q1352|426830040.0
Okazaki|http://www.wikidata.org/entity/Q242783|387200000.0
Fukuoka|http://www.wikidata.org/entity/Q26600|340030000.0
Inazawa|http://www.wikidata.org/entity/Q389562|79350000.0
Sultanate of Banjar|http://www.wikidata.org/entity/Q1660566|31911149.0
Soviet Union|http://www.wikidata.org/entity/Q15180|22402200.0",NQ_table_test_simple_00117.json
who wrote the song rainy days and mondays,Paul Williams | Roger Nichols,"Superstar
Crescent Noon
Help
Hurting Each Other
I'll Never Fall in Love Again
...
Very Best of the Carpenters
Yesterday Once More
Your Baby Doesn't Love You Anymore
Close to You
Baby It's You",NQ_table_test_simple_00114.json
with a land area of 54 314 square miles where does wisconsin rank among the 50 states,25,"Alaska|http://www.wikidata.org/entity/Q797|1717856.0
Texas|http://www.wikidata.org/entity/Q1439|696241.0
California|http://www.wikidata.org/entity/Q99|423970.0
Montana|http://www.wikidata.org/entity/Q1212|381154.0
New Mexico|http://www.wikidata.org/entity/Q1522|315194.0
...|...|...
New Hampshire|http://www.wikidata.org/entity/Q759|24214.0
New Jersey|http://www.wikidata.org/entity/Q1408|22591.4
Connecticut|http://www.wikidata.org/entity/Q779|14357.0
Delaware|http://www.wikidata.org/entity/Q1393|6452.0
Rhode Island|http://www.wikidata.org/entity/Q1387|3144.245565",NQ_table_test_simple_00427.json
when is the last time the jaguars won a playoff game,2017,National Football League,NQ_table_test_simple_00222.json
when is the last time the jaguars won a playoff game,2017,National Football League,NQ_table_test_simple_00221.json
What is the rating of album Punisher on The A.V. Club?,A-,"Dutch Wikipedia|2.2/5
Pikmin 3 Deluxe|82/100
Pikmin 3 Deluxe|84/100
Pikmin 3 Deluxe|85/100
Pikmin 3 Deluxe|99%
...|...
BigBug|46/100
BigBug|47%
wd:Q99990957|62%
wd:Q99990957|76/100
wd:Q99990957|80/100",CompMix_table_simple_qa_00105.json
who is the premier of northern cape 2018,Sylvia Lucas,Zamani Saul,NQ_table_test_simple_00026.json
where is dakar located on the world map,14°41′34″N 17°26′48″W﻿ / ﻿14.69278°N 17.44667°W,Senegal,NQ_table_test_simple_00766.json
when was the last time the seattle seahawks won the superbowl,2013,"Super Bowl LX|2026-02-08T00:00:00Z
Super Bowl XLVIII|2014-02-02T00:00:00Z",NQ_table_test_simple_00561.json
what is the rank of pakistan in population,5,"India|1477519529.0
People's Republic of China|1442965000.0
United States|340110988.0
Indonesia|275439000.0
Pakistan|223773700.0
...|...
San Marino|33600.0
Palau|21729.0
Nauru|13650.0
Tuvalu|10643.0
Vatican City|882.0",NQ_table_test_simple_00389.json
when's the last time michigan won a national championship in basketball,1989,"Brno City Theatre
Karlsruhe Institute of Technology
University of Vienna
Leipzig University
University of Rostock
...
France Inter
Norwegian Broadcasting Corporation
Karlsruhe Institute of Technology
University of Cologne
N.G. Kuznetsov Naval Academy",NQ_table_test_simple_00565.json
what is tittle of the book The Brothers Karamazov?,Братья Карамазовы,The Brothers Karamazov (lang:en),CompMix_table_simple_qa_00319.json
who won the food network star in 2016,Tregaye Fraser,Lenny McNab,NQ_table_test_simple_00438.json
Did the album The Smiths include the song Hand in Glove?,Yes,"Having a Party / A Little Bit of Loving|Having a Party / A Little Bit of Loving
Dschinghis Khan|Dschinghis Khan / Sahara
Kreevz|Kreevz
Cindie|Cindie
Sakayume|Sakayume
...|...
On a Roll|On a Roll
I Invented Fire|I Invented Fire
Rubber Dreams|Rubber Dreams
AMDIKAR|AMDIKAR
Migrate|Migrate",CompMix_table_simple_qa_00208.json
what does g stand for in ncis los angeles,Grisha,NCIS: Los Angeles,NQ_table_test_simple_00750.json
what's the average lifespan of a basset hound,Median 10–12 years,11.5,NQ_table_test_simple_00261.json
what's the average lifespan of a basset hound,Median 10–12 years,11.5,NQ_table_test_simple_00260.json
how many tornado planes does the uk have,138,LNER Peppercorn Class A1 60163 “Tornado”|LNER Peppercorn Class A1 60163 “Tornado” (lang:en),NQ_table_test_simple_00870.json
What is the rating on Pitchfork?,10/10,"Dutch Wikipedia
Pikmin 3 Deluxe
Pikmin 3 Deluxe
Pikmin 3 Deluxe
Pikmin 3 Deluxe
...
BigBug
BigBug
wd:Q99990957
wd:Q99990957
wd:Q99990957",CompMix_table_simple_qa_00207.json
who played junior on in the heat of the night,Christian LeBlanc,Sandra|Sandra (lang:en),NQ_table_test_simple_00811.json
which period of using adidas kits at Manchester United F.C.?,2015;2021,"Cadbury|1878-01-01T00:00:00Z
DXC Technology|1878-01-01T00:00:00Z
Chevrolet|1878-01-01T00:00:00Z
Adidas AG|1878-01-01T00:00:00Z
Tezos|1878-01-01T00:00:00Z
TeamViewer|1878-01-01T00:00:00Z",CompMix_table_simple_qa_00016.json
when did the eagles win the super bowl,2017,"14
45
48
2462638588
277441.0
...
s:Q219714-ed4bd247-4b64-2e44-ad16-f790ba56f2f5
s:Q219714-ef363178-4045-37eb-fa1b-6fdfa35ec628
s:Q219714-efe45d59-4509-e923-21bc-2d3d18853a02
1933-01-01T00:00:00Z
2026-02-11T16:08:18Z",NQ_table_test_simple_00650.json
who sings i wanna rock'n'roll all night,Kiss,AC/DC,NQ_table_test_simple_00332.json
who voiced mewtwo in pokemon the first movie,Philip Bartlett,"Kyōko Hikami
Satomi Kōrogi
Yūji Ueda
Unshō Ishizuka
Masachika Ichimura
...
Chinami Nishimura
Hidenari Ugaki
Tōru Furuya
Rika Matsumoto
Wataru Takagi",NQ_table_test_simple_00296.json
What are some existing calendars ?,Vikram samwat | Roman calendar | Attic calendar | Seleucid calendar | Julian calendar | Coptic calendar | Berber calendar | Gaulish calendar | Zoroastrian calendar | Japanese calendar | Islamic calendar | Pyu calendar | Byzantine calendar | Armenian calendar | Florentine calendar | Pisan calendar | Tamil calendar | Nepali calendar | Thai lunar calendar | Jalali calendar | Hebrew calendar | Tibetan calendar | Runic calendar | Gregorian calendar | Javanese calendar | Swedish calendar | Rumi calendar | Thai solar calendar | Revised Julian calendar | Solar Hijri calendar | Soviet calendar | World Calendar | Indian national calendar | Holocene calendar | Juche era calendar | Nanakshahi calendar | Symmetry454 | Igbo calendar,"FinePrint
Student Writing Center
Freestat
Str3amup! software
wd:Q100743733
...
JupyterLab
Nubimed
ContentMine
Advanced Disk Catalog
XDOMEA",Qampari_wikitables_simple_00073.json
who has the most followers in the world on instagram,Instagram,Boston|355689.0,NQ_table_test_simple_00529.json
when was the last time the denver nuggets made the playoffs,2012–13,"John Jenkins
Jabari Smith Jr.
Ron Harper Jr.
Dalano Banton
Buddy Boeheim
...
Drew Barry
Daniel Theis
Kennedy Chandler
Bryon Russell
Garth Joseph",NQ_table_test_simple_00910.json
where is the oldest house in america located,Taos Pueblo,"Western Australian Biographical Index (wd:P13035)|Western Australia
inHerit Place Number (wd:P2618)|Western Australia
IMTL.org ID (wd:P6776)|Montreal
Boston|Suffolk County
Cadier en Keer|Eijsden-Margraten
Franklin School|Australian Capital Territory
Frank Partridge VC Public School|Nambucca Heads
Frank Dando Sports Academy|Victoria
Francis Greenway High School|New South Wales
Frances Primary School|South Australia",NQ_table_test_simple_00831.json
"What actor played Robert Crawley, 7th Earl of Grantham in the TV series Downton Abbey?",Hugh Bonneville,"Sarah Crowden
Sean McKenzie
Christina Carty
Valerie Dane
Guy Williams
...
Harry Hadden-Paton
Shirley MacLaine
Christopher Rozycki
Dan Stevens
Jim Carter",CompMix_table_simple_qa_00297.json
where is the snooker world open currently held,Hainan International Exhibition Center,Crucible Theatre,NQ_table_test_simple_00634.json
who is the longest serving member of the house in history,John Dingell,"Prime Minister of the Faroe Islands
Information Commissioner
member of Rochdale Metropolitan Borough Council
mayor of Neiva
wd:Q100530029
...
mayor of a place in Brazil
Head of Government of Tokelau
Communal Councillor of Monaco
member of the Crown Council of Monaco
wd:Q99932076",NQ_table_test_simple_00836.json
where was the u.s.s maine when it exploded in 1898,"Havana Harbor, Havana, Cuba",POINT(-82.355000 23.202500) (geo:wktLiteral),NQ_table_test_simple_00574.json
when did cybermen first appear in doctor who,The Tenth Planet (1966),1963-11-23T00:00:00Z,NQ_table_test_simple_00523.json
who sings i can't take my eyes off of you,Frankie Valli,"Can't Take My Eyes Off You
Can't Take My Eyes Off You
Can't Take My Eyes Off You
Can't Take My Eyes Off You
Can't Take My Eyes Off You
Can't Take My Eyes Off You
Can't Take My Eyes Off You",NQ_table_test_simple_00957.json
where does the thames river begin and end,Near Tavistock | Lighthouse Cove,"Kemble|Kemble (lang:nl)|North Sea|An Cuan a Tuath (lang:gd)
Kemble|Kemble (lang:nl)|North Sea|an Mhuir Thuaidh (lang:ga)
Kemble|Kemble (lang:nl)|North Sea|Arqa teńiz (lang:kaa)
Kemble|Kemble (lang:nl)|North Sea|Bahari ya Kaskazini (lang:sw)
Kemble|Kemble (lang:nl)|North Sea|Baybay Amianan (lang:ilo)
...|...|...|...
Kemble|Kemble (lang:ceb)|North Sea|北海 (lang:zh-cn)
Kemble|Kemble (lang:ceb)|North Sea|北海 (lang:zh-hans)
Kemble|Kemble (lang:ceb)|North Sea|北海 (lang:zh-hant)
Kemble|Kemble (lang:ceb)|North Sea|北海 (lang:zh-hk)
Kemble|Kemble (lang:ceb)|North Sea|北海 (lang:zh-tw)",NQ_table_test_simple_00391.json
What was the cost to make Titanic?,$200 million,"Titanic
Titanic
wd:Q122032189
wd:Q122032290
Titanic
wd:Q138689087
Titanic
Titanic
Titanic: Music from the Motion Picture
Titanic",CompMix_table_simple_qa_00256.json
who played the first phantom of the opera,Michael Crawford,1986-10-09T00:00:00Z|His Majesty's Theatre,NQ_table_test_simple_00014.json
how many seasons are there for the good doctor,1,2011-04-23T00:00:00Z,NQ_table_test_simple_00198.json
Who played bass guitar for the band Graduate?,Curt Smith,Roland Orzabal,CompMix_table_simple_qa_00304.json
when was pac man released in the us,"October 26, 1980","1980-05-22T00:00:00Z
1980-07-01T00:00:00Z",NQ_table_test_simple_00215.json
What awards did A Wrinkle in Time win?,St. Louis Film Critics Awards,Newbery Medal,CompMix_table_simple_qa_00057.json
what is the population of keystone heights florida,"1,461",1446.0,NQ_table_test_simple_00395.json
Did The Godfather movie win the Academy Award for best picture?,yes,"Ron Howard
Unforgiven
CODA
Cathy Schulman
Mollye Asher
...
Gentleman's Agreement
Marc Norman
Irwin Winkler
James L. Brooks
Patrick Wachsberger",CompMix_table_simple_qa_00263.json
What is the name of the album by The Police that won a Grammy award as well as a Juno award?,Synchronicity,The Police discography,CompMix_table_simple_qa_00022.json
where does the path train stop in newark,Newark Penn Station,Essex County,NQ_table_test_simple_00847.json
Which is the 2nd novel of Mulk Raj Anand?,Coolie,Morning Face,CompMix_table_simple_qa_00059.json
who has most followers on instagram in world,Selena Gomez,|3,NQ_table_test_simple_00508.json
who wrote the french declaration of the rights of man and of the citizen,General Lafayette | Thomas Jefferson | Honoré Mirabeau,National Constituent Assembly,NQ_table_test_simple_00948.json
who sold the most records elvis or the beatles,The Beatles,"Fighting Fantasy
Devil May Cry 5 Special Edition
Spider-Man Remastered
Darkest Dungeon II
Story of Seasons: Pioneers of Olive Town
...
Medieval Dynasty
Commodore 64
Commodore 64
wd:Q99838673
wd:Q99990957",NQ_table_test_simple_00923.json
when is the last time the jaguars won a playoff game,2017,"Ron'Dell Carter|2025-12-07T17:30:18Z
Ron'Dell Carter|American football player (lang:en)
Ron'Dell Carter|onye egwuregwu bọọlụ nke United States (lang:ig)
Ron'Dell Carter|гравець в американський футбол (lang:uk)
Ron'Dell Carter|美式橄榄球运动员 (lang:zh-hans)
...|...
Derrick Kelly II|s:Q99523064-561ae140-f463-4912-9b8d-a92e87c14004
Derrick Kelly II|s:Q99523064-4eff38ce-4370-64ba-810d-901298f67e5b
Derrick Kelly II|s:Q99523064-5e474137-49dd-1ccd-75d9-6e10c24e7bce
Derrick Kelly II|s:Q99523064-49841949-46a8-855a-7205-a848ce081e32
Derrick Kelly II|s:Q99523064-3451DE26-3F91-4AEB-90E9-F2658E60F7F1",NQ_table_test_simple_00223.json
