question,gold_answer,result_cleaned,result,sparql
What are the hotels with at least 2000 rooms ?,"The Venetian Resort Las Vegas (The Venetian Las Vegas and The Palazzo) | MGM Grand Las Vegas and The Signature | CityCenter | The Londoner Macao | Abraj Al Bait | Izmailovo Hotel | Wynn Las Vegas and Encore Las Vegas | Mandalay Bay, Delano and Four Seasons | Luxor Las Vegas | Ambassador City Jomtien | Excalibur Hotel and Casino | Caesars Palace | Bellagio | Hilton Hawaiian Village | Circus Circus Las Vegas | Resorts World Las Vegas | The Mirage | Westgate Las Vegas | Paris Las Vegas | The Venetian Macao | [[Ballys Las Vegas]] | Borgata | [[Harrahs Atlantic City]] | [[Harrahs Las Vegas]] | Planet Hollywood Las Vegas | The Strat Las Vegas | Golden Nugget Las Vegas | Foxwoods Resort Casino | The Linq | Galaxy Macau | City of Dreams | Orlando World Center Marriott","Palace of Versailles|2300.0
Hotel Lisboa Macau|2362.0
Planet Hollywood Resort & Casino|2500.0
Marina Bay Sands|2561.0
Treasure Island Hotel and Casino|2885.0
...|...
Rossiya Hotel|3182.0
Mandalay Bay|3309.0
Living Hotels|3500.0
Bellagio Hotel & Casino|3933.0
MGM Grand Las Vegas|6852.0","| hotel                                          | rooms                |
| ---------------------------------------------- | -------------------- |
| Palace of Versailles (wd:Q2946)                | 2300.0 (xsd:decimal) |
| Hotel Lisboa Macau (wd:Q1047611)               | 2362.0 (xsd:decimal) |
| Planet Hollywood Resort & Casino (wd:Q1342565) | 2500.0 (xsd:decimal) |
| Marina Bay Sands (wd:Q548679)                  | 2561.0 (xsd:decimal) |
| Treasure Island Hotel and Casino (wd:Q1360313) | 2885.0 (xsd:decimal) |
| ...                                            | ...                  |
| Rossiya Hotel (wd:Q1430318)                    | 3182.0 (xsd:decimal) |
| Mandalay Bay (wd:Q1368043)                     | 3309.0 (xsd:decimal) |
| Living Hotels (wd:Q134511841)                  | 3500.0 (xsd:decimal) |
| Bellagio Hotel & Casino (wd:Q25007)            | 3933.0 (xsd:decimal) |
| MGM Grand Las Vegas (wd:Q713960)               | 6852.0 (xsd:decimal) |","SELECT ?hotel ?rooms WHERE {
  ?hotel wdt:P8733 ?rooms .
  FILTER(?rooms >= 2000)
}"
What were the different numeral systems ?,Proto-cuneiform numerals | Egyptian numerals | Chinese numerals Japanese numerals Korean numerals (Sino-Korean) Vietnamese numerals (Sino-Vietnamese) | Aegean numerals | Bengali numerals | Roman numerals | Hebrew numerals | Greek numerals | Armenian numerals | Khmer numerals | Thai numerals | Abjad numerals | Eastern Arabic numerals | Vietnamese numerals (Chữ Nôm) | Glagolitic numerals | Cyrillic numerals | Burmese numerals | Cistercian numerals | Maya numerals | Muisca numerals | Korean numerals (Hangul) | Sinhala numerals | Pentimal runes | Binary | Ternary | Quaternary | Quinary | Senary | Octal | Decimal / Denary | Duodecimal | Hexadecimal | Vigesimal | Sexagesimal | [[Unary numeral system|Unary]](Bijectivebase1) | Balanced ternary | Quater-imaginary base | Golden ratio base,,,"SELECT DISTINCT ?numeralSystem (CONCAT('(', STR(?numeralSystem), ')') AS label) WHERE { ?numeralSystem wdt:P31 wd:Q122653 . }"
What are the mountain ranges with an height larger than 5600 meters ?,Himalayas | Karakoram (Note 2) | Hindu Kush (Note 2) | Hengduan Mountains (Note 2) | Tian Shan | Kunlun | Andes | Hindu Raj | Alaska Range | Saint Elias Mountains | Caucasus Mountains,"Calapooya Mountains
Gallatin Range
Qilian Mountains
Chiricahua Mountains
Chugach Mountains
...
Gasherbrum
Bitterroot Mountains
Bitterroot Range
Brooks Range
Transverse Ranges","| mountainRange                      |
| ---------------------------------- |
| Calapooya Mountains (wd:Q1026262)  |
| Gallatin Range (wd:Q1027662)       |
| Qilian Mountains (wd:Q1072879)     |
| Chiricahua Mountains (wd:Q1074716) |
| Chugach Mountains (wd:Q1089367)    |
| ...                                |
| Gasherbrum (wd:Q862078)            |
| Bitterroot Mountains (wd:Q879008)  |
| Bitterroot Range (wd:Q879014)      |
| Brooks Range (wd:Q929910)          |
| Transverse Ranges (wd:Q942677)     |","SELECT ?mountainRange WHERE {
  ?mountainRange wdt:P2044 ?elevation .
  ?mountainRange wdt:P31 wd:Q46831 .
  FILTER(?elevation >= 5600)
}"
Which weapons are of the type semi-automatic shotguns ?,Akdal MKA 1919 | Baikal MP-153 | Benelli Raffaello | Benelli Vinci | Beretta 1201FP | Beretta A303 | Beretta AL391 | Beretta Xtrema 2 | Browning Auto-5 | Browning Double Automatic Shotgun | FN SLP | Franchi AL-48 | Franchi SPAS-12 | Franchi SPAS-15 | High Standard Model 10 | Ithaca Mag-10 | Mossberg 930 | MTs 21-12 | Pancor Jackhammer | Remington Model 11-48 | Remington Model 58 | Remington Model 878 | Remington Model 1100 | Remington Model SP-10 | Remington Spartan 453 | Saiga-12 | Sjögren shotgun | TOZ-87 | Vepr-12 | Weatherby SA-08,,,
Which museums are dedicated to chocolate ?,Musée de chocolat Jacques | Chocolala Chocolate Museum | Cadbury World | Imhoff-Schokoladenmuseum | Halloren Schokoladenmuseum | Museum of Chocolate (Pokrov) | Museu de la Xocolata | Republic of Chocolate | [[Hersheys Chocolate World]] | The Hershey Story | Candy Americana Museum | Choco-Story New York,"Schokoladenmuseum Dresden|
The Chocolate Museum|
Choco-Story Brussels|
Hershey's Chocolate World|
Chocolate Museum|
Chocolate Factory E.Wedel museum|
Belgian Chocolate Village|
Choco-Story Prague|
Museum of Russian Chocolate History|
Choco-Story Bruges|","| museum                                             | museumInfo |
| -------------------------------------------------- | ---------- |
| Schokoladenmuseum Dresden (wd:Q112580535)          |            |
| The Chocolate Museum (wd:Q115130235)               |            |
| Choco-Story Brussels (wd:Q11775274)                |            |
| Hershey's Chocolate World (wd:Q12410253)           |            |
| Chocolate Museum (wd:Q12619410)                    |            |
| Chocolate Factory E.Wedel museum (wd:Q130253873)   |            |
| Belgian Chocolate Village (wd:Q13437154)           |            |
| Choco-Story Prague (wd:Q16579848)                  |            |
| Museum of Russian Chocolate History (wd:Q21043170) |            |
| Choco-Story Bruges (wd:Q2747092)                   |            |","SELECT ?museum(CONCAT(?museumLabel , ' (' , ?location , ')') as ?museumInfo) WHERE {
  ?museum wdt:P31 wd:Q14928320 .
  ?museum rdfs:label ?museumLabel .
  ?museum wdt:P17 ?location .
  FILTER(LANG(?museumLabel) = 'en')
  .
  OPTIONAL {
    ?museum wdt:P131 ?category .
    FILTER(! CONTAINS(?category , 'Hershey') && ! CONTAINS(?category , 'Cadbury') && ! CONTAINS(?category , 'Chocolat') && ! CONTAINS(?category , 'Chocolates'))
  }
}
LIMIT 10"
What are some existing calendars ?,Vikram samwat | Roman calendar | Attic calendar | Seleucid calendar | Julian calendar | Coptic calendar | Berber calendar | Gaulish calendar | Zoroastrian calendar | Japanese calendar | Islamic calendar | Pyu calendar | Byzantine calendar | Armenian calendar | Florentine calendar | Pisan calendar | Tamil calendar | Nepali calendar | Thai lunar calendar | Jalali calendar | Hebrew calendar | Tibetan calendar | Runic calendar | Gregorian calendar | Javanese calendar | Swedish calendar | Rumi calendar | Thai solar calendar | Revised Julian calendar | Solar Hijri calendar | Soviet calendar | World Calendar | Indian national calendar | Holocene calendar | Juche era calendar | Nanakshahi calendar | Symmetry454 | Igbo calendar,"FinePrint
Student Writing Center
Freestat
Str3amup! software
wd:Q100743733
...
JupyterLab
Nubimed
ContentMine
Advanced Disk Catalog
XDOMEA","| calendar                               |
| -------------------------------------- |
| FinePrint (wd:Q100235499)              |
| Student Writing Center (wd:Q100243722) |
| Freestat (wd:Q1003784)                 |
| Str3amup! software (wd:Q100732661)     |
| wd:Q100743733                          |
| ...                                    |
| JupyterLab (wd:Q99439725)              |
| Nubimed (wd:Q99525685)                 |
| ContentMine (wd:Q99932345)             |
| Advanced Disk Catalog (wd:Q99972502)   |
| XDOMEA (wd:Q99973475)                  |","SELECT ?calendar WHERE {
  ?calendar wdt:P31 wd:Q166142
}"
Who was a rabbi known by its acronym ?,Isaac ben Melchizedek | Meir Abulafia | Isaac Alfasi | Moses ben Jacob Cordovero | Moshe Hacohen | Aharon HaLevi | Levi ibn Habib | Isaac ben Sheshet | David Kimhi | Moshe Chaim Luzzatto | Samuel David Luzzatto | Moses ben Maimon (Maimonides) | Meir ben Samuel | Elijah Mizrachi | Yaakov ben Moshe Levi Moelin | Nissim of Gerona | Yom Tov Asevilli | Judah ben Nathan | Israel ben Eliezer (the Baal Shem Tov) | Elijah ben Solomon Zalman (Vilna Gaon) | Moses S. Margolies | Shimon Agassi | Yaakov Dovid Wilovsky,"wd:L1012783-S1
wd:L1149525
British (wd:L156273-F1)
wd:L36905
wd:L6818
...
decentralized government agency
Ohio Manual on Uniform Traffic Control Devices
wd:Q99984195
Coleotechnites piceaella
Japanese Society for Active Fault Studies","| entity                                                        |
| ------------------------------------------------------------- |
| wd:L1012783-S1                                                |
| wd:L1149525                                                   |
| British (wd:L156273-F1)                                       |
| wd:L36905                                                     |
| wd:L6818                                                      |
| ...                                                           |
| decentralized government agency (wd:Q99984150)                |
| Ohio Manual on Uniform Traffic Control Devices (wd:Q99984161) |
| wd:Q99984195                                                  |
| Coleotechnites piceaella (wd:Q999924)                         |
| Japanese Society for Active Fault Studies (wd:Q99999487)      |","SELECT ?entity WHERE {
  ?entity wdt:P1813 ?acronym
}"
What libraries hold more than 15 million books ?,British Library | Library of Congress | Shanghai Library | New York Public Library | Library and Archives Canada | National Diet Library | Bibliothèque nationale de France | National Library of China | Library of the Russian Academy of Sciences | Boston Public Library | New York State Library | Harvard Library | Vernadsky National Library of Ukraine,"University of British Columbia Library
General Archive of the Nation of Mexico
Canadian National Collection of Insects
20th Century Press Archives
Spot World Heritage
...
Geni.com
Bibliomediateca Rai “Dino Villani”
Guide Star Catalog II
RedPajama-1T
RedPajama-Data-v2","| library                                                |
| ------------------------------------------------------ |
| University of British Columbia Library (wd:Q7895142)   |
| General Archive of the Nation of Mexico (wd:Q2860534)  |
| Canadian National Collection of Insects (wd:Q47164899) |
| 20th Century Press Archives (wd:Q36948990)             |
| Spot World Heritage (wd:Q107303070)                    |
| ...                                                    |
| Geni.com (wd:Q2621214)                                 |
| Bibliomediateca Rai “Dino Villani” (wd:Q125745677)     |
| Guide Star Catalog II (wd:Q15817618)                   |
| RedPajama-1T (wd:Q126872381)                           |
| RedPajama-Data-v2 (wd:Q126872813)                      |","SELECT ?library WHERE {
  ?library wdt:P1436 ?bookCount .
  FILTER(?bookCount > 15000000)
}"
Where are located protected areas with an area larger than 250000 km squared ?,Ross Sea | Hawaii and Midway Atoll | Coral Sea | Northeast Greenland | Pitcairn Islands | British Indian Ocean Territory (disputed by Mauritius) | Kermadec Islands | Ascension Island | Phoenix Islands | Great Barrier Reef | Ellesmere Island,"Gabon|POINT(11.500000 -0.683331) (geo:wktLiteral)
Orange City|POINT(-96.058889 43.005556) (geo:wktLiteral)
Neosho|POINT(-94.376389 36.855556) (geo:wktLiteral)
Speedway|POINT(-86.250000 39.791900) (geo:wktLiteral)
Eaton|POINT(-84.633900 39.747500) (geo:wktLiteral)
...|...
Buchberger Leite|POINT(13.509600 48.819200) (geo:wktLiteral)
Central Persian desert basins|POINT(54.750000 33.750000) (geo:wktLiteral)
Buchholz-Kleefeld|POINT(9.812500 52.385600) (geo:wktLiteral)
Huntington|POINT(-73.426111 40.868056) (geo:wktLiteral)
Buckelwiesen bei Mittenwald|POINT(11.266460 47.472340) (geo:wktLiteral)","| protectedArea                                | location                                     |
| -------------------------------------------- | -------------------------------------------- |
| Gabon (wd:Q1000)                             | POINT(11.500000 -0.683331) (geo:wktLiteral)  |
| Orange City (wd:Q1000030)                    | POINT(-96.058889 43.005556) (geo:wktLiteral) |
| Neosho (wd:Q1000065)                         | POINT(-94.376389 36.855556) (geo:wktLiteral) |
| Speedway (wd:Q1000136)                       | POINT(-86.250000 39.791900) (geo:wktLiteral) |
| Eaton (wd:Q1000148)                          | POINT(-84.633900 39.747500) (geo:wktLiteral) |
| ...                                          | ...                                          |
| Buchberger Leite (wd:Q997967)                | POINT(13.509600 48.819200) (geo:wktLiteral)  |
| Central Persian desert basins (wd:Q99831794) | POINT(54.750000 33.750000) (geo:wktLiteral)  |
| Buchholz-Kleefeld (wd:Q998471)               | POINT(9.812500 52.385600) (geo:wktLiteral)   |
| Huntington (wd:Q999123)                      | POINT(-73.426111 40.868056) (geo:wktLiteral) |
| Buckelwiesen bei Mittenwald (wd:Q999466)     | POINT(11.266460 47.472340) (geo:wktLiteral)  |","SELECT ?protectedArea ?location WHERE {
  ?protectedArea wdt:P2046 ?area .
  ?protectedArea wdt:P625 ?location .
  FILTER(?area > 250000)
}"
What are the photovoltaic power stations with a capacity larger than 250 Mw ?,Pavagada Solar Park | Benban Solar Park | Mohammed bin Rashid Al Maktoum Solar Park | Copper Mountain Solar Facility | Mount Signal Solar | Rewa Ultra Mega Solar | Solar Star | Kamuthi Solar Power Project | Dau Tieng Solar Power Project | Desert Sunlight Solar Farm | Topaz Solar Farm | Mula Photovoltaic Power Plant | Springbok Solar Farm | Agua Caliente Solar Project | Mesquite Solar project | Cestas Solar Park | Beacon Solar Project | California Flats Solar Project | Silver State South Solar Project | Stateline Solar | Moapa Southern Paiute,,,"SELECT ?powerStation ?capacity ?unit WHERE {
  ?powerStation wdt:P106 wd:Q1003207 .
  ?powerStation wdt:P2109 ?capacity .
  ?capacity wdt:P1814 ?unit
}
LIMIT 10"
