question,gold_answer,result_cleaned,result,sparql
What is the first book published in the Loyal League series by Alyssa Cole,An Extraordinary Union,,,"SELECT ?book ?bookLabel WHERE {
  ?book wdt:P50 wd:Q62894817 .
  ?book rdfs:label ?bookLabel .
  FILTER(LANG(?bookLabel) = 'en')
  .
  ?book schema:description ?desc .
  FILTER(CONTAINS(LCASE(?desc) , 'loyal league'))
}
LIMIT 1"
Which actress won the Academy Awards for the best actress in the year 1952,Vivien Leigh,Vivien Leigh|Vivien Leigh (lang:en),"| actress                   | actressLabel           |
| ------------------------- | ---------------------- |
| Vivien Leigh (wd:Q129429) | Vivien Leigh (lang:en) |","SELECT ?actress ?actressLabel WHERE {
  ?actress wdt:P31 wd:Q5 ; p:P166 ?statement .
  ?statement ps:P166 wd:Q103618 ; pq:P585 ?date .
  FILTER(YEAR(?date) = 1952)
  .
  ?actress rdfs:label ?actressLabel .
  FILTER(LANG(?actressLabel) = 'en')
  .
}"
Who is the Original Broadcaster of Season 1 of the tv series The Tunnel,Sky Atlantic,"Canal+
Sky Atlantic","| broadcaster                |
| -------------------------- |
| Canal+ (wd:Q1032540)       |
| Sky Atlantic (wd:Q3510971) |","SELECT ?broadcaster WHERE {
  wd:Q15104549 wdt:P449 ?broadcaster
}"
In which year did the player Luís Figo transfer from Barcelona to Real Madrid,2000,2000,"| year |
| ---- |
| 2000 |","SELECT(SUBSTR(STR(?endTime) , 1 , 4) AS ?year) WHERE {
  wd:Q483145 p:P54 ?statement .
  ?statement ps:P54 wd:Q7156 .
  ?statement pq:P582 ?endTime .
}
LIMIT 1"
Which is the last novel of the book series Diary of a Wimpy Kid,Diary of a Wimpy Kid: Big Shot,Diary of a Wimpy Kid: Diper Överlöde|Diary of a Wimpy Kid: Diper Överlöde (lang:en),"| book                                                 | titleLabel                                     |
| ---------------------------------------------------- | ---------------------------------------------- |
| Diary of a Wimpy Kid: Diper Överlöde (wd:Q114889831) | Diary of a Wimpy Kid: Diper Överlöde (lang:en) |","SELECT ?book ?titleLabel WHERE {
  ?book wdt:P179 wd:Q1339580 .
  ?book wdt:P577 ?date .
  ?book rdfs:label ?titleLabel .
  FILTER(LANG(?titleLabel) = ""en"")
}
ORDER BY DESC(?date)
LIMIT 1"
Which football player was the recipient of 2001 FIFA World Player of the Year,Luís Figo,Luís Figo|Luís Figo (lang:en),"| player                 | playerLabel         |
| ---------------------- | ------------------- |
| Luís Figo (wd:Q483145) | Luís Figo (lang:en) |","SELECT ?player ?playerLabel WHERE {
  wd:Q994943 wdt:P1346 ?player .
  ?player rdfs:label ?playerLabel .
  FILTER(lang(?playerLabel) = ""en"")
}"
How many matches has Franz Beckenbauer played for Germany national football team in 1965,3,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(?match) AS ?count) WHERE {
  ?match wdt:P31 wd:Q1354208 ; wdt:P585 ?date ; wdt:P710 wd:Q43310 ; wdt:P1923 wd:Q4457 .
  FILTER(STRSTARTS(STR(?date) , ""1965""))
}"
What's the US release date for the second film in the Mad Max series,24 December 1981,1982-05-21T00:00:00Z,"| date                                |
| ----------------------------------- |
| 1982-05-21T00:00:00Z (xsd:dateTime) |","SELECT ?date WHERE {
  wd:Q1125262 p:P577 ?statement .
  ?statement ps:P577 ?date .
  ?statement pq:P291 wd:Q30 .
}"
How many matches has Jan Oblak played for Slovenia national football team in 2014,1,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(?match) AS ?count) WHERE {
  wd:Q2058682 wdt:P1344 ?match .
  ?match wdt:P31 wd:Q26192625 ; wdt:P710 wd:Q172221 ; wdt:P585 ?date .
  FILTER(YEAR(?date) = 2014)
}"
"What is the second movie in the film series, The Lord of the Rings",The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers|The Lord of the Rings: The Two Towers (lang:en),"| movie                                              | movieLabel                                      |
| -------------------------------------------------- | ----------------------------------------------- |
| The Lord of the Rings: The Two Towers (wd:Q164963) | The Lord of the Rings: The Two Towers (lang:en) |","SELECT ?movie ?movieLabel WHERE {
  ?movie wdt:P179 wd:Q190214 .
  ?movie p:P179 ?statement .
  ?statement pq:P1545 ""2"" .
  ?movie rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = ""en"")
}
LIMIT 1"
When was the first time the US women's soccer team received a gold medal,1996,,,"SELECT ?date WHERE {
  wd:Q334526 wdt:P1346 ?tournament .
  ?tournament wdt:P361 ?olympics .
  ?olympics wdt:P31 wd:Q19814 .
  ?olympics wdt:P580 ?date .
}
ORDER BY ASC(?date)
LIMIT 1"
In which year did the novel The Old Man and the Sea come out,1990,1952,"| year           |
| -------------- |
| 1952 (xsd:int) |","SELECT(YEAR(?date) AS ?year) WHERE {
  wd:Q26505 wdt:P571 ?date .
}
ORDER BY ASC(?date)
LIMIT 1"
What is the name of the first part of the book series The Expanse,Leviathan Wakes,Leviathan Wakes (lang:en),"| title                     |
| ------------------------- |
| Leviathan Wakes (lang:en) |","SELECT ?title WHERE {
  wd:Q6535598 wdt:P1476 ?title .
  FILTER(LANG(?title) = 'en')
}"
When was the first time the US women's soccer team went to the Olympics,1996,1996,"| year           |
| -------------- |
| 1996 (xsd:int) |","SELECT(YEAR(?date) AS ?year) WHERE {
  wd:Q334526 wdt:P1344 ?tournament .
  ?tournament wdt:P361 ?olympics .
  ?olympics wdt:P580 ?date
}
ORDER BY ?date
LIMIT 1"
Which is the year in which the director Stephen Chow his very first movie,1994,1994,"| year           |
| -------------- |
| 1994 (xsd:int) |","SELECT(YEAR(?releaseDate) AS ?year) WHERE {
  ?movie wdt:P57 wd:Q311179 .
  ?movie wdt:P577 ?releaseDate .
}
ORDER BY ASC(YEAR(?releaseDate))
LIMIT 1"
Who directs the first season “somebody’s dead” in the tv series Big Little Lies,Jean-Marc Vallée,"Andrea Arnold|Andrea Arnold (lang:en)
Jean-Marc Vallée|Jean-Marc Vallée (lang:en)","| director                      | directorLabel              |
| ----------------------------- | -------------------------- |
| Andrea Arnold (wd:Q457493)    | Andrea Arnold (lang:en)    |
| Jean-Marc Vallée (wd:Q500611) | Jean-Marc Vallée (lang:en) |","SELECT ?director ?directorLabel WHERE {
  wd:Q110779028 wdt:P179 / wdt:P57 ?director .
  OPTIONAL {
    ?director rdfs:label ?directorLabel .
    FILTER(lang(?directorLabel) = ""en"")
  }
}"
What movie starring Jack Nicholson was the last to be released in the 1990s,As Good as It Gets,As Good as It Gets|As Good as It Gets (lang:en),"| movie                           | movieLabel                   |
| ------------------------------- | ---------------------------- |
| As Good as It Gets (wd:Q221594) | As Good as It Gets (lang:en) |","SELECT ?movie ?movieLabel WHERE {
  ?movie wdt:P31 wd:Q11424 ; wdt:P161 wd:Q39792 ; wdt:P577 ?releaseDate .
  FILTER(xsd:integer(SUBSTR(STR(?releaseDate) , 1 , 4)) >= 1990 && xsd:integer(SUBSTR(STR(?releaseDate) , 1 , 4)) <= 1999)
  .
  ?movie rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = ""en"")
}
ORDER BY DESC(?releaseDate)
LIMIT 1"
Director of season 1 episode 1 in the tv series locke & key,Michael Morris,,,"SELECT ?director ?directorLabel WHERE {
  wd:Q134879295 wdt:P57 ?director .
  ?director rdfs:label ?directorLabel .
  FILTER(LANG(?directorLabel) = 'en')
}"
How many Golden Globe Awards did One Flew Over the Cuckoo's Nest get,6,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(?award) AS ?count) WHERE {
  wd:Q171669 wdt:P166 ?award .
  ?award rdfs:label ?label .
  FILTER(CONTAINS(LCASE(?label) , ""golden globe""))
  .
  FILTER(LANG(?label) = 'en')
}"
Who was the Spanish king when part 1 of Don Quixote was published,Philip III of Spain,,,"SELECT ?monarch ?monarchLabel WHERE {
  wd:Q480 wdt:P577 ?pubDate .
  FILTER(STRSTARTS(STR(?pubDate) , '1605'))
  ?monarch p:P39 ?position .
  ?position ps:P39 wd:Q3847454 .
  ?position pq:P580 ?startDate .
  ?position pq:P582 ?endDate .
  BIND(SUBSTR(STR(?startDate) , 1 , 4) AS ?startYear)
  BIND(SUBSTR(STR(?endDate) , 1 , 4) AS ?endYear)
  FILTER(?startYear <= '1605' && ?endYear >= '1605')
  OPTIONAL {
    ?monarch rdfs:label ?monarchLabel .
    FILTER(LANG(?monarchLabel) = 'en')
  }
}"
Name of the director who directed the first episode of the show Vikings,Johan Renck,Johan Renck|Johan Renck (lang:en),"| director                  | directorLabel         |
| ------------------------- | --------------------- |
| Johan Renck (wd:Q1373742) | Johan Renck (lang:en) |","SELECT ?director ?directorLabel WHERE {
  ?episode wdt:P179 wd:Q2579463 .
  ?episode wdt:P1476 ""Rites of Passage"" @en .
  ?episode wdt:P57 ?director .
  ?director rdfs:label ?directorLabel .
  FILTER(LANG(?directorLabel) = ""en"")
}"
What was New England Revolution's final position after the 2021 regular MLS season,1st,,,"SELECT ?rank WHERE {
  ?season wdt:P3450 wd:Q23494 .
  ?season rdfs:label ?label .
  FILTER(LANG(?label) = 'en' && regex(?label , '2021' , 'i'))
  .
  ?season p:P1923 ?teamStatement .
  ?teamStatement ps:P1923 wd:Q309095 ; pq:P1344 ?rank .
}"
What is the year the first book of the series Earth's Children published,1980,1980,"| year           |
| -------------- |
| 1980 (xsd:int) |","SELECT(YEAR(?date) AS ?year) WHERE {
  wd:Q999222 wdt:P527 ?book .
  ?book wdt:P577 ?date
}
ORDER BY ASC(?date)
LIMIT 1"
Who was the kit manufacturer of Chelsea Football Club from 1981 to 1983,Le Coq Sportif,,,"SELECT ?supplier WHERE {
  wd:Q9616 wdt:P5995 ?supplier .
  ?supplier rdfs:label ?label .
  FILTER(CONTAINS(LCASE(?label) , ""umbro"") && LANG(?label) = 'en')
}"
What was the name of the third series in Empire of the Moghul,Ruler of the World,,,"SELECT ?book ?title WHERE {
  ?book wdt:P179 wd:Q5374214 ; wdt:P1545 ""3"" .
  ?book rdfs:label ?title .
  FILTER(LANG(?title) = ""en"")
}"
What was Black Eyed Peas' debut album after being signed by Interscope Records,Behind the Front,Fallin' Up/¿Que Dices?|Fallin' Up/¿Que Dices? (lang:en),"| album                                | albumLabel                       |
| ------------------------------------ | -------------------------------- |
| Fallin' Up/¿Que Dices? (wd:Q3298396) | Fallin' Up/¿Que Dices? (lang:en) |","SELECT ?album ?albumLabel WHERE {
  ?album wdt:P175 wd:Q134541 ; wdt:P264 wd:Q231694 ; wdt:P577 ?date .
  OPTIONAL {
    ?album rdfs:label ?albumLabel
    FILTER(lang(?albumLabel) = ""en"")
    .
  }
}
ORDER BY ASC(?date)
LIMIT 1"
In which year was the dystopian science fiction novel Brave New World written,1931,1932,"| year           |
| -------------- |
| 1932 (xsd:int) |","SELECT(YEAR(?date) AS ?year) WHERE {
  wd:Q191949 wdt:P577 ?date .
}"
"Who is Kansas City Wizard's number one goalkeeper as of December 21st, 2021",John Pulskamp,,,"SELECT ?player ?playerLabel WHERE {
  ?player wdt:P31 wd:Q5 .
  ?player p:P54 ?membership .
  ?membership ps:P54 wd:Q329812 ; pq:P413 wd:Q237122 ; pq:P580 ?start .
  OPTIONAL {
    ?membership pq:P582 ?end
  }
  .
  ?player rdfs:label ?playerLabel .
  FILTER(lang(?playerLabel) = ""en"")
  FILTER(?start <= ""2021-12-21T00:00:00Z"" ^^ xsd:dateTime)
  FILTER(! BOUND(?end) || ?end >= ""2021-12-21T00:00:00Z"" ^^ xsd:dateTime)
}"
Who was the captain of the San Jose Earthquakes from 2009 to 2013,Ramiro Corrales,,,"SELECT ?player ?playerLabel WHERE {
  wd:Q575370 p:P634 ?captainStatement .
  ?captainStatement ps:P634 ?player .
  ?captainStatement pq:P580 ?start .
  ?captainStatement pq:P582 ?end .
  FILTER(YEAR(?start) <= 2013 && YEAR(?end) >= 2009)
  .
  ?player rdfs:label ?playerLabel .
  FILTER(LANG(?playerLabel) = ""en"")
  .
}"
Who is the author of the The Last Thing he told me book,Laura Dave,Laura Dave,"| author                   |
| ------------------------ |
| Laura Dave (wd:Q6498838) |","SELECT ?author WHERE {
  wd:Q106823028 wdt:P50 ?author .
}"
How many goals did Harry Kane score in the 2020-2021 Premier league season,23,,,"SELECT ?goals WHERE {
  wd:Q69622172 p:P12475 ?topScorer .
  ?topScorer ps:P12475 wd:Q969725 .
  ?topScorer pq:P1351 ?goals .
}"
What number of years later was the sequel of The Bourne Identity released,2,"2
2
2
2
2
...
2
2
2
2
2","| yearsLater  |
| ----------- |
| 2 (xsd:int) |
| 2 (xsd:int) |
| 2 (xsd:int) |
| 2 (xsd:int) |
| 2 (xsd:int) |
| ...         |
| 2 (xsd:int) |
| 2 (xsd:int) |
| 2 (xsd:int) |
| 2 (xsd:int) |
| 2 (xsd:int) |","SELECT(YEAR(?supremacyDate) - YEAR(?identityDate) AS ?yearsLater) WHERE {
  wd:Q105624 wdt:P577 ?identityDate .
  wd:Q156608 wdt:P577 ?supremacyDate .
}"
Is the film Shazam! won National Film and Television Awards won or not,Won,,,
Who was the kit sponsor for Atlanta United FC in 2016 to present,Adidas,,,"SELECT ?sponsor ?label WHERE {
  wd:Q16836317 p:P5995 ?stmt .
  ?stmt ps:P5995 ?sponsor .
  OPTIONAL {
    ?sponsor rdfs:label ?label .
    FILTER(LANG(?label) = ""en"")
  }
}"
"Antonio Banderas played an assassin, Miguel Bain, in which 1995 action thriller film",Assassins,,,"SELECT ?film ?filmLabel WHERE {
  ?film wdt:P31 wd:Q11424 ; wdt:P161 wd:Q41548 ; wdt:P577 ?date ; rdfs:label ?filmLabel .
  FILTER(YEAR(?date) = 1995)
  FILTER(LANG(?filmLabel) = 'en')
  OPTIONAL {
    ?film p:P161 [ ps:P161 wd:Q41548 ; pq:P462 ?character ] .
    ?character rdfs:label ?charLabel .
    FILTER(CONTAINS(?charLabel , ""Miguel Bain""))
  }
  FILTER(bound(?charLabel))
}
LIMIT 1"
How many goals did Paul Pogba scored for France national under-18 football team,1,1.0,"| goals             |
| ----------------- |
| 1.0 (xsd:decimal) |","SELECT ?goals WHERE {
  wd:Q129027 p:P54 ?statement .
  ?statement ps:P54 wd:Q1450557 .
  ?statement pq:P1351 ?goals .
}"
What's the name of the first book in the Wheel of Time series,The Eye of the World,The Eye of the World|The Eye of the World (lang:en),"| book                              | label                          |
| --------------------------------- | ------------------------------ |
| The Eye of the World (wd:Q477994) | The Eye of the World (lang:en) |","SELECT ?book ?label WHERE {
  ?book wdt:P179 wd:Q4470 .
  ?book wdt:P577 ?date .
  ?book rdfs:label ?label .
  FILTER(LANG(?label) = ""en"")
}
ORDER BY ASC(?date)
LIMIT 1"
What is the fourth track on the album Slipknot by the band Slipknot,Wait and Bleed,,,"SELECT ?trackLabel WHERE {
  wd:Q743725 p:P2246 ?trackStatement .
  ?trackStatement ps:P2246 ?track .
  ?trackStatement pq:P1545 ""4"" .
  ?track rdfs:label ?trackLabel .
  FILTER(LANG(?trackLabel) = ""en"")
}"
How many matches did Paul Pogba played for France national under-18 football team,6,,,"SELECT ?matches WHERE {
  wd:Q129027 p:P54 ?stmt .
  ?stmt ps:P54 wd:Q1450557 .
  ?stmt pq:P1108 ?matches .
}"
"Who played Spock, the Vulcan First Officer, in Star Trek: The Original Series",Leonard Nimoy,Leonard Nimoy,"| actor                     |
| ------------------------- |
| Leonard Nimoy (wd:Q16345) |","SELECT ?actor WHERE {
  wd:Q1077 p:P161 ?statement .
  ?statement ps:P161 ?actor ; pq:P453 wd:Q16341 .
}"
What was the name of the novel Charles Dicken wrote before Oliver Twist,The Pickwick Papers,The Pickwick Papers|The Pickwick Papers (lang:en),"| work                             | workLabel                     |
| -------------------------------- | ----------------------------- |
| The Pickwick Papers (wd:Q460583) | The Pickwick Papers (lang:en) |","SELECT ?work ?workLabel WHERE {
  ?work wdt:P50 wd:Q5686 ; wdt:P31 wd:Q1347298 ; wdt:P577 ?workDate ; rdfs:label ?workLabel .
  FILTER(LANG(?workLabel) = ""en"")
  FILTER(YEAR(?workDate) < 1837)
}
ORDER BY DESC(YEAR(?workDate))
LIMIT 1"
Who acted as a spider man in the movie spider man from 2002-2007,Tobey Maguire,Tobey Maguire|Tobey Maguire (lang:en),"| actor                      | actorLabel              |
| -------------------------- | ----------------------- |
| Tobey Maguire (wd:Q165524) | Tobey Maguire (lang:en) |","SELECT ?actor ?actorLabel WHERE {
  wd:Q484442 p:P161 ?statement .
  ?statement ps:P161 ?actor .
  ?statement pq:P453 wd:Q60464931 .
  ?actor rdfs:label ?actorLabel .
  FILTER(LANG(?actorLabel) = ""en"")
}"
Who is the captain of both French football team and Tottenham Hotspur F.C.,Hugo Lloris,,,"SELECT ?captain WHERE {
  wd:Q47774 wdt:P634 ?captain .
  wd:Q18741 wdt:P634 ?captain
}"
In what year did Real Madrid CF win their first FIFA World Cup,2014,,,
How many episodes are there in season 1 of the TV series Lucifer,13,13.0,"| episodes           |
| ------------------ |
| 13.0 (xsd:decimal) |","SELECT ?episodes WHERE {
  wd:Q25092487 wdt:P1113 ?episodes .
}"
How many matches did 1. FC Köln win during the first Bundesliga season,17,,,"SELECT ?wins WHERE {
  wd:Q97905877 p:P3291 ?stmt .
  ?stmt ps:P3291 ?wins .
  ?stmt pq:P585 wd:Q687048 .
}"
who is the director of episode 1 in the tv series Sky Castle,Jo Hyun Tak,Jo Hyun Tak|Jo Hyun Tak (lang:en),"| director                   | directorLabel         |
| -------------------------- | --------------------- |
| Jo Hyun Tak (wd:Q51884595) | Jo Hyun Tak (lang:en) |","SELECT ?director ?directorLabel WHERE {
  wd:Q58213269 wdt:P57 ?director .
  ?director rdfs:label ?directorLabel .
  FILTER(LANG(?directorLabel) = ""en"")
}"
What is the title of the first book in the Jack Reacher series,Killing Floor,Killing Floor (lang:en),"| title                   |
| ----------------------- |
| Killing Floor (lang:en) |","SELECT ?title WHERE {
  ?book wdt:P50 wd:Q333719 ; wdt:P921 wd:Q589977 ; wdt:P1476 ?title ; wdt:P577 ?date .
  FILTER(LANG(?title) = ""en"")
}
ORDER BY ASC(?date)
LIMIT 1"
How many International matches played for Portugal national football team by João Félix,20,,,"SELECT ?caps WHERE {
  wd:Q27049064 p:P1532 ?statement .
  ?statement ps:P1532 wd:Q45 ; pq:P1129 ?caps .
}"
At which football club did Argentine footballer Diego Maradona score the most goals,Argentinos Juniors,Argentinos Juniors|Argentinos Juniors (lang:en)|116,"| club                            | clubLabel                    | maxGoals      |
| ------------------------------- | ---------------------------- | ------------- |
| Argentinos Juniors (wd:Q220621) | Argentinos Juniors (lang:en) | 116 (xsd:int) |","SELECT ?club ?clubLabel(MAX(xsd:integer(?goalsRaw)) AS ?maxGoals) WHERE {
  wd:Q17515 p:P54 ?club_statement .
  ?club_statement ps:P54 ?club ; pq:P1351 ?goalsRaw .
  FILTER(isNumeric(xsd:integer(?goalsRaw)))
  ?club rdfs:label ?clubLabel .
  FILTER(LANG(?clubLabel) = 'en')
}
GROUP BY ?club ?clubLabel
ORDER BY DESC(?maxGoals)
LIMIT 1"
Which clubs in the Superclasico won the Primera Division league title in 2021,River Plate,,,"SELECT ?club ?clubLabel WHERE {
  VALUES ?club {
    wd:Q736256 wd:Q1354030
  }
  .
  ?club p:P1532 / ps:P1532 wd:Q223170 .
  ?club p:P1532 / pq:P585 ?date .
  FILTER(YEAR(?date) = 2021)
  .
  ?club rdfs:label ?clubLabel .
  FILTER(LANG(?clubLabel) = 'en')
}"
What year was the first book of the series Francisco de Robles published,1605,,,"SELECT(YEAR(?date) AS ?year) WHERE {
  ?edition wdt:P123 wd:Q19007672 ; wdt:P577 ?date .
}
ORDER BY ASC(?date)
LIMIT 1"
How many titles has Chicago Fire FC won in the US Open Cup,4,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(*) AS ?count) WHERE {
  ?cupEdition wdt:P1346 wd:Q308683 .
  ?cupEdition rdfs:label ?label .
  FILTER(LANG(?label) = ""en"")
  .
  FILTER REGEX(?label , ""US Open Cup"" , ""i"")
}"
What is LL Cool J's role on the 2009 police procedural tv series,Sam Hanna,Sam Hanna (lang:en),"| roleLabel           |
| ------------------- |
| Sam Hanna (lang:en) |","SELECT ?roleLabel WHERE {
  wd:Q6084 p:P161 ?statement .
  ?statement ps:P161 wd:Q52440 ; pq:P453 ?role .
  ?role rdfs:label ?roleLabel .
  FILTER(LANG(?roleLabel) = ""en"")
}"
Bethlehem Steel's won how many titles in the Lamar Hunt U.S. Open Cup,5,4,"| count       |
| ----------- |
| 4 (xsd:int) |","SELECT(COUNT(?season) AS ?count) WHERE {
  ?season wdt:P3450 wd:Q27192 .
  ?season wdt:P1346 wd:Q620722 .
}"
What is the total number of goals secured by Marco Reus for Germany,15,,,"SELECT ?goals WHERE {
  wd:Q152377 p:P54 ?statement .
  ?statement ps:P54 wd:Q868289 ; pq:P1465 ?goals .
}"
When the book The Color Purple won the National Book Award for Fiction,1983,1983-01-01T00:00:00Z,"| year                                |
| ----------------------------------- |
| 1983-01-01T00:00:00Z (xsd:dateTime) |","SELECT ?year WHERE {
  wd:Q1897870 p:P166 ?award .
  ?award ps:P166 wd:Q3873144 .
  ?award pq:P585 ?year
}"
What is the first movie that Zachary Levi was nominated for an award,Tangled,,,"SELECT ?movie ?movieLabel ?releaseDate WHERE {
  wd:Q139638 p:P1411 ?statement .
  ?statement ps:P1411 ?award .
  ?statement pq:P1686 ?movie .
  ?movie wdt:P31 / wdt:P279 * wd:Q11424 .
  ?movie wdt:P577 ?releaseDate .
  OPTIONAL {
    ?movie rdfs:label ?movieLabel .
    FILTER(LANG(?movieLabel) = ""en"")
  }
}
ORDER BY ASC(?releaseDate)
LIMIT 1"
Who did Arsenal F.C. defeat in the semi-final of the FA Cup 2000-01,Tottenham Hotspur F.C.,,,"SELECT ?opponent ?opponentLabel WHERE {
  wd:Q9617 p:P118 ?arsenalParticipation .
  ?arsenalParticipation ps:P118 wd:Q1386640 ; pq:P2443 wd:Q182606 .
  ?opponent p:P118 ?opponentParticipation .
  ?opponentParticipation ps:P118 wd:Q1386640 ; pq:P2443 wd:Q182606 .
  ?opponent wdt:P31 / wdt:P279 * wd:Q473923 .
  FILTER(?opponent != wd:Q9617)
  OPTIONAL {
    ?opponent rdfs:label ?opponentLabel .
    FILTER(LANG(?opponentLabel) = 'en')
  }
}"
What is the name of the Croatian national  team captain before Luka Modrić,Darijo Srna,,,"SELECT ?previousCaptain ?label WHERE {
  wd:Q134479 p:P634 ?modricStatement .
  ?modricStatement ps:P634 wd:Q483837 .
  ?modricStatement pq:P580 ?modricStart .
  wd:Q134479 p:P634 ?prevStatement .
  ?prevStatement ps:P634 ?previousCaptain .
  ?prevStatement pq:P582 ?prevEnd .
  FILTER(?prevEnd = ?modricStart)
  ?previousCaptain rdfs:label ?label .
  FILTER(LANG(?label) = ""en"")
}
LIMIT 1"
Who was the runner up national team in the 2018 FIFA World Cup,Croatia national football team,France|France (lang:en),"| team             | label            |
| ---------------- | ---------------- |
| France (wd:Q142) | France (lang:en) |","SELECT ?team ?label WHERE {
  wd:Q31043671 wdt:P1346 ?winner .
  wd:Q31043671 wdt:P710 ?player .
  ?player wdt:P27 ?country .
  ?country wdt:P31 wd:Q6256 .
  FILTER(?country != ?winner)
  .
  ?country rdfs:label ?label .
  FILTER(LANG(?label) = 'en')
  .
  BIND(?country AS ?team)
}
GROUP BY ?team ?label
ORDER BY DESC(COUNT(?player))
LIMIT 1"
What was the title of the second movie in the Indiana Jones series,Indiana Jones and the Temple of Doom,,,"SELECT ?title WHERE {
  wd:Q980184448 wdt:P527 ?movie .
  ?movie wdt:P577 ?date .
  ?movie wdt:P1476 ?title .
  FILTER(LANG(?title) = ""en"")
}
ORDER BY ?date
OFFSET 1
LIMIT 1"
When did the last episode of How I Met Your Mother air on,"March 31, 2014",2014-03-31T00:00:00Z,"| lastAirDate                         |
| ----------------------------------- |
| 2014-03-31T00:00:00Z (xsd:dateTime) |","SELECT(MAX(?date) AS ?lastAirDate) WHERE {
  ?episode wdt:P179 wd:Q147235 .
  ?episode wdt:P577 ?date .
}"
Which album features Nate Dogg's Billboard Hot 100 no. 1 hit from 2003,Get Rich or Die Tryin',,,"SELECT ?album ?albumLabel WHERE {
  wd:Q2282030 wdt:P1650 ?album .
  ?album rdfs:label ?albumLabel .
  FILTER(LANG(?albumLabel) = 'en')
}"
How many teams were there in the 2021-2022 season of the Scottish Cup,113,42.0,"| count              |
| ------------------ |
| 42.0 (xsd:decimal) |","SELECT ?count WHERE {
  wd:Q308822 wdt:P1132 ?count .
}"
Which football player was awarded FIFA world player of the year in 1999,Rivaldo,Rivaldo|Rivaldo (lang:en),"| player               | label             |
| -------------------- | ----------------- |
| Rivaldo (wd:Q483577) | Rivaldo (lang:en) |","SELECT ?player ?label WHERE {
  ?player p:P166 ?statement .
  ?statement ps:P166 wd:Q182529 ; pq:P585 ?date .
  FILTER(YEAR(?date) = 1999)
  .
  OPTIONAL {
    ?player rdfs:label ?label
    FILTER(LANG(?label) = 'en')
  }
}"
What club did Darijo Srna play for the most in his overall career,FC Shakhtar Donetsk,FC Shakhtar Donetsk|15,"| team                             | duration     |
| -------------------------------- | ------------ |
| FC Shakhtar Donetsk (wd:Q172969) | 15 (xsd:int) |","SELECT ?team(YEAR(?end) - YEAR(?start) AS ?duration) WHERE {
  wd:Q184269 p:P54 ?statement .
  ?statement ps:P54 ?team ; pq:P580 ?start ; pq:P582 ?end .
}
ORDER BY DESC(?duration)
LIMIT 1"
Who is the director of the first movie of the The Expendables series,Sylvester Stallone,Sylvester Stallone,"| director                       |
| ------------------------------ |
| Sylvester Stallone (wd:Q40026) |","SELECT ?director WHERE {
  ?movie wdt:P179 wd:Q3062086 .
  ?movie wdt:P577 ?releaseDate .
  ?movie wdt:P57 ?director .
}
ORDER BY ?releaseDate
LIMIT 1"
How many matches Thiago Silva played for played for national team in 2008,3,1,"| count       |
| ----------- |
| 1 (xsd:int) |","SELECT(COUNT(?event) AS ?count) WHERE {
  wd:Q210453 wdt:P1344 ?event .
  ?event wdt:P585 ?date .
  FILTER(YEAR(?date) = 2008)
}"
Who is the director of the second movie of the The Expendables series,Simon West,Simon West,"| director                |
| ----------------------- |
| Simon West (wd:Q442740) |","SELECT ?director WHERE {
  wd:Q210812 wdt:P57 ?director .
}"
What is the name of the movie directed by Tim Burton in 1990,Edward Scissorhands,Edward Scissorhands|Edward Scissorhands (lang:en),"| movie                            | movieLabel                    |
| -------------------------------- | ----------------------------- |
| Edward Scissorhands (wd:Q217182) | Edward Scissorhands (lang:en) |","SELECT DISTINCT ?movie ?movieLabel WHERE {
  ?movie wdt:P57 wd:Q56008 .
  ?movie wdt:P577 ?date .
  FILTER(YEAR(?date) = 1990)
  .
  ?movie rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = 'en')
}
LIMIT 1"
