"Sort the attendance figures from all games played between the Los Angeles Dodgers and Philadelphia Phillies in the 1977, 1978, 2008, and 2009 National League Championship Series from highest to lowest. What is the third highest attendance figure"
Sort the people who worked for Brentford and were born on or before 1956 by their birth year from oldest to youngest. How many people in this sorted list have a total career appearances count listed in the table detailing Paul Smith's statistics
Sort the National League Championship Series between the Philadelphia Phillies and the Los Angeles Dodgers by the total number of games played in descending order. What was the total number of games played in the third series in this sorted list
"Sort the number of rounds participated by Franck Montagny, Anthony Davidson, Gianmaria Bruni, the Arrows drivers, Allan McNish, and Felipe Massa as listed in the provided data from lowest to highest. What is the fifth number in this sorted list"
"Sort the St. Louis Cardinals' winning playoff series by the total number of games played from highest to lowest, using the year as a tiebreaker from most recent to earliest. What is the number of games played in the series ranked second"
"When sorting the National League Championship Series contested by both the Los Angeles Dodgers and the Philadelphia Phillies by total attendance from lowest to highest, what was the total attendance for the second series in that ranking"
"Among games won by the Boston Red Sox in the 1975 and 2013 American League Championship Series and the 2018 World Series, sort the attendance figures from lowest to highest. What is the second attendance number in this sorted list"
"Sort all games from the 2018 World Series, 2013 American League Championship Series, and 1975 American League Championship Series by attendance from highest to lowest. What was the attendance of the third game in this sorted list"
"Sort the number of senior premierships won by Collingwood, Richmond, Essendon, St Kilda, and Port Adelaide in the main Australian rules football competition from lowest to highest. What is the third number in this sorted list"
Sort the game times for all National League Championship Series games played between the Los Angeles Dodgers and the Philadelphia Phillies after 1978 from shortest to longest. What is the third shortest game time in minutes
Sort the game durations in minutes for the National League Championship Series games between the Los Angeles Dodgers and the Philadelphia Phillies from shortest to longest. What is the duration of the second shortest game
Sort the Boston Red Sox competition victories (with a start time of 2018 or earlier) by the attendance of Game 1 from highest to lowest. What was the attendance of Game 1 for the competition that ranks second in this list
"Among Kamilla Rytter Juhl, Zhao Yunlei, Christinna Pedersen, Tian Qing, Yu Yang, and Eom Hye-won, sort the number of BWF Superseries events won in 2013 from highest to lowest. What is the second number in this sorted list"
"How many games involving the St. Louis Cardinals were played at Busch Stadium or Busch Stadium (II) across their 1982, 2006, and 2013 National League Championship Series appearances and their 2011 World Series appearance"
"Among the Canadian Grand Prix qualifying sessions where Lewis Hamilton achieved pole position, sort the sessions by his Q3 time from fastest to slowest. What is the year of the race that ranks second in this sorted list"
"Sort the attendance figures for all games played by the St. Louis Cardinals in the 1982 NLCS, 2006 NLCS, 2011 World Series, 2013 NLCS, and 2011 NLCS from highest to lowest. What is the fifth highest attendance figure"
Sort the Melbourne-based teams that were competitors in a Grand Final won by Geelong by their total number of senior premierships from highest to lowest. What is the number of premierships for the team ranked second
"Among Australian Football League clubs that have won more than 5 senior premierships, sort them by the number of premierships from highest to lowest. What is the number of premierships won by the team ranked fourth"
Sort the game durations from shortest to longest for games played by the St. Louis Cardinals in playoff series they won with an end date of 1985 or later. What is the duration in minutes of the fourth shortest game
"What was the duration in minutes of the sixteenth longest game played between the Philadelphia Phillies and Los Angeles Dodgers in the National League Championship Series across the years 1977, 1978, 2008, and 2009"
"What is the total number of games featuring the St. Louis Cardinals played at Busch Stadium or Busch Stadium (II) across the 1982, 2006, 2011, and 2013 National League Championship Series and the 2011 World Series"
Sort the Formula One seasons where Lewis Hamilton and Mercedes both won championships since 2015 by the number of races from lowest to highest. What is the number of races in the second season in this sorted list
"What was the highest attendance recorded for any game played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series during the 1977, 1978, 2008, and 2009 seasons"
"Among Kamilla Rytter Juhl, Zhao Yunlei, Christinna Pedersen, Tian Qing, Yu Yang, Wang Xiaoli, and Eom Hye-won, what is the greatest number of BWF Superseries runner-up finishes any of them had in the year 2013"
"Sort Lewis Hamilton's pole position qualifying times from the 2015 and 2016 Canadian Grands Prix from fastest to slowest. What was the Q3 time of the second race in this sorted list, expressed in milliseconds"
Sort the years for which Canadian Grand Prix qualifying tables featuring Lewis Hamilton are provided by his Q3 qualifying time from fastest to slowest. What is the year of the second race in this sorted list
"What was the duration in minutes of the third longest game between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series during the years 1977, 1978, 2008, and 2009"
"Sort the attendance figures for all games played by the Boston Red Sox in the 2018 World Series, 2013 ALCS, and 1975 ALCS from lowest to highest. What is the attendance of the fifth game in this sorted list"
Sort the durations of the games played in the Boston Red Sox championship series wins up to and including 2018 from shortest to longest. What is the duration in minutes of the third game in this sorted list
"Rank Collingwood, Richmond, Essendon, St Kilda, and Port Adelaide based on the number of senior premierships they have won from most to least. What is the premiership count of the third club in this ranking"
Sort the snooker players who participated in the 2002 Masters by their ranking at the start of the 2001/02 season from lowest to highest. What was the rank of the player who ranks fifth in this sorted list
Sort the Formula One seasons where Lewis Hamilton and Mercedes both won the championship by the number of races from lowest to highest. What is the number of races in the second season in this sorted list
What is the greatest number of wooden spoons achieved by either the Richmond Football Club or the Collingwood Football Club in the senior Australian Football League/Victorian Football League competition
Sort the years Lewis Hamilton and Mercedes both won the Formula One world championship by the number of races from lowest to highest. What is the number of races in the second season in this sorted list
"Sort the attendance numbers for all games in the 1975, 2013, and 2018 championship series involving the Boston Red Sox from lowest to highest. What is the second highest attendance in this sorted list"
Sort the average qualifying positions from lowest to highest for drivers who participated in both the 2015 and 2016 Canadian Grand Prix qualifying sessions. What is the fifth value in this sorted list
Sort the games played between the Pittsburgh Pirates and Cincinnati Reds after 1972 by their duration from shortest to longest. What was the duration in minutes of the third game in this sorted list
Consider games from the 2013 American League Championship Series and the 2018 World Series. Sort the attendance of all these games from highest to lowest. What is the third value in the sorted list
What is the difference in attendance between the highest-attended game of the 2006 National League Championship Series and the lowest-attended game of the 2011 National League Championship Series
What was the highest attendance figure recorded for any game played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series from 1977 through 2009
Sort the Formula One seasons where Michael Schumacher won the Drivers' Championship by the number of races from fewest to most. What is the number of races in the third season in this sorted list
Sort Michael Schumacher's Formula One championship seasons from 2002 and 2003 by the number of races from lowest to highest. What is the number of races in the second season in this sorted list
What was the difference in milliseconds between Lewis Hamilton's fastest qualifying lap time at the 2015 Canadian Grand Prix and his fastest qualifying lap time at the 2016 Canadian Grand Prix
Sort the players who participated in the 2002 Masters snooker competition by their birth year from youngest to oldest. What is the birth year of the player who ranks fourth in this sorted list
"How many games were played at Dodger Stadium during the National League Championship Series matchups between the Los Angeles Dodgers and the Philadelphia Phillies in 1977, 1978, 2008, and 2009"
Sort the games played between the Los Angeles Dodgers and the Philadelphia Phillies by duration from shortest to longest. What is the duration in minutes of the third game in this sorted list
What is the highest number of Grand Final appearances in the Victorian Football League/Australian Football League achieved by either the Collingwood Football Club or the Fitzroy Football Club
"How many games were played at Dodger Stadium during the 1977, 1978, 2008, and 2009 National League Championship Series contests between the Los Angeles Dodgers and the Philadelphia Phillies"
Sort the Formula One seasons where Lewis Hamilton was the Drivers' Champion by the number of races from lowest to highest. What is the number of races in the third season in the sorted list
"Among the Formula One seasons after 2015 where Lewis Hamilton was champion, sort them by the number of races from fewest to most. What is the number of races in the season that ranks first"
Sort the Formula One seasons when Michael Schumacher was Drivers' Champion by the number of races from lowest to highest. What is the number of races in the third season in the sorted list
"Sorting all the games played between the LA Dodgers and the Philadelphia Phillies by duration from shortest to longest, what is the duration in minutes of the third game in the sorted list"
Sort the total attendance for the St. Louis Cardinals playoff series by the total attendance from lowest to highest. What is the total attendance for the second series in this sorted list
Consider the durations in years of the roles listed for John Eldon Gorst and James Bryce. Sort all these durations from longest to shortest. What is the fifth duration in the sorted list
"What was the third lowest attendance for a game played between the Los Angeles Dodgers and the Philadelphia Phillies in the 1977, 1978, 2008, and 2009 National League Championship Series"
"Sort Lewis Hamilton's Q3 qualifying times at the Canadian Grand Prix in 2015 and 2016 from fastest to slowest, represented in milliseconds. What is the second value in this sorted list"
Sort the attendance figures for all games in the 1975 and 2013 American League Championship Series and the 2018 World Series from lowest to highest. What is the third lowest attendance
Sort the championship seasons won by both Lewis Hamilton and Mercedes by the number of races from highest to lowest. What is the number of races in the third season in this sorted list
"What is the sum of the number of drivers who completed all rounds in the 2002 championship season, excluding the champion, and the number of practice drivers listed for the 2003 season"
"How many VFL/AFL Senior Grand Finals has Collingwood appeared in since Essendon defeated them in 1911, added to the total number of VFL/AFL Senior Grand Finals Fitzroy has appeared in"
Sort the years Lewis Hamilton and Mercedes both won the championship by the number of races from lowest to highest. What is the number of races in the third year in this sorted list
Sort the total attendance of the St. Louis Cardinals playoff series from lowest to highest based on available game data. What is the total attendance of the series that ranks third
Sort Lewis Hamilton's Q3 qualifying times for the 2015 and 2016 Canadian Grands Prix from slowest to fastest. What is the Q3 time in seconds for the second time in this sorted list
Sort the competitors in the 2011 Extreme Sailing Series by their overall points from highest to lowest. What was the overall points total for the team that finished in third place
What is the highest number of senior Victorian Football League/Australian Football League Grand Finals reached by either the Fitzroy Football Club or the Collingwood Football Club
"When sorting the listed St. Louis Cardinals playoff series by average attendance per game from lowest to highest, how many games were played in the third series in the sorted list"
Sort all games played between the Los Angeles Dodgers and Philadelphia Phillies by attendance from highest to lowest. What is the attendance of the third game in this sorted list
"Sort Richmond, Collingwood, and Port Adelaide by their number of Championship of Australia wins from highest to lowest. What is the number of wins for the club that ranks second"
How many constructors listed as having practice drivers in the 2003 Formula One World Championship also had main drivers participating in the 2002 Formula One World Championship
"What is the smallest number of runner-up finishes in BWF Superseries tournaments among Kamilla Rytter Juhl, Zhao Yunlei, Christinna Pedersen, Tian Qing, Yu Yang, and Wang Xiaoli"
"What was the highest attendance recorded for a St. Louis Cardinals game played during the 1982, 2006, 2011, or 2013 National League Championship Series or the 2011 World Series"
What was the highest attendance recorded for any single game played during the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies
"Sort the senior premiership wins for Richmond, Collingwood, and the Sydney Swans from highest to lowest. What is the number of wins for the team that ranks second in this list"
Sort the Boston Red Sox post-season series wins by the number of games played from fewest to most. What is the number of games played in the second series in this sorted list
"What is the longest duration, in minutes, of a game played between the Los Angeles Dodgers and Philadelphia Phillies in a National League Championship Series from 1978 onward"
Sort the attendance figures for each game of the 2013 American League Championship Series from lowest to highest. What is the attendance of the third game in this sorted list
Sort the players who won a medal at the 2013 BWF World Championships by height from tallest to shortest. What is the height in meters of the second player in this sorted list
"What was the longest game duration in minutes for a St. Louis Cardinals game in the 1982, 2006, 2011 (NLCS), 2011 (World Series), or 2013 National League Championship Series"
What is the total number of games played in the National League Championship Series and World Series that the St. Louis Cardinals won for which game summaries are available
"Among the 2008, 2015, 2017, 2018, and 2019 Formula One seasons, sort the number of races in the seasons Lewis Hamilton won from highest to lowest. What is the third number"
"What was the highest attendance figure for any game played in the 2018 World Series, 2013 American League Championship Series, or 1975 American League Championship Series"
What was the highest attendance for a game played between the Pittsburgh Pirates and the Cincinnati Reds in the National League Championship Series between 1970 and 1979
How many games between the Los Angeles Dodgers and the Philadelphia Phillies were played at Dodger Stadium in the National League Championship Series from 1977 to 2009
What was the duration in minutes of the tenth shortest game played between the Los Angeles Dodgers and Philadelphia Phillies in the National League Championship Series
"Sort the badminton players by the number of tournaments listed for them in 2013, from highest to lowest. What is the number of tournaments for the player ranked third"
What was the highest attendance recorded for a game played between the Los Angeles Dodgers and the Philadelphia Phillies during a National League Championship Series
"How many games did the St. Louis Cardinals play at Busch Stadium across the 1982, 2006, 2011, and 2013 National League Championship Series, and the 2011 World Series"
"Among teams that participated in the competition where Fitzroy won the 1944 Grand Final, what is the second highest number of senior premierships won in the VFL/AFL"
What was the highest attendance figure for any single game played between the Los Angeles Dodgers and Philadelphia Phillies in a National League Championship Series
"How many games did the Boston Red Sox play in the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series"
What was the greatest number of spectators at a single game between the Los Angeles Dodgers and the Philadelphia Phillies in a National League Championship Series
What was the largest margin of victory in any game played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series
What is the largest point difference in a game between the Los Angeles Dodgers and the Philadelphia Phillies in their National League Championship Series matchups
What was the longest duration of a single game in any National League Championship Series contested by both the Los Angeles Dodgers and the Philadelphia Phillies
What was the highest attendance figure for any game played between the Los Angeles Dodgers and the Philadelphia Phillies in a National League Championship Series
How many games were played in Philadelphia during the National League Championship Series matchups between the Los Angeles Dodgers and the Philadelphia Phillies
What was the shortest game duration in minutes played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series
How many years passed between the Boston Red Sox winning the 1975 American League Championship Series and winning the 2013 American League Championship Series
How many years passed between Fitzroy's first VFL/AFL senior premiership and the year of the latest VFL/AFL senior premiership won by Collingwood or Richmond
"Sort the number of VFL/AFL Grand Final appearances for Fitzroy, Richmond, and Sydney Swans from fewest to most. What is the second number in the ordered list"
Sort the count of drivers listed in the main qualifying results for the 2015 and 2016 Canadian Grand Prix from smallest to largest. What is the second number
What was the fifth shortest game duration in minutes when the Los Angeles Dodgers played the Philadelphia Phillies in the National League Championship Series
"Among Collingwood, Richmond, and the Sydney Swans, what is the second lowest number of Grand Final appearances each team has made in the VFL/AFL competition"
"How many unique teams participated in the competition during the years Fitzroy won a senior premiership, based on available information about specific clubs"
"What was the tenth highest attendance among the games played by the St. Louis Cardinals during the 1982, 2006, and 2013 National League Championship Series"
"What is the greatest number of wooden spoons accumulated by a senior team among the Richmond, Collingwood, and Sydney Swans Australian rules football clubs"
"Among the participants in the 2002 Masters snooker tournament who were born in 1980 or earlier, what is the minimum number of matches won in the main draw"
What was the highest attendance for any game played between the Los Angeles Dodgers and the Philadelphia Phillies in a National League Championship Series
