question,gold_answer,KG answer,file_path
What is the difference between the number of main drivers listed for the 2002 Formula One season and the number of practice drivers listed for the 2003 Formula One season,16,0,ComplexQA/Sportsreason_TANQ_complex/00138.json
who is playing the halftime show for the superbowl,Justin Timberlake,Alicia Keys|Usher|will.i.am|Ludacris|Lil Jon|H.E.R.|Jermaine Dupri|Sonic Boom of the South,SimpleQA/NQ_table_test_simple/00481.json
when did the battle of badr take place,13 March 624,0624-03-15T00:00:00Z,SimpleQA/NQ_table_test_simple/00950.json
what does ss stand for on naval ships,Single-screw Steamship,submarine,SimpleQA/NQ_table_test_simple/00568.json
What is the box office collection of the movie Oblivion?,$287.9 million,286168572.0,SimpleQA/CompMix_table_simple_qa/00056.json
what breed of dog is the teddy bear dog,Crossbreed of Bichon Frisé x Shih Tzu,Zuchon,SimpleQA/NQ_table_test_simple/00770.json
Which British prime minister were known for cheating on their spouses,"['Augustus Henry Fitzroy', 'William Lamb', 'H.H. Asquith', 'Anthony Eden', 'Harold Wilson', 'Tony Blair', 'Boris Johnson', 'Liz Truss', 'Arthur Wellesley', 'Charles Grey', 'Henry John Temple', 'David Lloyd George', 'John Major']","Boris Johnson|Allegra Mostyn-Owen|Carrie Johnson|Marina Wheeler|Charles Grey, 2nd Earl Grey|Mary Grey, Countess Grey|Georgiana Cavendish, Duchess of Devonshire|Augustus FitzRoy, 3rd Duke of Grafton|Anne Fitzpatrick|Anne Maynard|Elizabeth Wrottesley",ComplexQA/Monaco_time_complex/00089.json
What is the current occupation of the Indiana State Sycamores baseball athlete who 's team played on the site of the former Orange Bowl,mayor,baseball player,ComplexQA/OTT_QA_dev_complex/00374.json
"In the ten countries with the highest HDI, what is the population growth rate along with the male and female suicide rates","[['Switzerland', '0.64', '14.2', '9.2'], ['Norway', '0.8% (2022 est.)', '13.4', '7.4'], ['Iceland', '0.89', '18.7', '9.3'], ['Sweden', '0.5% (2022 est.)', '16.9', '8.7'], ['Denmark', '0.44', '11.1', '6.3'], ['Germany', '-0.12', '12.8', '7.6'], ['Ireland', '0.91', '14.3', '4.6'], ['Singapore', '0.9', '12.7', '4.9'], ['Netherlands', '0.36', '12.5', '7.6'], ['Australia', '1.13', '17.0', '6.7']]",Germany|0.942|Iceland|0.959|Norway|0.966|Ireland|0.945|Kingdom of the Netherlands|0.941|Finland|0.94|Singapore|0.939|Sweden|0.947|Switzerland|0.962|Australia|0.951,ComplexQA/Monaco_time_complex/00061.json
where is the start of 17 mile drive,Del Monte Blvd in Pacific Grove,Monterey County,SimpleQA/NQ_table_test_simple/00728.json
"Who is the manager of the team formed in 1877 at the River Clyde in Glasgow , which competed in Scottish League Two in season 2017/18",Danny Lennon,Darren Young,ComplexQA/OTT_QA_dev_complex/00199.json
Which of the former WNBA finals MVPs currently work as a basketball coach and for what team,"[['Lisa Leslie', 'Triplets'], ['Yolanda Griffith', 'Boston College'], ['Katie Smith', 'Minnesota Lynx'], ['Seimone Augustus', 'LSU']]",Cynthia Cooper-Dyke|2013–14 USC Trojans women's basketball team|Texas Southern Lady Tigers basketball|2014–15 USC Trojans women's basketball team|2015–16 USC Trojans women's basketball team|2016–17 USC Trojans women's basketball team,ComplexQA/Monaco_time_complex/00129.json
who wrote got this feeling in my body,Justin Timberlake | Max Martin | Johan Schuster,Andrew Taggart|Alex Pall,SimpleQA/NQ_table_test_simple/00796.json
who gave a speech to the democratic national convention in 1984,Mario Cuomo,Geraldine Ferraro|Walter Mondale,SimpleQA/NQ_table_test_simple/00383.json
From which prison did multi-recidivist escaper escaped ?,"La Santé | Toodyay lockup | Fremantle Prison | Abashiri Prison | [[St Giless Roundhouse]] | Newgate Prison | United States Penitentiary, Pollock | Sing Sing | Eastern State Penitentiary | Clinton Correctional Facility | ""Altiplano"" Federal Social Readaptation Center No. 1",Cabildo jail,SimpleQA/Qampari_wikitables_simple/00056.json
Which author wrote the novel of the the same name that the movie was based on,Richard Bachman,Chuck Palahniuk,ComplexQA/CompMix_infobox_complex/00034.json
how many seasons of ray donovan has there been,5,7.0,SimpleQA/NQ_table_test_simple/00100.json
What is the capital of one of the protected areas of the Philippines that contains a site that is a confirmed UNESCO World Heritage Site,Mati,Calapan,ComplexQA/OTT_QA_dev_complex/00278.json
What were the reasons that caused each of Britain's past four PMs to resign,"['The Leave vote.', 'On 22 April it was announced that the leaders of 70 Conservative Associations had signed a petition calling for a vote of no confidence.', 'he had lied to the Commons on numerous occasions', 'She was pilloried in national and international press as a u-turner, and a chaotic vote on fracking along with the resignation of Braverman as home secretary compounded a rapid deterioration of confidence in her leadership.']",Boris Johnson|2022 vote of confidence in Boris Johnson|David Cameron|Greensill scandal|2016 United Kingdom European Union membership referendum,ComplexQA/Monaco_time_complex/00056.json
What county in Michigan has the station located in the county seat that is boasting to be Northern Michigan 's # 1 Hit Music Channel,Emmet County,Grand Traverse County,ComplexQA/OTT_QA_dev_complex/00313.json
How many games Kevin De Bruyne played for Belgium national football team,88,115.0,ComplexQA/CompMix_table_complex/00196.json
who is command sergeant major of the army,Daniel A. Dailey,Michael R. Weimer,SimpleQA/NQ_table_test_simple/00740.json
How many games were played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies across the years for which game details are provided,18,0,ComplexQA/Sportsreason_TANQ_complex/00099.json
"How many games were played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies for the years 1977, 1978, 2008, and 2009",18,0,ComplexQA/Sportsreason_TANQ_complex/00135.json
"What is the total number of games played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies in 1977, 1978, 2008, and 2009",18,0,ComplexQA/Sportsreason_TANQ_complex/00128.json
"What is the total number of games played between the Los Angeles Dodgers and the Philadelphia Phillies across the 1977, 1978, 2008, and 2009 National League Championship Series",18,0,ComplexQA/Sportsreason_TANQ_complex/00121.json
How many total games were played across the National League Championship Series competitions that featured both the Los Angeles Dodgers and the Philadelphia Phillies,18,0,ComplexQA/Sportsreason_TANQ_complex/00158.json
"How many games were played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies across the 1977, 1978, 2008, and 2009 seasons",18,0,ComplexQA/Sportsreason_TANQ_complex/00120.json
"What is the total number of games played in the National League Championship Series featuring both the Los Angeles Dodgers and the Philadelphia Phillies in 1977, 1978, 2008, and 2009",18,0,ComplexQA/Sportsreason_TANQ_complex/00105.json
What countries besides the US have dams that are used for hydro-electricity,"['China', 'Pakistan', 'Ethiopia', 'Canada', 'France', 'Venezuela', 'Vietnam', 'Brazil', 'Turkey', 'Mexico', 'India', 'Congo DR', 'Romania', 'Paraguay', 'Zambia', 'Zimbabwe', 'Iran', 'Russia', 'Norway', 'Sudan', 'Iraq', 'Laos', 'Tajikistan', 'Ecuador', 'Argentina', 'U.S.', 'Uruguay', 'Colombia', 'Bhutan', 'Kyrgyzstan', 'Australia', 'Ghana', 'Spain', 'Portugal', 'Egypt', 'Malaysia', 'Switzerland', 'Mozambique', 'Indonesia', 'Ukraine', 'Georgia']",Gabon,ComplexQA/Monaco_time_complex/00054.json
who starred in the pirates of the caribbean,Johnny Depp | Geoffrey Rush | Kevin McNally | Orlando Bloom | Keira Knightley | Jack Davenport | Jonathan Pryce,Guy Siner|Damian O'Hare|David Schofield|Greg Ellis|Reggie Lee|...|Bruce Spence|Ron Bottitta|Brenton Thwaites|Omar Gooding|Hakeem Kae-Kazim,SimpleQA/NQ_table_test_simple/00135.json
what was the real name of saudi arabia,Al-Mamlakah Al-ʿĀrabīyah As-Saʿūdīyah,السعودية|المملكة العربية السعودية|الْمَمْلَكَةُ الْعَرَبِيَّةُ السُّعُودِيَّة,SimpleQA/NQ_table_test_simple/00709.json
What titles did the fathers of Henry VIII wives hold,"[['King of Aragon', 'King of Castile'], ['Earl of Wiltshire', '1st Earl of Ormond', '1st Viscount Rochford'], ['Knight banneret'], ['Duke of Cleves', 'Count of Mark', 'Lord of Ravensberg'], ['Marshal of the Horse', 'Controller of Calais'], ['Master of the Wards', 'Master of the Guards', 'Comptroller to the King', 'High Sheriff of Northamptonshire', 'High Sheriff of Lincolnshire']]",Duke of Gandía|ambassador|Member of Parliament in the Parliament of England|regent|Count of Ribagorza|...|King of Castile and León (Iure uxoris)|Member of the 1529-36 Parliament|Grand Master of the Order of Santiago|Treasurer of the Household|Lord Privy Seal,ComplexQA/Monaco_non_time_complex/00075.json
"How many tracks are on Jay-Z's 11th studio album, The blueprint 3",15,0,ComplexQA/CompMix_table_complex/00206.json
"What is the total number of games played by the St. Louis Cardinals across the 1982, 2006, 2011, and 2013 National League Championship Series, and the 2011 World Series, based on the game-by-game summaries available",29,0,ComplexQA/Sportsreason_TANQ_complex/00036.json
"How many games involving the St. Louis Cardinals are summarized across the game results for the 1982 National League Championship Series, 2006 National League Championship Series, 2011 World Series, 2013 National League Championship Series, and 2011 National League Championship Series",29,0,ComplexQA/Sportsreason_TANQ_complex/00004.json
How many unique drivers are listed across the main drivers table for the 2002 Formula One season and the practice drivers table for the 2003 Formula One season,29,0,ComplexQA/Sportsreason_TANQ_complex/00180.json
what is the term of an official in the house of representatives,Two years,2.0,SimpleQA/NQ_table_test_simple/00690.json
when is the next senate election in australia,On or before 18 May 2019,2025-05-03T00:00:00Z,SimpleQA/NQ_table_test_simple/00930.json
who claimed land in south america for portugal,John II of Portugal,Pedro Álvares Cabral,SimpleQA/NQ_table_test_simple/00665.json
What is the total area in square kilometers of the bronze medalist country of the least previous men 's indoor world champs 4x400m race,"301,340",312683.0,ComplexQA/OTT_QA_dev_complex/00361.json
who won the marathon in new york city,Geoffrey Kamworor,Benson Kipruto,SimpleQA/NQ_table_test_simple/00601.json
what was the first episode of season 2 riverdale,Chapter Fourteen: A Kiss Before Dying,Chapter Fifteen: Nighthawks,SimpleQA/NQ_table_test_simple/00790.json
Who are the NBA MVP players that have never won a championship,"['Allen Iverson', 'Charles Barkley', 'Derrick Rose', 'James Harden', 'Joel Embiid', 'Karl Malone', 'Russell Westbrook', 'Steve Nash']",Magic Johnson|James Harden|James Biden|Shaquille O'Neal|Nikola Jokić|Oscar Robertson|...|Michael Jordan|Dirk Nowitzki|Wes Unseld|Bob McAdoo|Giannis Antetokounmpo,ComplexQA/Monaco_time_complex/00128.json
What are the residential buildings with a height larger than 250 m ?,Pentominium | Ocean One Tower | 45 Broad Street | Marina City II | Tregunter Tower 3 | [[The Belchers|The Belchers 1]] | Trump World Tower | 21st Century Tower | Q1 | The Marina Torch | Elite Residence | Princess Tower | 432 Park Avenue | Central Park Tower,DAMAC Heights|335.0|One57|1005.0|257.0|220 Central Park South|290.2|Sulafa Tower|285.0|...|Kami-kawabata Building|24820.0|Laurahütte|370.0|Fifteen Fifty|422.0|Four Seasons Private Residences Bangkok|299.5|Highland House Tower|263.0,SimpleQA/Qampari_wikitables_simple/00052.json
what ethnic group celebrates its contribution to america in october,Filipino,Hispanic and Latino Americans,SimpleQA/NQ_table_test_simple/00692.json
Who are the children of the last three US presidents,"[['Beau', 'Hunter', 'Naomi', 'Ashley'], ['Donald Jr.', 'Ivanka', 'Eric', 'Tiffany', 'Barron'], ['Malia', 'Sasha']]",Donald Trump|Tiffany Trump|Barron Trump|Ivanka Trump|Donald Trump Jr.|Eric Trump|...|Joe Biden|Beau Biden|Ashley Biden|Amy Biden|Barack Obama|Malia Obama|Sasha Obama,ComplexQA/Monaco_time_complex/00140.json
What is the capacity of the stadium where the 2014 Southeastern Conference SEC vs Power Conference game is played between two teams from Kentucky,"79,560",55000.0,ComplexQA/OTT_QA_dev_complex/00389.json
Sort the Formula One seasons where Michael Schumacher was the Drivers' Champion by the number of races from lowest to highest. What is the number of races in the last season in this sorted list,18,1994 Formula One World Championship|16.0|2003 Formula One World Championship|1995 Formula One World Championship|17.0|2000 Formula One World Championship|2001 Formula One World Championship|2002 Formula One World Championship|2004 Formula One World Championship|18.0,ComplexQA/Sportsreason_TANQ_complex/00073.json
Who played Steven Harper in Boston Public?,Chi McBride,Fyvush Finkel|Jessalyn Gilsig|Kathy Baker|Loretta Devine|Sharon Leal|...|Tom McCarthy|Rashida Jones|Anthony Heald|Joey Slotnick|Nicky Katt,SimpleQA/CompMix_table_simple_qa/00270.json
who is president of india in present time,Ram Nath Kovind,Droupadi Murmu,SimpleQA/NQ_table_test_simple/00616.json
how much for a passport in the philippines,₱950,950.0,SimpleQA/NQ_table_test_simple/00640.json
"What is the capacity of the mosque that is on the list of largest mosques , and that is the largest mosque in the country","50,000",820000.0,ComplexQA/OTT_QA_dev_complex/00266.json
"Of all the 50 largest companies by revenue, list the number of those companies per country.","[['United States', 15], ['Saudi Arabia', 1], ['China', 13], ['The Netherlands', 1], ['U.S.', 5], ['United Kingdom', 1], ['Singapore', 1], ['Germany', 4], ['Japan', 2], ['France', 1], ['Switzerland', 1], ['UK', 1], ['South Korea', 1], ['Taiwan', 1], ['Netherlands', 1], ['Russia', 1]]",Czech Republic|16|South Korea|8|United States|5|Russia|4|People's Republic of China|2|Japan|Empire of Japan|1|Switzerland|Saudi Arabia,ComplexQA/Monaco_time_complex/00077.json
who is the first indian who got oscar for lifetime achievement,Mehboob Khan,Satyajit Ray,SimpleQA/NQ_table_test_simple/00346.json
Argentina national football team captain?,2018 FIFA World Cup,Lionel Messi,SimpleQA/CompMix_table_simple_qa/00058.json
"For each country in East Asia, return its name and its national dish.","[['China', 'Peking duck'], ['Hong Kong', 'Pineapple bun'], ['Hong Kong', 'Dim sum'], ['Macau', 'Minchee'], ['Japan', 'Sushi'], ['Japan', 'Japanese curry'], ['Japan', 'Ramen'], ['Japan', 'Tempura'], ['Japan', 'Wagashi'], ['Japan', 'Sashimi'], ['Japan', 'Miso soup'], ['Mongolia', 'Buuz'], ['North Korea', 'kimchi'], ['South Korea', 'Kimchi'], ['Taiwan', 'Beef noodle soup']]",People's Republic of China|Japan|North Korea|Mongolia|Taiwan|South Korea,ComplexQA/Monaco_non_time_complex/00079.json
Which protagonists in games of the Final Fantasy series are royalty,"['Edward Chris von Muir', 'Lenna Charlotte Tycoon', 'Vivi Orunitia', 'Garnet Til Alexandros XVII / Dagger', 'Joshua Rosfield', 'Jill Warrick', 'Cecil Harvey', 'Edge', 'Galuf Doe', 'Faris Scherwiz', 'Krile Mayer Baldesion', 'Clive Rosfield', 'Edgar Roni Figaro', 'Sabin Rene Figaro', 'Ashe', 'Noctis Lucis Caelum', 'Edgar Figaro', 'Sabin Figaro']",Noctis Lucis Caelum|Garnet Til Alexandros XVII,ComplexQA/Monaco_time_complex/00064.json
"Of the Career Future Doubles finals matches played in September , one of Mauricio Echazú 's opponents played on the Davis Cup team for what country",Ecuador,Moldova,ComplexQA/OTT_QA_dev_complex/00170.json
big bang theory season 11 how many episodes,14,24.0,SimpleQA/NQ_table_test_simple/00250.json
how many walker texas ranger seasons are there,8,9.0,SimpleQA/NQ_table_test_simple/00085.json
what does g stand for in ncis los angeles,Grisha,G.,SimpleQA/NQ_table_test_simple/00750.json
who is the present rajya sabha speaker of india,Venkaiah Naidu,C. P. Radhakrishnan,SimpleQA/NQ_table_test_simple/00805.json
What celeberities that had a cameo appearance on the TV show Dave were not singers,"['Rachel McAdams', 'Charlamagne tha God', 'Angela Yee', 'Ninja', 'Kourtney Kardashian', 'Marshmello', 'Hailey Bieber', 'Kendall Jenner', 'Kyle Kuzma', 'Kareem Abdul-Jabbar', 'Zach King', 'DJ Drama', 'Kevin Hart', 'Don Cheadle', 'Megan Fox', 'Travis Barker', 'Emma Chamberlain', 'David Dobrik', 'Brad Pitt']",Evan Arnold|Gina Hecht|Christine Ko,ComplexQA/Monaco_time_complex/00072.json
who won the academy award for best original musical score,Alexandre Desplat,Georgie Stoll|André Previn|Morris Stoloff|Roger Edens|Lionel Newman|...|Saul Chaplin|Johnny Green|Oliver Wallace|Ray Heindorf|Frank Churchill,SimpleQA/NQ_table_test_simple/00033.json
"What was the age of each of the founders of Apple, Microsoft, Facebook and Twitter when they founded their respective companies","[['Steve Wozniak', 'Steve Jobs', 'Ronald Wayne', ['25-26'], ['20-21'], ['41-42']], ['Bill Gates', 'Paul Allen', ['19-20'], ['21-22']], ['Mark Zuckerberg', 'Dustin Moskovitz', 'Chris Hughes', 'Andrew McCollum', 'Eduardo Saverin', ['20'], ['20'], ['21'], ['21'], ['22']], ['Jack Dorsey', 'Noah Glass', 'Biz Stone', 'Evan Williams', ['30'], ['{}'], ['32'], ['34']]]",Apple Inc.|Steve Jobs|21|Ronald Wayne|41|Steve Wozniak|25|X|Jack Dorsey|29|Evan Williams|33|Noah Glass|Biz Stone|32,ComplexQA/Monaco_non_time_complex/00083.json
when did day light savings start in the us,March 11,1918,SimpleQA/NQ_table_test_simple/00827.json
who sings love me tender in princess diaries 2,Norah Jones | Adam Levy,Elvis Presley|Henrik Åberg,SimpleQA/NQ_table_test_simple/00927.json
What are the 8 US states with highest hourly minimum wage,"['Washington', 'California', 'Connecticut', 'New Jersey', 'Maryland', 'Massachusetts', 'New York', 'Colorado']",Washington|15.74|California|15.5|Massachusetts|15.0|New York|14.2|Connecticut|14.0|Arizona|13.85|Maine|13.8|Colorado|13.65,ComplexQA/Monaco_time_complex/00145.json
Who was the runner up national team in the 2018 FIFA World Cup,Croatia national football team,France,ComplexQA/CompMix_table_complex/00181.json
who was tammy from basketball wives married to,Kenny Anderson,Chris Candido,SimpleQA/NQ_table_test_simple/00290.json
Which national team did the rider who was second place in the 2007 UCI Mountain Bike World Cup Men 's 4X ride for in the Olympics,Czech,United States,ComplexQA/OTT_QA_dev_complex/00205.json
What was the average voter turnout in percentage over the last ten years in each OECD country,"[['Austria', 73.40714285714286], ['Belgium', 88.41499999999999], ['Estonia', 63.81], ['Germany', 75.85], ['Hungary', 69.66], ['Japan', 54.49666666666667], ['Latvia', 59.052], ['Lithuania', 52.374], ['Netherlands', 79.45333333333333], ['New Zealand', 80.08], ['Norway', 77.765], ['Poland', 60.572857142857146], ['Spain', 69.28], ['Sweden', 79.02], ['Switzerland', 47.402], ['United Kingdom', 66.9], ['Czech Republic', 64.926], ['Denmark', 85.598], ['Luxembourg', 90.172], ['France', 61.643], ['Italy', 72.975], ['Australia', 91.4875], ['Canada', 65.86666666666666], ['Chile', 49.6775], ['Colombia', 52.12833333333333], ['Costa Rica', 63.5275], ['Finland', 70.56714285714285], ['Greece', 57.36], ['Iceland', 77.52000000000001], ['Ireland', 57.85], ['Israel', 70.03666666666666], ['South Korea', 67.10625], ['Mexico', 59.806], ['Portugal', 51.948], ['Slovakia', 53.02066666666666], ['Slovenia', 55.942], ['Turkey', 85.69285714285715], ['United States', 54.425]]",New Zealand|99.09001534007|Belgium|88.42674745961|Luxembourg|86.98066615581|Turkey|85.80926496293|Sweden|85.27567859071|...|Switzerland|47.70247763733|Portugal|46.579093164|Lithuania|44.51395627374|Slovenia|44.32578594641|United Kingdom|33.4734888439,ComplexQA/Monaco_time_complex/00022.json
What typhoons were of the type super typhoons ?,Olive | Emma | Nancy | Violet | Dot | Megi | Songda | Muifa | Nalgae | Guchol | Jelawat | Bopha | Utor | Usagi | Francisco | Lekima | Haiyan | Neoguri | Rammasun | Halong | Genevieve | Phanfone | Vongfong | Nuri | Hagupit | Maysak | Noul | Dolphin | Nangka | Soudelor | Dujuan | Koppu | Meranti | Chaba | Haima | Nock-ten | Noru | Lan | Maria | Jebi | Mangkhut | Trami | Kong-rey | Yutu | Wutip | Hagibis,Typhoon Goni|Typhoon Surigae`|Typhoon Chanthu|Typhoon Mindulle|Typhoon Kim|Typhoon Irma|Typhoon Mangkhut|Typhoon Wynne,SimpleQA/Qampari_wikitables_simple/00028.json
who plays hulk in the thor and avengers series of movies,Fred Tatasciore | Rick D. Wasserman,Mark Ruffalo,SimpleQA/NQ_table_test_simple/00917.json
who won the gold for the men's figure skating,Yuzuru Hanyu,Nathan Chen,SimpleQA/NQ_table_test_simple/00418.json
who wrote when a man loves a woman,Percy Sledge,Calvin Lewis|Andrew Wright,SimpleQA/NQ_table_test_simple/00130.json
how many episodes are in season 7 of pretty little liars,20,10.0,SimpleQA/NQ_table_test_simple/00082.json
What are unemployment rates in all EU member states not currently governed by a right-wing (or right leaning) party,"[['Bulgaria', '4.3'], ['Croatia', '5.77'], ['Denmark', '4.89'], ['Germany', '3.29'], ['Lithuania', '6.3'], ['Malta', '2.5'], ['Poland', '2.93'], ['Romania', '5.60%'], ['Slovakia', '5.9'], ['Slovenia', '3.72'], ['Spain', '10.61']]",France|10.0|Germany|6.1|Estonia|5.4|...|Italy|8.1|Austria|5.0|Greece|18.5|Portugal|14.0,ComplexQA/Monaco_time_complex/00088.json
who sang i'm giving up on you,A Great Big World and Christina Aguilera,Kylie Minogue,SimpleQA/NQ_table_test_simple/00786.json
What countries are island countries ?,"The northern part of the island of Cyprus is the de facto independent state of Northern Cyprus, which is recognized only by Turkey. In the south of the island are the Sovereign Base Areas of Akrotiri and Dhekelia, controlled by the United Kingdom. | In 1983, Northern Cyprus declared independence from Cyprus. Northern Cyprus sovereignty has been recognized by only one United Nations member state (Turkey). It is not a member state of the United Nations. Most states recognize Cyprus claim to sovereignty over Northern Cyprus. | Since the conclusion of the Chinese Civil War, the Republic of China (ROC) retains actual rule over the islands of Taiwan, Penghu, Kinmen, the Matsu, and other minor islands, all of which are collectively known as ""Free Area"" or Taiwan Area in contrast to Mainland China being under communist rule, thus making it a de facto island nation, and has become known colloquially as simply ""Taiwan"" due to the island of Taiwan forming the majority of the ROC-controlled territories; nonetheless, the ROC has not officially renounced its constitutional-defined territories which include areas effectively controlled by the [[China|Peoples Republic of China]], Mongolia, Tuva (a Russian republic) etc. If claimed territories were taken into account, the ROC would not be a borderless country, nor a country centred around a major island. The ROC-controlled territories are also claimed by the Peoples Republic of China. See: Political status of Taiwan, Two Chinas, One-China policy, and Cross-strait relations. | Martinique | Administered by Norway under the Svalbard Treaty.",Antigua and Barbuda|Aruba|Bahrain|Barbados|Cape Verde|...|Trinidad and Tobago|Tsukaikoku|Tuvalu|United Kingdom|Vanuatu,SimpleQA/Qampari_wikitables_simple/00029.json
"How many games played in the 1977, 1978, 2008, and 2009 National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies had an attendance exceeding 50,000",13,0,ComplexQA/Sportsreason_TANQ_complex/00088.json
Where are located protected areas with an area larger than 250000 km squared ?,Ross Sea | Hawaii and Midway Atoll | Coral Sea | Northeast Greenland | Pitcairn Islands | British Indian Ocean Territory (disputed by Mauritius) | Kermadec Islands | Ascension Island | Phoenix Islands | Great Barrier Reef | Ellesmere Island,Peru|2510694.0|United States|1508870.0|1091416.0|Greenland|972000.0|Australia|960846.0|...|Russia|300420.0|People's Republic of China|298000.0|Philippines|278914.0|South Korea|274541.0|269773.0,SimpleQA/Qampari_wikitables_simple/00076.json
Who is the author of the The Invisible Man ?,Ralph Ellison,H. G. Wells,SimpleQA/CompMix_table_simple_qa/00168.json
Show names of Marvel movies ordered by box office performance for all films released after 2010.,"['Avengers: Endgame', 'Avengers: Infinity War', 'Spider-Man: No Way Home', 'The Avengers', 'Avengers: Age of Ultron', 'Black Panther', 'Iron Man 3', 'Captain America: Civil War', 'Spider-Man: Far From Home', 'Captain Marvel', 'Doctor Strange in the Multiverse of Madness', 'Spider-Man: Homecoming', 'Guardians of the Galaxy Vol. 2', 'Thor: Ragnarok', 'Black Panther: Wakanda Forever', 'Guardians of the Galaxy Vol. 3', 'Guardians of the Galaxy', 'Thor: Love and Thunder', 'Captain America: The Winter Soldier', 'Doctor Strange', 'Thor: The Dark World', 'Ant-Man and the Wasp', 'Ant-Man', 'Ant-Man and the Wasp: Quantumania', 'Thor', 'Shang-Chi and the Legend of the Ten Rings', 'Eternals', 'Black Widow', 'Captain America: The First Avenger']",Avengers: Endgame|2797501328.0|Avengers: Infinity War|2048359754.0|Spider-Man: No Way Home|1921847111.0|The Avengers|1518812988.0|Avengers: Age of Ultron|1402805868.0|Black Panther|1347597973.0|Deadpool & Wolverine|1338073645.0|Iron Man 3|1214811252.0|Captain America: Civil War|1153296293.0|Spider-Man: Far From Home|1131927996.0,ComplexQA/Monaco_time_complex/00030.json
what is the average depth of the english channel,63 m (207 ft),180.0,SimpleQA/NQ_table_test_simple/00193.json
what languages are spoken in india the most,Hindi | English | Bengali | Telugu | Marathi,Zo|61000.0|Levai|1500.0|Goan Konkani|3633900.0|Rawang|63000.0|Daman and Diu Portuguese Creole|4180.0|Mara|400000.0|Korlai Portuguese Creole|800.0|Khamti|13000.0|Bishnupriya Manipuri|117500.0|Namfau|23000.0,SimpleQA/NQ_table_test_simple/00074.json
where is most of the worlds gold held,United States,Indonesia|11003,SimpleQA/NQ_table_test_simple/00664.json
Who was the head coach of the New York Red Bulls soccer team,Gerhard Struber,Michael Bradley,ComplexQA/CompMix_infobox_complex/00124.json
what is the rate limiting enzyme of kreb's cycle,Isocitrate dehydrogenase,"citrate synthase|Type II citrate synthase HP0026|Methylcitrate synthase PA0795|2-methylcitrate synthase ECIAI39_0347|Type II citrate synthase ECIAI39_0677|...|citrate synthase, putative|citrate synthase I",SimpleQA/NQ_table_test_simple/00925.json
Who previously managed by the competition known as Shopee Piala FA played by the Malaysian football coach and a former football player that managed Selangor FA in 2001-2002,Football Association of Malaysia,Muhammad Khalil|Muhammad Alif Ahmad|Abdul Rahman Daud|Datuk Arumugam Rengasamy,ComplexQA/OTT_QA_dev_complex/00071.json
Which game is an alternate reality game ?,[[Ongs Hat]] | [[Majestic (video game)|Majestic]] | [[The Beast (game)|The Beast]] | ReGenesis Extended Reality | I Love Bees | Perplex City | Nowheremen | The Lost Ring | Commander Video | Superstruct | This Is My Milwaukee | [[Xi (alternate reality game)|Xi]] | Picture the Impossible | Potato Sack | Frog Fractions 2 | Cipher Hunt | Oxenfree | [[Sombra (Overwatch)|Sombra]] | [[Waking Titan (ARG)|Waking Titan]],Year Zero|Cipher Hunt|Spectacular Organic Corporation|SexyGirlMax2019|Adult Swim ARG,SimpleQA/Qampari_wikitables_simple/00026.json
who is the quarterback for the green bay packers,Aaron Rodgers,Sean Clifford,SimpleQA/NQ_table_test_simple/00394.json
What are the buildings (built or in construction) with a height larger than 350 meters ?,Burj Khalifa | Shanghai Tower | Abraj Al-Bait Clock Tower | Ping An Finance Center | Lotte World Tower | One World Trade Center | Guangzhou CTF Finance Centre | China Zun | Taipei 101 | Shanghai World Financial Center | International Commerce Centre | Wuhan Greenland Center | Central Park Tower | Lakhta Center | Landmark 81 | Changsha IFS Tower T1 | [[Petronas Towers|Petronas Tower 2]] | Zifeng Tower | Willis Tower | KK100 | Guangzhou International Finance Center | Wuhan Center | 111 West 57th Street | One Vanderbilt | Dongguan International Trade Center 1 | 432 Park Avenue | Marina 101 | Trump International Hotel and Tower | Jin Mao Tower | Princess Tower | Al Hamra Tower | Two International Finance Centre | Guiyang International Financial Center T1 | China Resources Headquarters | CITIC Plaza | 30 Hudson Yards | Empire State Building | Elite Residence | Central Plaza | Federation Tower (East Tower) | Address Boulevard | Haitian Center Tower 2 | Bank of China Tower | Bank of America Tower | St. Regis Chicago | Almas Tower | Gevora Hotel | JW Marriott Marquis Dubai Tower 1 | JW Marriott Marquis Dubai Tower 2 | Emirates Office Tower | OKO Tower – South Tower | The Marina Torch,Taichung Green Museumbrary|36470.0|Kami-kawabata Building|24990.0|24820.0|Ribbon Chapel|15260.0|HOUSE EPUTA|15100.0,SimpleQA/Qampari_wikitables_simple/00042.json
Who was a nuclear whistleblower ?,Karen Silkwood | Mordechai Vanunu | Arnold Gundersen | George Galatis | Rainer Moormann,Dusty Ellis,SimpleQA/Qampari_wikitables_simple/00023.json
