question,gold_answer,KG answer,file_path
When do the events of the movie Iceland sent to the 54th Oscars as a nomination for the Academy Award for Best International Feature Film take place,10th-century,"Gates of Paris|Camille Claudel|Carmen|Departures|The Last Metro|...|To Forget Venice|Yorgos Lanthimos|Quo Vadis, Aida?|Coup de Torchon|Madame Rosa",ComplexQA/OTT_QA_dev_complex/01045.json
when was the last time michigan basketball won the championship,1989,Melrose RFC|Scottish Premiership|Mayk Bullerjahn|DDR-Oberliga|Christoph Behr|3. Liga|Richard Mademann|2. Bundesliga|wd:Q82595|Karl-Heinz Singer|Fred Carreiro|Major League Soccer|Bud Holloway|wd:Q1215892|Bud Poile|Randy McKay,SimpleQA/NQ_table_test_simple/00898.json
How many goals did Pele scored for New York Cosmos in the year 1976,26,Lesego Radiakanyo|Double Action Ladies Football Club|4.0|Botswana women's national football team|Prisons XI Gaborone|Sikiru Alimi|Maghreb Association Sportive de Fès|23.0|Lobi Stars F.C.|...|Megan Dunnigan|Fimleikafélag Hafnarfjarðar|11.0|Stephen F. Austin Lumberjacks and Ladyjacks|Stjarnan|Paula Tomás Serer|Aston Villa W.F.C.|1.0|Levante UD,ComplexQA/CompMix_table_complex/00404.json
Selena Gomez held which position?,UNICEF Goodwill Ambassador,filmmaker|singer|record producer|voice actor|actor|fashion designer|businessperson|model|singer-songwriter|child actor,SimpleQA/CompMix_table_simple_qa/00166.json
"What is the total amount of people in the city with the call sign DXKO , which is served by Kalayaan Broadcasting System , Inc. Gold FM station","169,393",Cagayan de Oro|741617,ComplexQA/OTT_QA_dev_complex/00962.json
Which animals belong to the same family as coyotes,"['Short-eared dog', 'African wolf', 'Coyote', 'Dog', 'Ethiopian wolf', 'Golden jackal', 'Wolf', 'Crab-eating fox', 'Maned wolf', 'Dhole', 'Falkland Islands wolf', 'South American fox', 'Black-backed jackal', 'Side-striped jackal', 'Culpeo', ""Darwin's fox"", 'Hoary fox', 'Pampas fox', 'Sechuran fox', 'South American gray fox', 'African wild dog', 'Bush dog', 'Common raccoon dog', 'Japanese raccoon dog', 'Bat-eared fox', 'Arctic fox', 'Bengal fox', ""Blanford's fox"", 'Cap fox', 'Corsac fox', 'Fennec fox', 'Kit fox', 'Pale fox', ""Rüppell's fox"", 'Red fox', 'Swift fox', 'Tibetan fox', 'Gray fox', 'Island fox']",Canis floridanus|http://www.wikidata.org/entity/Q104253203|African wolf|http://www.wikidata.org/entity/Q105272263|Canis procyonoides|http://www.wikidata.org/entity/Q106448077|Canis antonii|http://www.wikidata.org/entity/Q107368660|Canis teilhardi|http://www.wikidata.org/entity/Q107368667|...|Canis lepophagus|http://www.wikidata.org/entity/Q5032444|Canis nehringi|http://www.wikidata.org/entity/Q5032445|Canis lycaon|http://www.wikidata.org/entity/Q55693842|Canis gezi|http://www.wikidata.org/entity/Q5747530|Canis adoxus|http://www.wikidata.org/entity/Q97126596,ComplexQA/Monaco_non_time_complex/00803.json
Sort the people who worked for Brentford and were born on or before 1956 by their birth year from oldest to youngest. How many people in this sorted list have a total career appearances count listed in the table detailing Paul Smith's statistics,0,1927-04-29T00:00:00Z,ComplexQA/Sportsreason_TANQ_complex/01316.json
What is the rating of album Punisher on The A.V. Club?,A-,Dutch Wikipedia|2.2/5|Pikmin 3 Deluxe|82/100|84/100|85/100|99%|...|BigBug|46/100|47%|wd:Q99990957|62%|76/100|80/100,SimpleQA/CompMix_table_simple_qa/00105.json
who is win the favorite Bad Boys for Life of people choice awards win?,Will Smith,Iron Man 2,SimpleQA/CompMix_table_simple_qa/00085.json
Which R&B singer made a cover of This Is for the Lover in You in 1996,Babyface,Shalamar,ComplexQA/CompMix_infobox_complex/00043.json
What is the number of goals scored by Julio Salinas for Spain in football,22,1.0,ComplexQA/CompMix_table_complex/00420.json
who was the leader of the zulu in south africa who led the fight against the british,Cetshwayo kaMpande,William Griffiths|Nevill Coghill|Ferdinand Schiess|William Francis Dundonald Cochrane|Ernest Grandier|...|William Frederick Cavaye|Wilsone Black|Baker Russell|Beaumont–Adams revolver|Robert Thomas Graves Lowry,SimpleQA/NQ_table_test_simple/00572.json
how many episodes in adventure time season 1,26,"Winging It Travel Podcast|278.0|Terrible, Thanks For Asking|Crypto Current|Be There With Belson|Rex Factor|...|2 voor 12|Adventure Time|wd:Q55737477|Apropos Film|Amar Demais",SimpleQA/NQ_table_test_simple/00293.json
who has the most receiving yards in the nfl history,Jerry Rice,Eliška Hladilová|Brno City Theatre|Joseph Dienger|Karlsruhe Institute of Technology|Sylvia Bayr-Klimpfinger|University of Vienna|Franz Zimmermann|Leipzig University|University of Rostock|...|Lison Daniel|France Inter|Oscar Henrik Biti Næss|Norwegian Broadcasting Corporation|Theodor Brauer|University of Cologne|Olympiy Rudakov|N.G. Kuznetsov Naval Academy,SimpleQA/NQ_table_test_simple/00489.json
how much money did it cost to make gta v,137,2008-01-01T00:00:00Z,SimpleQA/NQ_table_test_simple/00573.json
How many matches did Eden Hazard played for Belgium national football team,116,Belgium|2.0,ComplexQA/CompMix_table_complex/00512.json
what is the membrane on the surface of the stomach called,Serous Membrane,cardia|fundus|body of stomach|pyloric part,SimpleQA/NQ_table_test_simple/00821.json
Who was the winner of the Nobel Prize in Literature the year Brave New World was published,John Galsworthy,Chevalier des Arts et des Lettres|O. Henry Award|William Dean Howells Medal of the American Academy of Arts and Letters|Nobel Prize in Literature|National Book Award|Pulitzer Prize for Fiction,ComplexQA/CompMix_table_complex/00335.json
with a land area of 54 314 square miles where does wisconsin rank among the 50 states,25,Alaska|http://www.wikidata.org/entity/Q797|1717856.0|Texas|http://www.wikidata.org/entity/Q1439|696241.0|California|http://www.wikidata.org/entity/Q99|423970.0|Montana|http://www.wikidata.org/entity/Q1212|381154.0|New Mexico|http://www.wikidata.org/entity/Q1522|315194.0|...|New Hampshire|http://www.wikidata.org/entity/Q759|24214.0|New Jersey|http://www.wikidata.org/entity/Q1408|22591.4|Connecticut|http://www.wikidata.org/entity/Q779|14357.0|Delaware|http://www.wikidata.org/entity/Q1393|6452.0|Rhode Island|http://www.wikidata.org/entity/Q1387|3144.245565,SimpleQA/NQ_table_test_simple/00427.json
How many times has Spain's Olympic football team played in the Olympics,5,2025-12-02T20:17:48Z|Auswahlmannschaft des spanischen Fußballverbandes für Olympische Spiele|rappresentativa calcistica maschile della Spagna per le Olimpiadi e relative qualificazioni|selecció de futbol olímpica|2437379635|...|s:Q1481307-e5140c2d-453e-4c90-9baf-cb78a1af919a|s:Q1481307-ec5bdeed-444b-c7b5-7f81-094810cbbada|s:Q1481307-a12bd521-4eed-506e-75af-57efab17da9b|s:Q1481307-3495a6c5-49fc-8b2d-3470-977449ec839f|s:Q1481307-41c16832-448c-fc70-3c21-ecf03f3b1291,ComplexQA/CompMix_infobox_complex/00253.json
"How many national championships has the team won , whose 1963 Campeonato Profesional team played at a stadium with a capacity of 36,343 spectators",9,Estadio El Campín|36343.0,ComplexQA/OTT_QA_dev_complex/01276.json
which material is the heaviest in term of density,Osmium,"universe|9.9e-27|thunderbayite|5.693|ammonium sulfamate|1.77|Soesterberg|1300.0|Dysnomia|0.7|...|1-acetoxybutadiene-1,3|0.945|25C-NBOMe|1.149|etohexadiol|0.9325|0.94|beech wood|710.0",SimpleQA/NQ_table_test_simple/00556.json
5 cities with the highest population in europe,Istanbul | Moscow | London | Saint Petersburg | Berlin,wd:Q136709442|_:bn1787737|wd:Q21103910|_:bn1728943|Belváros|_:bn1647933|Bulhak|_:bn1624020,SimpleQA/NQ_table_test_simple/00361.json
where was uncle tom's cabin first published,The National Era,Boston,SimpleQA/NQ_table_test_simple/00150.json
Kyle Neypes who was drafted in the fourth round of the '17 PBA draft is from a country with a population of at least how many people,100 million,112729484.0,ComplexQA/OTT_QA_dev_complex/00992.json
what is the second largest country in asia,China,Medo-Persia|http://www.wikidata.org/entity/Q124003554|_:bn772800|Shizuoka|http://www.wikidata.org/entity/Q174691|1411900000.0|Toyota|http://www.wikidata.org/entity/Q201117|918320000.0|Kobe|http://www.wikidata.org/entity/Q48320|552230000.0|Chennai|http://www.wikidata.org/entity/Q1352|426830040.0|Okazaki|http://www.wikidata.org/entity/Q242783|387200000.0|Fukuoka|http://www.wikidata.org/entity/Q26600|340030000.0|Inazawa|http://www.wikidata.org/entity/Q389562|79350000.0|Sultanate of Banjar|http://www.wikidata.org/entity/Q1660566|31911149.0|Soviet Union|http://www.wikidata.org/entity/Q15180|22402200.0,SimpleQA/NQ_table_test_simple/00117.json
What is the name of the performer of The Velvet Underground  music Band,The Velvet Underground,Lou Reed|Maureen Tucker|Nico|John Cale|Sterling Morrison,ComplexQA/CompMix_infobox_complex/00160.json
who wrote the song rainy days and mondays,Paul Williams | Roger Nichols,Superstar|Crescent Noon|Help|Hurting Each Other|I'll Never Fall in Love Again|...|Very Best of the Carpenters|Yesterday Once More|Your Baby Doesn't Love You Anymore|Close to You|Baby It's You,SimpleQA/NQ_table_test_simple/00114.json
Who is the actor behind the role Simone Andersen in The Rain series,Alba August,"Lukas Løkken|Lue Støvelbæk|Ellaha Lack|Mikkel Boe Følsgaard|Dan Zahle|...|Clara Rosager|Josephine Park|Biljana Stojkoska|Elvir Ramovic|Christian ""Krølle"" Pedersen",ComplexQA/CompMix_infobox_complex/00140.json
when is the last time the jaguars won a playoff game,2017,National Football League,SimpleQA/NQ_table_test_simple/00221.json
when is the last time the jaguars won a playoff game,2017,National Football League,SimpleQA/NQ_table_test_simple/00222.json
what is the rank of pakistan in population,5,India|1477519529.0|People's Republic of China|1442965000.0|United States|340110988.0|Indonesia|275439000.0|Pakistan|223773700.0|...|San Marino|33600.0|Palau|21729.0|Nauru|13650.0|Tuvalu|10643.0|Vatican City|882.0,SimpleQA/NQ_table_test_simple/00389.json
who is the premier of northern cape 2018,Sylvia Lucas,Zamani Saul,SimpleQA/NQ_table_test_simple/00026.json
where is dakar located on the world map,14°41′34″N 17°26′48″W﻿ / ﻿14.69278°N 17.44667°W,Senegal,SimpleQA/NQ_table_test_simple/00766.json
when's the last time michigan won a national championship in basketball,1989,Brno City Theatre|Karlsruhe Institute of Technology|University of Vienna|Leipzig University|University of Rostock|...|France Inter|Norwegian Broadcasting Corporation|University of Cologne|N.G. Kuznetsov Naval Academy,SimpleQA/NQ_table_test_simple/00565.json
How many episodes are there in season 1 of the TV series Lucifer,13,93.0,ComplexQA/CompMix_table_complex/00465.json
"What is the name, area, population, capital and the population of the capital for each EU member state","[['Lithuania', '65,200', '2,867,725', 'Vilnius', '593,436'], ['Malta', '316', '516,100', 'Valletta', '5,827'], ['Netherlands', '41,543', '17,614,840', 'Amsterdam', '921,402'], ['Poland', '312,685', '38,036,118', 'Warsaw', '1,863,056'], ['Portugal', '92,225.2 km2 (35,608.3 sq mi)', '10,298,252', 'Lisbon', '548,703'], ['Romania', '238,391', '19,051,562', 'Bucharest', '1,716,961'], ['Slovakia', '49,035', '5,459,781', 'Bratislava', '719,537'], ['Slovenia', '20,273', '2,108,977', 'Ljubljana', '295,504'], ['Sweden', '449,964', '10,370,000', 'Stockholm', '1,000,000'], ['Austria', '83,855', '8,926,000', 'Vienna', '1,951,354'], ['Belgium', '30,528', '11,697,557', 'Brussels', '1,235,192'], ['Bulgaria', '110,994', '6,916,548', 'Sofia', '1,248,452'], ['Croatia', '56,594', '4,036,355', 'Zagreb', '767,131'], ['Cyprus', '9,251', '1,244,188', 'Nicosia', 'South: 55,014'], ['Cyprus', '9,251', '1,244,188', 'Nicosia', 'North: 61,378'], ['Czech Republic', '78,866', '10,827,529', 'Prague', '1,357,326'], ['Denmark', '43,075', '5,833,883', 'Copenhagen', '656,787'], ['Estonia', '45,227', '1,330,068', 'Tallinn', '453,864'], ['Finland', '338,424', '5,527,493', 'Helsinki', '672,036'], ['Germany', '357,386', '83,120,520', 'Berlin', '3,850,809'], ['Greece', '131,990', '10,682,547', 'Athens', '643,452'], ['Hungary', '93,030', '9,678,000', 'Budapest', '1,706,851'], ['Italy', '301,338', '59,862,348', 'Rome', '4,342,212'], ['Latvia', '64,589', '1,893,223', 'Riga', '605,802'], ['Luxembourg', '2,586.40', '633,347', 'Luxembourg', '633,347']]",Riau|75569|6344402|Tanjungpinang|203008|6728100|Riau Islands|Kepulauan Riau|21992|1679163|2183300|Gustavsberg rural municipality|Gustavsbergs landskommun|103|5154|Gustavsberg|25034|...|India|भारत|3287263|1477519529|New Delhi|249998|ভারত|இந்தியா|ꠄꠘ꠆ꠒꠤꠀ,ComplexQA/Monaco_time_complex/00612.json
when was the last time the seattle seahawks won the superbowl,2013,Super Bowl LX|2026-02-08T00:00:00Z|Super Bowl XLVIII|2014-02-02T00:00:00Z,SimpleQA/NQ_table_test_simple/00561.json
Which protagonists in games of the Final Fantasy series are royalty,"['Edward Chris von Muir', 'Lenna Charlotte Tycoon', 'Vivi Orunitia', 'Garnet Til Alexandros XVII / Dagger', 'Joshua Rosfield', 'Jill Warrick', 'Cecil Harvey', 'Edge', 'Galuf Doe', 'Faris Scherwiz', 'Krile Mayer Baldesion', 'Clive Rosfield', 'Edgar Roni Figaro', 'Sabin Rene Figaro', 'Ashe', 'Noctis Lucis Caelum', 'Edgar Figaro', 'Sabin Figaro']",wd:L682578|wd:L880786|wd:Q10000380|...|Mahmudul Hasan|Johann Nepomuk Wenzel Georg Maria Maximilian Deym von Střítež|Tu-Tu Karmen|Ludmila Antonie Franziska Marie Klementina Waldstein-Wartenberg|Maximilian von Gravenreuth,ComplexQA/Monaco_time_complex/00664.json
which period of using adidas kits at Manchester United F.C.?,2015;2021,Cadbury|1878-01-01T00:00:00Z|DXC Technology|Chevrolet|Adidas AG|Tezos|TeamViewer,SimpleQA/CompMix_table_simple_qa/00016.json
What are the named spirals ?,Archimedean spiral | Euler spiral | [[Fermats spiral]] (also parabolic spiral) | [[Cotess spiral]] | [[Poinsots spirals]],maximal torus|rdfs:label|formal power series|forcing|Frobenius norm|algebraic combinatorics|...|perfect matching|succession|HOMFLY polynomial|McLaughlin group|Buchberger's algorithm,SimpleQA/Qampari_wikitables_simple/00057.json
Which actors in Marvel Cinematic Universe movies have won Academy Awards for Best Actor or Actress,"['Natalie Portman', 'Anthony Hopkins', 'Gwyneth Paltrow', 'Ben Kingsley', 'William Hurt', 'Cate Blanchett', 'Forest Whitaker', 'Brie Larson', 'Michelle Yeoh', 'Jamie Foxx', 'Russell Crowe', 'Jeff Bridges', 'Michael Douglas']",The Brutalist|James Stewart|Ernest Borgnine|Yul Brynner|Alec Guinness|...|Gary Cooper|James Cagney|Jack Lemmon|William Holden|The Way of All Flesh,ComplexQA/Monaco_time_complex/00691.json
how many tornado planes does the uk have,138,LNER Peppercorn Class A1 60163 “Tornado”,SimpleQA/NQ_table_test_simple/00870.json
who won the food network star in 2016,Tregaye Fraser,Lenny McNab,SimpleQA/NQ_table_test_simple/00438.json
Did the album The Smiths include the song Hand in Glove?,Yes,Having a Party / A Little Bit of Loving|Dschinghis Khan|Dschinghis Khan / Sahara|Kreevz|Cindie|Sakayume|...|On a Roll|I Invented Fire|Rubber Dreams|AMDIKAR|Migrate,SimpleQA/CompMix_table_simple_qa/00208.json
where does the thames river begin and end,Near Tavistock | Lighthouse Cove,Kemble|North Sea|An Cuan a Tuath|an Mhuir Thuaidh|Arqa teńiz|Bahari ya Kaskazini|Baybay Amianan|...|北海,SimpleQA/NQ_table_test_simple/00391.json
where did the last name edwards come from,England | Wales | Scotland,Edwards (wd:L414132-F2)|Edwards|...,SimpleQA/NQ_table_test_simple/00179.json
what does g stand for in ncis los angeles,Grisha,NCIS: Los Angeles,SimpleQA/NQ_table_test_simple/00750.json
"In Alexandre Dumas' book the Three Musketeers, which characters actually existed throughout history","['Athos', 'Porthos', 'Aramis', ""D'Artagnan"", 'King Louis XIII of France', 'Queen Anne of Austria', 'Cardinal Richelieu', 'M. de Tréville', 'George Villiers, 1st Duke of Buckingham', 'John Felton']",D'Artagnan,ComplexQA/Monaco_non_time_complex/00888.json
what's the average lifespan of a basset hound,Median 10–12 years,11.5,SimpleQA/NQ_table_test_simple/00260.json
what's the average lifespan of a basset hound,Median 10–12 years,11.5,SimpleQA/NQ_table_test_simple/00261.json
who played junior on in the heat of the night,Christian LeBlanc,Sandra,SimpleQA/NQ_table_test_simple/00811.json
What show did Leslie Jordan have a recurring role on in 2005,Boston Legal,television actor|film actor|playwright|stage actor|actor,ComplexQA/CompMix_table_complex/00520.json
when did the eagles win the super bowl,2017,14|45|48|2462638588|277441.0|...|s:Q219714-ed4bd247-4b64-2e44-ad16-f790ba56f2f5|s:Q219714-ef363178-4045-37eb-fa1b-6fdfa35ec628|s:Q219714-efe45d59-4509-e923-21bc-2d3d18853a02|1933-01-01T00:00:00Z|2026-02-11T16:08:18Z,SimpleQA/NQ_table_test_simple/00650.json
who sings i wanna rock'n'roll all night,Kiss,AC/DC,SimpleQA/NQ_table_test_simple/00332.json
who voiced mewtwo in pokemon the first movie,Philip Bartlett,Kyōko Hikami|Satomi Kōrogi|Yūji Ueda|Unshō Ishizuka|Masachika Ichimura|...|Chinami Nishimura|Hidenari Ugaki|Tōru Furuya|Rika Matsumoto|Wataru Takagi,SimpleQA/NQ_table_test_simple/00296.json
What are some existing calendars ?,Vikram samwat | Roman calendar | Attic calendar | Seleucid calendar | Julian calendar | Coptic calendar | Berber calendar | Gaulish calendar | Zoroastrian calendar | Japanese calendar | Islamic calendar | Pyu calendar | Byzantine calendar | Armenian calendar | Florentine calendar | Pisan calendar | Tamil calendar | Nepali calendar | Thai lunar calendar | Jalali calendar | Hebrew calendar | Tibetan calendar | Runic calendar | Gregorian calendar | Javanese calendar | Swedish calendar | Rumi calendar | Thai solar calendar | Revised Julian calendar | Solar Hijri calendar | Soviet calendar | World Calendar | Indian national calendar | Holocene calendar | Juche era calendar | Nanakshahi calendar | Symmetry454 | Igbo calendar,FinePrint|Student Writing Center|Freestat|Str3amup! software|wd:Q100743733|...|JupyterLab|Nubimed|ContentMine|Advanced Disk Catalog|XDOMEA,SimpleQA/Qampari_wikitables_simple/00073.json
who has the most followers in the world on instagram,Instagram,Boston|355689.0,SimpleQA/NQ_table_test_simple/00529.json
when was the last time the denver nuggets made the playoffs,2012–13,John Jenkins|Jabari Smith Jr.|Ron Harper Jr.|Dalano Banton|Buddy Boeheim|...|Drew Barry|Daniel Theis|Kennedy Chandler|Bryon Russell|Garth Joseph,SimpleQA/NQ_table_test_simple/00910.json
"Of all the 50 largest companies by revenue, list the number of those companies per country.","[['United States', 15], ['Saudi Arabia', 1], ['China', 13], ['The Netherlands', 1], ['U.S.', 5], ['United Kingdom', 1], ['Singapore', 1], ['Germany', 4], ['Japan', 2], ['France', 1], ['Switzerland', 1], ['UK', 1], ['South Korea', 1], ['Taiwan', 1], ['Netherlands', 1], ['Russia', 1]]",Gabon|1|Guinea|2|Ivory Coast|Cameroon|13|Liberia|...|Falkland Islands|5|Burkina Faso|Isle of Man|Democratic Republic of the Congo|14|http://www.wikidata.org/.well-known/genid/8992bf056495ee9af96509a53875af72,ComplexQA/Monaco_time_complex/00677.json
"What actor played Robert Crawley, 7th Earl of Grantham in the TV series Downton Abbey?",Hugh Bonneville,Sarah Crowden|Sean McKenzie|Christina Carty|Valerie Dane|Guy Williams|...|Harry Hadden-Paton|Shirley MacLaine|Christopher Rozycki|Dan Stevens|Jim Carter,SimpleQA/CompMix_table_simple_qa/00297.json
What languages are commonly spoken by Burkina Faso's main ethnic groups,"[['Mooré language'], ['Pulaar'], ['Gurma'], ['Bobo'], ['Gur languages and dialects'], ['Senufo languages', 'French'], ['Bissa'], ['Miiwo and Birifor'], ['Dagaare'], ['Tuareg languages'], ['the Dioula language or Julakan']]",Dioula|Bissa|Mooré,ComplexQA/Monaco_non_time_complex/00875.json
where is the oldest house in america located,Taos Pueblo,Western Australian Biographical Index (wd:P13035)|Western Australia|inHerit Place Number (wd:P2618)|IMTL.org ID (wd:P6776)|Montreal|Boston|Suffolk County|Cadier en Keer|Eijsden-Margraten|Franklin School|Australian Capital Territory|Frank Partridge VC Public School|Nambucca Heads|Frank Dando Sports Academy|Victoria|Francis Greenway High School|New South Wales|Frances Primary School|South Australia,SimpleQA/NQ_table_test_simple/00831.json
"How many games played by the Boston Red Sox in the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series took place at Fenway Park",7,2013 American League Championship Series|Fenway Park|Comerica Park|1975 American League Championship Series|Oakland Coliseum|2018 World Series|Dodger Stadium,ComplexQA/Sportsreason_TANQ_complex/01381.json
"When was the club formed who loaned the player to Queen of the South F.C . in 2017/18 , who has also played for York City and Newport County",1892,Eliška Hladilová|Brno City Theatre|Joseph Dienger|Karlsruhe Institute of Technology|Sylvia Bayr-Klimpfinger|University of Vienna|Franz Zimmermann|Leipzig University|University of Rostock|...|Lison Daniel|France Inter|Oscar Henrik Biti Næss|Norwegian Broadcasting Corporation|Theodor Brauer|University of Cologne|Olympiy Rudakov|N.G. Kuznetsov Naval Academy,ComplexQA/OTT_QA_dev_complex/00908.json
where is the snooker world open currently held,Hainan International Exhibition Center,Crucible Theatre,SimpleQA/NQ_table_test_simple/00634.json
who is the longest serving member of the house in history,John Dingell,Prime Minister of the Faroe Islands|Information Commissioner|member of Rochdale Metropolitan Borough Council|mayor of Neiva|wd:Q100530029|...|mayor of a place in Brazil|Head of Government of Tokelau|Communal Councillor of Monaco|member of the Crown Council of Monaco|wd:Q99932076,SimpleQA/NQ_table_test_simple/00836.json
where was the u.s.s maine when it exploded in 1898,"Havana Harbor, Havana, Cuba",POINT(-82.355000 23.202500) (geo:wktLiteral),SimpleQA/NQ_table_test_simple/00574.json
Manchester United F.C. last won the FIFA world cup in what year,2008,academic art|Pre-Code Hollywood|Italian Renaissance|nonviolence|Baroque music|...|Costumbrismo|Surrealism|Art Nouveau|Gothic art,ComplexQA/CompMix_table_complex/00569.json
when did cybermen first appear in doctor who,The Tenth Planet (1966),1963-11-23T00:00:00Z,SimpleQA/NQ_table_test_simple/00523.json
what type of government is in north america,Federal presidential constitutional republic,Canada|http://www.wikidata.org/entity/Q166747|http://www.wikidata.org/entity/Q41614|http://www.wikidata.org/entity/Q43702|United States|http://www.wikidata.org/entity/Q49892|http://www.wikidata.org/entity/Q512187|http://www.wikidata.org/entity/Q7270|Mexico,SimpleQA/NQ_table_test_simple/00940.json
What political parties are there in Romania and who leads them,"[['Social Democratic Party', 'Marcel Ciolacu'], ['National Liberal Party', 'Nicolae Ciucă'], ['Save Romania Union', 'Cătălin Drulă'], ['Alliance for the Union of Romanians', 'George Simion'], ['Democratic Alliance of Hungarians in Romania', 'Hunor Kelemen'], ['Force of the Right', 'Ludovic Orban'], [""Renewing Romania's European Project"", 'Dragoș Pîslaru'], [""Renewing Romania's European Project"", 'Ramona Strugariu'], ['Social Liberal Humanist Party', 'Daniel Ionașcu'], ['Romanian Nationhood Party', 'Ninel Peia'], [""People's Movement Party"", 'Eugen Tomac disputed with Cristian Diaconescu'], ['Green Party', 'Lavinia Cosma'], ['Green Party', 'Marius Lazăr'], ['PRO Romania', 'Victor Ponta'], [""Christian Democratic National Peasants' Party"", 'Aurelian Pavelescu'], ['Association of Italians of Romania', 'Andi-Gabriel Grosaru'], ['Community of the Lipovan Russians in Romania', 'Silviu Feodor'], ['Democratic Forum of Germans in Romania', 'Paul-Jürgen Porr'], ['Democratic Union of Slovaks and Czechs in Romania', 'Iarco Furic'], ['Democratic Union of Turkish-Muslim Tatars of Romania', 'Gelil Eserghep Bey'], ['Federation of Jewish Communities of Romania', 'Silviu Vexler'], ['Party of the Roma', 'Nicolae Păun'], ['Turkish Democratic Union of Romania', 'Osman Fedbi'], ['Union of Armenians of Romania', 'Varujan Vosganian'], ['Union of Croatians of Romania', 'Giureci-Slobodan Ghera'], ['Union of Poles of Romania', 'Victoria Longher'], ['Union of Serbs of Romania', 'Ognean Cristici'], ['Union of Ukrainians of Romania', 'Nicolae-Miroslav Petrețchi'], ['Ecologist Party of Romania', 'Florin Secară'], ['New Right', 'Tudor Ionescu']]",Academia christiana|right-wing|Vengeance patriote|far-right|Péyi Guyane|left-wing|Collectif Némésis|Jeunes révolutionnaires|far-left|...|Territories of Progress|wd:Q97273717|centrism|wd:Q97995879|Progressive Union,ComplexQA/Monaco_time_complex/00610.json
who sings i can't take my eyes off of you,Frankie Valli,Can't Take My Eyes Off You,SimpleQA/NQ_table_test_simple/00957.json
Where is each Pixar film set,"[['Toy Story', 'a world where toys come to life when humans are not present'], [""A Bug's Life"", 'the middle of a seasonally dry creekbed on a small hill known as Ant Island'], ['Monsters, Inc.', 'The city of Monstropolis'], ['Finding Nemo', 'ocean'], ['The Incredibles', 'A retro-futuristic version of the 1960s'], ['Cars', 'A world populated entirely by anthropomorphic talking vehicles'], ['Ratatouille', 'Outside Paris'], ['WALL-E', 'a future, uninhabitable, deserted Earth in 2805'], ['Up', 'South America'], ['Cars 2', 'Japan and Europe'], ['Brave', 'Medieval Scotland'], ['Monsters University', 'The scaring program at Monsters University'], ['Inside Out', 'San Francisco'], ['The Good Dinosaur', 'In an alternate history'], ['Finding Dory', 'An undersea reef'], ['Coco', 'Santa Cecilia'], ['Onward', 'A world inhabited by mythic creatures'], ['Soul', 'New York City'], ['Luca', 'Italian riviera'], ['Turning Red', 'Toronto'], ['Lightyear', ""unknown world T'Kani Prime.""], ['Elemental', 'Element City'], ['Toy Story 3', 'Sunnyside Daycare'], ['Cars 3', 'Los Angeles'], ['Toy Story 4', 'Unspecific']]",The Bohemian|quai de la Tournelle|Guns of the Magnificent Seven|Mexico|Mega Man X2|Earth|Ukraine on Fire|Ukraine|A Grey Man|Seoul|...|Need for Speed: Hot Pursuit Remastered|Seacrest County|The Mystery of the Cliffs|Arizona|Tempyō no Iraka|Tang dynasty|Reef Blower|Conch Street|Bikini Bottom,ComplexQA/Monaco_time_complex/00619.json
when was the last time clemson won the national championship,2016,Leirvík ÍF|1976-01-01T00:00:00Z|ÍF Fuglafjørður|FC Hoyvík|MB Miðvágur|SÍ Sørvágur|...|SG Heidelberg-Kirchheim|1945-01-01T00:00:00Z|SV 98 Schwetzingen|ASV Durlach|TSG Weinheim|VfB Eppingen,SimpleQA/NQ_table_test_simple/00464.json
What was the name of Megan Rapinoe's youth soccer team when she was in high school,Elk Grove Pride,Chicago Stars FC|http://www.wikidata.org/entity/Q1071986|OL Lyonnes|http://www.wikidata.org/entity/Q1276685|Seattle Reign FC|http://www.wikidata.org/entity/Q1357111|Sydney FC|http://www.wikidata.org/entity/Q15649515|United States women's national under-20 association football team|http://www.wikidata.org/entity/Q1671357|Philadelphia Independence|http://www.wikidata.org/entity/Q1973294|magicJack|http://www.wikidata.org/entity/Q312181|United States women's national soccer team|http://www.wikidata.org/entity/Q334526|Seattle Sounders Women|http://www.wikidata.org/entity/Q3491781,ComplexQA/CompMix_infobox_complex/00040.json
What's the run time for all the movies in the Harry Potter film series combined,1179 minutes,"Mind, volume 3|74.0|You're Dead|100.0|Tinko|91.0|Mind, volume 4|56.34|wd:Q10003077|83.0|...|A Babysitter's Guide to Monster Hunting|94.0|wd:Q99982093|81.0|BigBug|111.0|Buck ai confini del cielo|93.0|Reef Blower|3.0",ComplexQA/CompMix_infobox_complex/00056.json
"What is the last album that was recorded by artist George Harrison, from the band the Beatles",Brainwashed,rock music|raga rock|folk rock|world music|psychedelic rock|pop music|beat music,ComplexQA/CompMix_table_complex/00342.json
who played the first phantom of the opera,Michael Crawford,1986-10-09T00:00:00Z|His Majesty's Theatre,SimpleQA/NQ_table_test_simple/00014.json
