question,answer
Which historical figures have an entire Parisian museum dedicated to them?,"[['Auguste Comte'], ['Honoré de Balzac'], ['Victor Hugo'], ['Pierre Curie', 'Marie Curie'], ['Antoine Bourdelle'], ['Georges Clemenceau'], ['Marie Curie'], ['Pierre Fauchard'], ['{}'], ['Jean Moulin'], ['Édith Piaf'], ['Edouard Branly'], ['Aristide Maillol'], ['Claude Monet'], ['Henri Moissan'], ['Eugène Delacroix'], ['Gustave Moreau'], ['Jean-Jacques Henner'], ['Louis Pasteur'], ['Pablo Picasso'], ['Pierre Cardin'], ['Auguste Rodin'], ['Valentin Haüy'], ['Yves Saint Laurent'], ['Ossip Zadkine'], ['Salvador Dalí'], ['Jean Dubuffet'], ['Henri Cartier-Bresson', 'Martine Franck']]"
What were the professions of the film characters portrayed by Charlize Theron throughout her career?,"[['animal refuge worker'], ['Second-grade teacher'], ['{}'], ['Escort service madam'], ['private safe expert'], ['prostitution'], ['photographer'], ['Hairdresser', 'Iron miner'], ['underground rebel warrior'], ['Police detective'], ['soccer mom'], ['works at a high-end restaurant'], ['Educational-film narrator'], ['Ghost writer of young adult novels'], ['sorceress and Queen'], ['Weyland Corporation employee'], ['unemployed and lives off donations'], ['Army officer'], ['Physician', 'Activist'], ['Monkey is a wooden snow monkey charm that has come alive.'], ['MI6 spy'], ['criminal mastermind and cyberterrorist'], ['co-president of Promethium Pharmaceuticals'], ['U.S. Secretary of State'], ['journalist and media personality'], ['Mercenary'], ['Sorceress'], ['dean of a school'], ['Waitress']]"
Name the political party leaders in Romania.,"[['Marcel Ciolacu'], ['Nicolae Ciucă'], ['Cătălin Drulă'], ['George Simion'], ['Hunor Kelemen'], ['Ludovic Orban'], ['Dragoș Pîslaru', 'Ramona Strugariu'], ['Daniel Ionașcu'], ['Ninel Peia'], ['Eugen Tomac disputed with Cristian Diaconescu'], ['Lavinia Cosma', 'Marius Lazăr'], ['Victor Ponta'], ['Aurelian Pavelescu'], ['Andi-Gabriel Grosaru'], ['{}'], ['Silviu Feodor'], ['Paul-Jürgen Porr'], ['Iarco Furic'], ['Gelil Eserghep Bey'], ['Silviu Vexler'], ['Nicolae Păun'], ['Osman Fedbi'], ['Varujan Vosganian'], ['Giureci-Slobodan Ghera'], ['Victoria Longher'], ['Ognean Cristici'], ['Nicolae-Miroslav Petrețchi'], ['Florin Secară'], ['Tudor Ionescu']]"
Which US presidents did not attend neither Harvard nor Princeton or Yale?,"['George Washington', 'Thomas Jefferson', 'James Madison', 'James Monroe', 'Andrew Jackson', 'Martin Van Buren', 'William Henry Harrison', 'John Tyler', 'James K. Polk', 'Zachary Taylor', 'Millard Fillmore', 'Franklin Pierce', 'James Buchanan', 'Abraham Lincoln', 'Andrew Johnson', 'Ulysses S. Grant', 'James A. Garfield', 'Chester A. Arthur', 'Grover Cleveland', 'Benjamin Harrison', 'William McKinley', 'Warren G. Harding', 'Calvin Coolidge', 'Herbert Hoover', 'Harry S. Truman', 'Dwight D. Eisenhower', 'Lyndon B. Johnson', 'Richard Nixon', 'Jimmy Carter', 'Ronald Reagan', 'Donald Trump', 'Joe Biden']"
"Out of all the rookies who started in the 2019-2020 NBA season, which ones have so far made it to the NBA playoffs?","['Jarrett Culver', ""De'Andre Hunter"", 'Ja Morant', 'Terance Mann', 'Matisse Thybulle', 'Carsen Edwards', 'Quinndary Weatherspoon', 'Daniel Gafford', 'Brandon Clarke', 'Rui Hachimura', 'Miye Oni', 'RJ Barrett', 'Bruno Fernando', 'Jaxson Hayes', 'Coby White', 'Jordan Poole', 'Nic Claxton', 'Bol Bol', 'Jaylen Nowell', 'Tremont Waters', 'Cameron Johnson', 'Talen Horton-Tucker', 'Nassir Little', 'Jarrell Brantley', 'Eric Paschall', 'Tyler Herro', 'Grant Williams', 'Nickeil Alexander-Walker', 'KZ Okpala', 'Cam Reddish', 'Romeo Langford', 'Darius Bazley']"
"Of all the 50 largest companies by revenue, list the number of those companies per country.","[['United States', 15], ['Saudi Arabia', 1], ['China', 13], ['The Netherlands', 1], ['U.S.', 5], ['United Kingdom', 1], ['Singapore', 1], ['Germany', 4], ['Japan', 2], ['France', 1], ['Switzerland', 1], ['UK', 1], ['South Korea', 1], ['Taiwan', 1], ['Netherlands', 1], ['Russia', 1]]"
What Stephen King novels had a big / small screen adaptation?,"['Carrie', ""'Salem's Lot"", 'The Shining', 'The Stand', 'The Dead Zone', 'Firestarter', 'Cujo', 'The Running Man', 'The Dark Tower: The Gunslinger', 'Christine', 'Pet Sematary', 'Cycle of the Werewolf', 'Thinner', 'It', 'Misery', 'The Tommyknockers', 'The Dark Half', 'Needful Things', ""Gerald's Game"", 'Dolores Claiborne', 'The Green Mile', 'Desperation', 'Bag of Bones', 'Dreamcatcher', 'The Colorado Kid', 'Cell', ""Lisey's Story"", 'Under the Dome', 'Doctor Sleep', 'Mr. Mercedes', 'Finders Keepers', 'End of Watch', 'The Outsider']"
Which actresses were unmarried at the time that they won the Oscar for Best Actress in a Leading Role?,"['Anna Magnani', 'Anne Bancroft', 'Julie Christie', 'Ellen Burstyn', 'Shirley MacLaine', 'Marlee Matlin', 'Cher', 'Jessica Lange', 'Susan Sarandon', 'Helen Hunt', 'Gwyneth Paltrow', 'Julia Roberts', 'Halle Berry', 'Nicole Kidman', 'Charlize Theron', 'Marion Cotillard', 'Natalie Portman', 'Jennifer Lawrence', 'Brie Larson', 'Emma Stone', 'Renée Zellweger', 'Michelle Yeoh', 'Janet Gaynor', 'Marie Dressler', 'Ginger Rogers', 'Jane Wyman', 'Judy Holliday', 'Shirley Booth', 'Audrey Hepburn', 'Grace Kelly', 'Meryl Streep', 'Jodie Foster', 'Katharine Hepburn', 'Vivien Leigh']"
For each Latin American country list its percentage of Amerindians sorted by the countries average life expectancy.,"[['Costa Rica', 2.0646100856092655], ['Puerto Rico (US)', 0.6211928882353789], ['Chile', 11.73292026823211], ['Uruguay', 6.815051757074948], ['Argentina', 2.837959449971911], ['Panama', 16.09385287548804], ['Ecuador', 7.446449262571664], ['Mexico', 9.08581246279274], ['Brazil', 0.8339968728447523], ['Honduras', 6.279353219900386], ['French Guiana (France)', 6.432283291297797], ['Colombia', 8547.284144427002], ['Paraguay', 2.2920975428355566], ['El Salvador', 0.20159427599483215], ['Guatemala', 35.99210780519646], ['Nicaragua', 6.979067687114889], ['Venezuela', 2.4323550431642045], ['Peru', 25.28022526309416], ['Bolivia', 34.27392026590341]]"
Which NFL players have been awarded AP's Most Valuable Player without winning the Super Bowl that year?,"['Norm Van Brocklin', 'Jim Taylor', 'Earl Morrall', 'Roman Gabriel', 'John Brodie', 'Alan Page', 'O. J. Simpson', 'Ken Stabler', 'Fran Tarkenton', 'Walter Payton', 'Earl Campbell', 'Brian Sipe', 'Dan Marino', 'Marcus Allen', 'John Elway', 'Boomer Esiason', 'Barry Sanders', 'Rich Gannon', 'Steve McNair', 'LaDainian Tomlinson', 'Adrian Peterson', 'Cam Newton', 'Matt Ryan', 'Jim Brown', 'Johnny Unitas', 'Bert Jones', 'Ken Anderson', 'Steve Young', 'Brett Favre', 'Peyton Manning', 'Shaun Alexander', 'Aaron Rodgers', 'Patrick Mahomes', 'Lamar Jackson', 'Y. A. Tittle', 'Joe Montana', 'Thurman Thomas', 'Kurt Warner', 'Tom Brady']"
"In the ten countries with the highest HDI, what is the population growth rate along with the male and female suicide rates?","[['Switzerland', '0.64', '14.2', '9.2'], ['Norway', '0.8% (2022 est.)', '13.4', '7.4'], ['Iceland', '0.89', '18.7', '9.3'], ['Sweden', '0.5% (2022 est.)', '16.9', '8.7'], ['Denmark', '0.44', '11.1', '6.3'], ['Germany', '-0.12', '12.8', '7.6'], ['Ireland', '0.91', '14.3', '4.6'], ['Singapore', '0.9', '12.7', '4.9'], ['Netherlands', '0.36', '12.5', '7.6'], ['Australia', '1.13', '17.0', '6.7']]"
What countries besides the US have dams that are used for hydro-electricity?,"['China', 'Pakistan', 'Ethiopia', 'Canada', 'France', 'Venezuela', 'Vietnam', 'Brazil', 'Turkey', 'Mexico', 'India', 'Congo DR', 'Romania', 'Paraguay', 'Zambia', 'Zimbabwe', 'Iran', 'Russia', 'Norway', 'Sudan', 'Iraq', 'Laos', 'Tajikistan', 'Ecuador', 'Argentina', 'U.S.', 'Uruguay', 'Colombia', 'Bhutan', 'Kyrgyzstan', 'Australia', 'Ghana', 'Spain', 'Portugal', 'Egypt', 'Malaysia', 'Switzerland', 'Mozambique', 'Indonesia', 'Ukraine', 'Georgia']"
How long did the construction of each of the world's fourteen tallest buildings last? Who were their architects?,"[['Burj Khalifa', 5.739726027397261, 'Adrian Smith'], ['Merdeka 118', 5.342465753424658, 'Fender Katsalidis in association with RSP KL'], ['Shanghai Tower', 5.756164383561644, 'Marshall Strabala & Jun Xia (Gensler)'], ['Abraj Al-Bait Clock Tower', 9.0, ['SL Rasch GmbH', 'Dar Al-Handasah Architects']], ['Ping An International Finance Centre', 7.1945205479452055, 'Kohn Pedersen Fox Associates'], ['Lotte World Tower', 6.920547945205479, 'Kohn Pedersen Fox'], ['One World Trade Center', 7.041095890410959, 'David Childs of Skidmore, Owings & Merrill'], ['Guangzhou CTF Finance Centre', 0.3589041095890411, 'Kohn Pedersen Fox'], ['Tianjin CTF Finance Centre', 6.720547945205479, 'Skidmore, Owings & Merrill LLP in collaboration with Ronald Lu & Partners'], ['China Zun', 6.380821917808219, ['TFP Farrells (Land Bid Concept);', 'Kohn Pedersen Fox (Concept & Design);', 'BIAD (Land Bid Concept & Architect of Record)']], ['Taipei 101', 5.424657534246576, 'C.Y. Lee and C.P. Wang'], ['Shanghai World Financial Center', 10.353424657534246, 'Kohn Pedersen Fox'], ['International Commerce Centre', 7.780821917808219, 'Kohn Pedersen Fox Associates'], ['Wuhan Greenland Center', 9.517808219178082, 'Adrian Smith + Gordon Gill Architecture']]"
"How ethnically diverse is ESPN as a workplace, when considering its current commentators and analysts?","[['American', 29], ['Hunmgarian Jewish Irish American', 1], ['caucasian', 6], ['Caucasian American', 1], ['Canadian', 5], ['Greek', 1], ['American Caucasian', 4], ['African American', 7], ['Caucasian', 6], ['Armenian American', 1], ['English', 1], ['Canadian American', 1], ['Polish', 1], ['Jewish', 3], ['Scottish', 1], ['American Jewish', 1], ['Irish', 1], ['Italian-American', 1], ['Cuban-American', 1], ['Black Canadian', 1], ['Mexican', 1], ['Korean', 1]]"
"Besides its incumbent president, what was the political affiliation of each president of Moldova since the country gained its independence?","[['Mircea Snegur', 'Independent'], ['Mircea Snegur', 'PRCM (1995–2002)'], ['Mircea Snegur', 'PCM (1964–1990)'], ['Petru Lucinschi', 'Agrarian Party of Moldova'], ['Vladimir Voronin', 'Communist Party of Moldova (Before 1991)'], ['Vladimir Voronin', 'Party of Communists of the Republic of Moldova (1993–present)'], ['Mihair Ghimpu', 'Popular Front (1990–1993)'], ['Mihair Ghimpu', 'Liberal Party (1993–present)'], ['Mihair Ghimpu', 'Bloc of the Intellectuals (1994)'], ['Vlad Filat', 'Democratic Party (1997–2007)'], ['Vlad Filat', 'Liberal Democratic Party (2007–2016), (2020–present)'], ['Vlad Filat', 'Alliance for Democracy and Reforms (1998–1999)'], ['Vlad Filat', 'Alliance for European Integration (2009–present)'], ['Marian Lupu', 'Communist Party of the Soviet Union (Before 1991)'], ['Marian Lupu', 'Party of Communists of Moldova (1993–2009)'], ['Marian Lupu', 'Democratic Party of Moldova (2009–2019)'], ['Marian Lupu', 'Alliance for European Integration (2009–present)'], ['Nicolae Timofti', 'Communist Party'], ['Nicolae Timofti', 'Independent'], ['Igor Dodon', 'Party of Socialists (2011–2016, 2020–present)'], ['Igor Dodon', 'Party of Communists (2010–2011)'], ['Igor Dodon', 'Independent (2016–2020)']]"
"List Harrison Ford's films, in which he starred, by highest gross to lowest gross, US market only.","['Raiders of the Lost Ark', 'Star Wars: The Force Awakens', 'Star Wars: The Rise of Skywalker', 'Star Wars: A New Hope', 'Indiana Jones and the Kingdom of the Crystal Skull', 'Star Wars: The Empire Strikes Back', 'Indiana Jones and the Last Crusade', 'The Fugitive', 'Indiana Jones and the Dial of Destiny', 'Air Force One', 'The Secret Life of Pets 2', 'What Lies Beneath', 'American Graffiti', 'Clear and Present Danger', 'Cowboys & Aliens', '42', 'Presumed Innocent', 'Patriot Games', 'Witness', 'Working Girl', 'The Call of the Wild', ""Ender's Game"", 'Sabrina', 'Firewall', 'The Age of Adaline', 'Blade Runner', 'Apocalypse Now', 'The Expendables 3', 'K-19: The Widowmaker', 'Heroes', 'Random Hearts', 'Morning Glory', 'Hollywood Homicide', 'Frantic', 'The Mosquito Coast', 'Getting Straight', 'Extraordinary Measures', 'Paranoia', 'Regarding Henry', 'The Frisco Kid', 'The Conversation', 'Force 10 from Navarone', 'Hanover Street', 'Crossing Over']"
Which actresses play the female protagonist in MCU films?,"['Gwyneth Paltrow', 'Liv Tyler', 'Gwyneth Paltrow:', 'Scarlett Johansson', 'Natalie Portman', 'Kat Dennings', 'Rene Russo', 'Jaimie Alexander', 'Hayley Atwell', 'Cobie Smulders', 'Emily VanCamp', 'Zoe Saldaña', 'Glenn Close', 'Scarlett Johansson as Natasha Romanoff / Black Widow:', 'Elizabeth Olsen', 'Evangeline Lilly', 'Judy Greer', 'Rachel McAdams', 'Tilda Swinton', 'Karen Gillan', 'Pom Klementieff', 'Zendaya', 'Laura Harrier', 'Marisa Tomei', 'Tessa Thompson', ""Lupita Nyong'o"", 'Danai Gurira', 'Letitia Wright', 'Angela Bassett', '{}', 'Abby Ryder Fortson', 'Michelle Pfeiffer', 'Brie Larson', 'Lashana Lynch', 'Annette Bening', 'Florence Pugh', 'Rachel Weisz', 'Awkwafina', ""Meng'er Zhang"", 'Fala Chen', 'Gemma Chan', 'Lia McHugh', 'Lauren Ridloff', 'Angelina Jolie', 'Xochitl Gomez']"
Where is each Pixar film set?,"[['Toy Story', 'a world where toys come to life when humans are not present'], [""A Bug's Life"", 'the middle of a seasonally dry creekbed on a small hill known as Ant Island'], ['Monsters, Inc.', 'The city of Monstropolis'], ['Finding Nemo', 'ocean'], ['The Incredibles', 'A retro-futuristic version of the 1960s'], ['Cars', 'A world populated entirely by anthropomorphic talking vehicles'], ['Ratatouille', 'Outside Paris'], ['WALL-E', 'a future, uninhabitable, deserted Earth in 2805'], ['Up', 'South America'], ['Cars 2', 'Japan and Europe'], ['Brave', 'Medieval Scotland'], ['Monsters University', 'The scaring program at Monsters University'], ['Inside Out', 'San Francisco'], ['The Good Dinosaur', 'In an alternate history'], ['Finding Dory', 'An undersea reef'], ['Coco', 'Santa Cecilia'], ['Onward', 'A world inhabited by mythic creatures'], ['Soul', 'New York City'], ['Luca', 'Italian riviera'], ['Turning Red', 'Toronto'], ['Lightyear', ""unknown world T'Kani Prime.""], ['Elemental', 'Element City'], ['Toy Story 3', 'Sunnyside Daycare'], ['Cars 3', 'Los Angeles'], ['Toy Story 4', 'Unspecific']]"
"Historically, how many NBA scoring leaders are there from each team?","[['Denver Nuggets', 1], ['New York Knicks', 2], ['Detroit Pistons', 2], ['San Antonio Spurs', 5], ['Atlanta Hawks', 1], ['Miami Heat', 1], ['San Diego Rockets', 1], ['Los Angeles Lakers', 4], ['Philadelphia Warriors', 9], ['Cleveland Cavaliers', 1], ['Chicago Stags', 1], ['Kansas City-Omaha Kings', 1], ['New Orleans Jazz', 1], ['San Francisco Warriors', 4], ['Utah Jazz', 2], ['Philadelphia 76ers', 8], ['Buffalo Braves', 3], ['St. Louis Hawks', 2], ['Minneapolis Lakers', 3], ['Houston Rockets', 3], ['Milwaukee Bucks', 2], ['Oklahoma City Thunder', 6], ['Chicago Bulls', 10], ['Orlando Magic', 3], ['Golden State Warriors', 2]]"
Which villains are featured in each of the Crash Bandicoot video games?,"[['Crash Bandicoot', 'Doctor Neo Cortex'], ['Crash Bandicoot 2: Cortex Strikes Back', 'Doctor Neo Cortex'], ['Crash Bandicoot: Warped', 'Uka Uka'], ['Crash Bandicoot: Warped', 'Doctor Neo Cortex'], ['Crash Bandicoot: Warped', 'Doctor Nefarious Tropy'], ['Crash Bandicoot: The Wrath of the Cortex', 'Doctor Neo Cortex'], ['Crash Twinsanity', 'Doctor Neo Cortex'], ['Crash of the Titans', ""Doctor Neo Cortex's""], ['Crash: Mind over Mutant', 'Doctor Neo Cortex and Doctor Nitrus Brio'], [""Crash Bandicoot 4: It's About Time"", 'Doctor Neo Cortex and Doctor Nefarious Tropy'], ['Crash Team Racing', 'Nitros Oxide'], ['Crash Nitro Cart', 'Emperor Velo XXVII'], ['Crash Tag Team Racing', 'Doctor Neo Cortex'], ['Crash Bash', 'Uka Uka'], ['Crash Boom Bang!', 'the Viscount'], ['Crash Team Rumble', 'Doctor Neo Cortex'], ['Crash Bandicoot: The Huge Adventure', 'Doctor Neo Cortex'], ['Crash Bandicoot 2: N-Tranced', 'Doctor Nefarious Tropy'], [""Crash Bandicoot Purple: Ripto's Rampage"", 'Doctor Neo Cortex'], [""Crash Bandicoot Purple: Ripto's Rampage"", 'Ripto'], ['Skylanders: Imaginators', 'Kaos'], ['Crash Bandicoot Nitro Kart 3D', 'Emperor Velo XXVII'], ['Crash Bandicoot: Mutant Island', 'The Evil Twins'], ['Crash Bandicoot: On the Run!', 'Doctor Neo Cortex'], ['Crash Bandicoot N. Sane Trilogy', 'Doctor Neo Periwinkle Cortex']]"
How many parliament (lower house) members are in each member country of the EU?,"[['Austria', '183'], ['Belgium', '150'], ['Bulgaria', '240'], ['Croatia', '151'], ['Czech Republic', '200'], ['Denmark', '179'], ['Estonia', '101'], ['Finland', '200'], ['France', '577'], ['Germany', '733'], ['Greece', '300'], ['Hungary', '199'], ['Ireland', '174'], ['Italy', '400'], ['Latvia', '100'], ['Lithuania', '141'], ['Luxembourg', '60'], ['Malta', '79'], ['Netherlands', '150'], ['Poland', '460'], ['Portugal', '230'], ['Romania', '331'], ['Slovakia', '150'], ['Slovenia', '90'], ['Spain', '350'], ['Sweden', '349']]"
What is the percentage of seats held by Left-wing parties in each parliament of an EU country?,"[['Denmark', 77.09497206703911], ['Estonia', 12.871287128712872], ['Finland', 33.5], ['France', 27.209705372616984], ['Germany', 292.9251700680272], ['Greece', 28.0], ['Hungary', 18.592964824120603], ['Ireland', 41.875], ['Italy', 20.0], ['Latvia', 10.0], ['Lithuania', 31.20567375886525], ['Luxembourg', 28.333333333333332], ['Malta', 54.43037974683544], ['Netherlands', 24.0], ['Poland', 8.714596949891067], ['Austria', 36.0655737704918], ['Portugal', 40.0], ['Belgium', 48.0], ['Romania', 33.63636363636363], ['Bulgaria', 9.583333333333334], ['Croatia', 37.74834437086093], ['Slovakia', 46.0], ['Slovenia', 58.888888888888886], ['Spain', 46.0], ['Cyprus', 35.714285714285715], ['Czech Republic', 2.0], ['Sweden', 42.693409742120345]]"
What political parties are there in Romania and who leads them?,"[['Social Democratic Party', 'Marcel Ciolacu'], ['National Liberal Party', 'Nicolae Ciucă'], ['Save Romania Union', 'Cătălin Drulă'], ['Alliance for the Union of Romanians', 'George Simion'], ['Democratic Alliance of Hungarians in Romania', 'Hunor Kelemen'], ['Force of the Right', 'Ludovic Orban'], [""Renewing Romania's European Project"", 'Dragoș Pîslaru'], [""Renewing Romania's European Project"", 'Ramona Strugariu'], ['Social Liberal Humanist Party', 'Daniel Ionașcu'], ['Romanian Nationhood Party', 'Ninel Peia'], [""People's Movement Party"", 'Eugen Tomac disputed with Cristian Diaconescu'], ['Green Party', 'Lavinia Cosma'], ['Green Party', 'Marius Lazăr'], ['PRO Romania', 'Victor Ponta'], [""Christian Democratic National Peasants' Party"", 'Aurelian Pavelescu'], ['Association of Italians of Romania', 'Andi-Gabriel Grosaru'], ['Community of the Lipovan Russians in Romania', 'Silviu Feodor'], ['Democratic Forum of Germans in Romania', 'Paul-Jürgen Porr'], ['Democratic Union of Slovaks and Czechs in Romania', 'Iarco Furic'], ['Democratic Union of Turkish-Muslim Tatars of Romania', 'Gelil Eserghep Bey'], ['Federation of Jewish Communities of Romania', 'Silviu Vexler'], ['Party of the Roma', 'Nicolae Păun'], ['Turkish Democratic Union of Romania', 'Osman Fedbi'], ['Union of Armenians of Romania', 'Varujan Vosganian'], ['Union of Croatians of Romania', 'Giureci-Slobodan Ghera'], ['Union of Poles of Romania', 'Victoria Longher'], ['Union of Serbs of Romania', 'Ognean Cristici'], ['Union of Ukrainians of Romania', 'Nicolae-Miroslav Petrețchi'], ['Ecologist Party of Romania', 'Florin Secară'], ['New Right', 'Tudor Ionescu']]"
"of all African nations, where does DR Congo's military size rank?","['Algeria', 'Egypt', 'Nigeria', 'Eritrea', 'Democratic Republic of the Congo', 'Morocco', 'South Sudan', 'Ethiopia', 'Sudan', 'Angola', 'Tunisia', 'South Africa', 'Guinea', 'Kenya', 'Uganda', 'Somalia', 'Cameroon', 'Sudan', 'Mali', 'Chad', 'Rwanda', 'Libya', 'Mauritania', 'Burundi', 'Zimbabwe', 'Tanzania', 'Malawi', 'Niger', 'Ivory Coast', 'Zimbabwe', 'Botswana', 'Djibouti', 'Burundi', 'Sudan', 'Senegal', 'Ghana', 'Zambia', 'Madagascar', 'Namibia', 'Sierra Leone', 'Burkina Faso', 'Mozambique', 'Republic of Congo', 'Central African Republic', 'Togo', 'Madagascar', 'Mauritania', 'Gabon', 'Mali', 'Benin', 'The Gambia', 'Guinea-Bissau', 'Eswatini', 'Equatorial Guinea', 'Mauritius', 'Lesotho', 'Liberia', 'Cape Verde', 'Comoros', 'Seychelles', 'São Tomé and Príncipe']"
How many museums are there in each city in Israel?,"[['Netanya', 1], ['Haifa', 10], ['Sasa', 1], ['Rehovot', 1], ['Jerusalem', 18], ['Ein Hod', 1], ['Hatzerim Airbase in the Negev desert.', 1], ['Tel Aviv', 18], ['Rishon LeZion', 1], ['Holon', 3], ['Ramat Aviv', 1], ['Petah Tikva', 1], ['Ein Harod', 2], ['Arad', 4], ['Ramat Gan', 3], ['Latrun', 2], [""HaZore'a"", 1], [""Lohamei HaGeta'ot"", 1], ['Beersheba', 1], ['Sderot', 1], ['Ashdod', 2], ['Herzliya', 1], ['Sakhnin', 1], [""Zikhron Ya'akov"", 1], ['Avihayil', 1], [""Ma'ayan Barukh"", 1], ['Caesarea', 1], ['Tefen Industrial Zone', 1], ['Masada', 1], ['Umm al-Fahm', 1], ['Formerly Tel Aviv, now being transferred to Latrun', 1], ['Beit Shemesh', 1]]"
How old are the actors of the main cast of Lost today?,"[['Naveen Andrews', '54'], ['Emilie de Ravin', '41'], ['Matthew Fox', '57'], ['Jorge Garcia', '50'], ['Maggie Grace', '40'], ['Josh Holloway', '54'], ['Malcolm David Kelley', '31'], ['Daniel Dae Kim', '55'], ['Yunjin Kim', '49'], ['Evangeline Lilly', '44'], ['Dominic Monaghan', '44'], [""Terry O'Quinn"", '71'], ['Harold Perrineau', '60'], ['Ian Somerhalder', '44'], ['Adewale Akinnuoye-Agbaje', '56'], ['Michelle Rodriguez', '45'], ['Cynthia Watros', '55'], ['Henry Ian Cusick', '56'], ['Michael Emerson', '69'], ['Elizabeth Mitchell', '53'], ['Kiele Sanchez', '45'], ['Rodrigo Santoro', '48'], ['Jeremy Davies', '53'], ['Ken Leung', '53'], ['Rebecca Mader', '46'], ['Néstor Carbonell', '55'], ['Jeff Fahey', '70'], ['Zuleikha Robinson', '46'], ['Sam Anderson', '76'], ['François Chau', '63'], ['Fionnula Flanagan', '81'], ['John Terry', '73'], ['Sonya Walger', '49']]"
List the number of non-American James Bond actresses per country.,"[['Kingdom of Italy', 2], ['Republic of China', 2], ['Philippines', 1], ['England', 40], ['Australia', 2], ['Jamaica (British Colony)', 2], ['France', 9], ['Switzerland', 1], ['Morocco', 2], ['Nazi Germany', 1], ['Cuba', 1], ['Kenya', 1], ['Jamaica', 2], ['Yugoslavia', 2], ['Japan', 2], ['United Kingdom', 1], ['Aruba', 1], ['Federation of Malaya', 1], ['Sweden', 4], ['British Nigeria', 1], ['British Raj', 1], ['Spain', 1], ['Italy', 3], [""Polish People's Republic"", 1], ['Netherlands', 1], ['Egypt', 1], ['Israel', 1], ['Soviet Union', 1], ['No', 1], ['Canada', 14], ['Malaysia', 1], ['Zimbabwe', 1], ['Ireland', 1], ['German Empire', 1]]"
How many years have passed since each of the NBA finals MVPs entered the league until they won the award for the first time?,"[['Andre Iguodala', 11.0], ['Bill Walton', 3.0], ['Cedric Maxwell', 4.0], ['Chauncey Billups', 7.0], ['Dennis Johnson', 3.0], ['Dirk Nowitzki', 13.0], ['Dwyane Wade', 3.0], ['Giannis Antetokounmpo', 8.0], ['Hakeem Olajuwon', 10.0], ['Isiah Thomas', 9.0], ['James Worthy', 6.0], ['Jerry West', 9.0], ['Jo Jo White', 7.0], ['Joe Dumars', 4.0], ['John Havlicek', 12.0], ['Kareem Abdul-Jabbar', 2.0], ['Kawhi Leonard', 3.0], ['Kevin Durant', 10.0], ['Kobe Bryant', 13.0], ['Larry Bird', 5.0], ['LeBron James', 9.0], ['Magic Johnson', 1.0], ['Michael Jordan', 7.0], ['Moses Malone', 7.0], ['Nikola Jokić', 8.0], ['Paul Pierce', 10.0], ['Rick Barry', 10.0], [""Shaquille O'Neal"", 8.0], ['Stephen Curry', 13.0], ['Tim Duncan', 2.0], ['Tony Parker', 6.0], ['Wes Unseld', 10.0], ['Willis Reed', 6.0], ['Wilt Chamberlain', 13.0]]"
What age were the basketball players who lead the NBA in scoring on their first year of winning that title?,"[['Adrian Dantley', '25-26'], ['Alex English', '27-29'], ['Allen Iverson', '22-24'], ['Bernard King', '28-29'], ['Bob McAdoo', '22-23'], ['Bob Pettit', '23-24'], ['Carmelo Anthony', '27-29'], ['Dave Bing', '23-25'], ['David Robinson', '28-29'], ['Dominique Wilkins', '24-26'], ['Dwyane Wade', '26-27'], ['Elvin Hayes', '22-24'], ['George Gervin', '25-26'], ['George Mikan', '24-25'], ['George Yardley', '28-30'], ['James Harden', '28-29'], ['Jerry West', '31-32'], ['Joe Fulks', '24-26'], ['Joel Embiid', '27-28'], ['Kareem Abdul-Jabbar', '22-24'], ['Kevin Durant', '20-22'], ['Kobe Bryant', '26-28'], ['LeBron James', '23-24'], ['Max Zaslofsky', '22-23'], ['Michael Jordan', '22-24'], ['Nate Archibald', '24-25'], ['Neil Johnston', '23-24'], ['Paul Arizin', '23-24'], ['Pete Maravich', '29-30'], ['Rick Barry', '22-23'], ['Russell Westbrook', '26-27'], [""Shaquille O'Neal"", '27-28'], ['Stephen Curry', '26-28'], ['Tracy McGrady', '22-24'], ['Wilt Chamberlain', '23-24']]"
What was the average voter turnout in percentage over the last ten years in each OECD country?,"[['Austria', 73.40714285714286], ['Belgium', 88.41499999999999], ['Estonia', 63.81], ['Germany', 75.85], ['Hungary', 69.66], ['Japan', 54.49666666666667], ['Latvia', 59.052], ['Lithuania', 52.374], ['Netherlands', 79.45333333333333], ['New Zealand', 80.08], ['Norway', 77.765], ['Poland', 60.572857142857146], ['Spain', 69.28], ['Sweden', 79.02], ['Switzerland', 47.402], ['United Kingdom', 66.9], ['Czech Republic', 64.926], ['Denmark', 85.598], ['Luxembourg', 90.172], ['France', 61.643], ['Italy', 72.975], ['Australia', 91.4875], ['Canada', 65.86666666666666], ['Chile', 49.6775], ['Colombia', 52.12833333333333], ['Costa Rica', 63.5275], ['Finland', 70.56714285714285], ['Greece', 57.36], ['Iceland', 77.52000000000001], ['Ireland', 57.85], ['Israel', 70.03666666666666], ['South Korea', 67.10625], ['Mexico', 59.806], ['Portugal', 51.948], ['Slovakia', 53.02066666666666], ['Slovenia', 55.942], ['Turkey', 85.69285714285715], ['United States', 54.425]]"
