question,gold_answer,result_cleaned,result,sparql
What was the name of the novel Charles Dicken wrote before Oliver Twist,The Pickwick Papers,"The Mystery of Edwin Drood|The Mystery of Edwin Drood (lang:en)
Hard Times: For These Times|Hard Times: For These Times (lang:en)
Our Mutual Friend|Our Mutual Friend (lang:en)
Oliver Twist|Oliver Twist (lang:en)
David Copperfield|David Copperfield (lang:en)
Martin Chuzzlewit|Martin Chuzzlewit (lang:en)
Great Expectations|Great Expectations (lang:en)
Barnaby Rudge|Barnaby Rudge (lang:en)
The Old Curiosity Shop|The Old Curiosity Shop (lang:en)
A Tale of Two Cities|A Tale of Two Cities (lang:en)","| work                                      | workLabel                             |
| ----------------------------------------- | ------------------------------------- |
| The Mystery of Edwin Drood (wd:Q1168105)  | The Mystery of Edwin Drood (lang:en)  |
| Hard Times: For These Times (wd:Q1340493) | Hard Times: For These Times (lang:en) |
| Our Mutual Friend (wd:Q1557935)           | Our Mutual Friend (lang:en)           |
| Oliver Twist (wd:Q164974)                 | Oliver Twist (lang:en)                |
| David Copperfield (wd:Q189811)            | David Copperfield (lang:en)           |
| Martin Chuzzlewit (wd:Q1903609)           | Martin Chuzzlewit (lang:en)           |
| Great Expectations (wd:Q219552)           | Great Expectations (lang:en)          |
| Barnaby Rudge (wd:Q2362527)               | Barnaby Rudge (lang:en)               |
| The Old Curiosity Shop (wd:Q2700616)      | The Old Curiosity Shop (lang:en)      |
| A Tale of Two Cities (wd:Q308918)         | A Tale of Two Cities (lang:en)        |","SELECT ?work ?workLabel WHERE {
  wd:Q5686 wdt:P800 ?work .
  ?work rdfs:label ?workLabel .
  FILTER(lang(?workLabel) = 'en')
}
LIMIT 10"
Who acted as a spider man in the movie spider man from 2002-2007,Tobey Maguire,,,"SELECT ?actor WHERE {
  wd:Q484442 wdt:P1665 ?actor .
}"
Who is the captain of both French football team and Tottenham Hotspur F.C.,Hugo Lloris,,,"SELECT ?captain WHERE {
  ?captain wdt:P634 ?team .
  ?team wdt:P17 wd:Q142 .
  ?team wdt:P138 wd:Q18741
}"
In what year did Real Madrid CF win their first FIFA World Cup,2014,,,
How many episodes are there in season 1 of the TV series Lucifer,13,93.0,"| episodes           |
| ------------------ |
| 93.0 (xsd:decimal) |","SELECT ?episodes WHERE {
  wd:Q19520525 wdt:P1113 ?episodes .
}"
How many matches did 1. FC Köln win during the first Bundesliga season,17,,,"SELECT ?wins WHERE {
  wd:Q104770 wdt:P1355 ?wins
}"
who is the director of episode 1 in the tv series Sky Castle,Jo Hyun Tak,Jo Hyun Tak,"| director                   |
| -------------------------- |
| Jo Hyun Tak (wd:Q51884595) |","SELECT ?director WHERE {
  wd:Q58213269 wdt:P57 ?director
}"
What is the title of the first book in the Jack Reacher series,Killing Floor,,,"SELECT ?book WHERE {
  ?book wdt:P170 wd:Q589977 .
  ?book wdt:P31 wd:Q134100 .
}"
How many International matches played for Portugal national football team by João Félix,20,0,"| matchCount  |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(?match) AS ?matchCount) WHERE {
  wd:Q27049064 wdt:P1532 wd:Q142 .
  wd:Q27049064 wdt:P1350 ?match
}"
At which football club did Argentine footballer Diego Maradona score the most goals,Argentinos Juniors,"Sevilla FC
Argentina national under-20 football team
Boca Juniors
Argentinos Juniors
Newell's Old Boys
SSC Napoli
Futbol Club Barcelona
Argentina men's national association football team","| club                                                           |
| -------------------------------------------------------------- |
| Sevilla FC (wd:Q10329)                                         |
| Argentina national under-20 football team (wd:Q1187790)        |
| Boca Juniors (wd:Q170703)                                      |
| Argentinos Juniors (wd:Q220621)                                |
| Newell's Old Boys (wd:Q221882)                                 |
| SSC Napoli (wd:Q2641)                                          |
| Futbol Club Barcelona (wd:Q7156)                               |
| Argentina men's national association football team (wd:Q79800) |","SELECT ?club WHERE {
  wd:Q17515 wdt:P54 ?club .
}"
Which clubs in the Superclasico won the Primera Division league title in 2021,River Plate,,,"SELECT ?club WHERE {
  ?club wdt:P2522 wd:Q105571981 .
}"
What year was the first book of the series Francisco de Robles published,1605,,,"SELECT ?book ?publicationYear WHERE {
  wd:Q19007672 wdt:P106 ?book .
  ?book wdt:P571 ?publicationYear .
}"
How many titles has Chicago Fire FC won in the US Open Cup,4,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(*) AS ?count) WHERE {
  ?team wdt:P2522 wd:Q27192
}"
What is LL Cool J's role on the 2009 police procedural tv series,Sam Hanna,,,"SELECT ?tvSeries ?role WHERE {
  wd:Q52440 wdt:P161 ?role .
  ?role wdt:P577 ?tvSeries .
}"
Bethlehem Steel's won how many titles in the Lamar Hunt U.S. Open Cup,5,0,"| title_count |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(?cup) AS ?title_count) WHERE {
  wd:Q620722 wdt:P118 ?cup .
  ?cup wdt:P118 wd:Q27192
}"
What is the total number of goals secured by Marco Reus for Germany,15,,,"SELECT ?goalCount WHERE {
  wd:Q152377 wdt:P1351 ?goalCount .
  ?goalCount wdt:P1532 wd:Q43310
}"
When the book The Color Purple won the National Book Award for Fiction,1983,,,"SELECT ?awardDate WHERE {
  wd:Q1897870 wdt:P166 wd:Q3873144 .
  ?awardDate wdt:P585 wd:Q1897870 .
}"
What is the first movie that Zachary Levi was nominated for an award,Tangled,,,"SELECT ?film WHERE {
  wd:Q139638 wdt:P161 ?film .
}"
Who did Arsenal F.C. defeat in the semi-final of the FA Cup 2000-01,Tottenham Hotspur F.C.,,,"SELECT ?opponent WHERE {
  wd:Q9617 wdt:P118 wd:Q11151 .
  wd:Q9617 wdt:P803 ?opponent .
}"
What is the name of the Croatian national  team captain before Luka Modrić,Darijo Srna,,,"SELECT ?person WHERE {
  ?person wdt:P634 wd:Q134479 .
}"
Who was the runner up national team in the 2018 FIFA World Cup,Croatia national football team,,,
What was the title of the second movie in the Indiana Jones series,Indiana Jones and the Temple of Doom,,,"SELECT ?film WHERE {
  wd:Q148659 wdt:P8345 ?franchise .
  ?franchise wdt:P1080 ?film .
}"
When did the last episode of How I Met Your Mother air on,"March 31, 2014",2014-03-31T00:00:00Z,"| endTime                             |
| ----------------------------------- |
| 2014-03-31T00:00:00Z (xsd:dateTime) |","SELECT ?endTime WHERE {
  wd:Q147235 wdt:P582 ?endTime
}"
Which album features Nate Dogg's Billboard Hot 100 no. 1 hit from 2003,Get Rich or Die Tryin',"singer
rapper
actor
songwriter","| song                    |
| ----------------------- |
| singer (wd:Q177220)     |
| rapper (wd:Q2252262)    |
| actor (wd:Q33999)       |
| songwriter (wd:Q753110) |","SELECT ?song WHERE {
  wd:Q47159 wdt:P106 ?song
}"
How many teams were there in the 2021-2022 season of the Scottish Cup,113,,,"SELECT ?season ?numberOfTeams WHERE {
  wd:Q308822 wdt:P1132 ?numberOfTeams .
  ?season wdt:P2257 wd:Q308822 .
}"
Which football player was awarded FIFA world player of the year in 1999,Rivaldo,"Fabio Cannavaro
Birgit Prinz
Cristiano Ronaldo
Romário
Zinedine Zidane
...
Luka Modrić
Ronaldo
Kaká
Lionel Messi
Roberto Baggio","| player                        |
| ----------------------------- |
| Fabio Cannavaro (wd:Q102027)  |
| Birgit Prinz (wd:Q109868)     |
| Cristiano Ronaldo (wd:Q11571) |
| Romário (wd:Q178649)          |
| Zinedine Zidane (wd:Q1835)    |
| ...                           |
| Luka Modrić (wd:Q483837)      |
| Ronaldo (wd:Q529207)          |
| Kaká (wd:Q531814)             |
| Lionel Messi (wd:Q615)        |
| Roberto Baggio (wd:Q67964)    |","SELECT ?player WHERE {
  ?player wdt:P166 wd:Q182529
}"
What club did Darijo Srna play for the most in his overall career,FC Shakhtar Donetsk,"Croatia men's national football team
FC Shakhtar Donetsk
HNK Hajduk Split
Cagliari Calcio
Croatia national under-21 football team
Croatia national under-19 football team
Croatia national under-17 football team
Croatia national under-20 football team","| club                                                  |
| ----------------------------------------------------- |
| Croatia men's national football team (wd:Q134479)     |
| FC Shakhtar Donetsk (wd:Q172969)                      |
| HNK Hajduk Split (wd:Q181216)                         |
| Cagliari Calcio (wd:Q1900)                            |
| Croatia national under-21 football team (wd:Q2331381) |
| Croatia national under-19 football team (wd:Q3446766) |
| Croatia national under-17 football team (wd:Q3589940) |
| Croatia national under-20 football team (wd:Q5187078) |","SELECT ?club WHERE {
  wd:Q184269 wdt:P54 ?club
}"
Who is the director of the first movie of the The Expendables series,Sylvester Stallone,Sylvester Stallone,"| director                       |
| ------------------------------ |
| Sylvester Stallone (wd:Q40026) |","SELECT ?director WHERE {
  wd:Q206374 wdt:P57 ?director
}"
How many matches Thiago Silva played for played for national team in 2008,3,,,
Who is the director of the second movie of the The Expendables series,Simon West,Simon West,"| director                |
| ----------------------- |
| Simon West (wd:Q442740) |","SELECT ?director WHERE {
  wd:Q210812 wdt:P57 ?director
}"
What is the name of the movie directed by Tim Burton in 1990,Edward Scissorhands,,,"SELECT ?film WHERE {
  ?film wdt:P57 wd:Q56008 .
  ?film wdt:P577 ""1990""
}"
In which year does Alisha Chinai won the award Best Music Video,1996,,,
How many episodes in the season 1 of Emily in Paris series,10,,,
When was Men at Work inducted into the ARIA Hall of Fame,1994,,,"SELECT ?award ?date WHERE {
  wd:Q831111 wdt:P166 wd:Q4653736 .
  ?award wdt:P585 ?date .
}"
Who is the director of the third film in the Bourne series,Paul Greengrass,,,
How many games Kevin De Bruyne played for Belgium national football team,88,,,"SELECT ?games WHERE {
  wd:Q357984 wdt:P1350 ?games
}"
Which album by Britney Spears was released first Baby One More Time,Baby One More Time,,,"SELECT ?album WHERE {
  wd:Q11975 wdt:P166 ?album .
  ?album wdt:P577 ?releaseDate .
  FILTER(?releaseDate < '1999-01-01')
}"
What date did the pilot episode of Space: Above and Beyond aired,24 September 1995,|1995-09-24T00:00:00Z,"| episode | start_time                          |
| ------- | ----------------------------------- |
|         | 1995-09-24T00:00:00Z (xsd:dateTime) |","SELECT ?episode ?start_time WHERE {
  wd:Q729265 wdt:P580 ?start_time
}"
who is the sponsor of  Kit manufacturer of 2020  Al-Hilal SFC team,S Team,,,
When own the award People's Choice Awards for the movie Black Widow,"December 7, 2021",,,"SELECT ?movie ?award WHERE {
  ?movie wdt:P161 ?actor .
  ?award wdt:P161 ?actor .
  ?movie wdt:P19 ?award .
}"
What is the total number of goals Roy Keane secured for Ireland,9,,,"SELECT ?goals WHERE {
  wd:Q188632 wdt:P1351 ?goals .
  wd:Q188632 wdt:P1532 wd:Q27
}"
Which P. G. Wodehouse novel was first published in the year 1902,The Pothunters,,,"SELECT ?work ?publicationDate WHERE {
  wd:Q207515 wdt:P1455 ?work .
  ?work wdt:P571 ?publicationDate .
}"
How many number of national matches did Cristiano Ronaldo played for Portugal,Six,,,"SELECT ?nationalMatches WHERE {
  wd:Q11571 wdt:P1129 ?nationalMatches
}"
"What was the population of Lorain, Ohio when the book was set","44,125",,,
How many users are there of the TV network Amazon Prime Video,175 million,,,
"How many tracks are on Jay-Z's 11th studio album, The blueprint 3",15,,,"SELECT ?track WHERE {
  wd:Q1110592 wdt:P658 ?track .
}"
What year was the first book of the series Old Kingdom published,1995,|1995-01-01T00:00:00Z,"| book | publication                         |
| ---- | ----------------------------------- |
|      | 1995-01-01T00:00:00Z (xsd:dateTime) |","SELECT ?book ?publication WHERE {
  wd:Q15624191 wdt:P577 ?publication .
}"
What year end chart did Mr. Bojangles rank 44th on in 1971,Billboard Hot 100,,,"SELECT ?chart WHERE {
  ?song wd:Q111684789 ?chart .
}"
What is the name of the Tom Tom Club's first studio album,Tom Tom Club,"Tom Tom Club (lang:ast)
Tom Tom Club (lang:de)
Tom Tom Club (lang:en)
Tom Tom Club (lang:es)
Tom Tom Club (lang:fi)
...
Tom Tom Club (lang:hu)
Tom Tom Club (lang:it)
Tom Tom Club (lang:nl)
Tom Tom Club (lang:pt)
おしゃべり魔女 (lang:ja)","| albumLabel              |
| ----------------------- |
| Tom Tom Club (lang:ast) |
| Tom Tom Club (lang:de)  |
| Tom Tom Club (lang:en)  |
| Tom Tom Club (lang:es)  |
| Tom Tom Club (lang:fi)  |
| ...                     |
| Tom Tom Club (lang:hu)  |
| Tom Tom Club (lang:it)  |
| Tom Tom Club (lang:nl)  |
| Tom Tom Club (lang:pt)  |
| おしゃべり魔女 (lang:ja)       |","SELECT ?albumLabel WHERE {
  wd:Q756270 rdfs:label ?albumLabel
}"
What football club was represented by Roy Keane in the year 1990,Cobh Ramblers F.C.,"Cobh Ramblers F.C.
Manchester United F.C.
Nottingham Forest F.C.
Celtic F.C.","| club                               |
| ---------------------------------- |
| Cobh Ramblers F.C. (wd:Q1104682)   |
| Manchester United F.C. (wd:Q18656) |
| Nottingham Forest F.C. (wd:Q19490) |
| Celtic F.C. (wd:Q19593)            |","SELECT ?club WHERE {
  wd:Q188632 wdt:P54 ?club .
  ?club wdt:P118 ?league .
}"
What is the title of the 93rd episode of the Arrow series,Legacy,list of Arrow episodes|list of Arrow episodes (lang:en),"| episode                              | episodeLabel                     |
| ------------------------------------ | -------------------------------- |
| list of Arrow episodes (wd:Q6348762) | list of Arrow episodes (lang:en) |","SELECT ?episode ?episodeLabel WHERE {
  wd:Q552314 wdt:P1811 ?episode .
  ?episode rdfs:label ?episodeLabel .
  FILTER(lang(?episodeLabel) = 'en')
}
ORDER BY ?episodeLabel"
How many matches did Eden Hazard played for Belgium national football team,116,Belgium|2.0,"| country          | matchCount        |
| ---------------- | ----------------- |
| Belgium (wd:Q31) | 2.0 (xsd:decimal) |","SELECT ?country ?matchCount WHERE {
  wd:Q214204 wdt:P1532 ?country .
  wd:Q214204 wdt:P1350 ?matchCount
}"
On what date did the first episode of Saturday Night Live air,"October 11, 1975",1975-10-11T00:00:00Z,"| startDate                           |
| ----------------------------------- |
| 1975-10-11T00:00:00Z (xsd:dateTime) |","SELECT ?startDate WHERE {
  wd:Q13979 wdt:P580 ?startDate
}"
What is the first date when the TV series Coupling got aired,12 May 2000,2000-05-12T00:00:00Z,"| start_time                          |
| ----------------------------------- |
| 2000-05-12T00:00:00Z (xsd:dateTime) |","SELECT ?start_time WHERE {
  wd:Q1137587 wdt:P580 ?start_time .
}"
What is the number of episodes of the TV series Money Heist,41,"41.0
48.0","| episodeCount       |
| ------------------ |
| 41.0 (xsd:decimal) |
| 48.0 (xsd:decimal) |","SELECT ?episodeCount WHERE {
  wd:Q29647346 wdt:P1113 ?episodeCount .
}"
What year did Inter Milan win their first FIFA Club World Cup,2010,,,"SELECT ?year WHERE {
  wd:Q631 wdt:P2522 wd:Q153585 .
  ?year wdty:yearNumber wd:Q153585
}"
Which football club did Robert Lewandowski play for in the year 2020,FC Bayern Munich,Futbol Club Barcelona,"| club                             |
| -------------------------------- |
| Futbol Club Barcelona (wd:Q7156) |","SELECT ?club WHERE {
  wd:Q151269 wdt:P54 ?club
}"
Who was the manager of the soccer Manchester United F.C. in 2017,José Mourinho,Michael Carrick,"| manager                     |
| --------------------------- |
| Michael Carrick (wd:Q29566) |","SELECT ?manager WHERE {
  wd:Q18656 wdt:P286 ?manager .
}"
How many goals did Eden Hazard scored for Belgium national football team,33,"0.0
1.0","| totalGoals        |
| ----------------- |
| 0.0 (xsd:decimal) |
| 1.0 (xsd:decimal) |","SELECT ?totalGoals WHERE {
  wd:Q214204 wdt:P6509 ?totalGoals .
}"
What show did Leslie Jordan have a recurring role on in 2005,Boston Legal,"television actor
film actor
playwright
stage actor
actor","| show                            |
| ------------------------------- |
| television actor (wd:Q10798782) |
| film actor (wd:Q10800557)       |
| playwright (wd:Q214917)         |
| stage actor (wd:Q2259451)       |
| actor (wd:Q33999)               |","SELECT ?show WHERE {
  wd:Q684370 wdt:P106 ?show
}"
Which soccer player won the European Golden shoe in the year 2005-2006,Luca Toni,,,"SELECT ?player WHERE {
  ?player wdt:P12475 ?award .
  ?award wdt:P1351 ""58"" @en .
}"
Who directs the episode Liber The Book in tv series Luna Nera,Francesca Comencini,,,"SELECT ?episode WHERE {
  wd:Q82300697 wdt:P511 ?episode
}"
Who is the director of the season 1 of the series Hanna,Sarah Adina Smith,,,"SELECT ?series ?director WHERE {
  ?series wdt:P150 ?season1 .
  ?season1 wdt:P57 ?director
}"
Which is the First Hindi movie as Cinematographer of Mr. Laxman Utekar,Khanna & Iyer,,,"SELECT ?movie WHERE {
  wd:Q61989043 wdt:P344 ?movie
}"
What was the rank of the song ''deja vu'' published by Pitchfork,10,,,
What is the name of the last movie in the Bourne series,Jason Bourne,,,"SELECT DISTINCT ?movie WHERE {
  ?movie wdt:P136 wd:Q868683 .
  ?movie rdfs:label ?label .
  FILTER(lang(?label) = 'en')
}
ORDER BY DESC(?label)
LIMIT 1"
What is the first novel adaptation movie that Matt Damon acted in,The Good Mother,,,"SELECT ?film WHERE {
  wd:Q175535 wdt:P161 ?film
}"
How many movies are there in the Home Alone franchise till 2021,6,,,"SELECT COUNT(?movie) AS ?totalCount WHERE { wd:Q3627883 wdt:P527 ?movie . ?movie wdt:P577 ?releaseDate . ?releaseDate >= ""2021-01-01T00:00:00Z""^^xsd:dateTime . }"
Which is the First Hindi movie as director of Mr. Laxman Utekar,Hindi Medium,,,"SELECT ?film ?filmLabel WHERE {
  wd:Q61989043 wdt:P57 ?film .
  SERVICE wikibase:label {
    bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en""
  }
}"
Who was the director of the 1984 A Nightmare on Elm Street,Wes Craven,Wes Craven,"| director                |
| ----------------------- |
| Wes Craven (wd:Q223992) |","SELECT ?director WHERE {
  wd:Q329434 wdt:P57 ?director
}"
What club did the soccer player Pelé represent in the year 1976,New York Cosmos,"Bauru Atlético Clube
New York Cosmos
Santos F.C.
Brazil men's national football team","| club                                            |
| ----------------------------------------------- |
| Bauru Atlético Clube (wd:Q2340403)              |
| New York Cosmos (wd:Q646135)                    |
| Santos F.C. (wd:Q80955)                         |
| Brazil men's national football team (wd:Q83459) |","SELECT ?club WHERE {
  wd:Q12897 wdt:P54 ?club .
}"
What film is the third in the series of Mad Max films,Mad Max Beyond Thunderdome,"Mad Max Beyond Thunderdome
Mad Max Beyond Thunderdome","| film                                       |
| ------------------------------------------ |
| Mad Max Beyond Thunderdome (wd:Q134517369) |
| Mad Max Beyond Thunderdome (wd:Q426663)    |","SELECT ?film WHERE {
  ?film rdfs:label ""Mad Max Beyond Thunderdome"" @en .
}"
In 2020 which American country singer received the National Medal of Arts,Toby Keith,"Ron Howard
Kirk Douglas
Carlisle Floyd
Catherine Filene Shouse
The Tabernacle Choir at Temple Square
...
Sydney Joseph Freedberg
Allen Toussaint
Roy Neuberger
Donald Hall
Jan Peerce","| recipient                                           |
| --------------------------------------------------- |
| Ron Howard (wd:Q103646)                             |
| Kirk Douglas (wd:Q104027)                           |
| Carlisle Floyd (wd:Q1041799)                        |
| Catherine Filene Shouse (wd:Q1050966)               |
| The Tabernacle Choir at Temple Square (wd:Q1052606) |
| ...                                                 |
| Sydney Joseph Freedberg (wd:Q958839)                |
| Allen Toussaint (wd:Q963044)                        |
| Roy Neuberger (wd:Q972333)                          |
| Donald Hall (wd:Q976924)                            |
| Jan Peerce (wd:Q980151)                             |","SELECT ?recipient WHERE {
  ?recipient wdt:P166 wd:Q1789030
}"
How many titles has Bethlehem Steel won in the US Open Cup,5,,,"SELECT ?title WHERE {
  wd:Q620722 wdt:P118 ?competition .
  ?competition wdt:P118 ?title .
}"
Who scored the most number of goals for the club Borussia Dortmund,Alfred Preissler,,,"SELECT ?player(SUM(?goals) AS ?totalGoals) WHERE {
  ?player wdt:P54 wd:Q41420 .
  ?player wdt:P1351 ?goals .
}
GROUP BY ?player
ORDER BY DESC(?totalGoals)
LIMIT 1"
What is the name of the first album of the Jeff Russo,Lemon Parade,,,"SELECT ?album WHERE {
  ?album wdt:P136 wd:Q6174877
}"
Who named Adele the Artist of the Year twice in the 2010s,Billboard,,,"SELECT ?award WHERE {
  wd:Q23215 wdt:P166 ?award .
  ?award rdfs:label ""Artist of the Year"" @en
}"
Which club did David Beckham transferred from to LA Galaxy in 2007,Real Madrid CF,"England national under-18 association football team
AC Milan
Manchester United F.C.
Preston North End F.C.
England national under-21 association football team
LA Galaxy
England men's national association football team
Paris Saint-Germain FC
Real Madrid Club de Fútbol","| club                                                              |
| ----------------------------------------------------------------- |
| England national under-18 association football team (wd:Q1049171) |
| AC Milan (wd:Q1543)                                               |
| Manchester United F.C. (wd:Q18656)                                |
| Preston North End F.C. (wd:Q19612)                                |
| England national under-21 association football team (wd:Q204238)  |
| LA Galaxy (wd:Q204357)                                            |
| England men's national association football team (wd:Q47762)      |
| Paris Saint-Germain FC (wd:Q483020)                               |
| Real Madrid Club de Fútbol (wd:Q8682)                             |","SELECT ?club WHERE {
  wd:Q10520 wdt:P54 ?club
}"
What is the award received in 2003 by the American rapper Eminem,Academy Award for Best Original Song,,,"SELECT ?award ?awardLabel ?awardDate WHERE {
  wd:Q10354413 wdt:P166 ?award .
  ?award wdt:P570 ?awardDate .
}"
Which movie got Vivien Liegh the Oscar for best actress in 1952,A Streetcar Named Desire,,,
Who is the director of episode one of the tv series Ekaterina,Aleksandr Baranov,"Ramil Sabitof
Aleksandr Baranov
Dmitri Iosifov","| director                        |
| ------------------------------- |
| Ramil Sabitof (wd:Q20589591)    |
| Aleksandr Baranov (wd:Q4077720) |
| Dmitri Iosifov (wd:Q4202922)    |","SELECT ?director WHERE {
  wd:Q2941802 wdt:P57 ?director
}"
Which book comes first in the Loyal League series by Alyssa Cole,An Extraordinary Union,When No One Is Watching,"| book                                    |
| --------------------------------------- |
| When No One Is Watching (wd:Q115682913) |","SELECT ?book WHERE {
  wd:Q62894817 wdt:P800 ?book
}"
What is the ranking of Kid A on rolling stone in 2009,1,,,"SELECT ?album ?magazine WHERE {
  ?album wdt:P2354 ?magazine .
  FILTER(CONTAINS(STR(?magazine) , 'Rolling Stone'))
}"
How many matches did Bruno Fernandes played for Portugal national football team,40,,,"SELECT ?country WHERE {
  wd:Q4979316 wdt:P1532 ?country .
  FILTER(?country = wd:Q142)
}"
What was the first scripted TV show that Alan Ritchson performed on,Smallville,,,"SELECT DISTINCT ?tvSeries WHERE {
  wd:Q926963 wdt:P1441 ?tvSeries .
  ?tvSeries wdt:P31 wd:Q11424 .
}"
In which country was the novel The Stand by Stephen King published,United States of America,United States,"| country                |
| ---------------------- |
| United States (wd:Q30) |","SELECT ?country WHERE {
  wd:Q149552 wdt:P495 ?country
}"
What is the name of the last movie directed by Alan Parker,The Life of David Gale,,,"SELECT ?film WHERE {
  wd:Q271284 wdt:P57 ?film .
  ?film wdt:P31 wd:Q11424 .
}"
Which movie of the the Terminator series has the highest worldwide collection,Terminator 2: Judgment Day,,,"SELECT ?film ?filmLabel WHERE {
  ?film wdt:P31 wd:Q162255 .
}"
In 2021-2022 season how many teams took part in the Scottish Cup,113,42.0,"| participantCount   |
| ------------------ |
| 42.0 (xsd:decimal) |","SELECT ?participantCount WHERE {
  wd:Q308822 wdt:P1132 ?participantCount
}"
How many tracks are on Inna's I Am the Club Rocker album,13,,,SELECT COUNT(?track) AS ?trackCount WHERE { wd:Q785704 wdt:P1476 ?title . wd:Q785704 wdt:P175 ?artist . ?track wdt:P1476 ?title . ?track wd:Q785704 ?album }
What year did the book A Tale of Two Cities come out,1859,1859-01-01T00:00:00Z,"| publicationDate                     |
| ----------------------------------- |
| 1859-01-01T00:00:00Z (xsd:dateTime) |","SELECT ?publicationDate WHERE {
  wd:Q308918 wdt:P577 ?publicationDate
}"
Which 1960 psychological horror film was produced and directed by Alfred Hitchcock,Psycho,,,"SELECT ?film ?filmLabel WHERE {
  ?film wdt:P571 '1960'
}"
When did the US women's soccer team first win the world cup,1991,,,"SELECT ?tournament ?date WHERE {
  ?tournament wdt:P2522 wd:Q334526 .
  ?tournament wdt:P585 ?date .
}"
What is the title of the 1st episode of TV series See,Godflame,See (lang:en),"| title         |
| ------------- |
| See (lang:en) |","SELECT ?title WHERE {
  wd:Q55632795 wdt:P1476 ?title .
}"
Which national team was the runner up in FIFA World Cup 2018,Croatia national football team,"Croatia men's national football team
France men's national association football team","| runnerUp                                                    |
| ----------------------------------------------------------- |
| Croatia men's national football team (wd:Q134479)           |
| France men's national association football team (wd:Q47774) |","SELECT ?runnerUp WHERE {
  wd:Q31043671 wdt:P1923 ?runnerUp .
}"
Who played Charline in the movie Willy Wonka and the Chocolate Factory,Peter Ostrum,,,"SELECT ?actor WHERE {
  wd:Q936327 wdt:P161 ?actor .
  ?actor rdfs:label 'Charline' @en
}"
What was the title of the fourth book in the Twilight series,Breaking Dawn,,,"SELECT ?book ?bookLabel WHERE {
  wd:Q44523 wdt:P1476 ?book .
  ?book rdfs:label ?bookLabel .
}"
How many songs were on the album Pieces of You by Jewel,14,,,SELECT COUNT(*) AS count WHERE { ?album wdt:P166 ?artist . ?album wdt:P628 ?releaseGroup . ?releaseGroup wdt:P166 ?song }
How many goals has Jan Oblak scored for Slovenia national football team,0,,,"SELECT ?player ?goals WHERE {
  ?player wdt:P1532 wd:Q215 .
  ?player wdt:P1351 ?goals
}"
What was the first TV show Tom Welling appeared on after Smallville,Lucifer,Teen Choice Award for Choice TV Actor Action,"| show                                                        |
| ----------------------------------------------------------- |
| Teen Choice Award for Choice TV Actor Action (wd:Q18154845) |","SELECT ?show WHERE {
  wd:Q200261 wdt:P166 ?show
}"
Which movie of the the Terminator series has the lowest worldwide collection,The Terminator,"The Terminator|38371200.0
The Terminator|78371200.0
Terminator 2: Judgment Day|205881154.0
Terminator 2: Judgment Day|520881154.0
Terminator Salvation|125322469.0
Terminator Salvation|371353001.0
Terminator 3: Rise of the Machines|150371112.0
Terminator 3: Rise of the Machines|433371112.0","| film                                              | collection                |
| ------------------------------------------------- | ------------------------- |
| The Terminator (wd:Q162255)                       | 38371200.0 (xsd:decimal)  |
| The Terminator (wd:Q162255)                       | 78371200.0 (xsd:decimal)  |
| Terminator 2: Judgment Day (wd:Q170564)           | 205881154.0 (xsd:decimal) |
| Terminator 2: Judgment Day (wd:Q170564)           | 520881154.0 (xsd:decimal) |
| Terminator Salvation (wd:Q191543)                 | 125322469.0 (xsd:decimal) |
| Terminator Salvation (wd:Q191543)                 | 371353001.0 (xsd:decimal) |
| Terminator 3: Rise of the Machines (wd:Q29054009) | 150371112.0 (xsd:decimal) |
| Terminator 3: Rise of the Machines (wd:Q29054009) | 433371112.0 (xsd:decimal) |","SELECT ?film ?collection WHERE {
  ?film wdt:P2142 ?collection .
  FILTER(?film = wd:Q162255 || ?film = wd:Q170564 || ?film = wd:Q29054009 || ?film = wd:Q191543)
}"
"Which record label released Shakira's second English album, Oral Fixation, Vol. 2",Epic,Epic Records,"| label                     |
| ------------------------- |
| Epic Records (wd:Q216364) |","SELECT ?label WHERE {
  wd:Q732900 wdt:P264 ?label
}"
Which football player's transfer was the most expensive in association football history,Neymar,,,"SELECT ?player ?club WHERE {
  ?player wd:P641 ""association football"" ; wd:P31 wd:Q937857 .
  ?club wd:P641 ""association football"" ; wd:P31 wd:Q476028 .
}"
What's the movie after West Side Story that Rachel Zegler appeared in,Shazam! Fury of the Gods,,,"SELECT ?film WHERE {
  wd:Q61693947 wdt:P161 ?film
}"
What was the name of the first Beatles album that was recorded,Please Please Me,,,"SELECT ?album WHERE {
  ?album rdfs:label ""Sgt. Pepper's Lonely Hearts Club Band"" @en .
  ?album wdt:P31 wd:Q169226
}
LIMIT 1"
what year was the book The Old Man and the Sea pubblished,1990,"1952-01-01T00:00:00Z
1958-01-01T00:00:00Z","| inceptionDate                       |
| ----------------------------------- |
| 1952-01-01T00:00:00Z (xsd:dateTime) |
| 1958-01-01T00:00:00Z (xsd:dateTime) |","SELECT ?inceptionDate WHERE {
  wd:Q26505 wdt:P571 ?inceptionDate
}"
