source_row_id,question,gold_answer,KG answer,file_path,taxonomy_label,LLM explanation,difference_severity
488,What is the lowest number of Grand Final appearances for the senior team of either the Richmond or Collingwood football club in the Victorian Football League/Australian Football League,11,42,ComplexQA/Sportsreason_TANQ_complex/00101.json,Different answer,"The answers conflict: Gold states 11, KG states 42. The numbers represent opposing core facts about historical Grand Final appearances. The difference is major as 11 and 42 are substantially divergent values for the same fixed historical metric, with no temporal or precision-based explanation.",major
491,who did johnny manziel play college football for,Texas A&M,"Cleveland Browns (lang:en)
Montreal Alouettes (lang:en)
Texas A&M Aggies football (lang:en)",SimpleQA/NQ_table_test_simple/00434.json,Different answer,"The Gold answer correctly identifies Texas A&M as Johnny Manziel's college football team. The KG answer includes the correct college team (Texas A&M Aggies football) but also adds two professional teams (Cleveland Browns, Montreal Alouettes) that are irrelevant and factually incorrect for the college question. This makes the KG answer inaccurate. The difference is major due to false information.",major
493,Who were the candidates of each of the minor parties in South Korea's 2022 presidential election,"['Huh Kyung-young', 'Kim Jae-yeon', 'Cho Won-jin', 'Ko Young-il', 'Lee Gyeong-hee', 'Kim Dong-yeon', 'Oh Jun-ho', 'Lee Baek-yun', 'Park Geun-Ryeong', 'Kim Min-chan', 'Kim Yu-chan', 'Hwang Jang-su', 'Ok Un-ho', 'Kim Gyeong-Jae', 'Go Don-sik']","Lee Baek-yun|Lee Baek-yun (lang:en)|Labor Party|Labor Party (lang:en)
Lee Jae Myung|Lee Jae Myung (lang:en)|Democratic Party of Korea|Democratic Party of Korea (lang:en)
Cho Won-jin|Cho Won-jin (lang:en)|Our Republican Party|Our Republican Party (lang:en)
Kim Jae-yeon|Kim Jae-yeon (lang:en)|Progressive Party|Progressive Party (lang:en)
Kim Jae-yeon|Kim Jae-yeon (lang:en)|Unified Progressive Party|Unified Progressive Party (lang:en)
Kim Gyeong-jae|Kim Gyeong-jae (lang:en)|United New Democratic Party|United New Democratic Party (lang:en)
Sim Sang-jung|Sim Sang-jung (lang:en)|Justice Party|Justice Party (lang:en)
Yoon Suk Yeol|Yoon Suk Yeol (lang:en)|People Power Party|People Power Party (lang:en)
Oh Jun-ho|Oh Jun-ho (lang:en)|Basic Income Party|Basic Income Party (lang:en)
Huh Kyung-young|Huh Kyung-young (lang:en)|Democratic Republican Party|Democratic Republican Party (lang:en)",ComplexQA/Monaco_non_time_complex/00111.json,Different answer,"Gold lists 15 minor party candidates. KG lists 7 minor party candidates (with Kim Jae-yeon duplicated, an error) and includes Sim Sang-jung (not in Gold), while missing 9 Gold candidates. Core candidate sets conflict, making answers different.",major
494,who won the most mvp awards in the nba,Kareem Abdul-Jabbar,LeBron James|LeBron James (lang:en)|1,SimpleQA/NQ_table_test_simple/00630.json,Different answer,"Gold answer correctly identifies Kareem Abdul-Jabbar (6 MVPs) as the record holder. KG answer incorrectly states LeBron James. The core facts conflict: Kareem holds the record, while LeBron has 4 MVPs. The difference is major due to factual inaccuracy.",major
495,Which European countries have never fought in a war against France,"['Andorra', 'Armenia', 'Azerbaijan', 'Belarus', 'Belgium', 'Bosnia and Herzegovina', 'Estonia', 'Greece', 'Ireland', 'Kazakhstan', 'Monaco', 'Norway', 'Cyprus', 'Moldova', 'North Macedonia', 'Poland', 'San Marino']","Kosovo|Kosovo (lang:en)
United Kingdom|United Kingdom (lang:en)
Russia|Russia (lang:en)
Germany|Germany (lang:en)
Belarus|Belarus (lang:en)
...|...
Austria|Austria (lang:en)
Serbia|Serbia (lang:en)
Greece|Greece (lang:en)
Portugal|Portugal (lang:en)
Netherlands|Netherlands (lang:en)",ComplexQA/Monaco_non_time_complex/00128.json,Different answer,"Gold answer includes non-European countries (Armenia, Azerbaijan, Kazakhstan) which are invalid for the question, while KG answer lists European countries (e.g., UK, Germany) but misses valid European countries (e.g., Andorra, Belgium). Core sets conflict due to Gold's factual errors and KG's incompleteness.",major
496,Who was the lyricist of the music Love Me Like You Do,"Max Martin,Savan Kotecha,Ilya Salmanzadeh,Ali Payami,Tove Nilsson","Tove Lo
Ilya Salmanzadeh
Ali Payami
Max Martin
Savan Kotecha",ComplexQA/CompMix_infobox_complex/00260.json,Different answer,"The KG answer incorrectly lists 'Tove Lo' instead of the correct 'Tove Nilsson' (per Gold answer). Tove Lo is a different artist; Tove Nilsson is the actual lyricist. The other four names (Ilya Salmanzadeh, Ali Payami, Max Martin, Savan Kotecha) match. This is a major factual conflict in a core identity.",major
497,In which cities are there clock towers that are not located in Americas or Europe ?,"Sari | Tehran | Acre | Jaffa | Tripoli | Kota Kinabalu, Sabah | Teluk Intan, Perak | Peshawar | Faisalabad | Hyderabad | Jaffna | Colombo | Kurunegala | Piliyandala","Secunderabad|Secunderabad (lang:en)
Sorgun|Sorgun (lang:en)
Yeşilli|Yeşilli (lang:en)
Kurtalan|Kurtalan (lang:en)
Mysore|Mysore (lang:en)
...|...
Merzifon|Merzifon (lang:en)
Mudurnu|Mudurnu (lang:en)
Büyükada|Büyükada (lang:en)
California|California (lang:en)
California|California (lang:en)",SimpleQA/Qampari_wikitables_simple/00040.json,Different answer,"Gold lists valid Asian cities meeting the criteria. KG includes 'California' (Americas, not a city), violating the question's condition. This is a factual conflict: California should not be in the answer. The difference is major due to an invalid entry.",major
498,when did the second it movie come out,"September 8, 2017","2019-09-05T00:00:00Z
2019-09-06T00:00:00Z",SimpleQA/NQ_table_test_simple/00907.json,Different answer,"Gold answer (2017) refers to the first It movie's release, not the second. KG answer (2019) correctly states the second movie's release year. Core year conflict: 2017 vs 2019. Major factual error in Gold answer for the question asked.",major
501,who won the icc under 19 world cup 2018,India,North America (lang:en),SimpleQA/NQ_table_test_simple/00381.json,Different answer,"Gold answer correctly identifies India as the 2018 ICC Under-19 World Cup winner. KG answer states 'North America', a region not a cricket team, which is factually incorrect for the tournament's winner. The KG answer provides a completely invalid entity, making the difference major.",major
502,"Held in Nagoya with 2000 attendance at the 40th Japan National University Rugby Championship , what was the original name of the away school in the knockout round",Teikyo Commercial High School,Kanto Gakuin University Rugby Football Club (lang:en),ComplexQA/OTT_QA_dev_complex/00047.json,Different answer,"Gold answer 'Teikyo Commercial High School' (a high school) conflicts with KG answer 'Kanto Gakuin University Rugby Football Club' (a university rugby club). The question specifies a university championship, making the high school answer inappropriate. The KG answer also provides a club name, not the school name, creating a core factual conflict. Severity: major.",major
503,"Among the Formula One seasons after 2015 where Lewis Hamilton was champion, sort them by the number of races from fewest to most. What is the number of races in the season that ranks first",20,17.0,ComplexQA/Sportsreason_TANQ_complex/00085.json,Different answer,"The Gold answer (20) and KG answer (17.0) conflict on the core value of races in the first-ranked season. The correct fact is 17 (2020 season), making the Gold answer incorrect. The difference is a major conflict in the factual number.",major
505,what is the name of india 29 state,Rajasthan,Telangana (lang:en),SimpleQA/NQ_table_test_simple/00015.json,Different answer,"The question asks for India's 29th state. Gold answer 'Rajasthan' is factually incorrect (Rajasthan was a state since 1949, not the 29th). KG answer 'Telangana' is correct as it became the 29th state in 2014. Core facts conflict, making the difference major.",major
506,What countries are island countries ?,"The northern part of the island of Cyprus is the de facto independent state of Northern Cyprus, which is recognized only by Turkey. In the south of the island are the Sovereign Base Areas of Akrotiri and Dhekelia, controlled by the United Kingdom. | In 1983, Northern Cyprus declared independence from Cyprus. Northern Cyprus sovereignty has been recognized by only one United Nations member state (Turkey). It is not a member state of the United Nations. Most states recognize Cyprus claim to sovereignty over Northern Cyprus. | Since the conclusion of the Chinese Civil War, the Republic of China (ROC) retains actual rule over the islands of Taiwan, Penghu, Kinmen, the Matsu, and other minor islands, all of which are collectively known as ""Free Area"" or Taiwan Area in contrast to Mainland China being under communist rule, thus making it a de facto island nation, and has become known colloquially as simply ""Taiwan"" due to the island of Taiwan forming the majority of the ROC-controlled territories; nonetheless, the ROC has not officially renounced its constitutional-defined territories which include areas effectively controlled by the [[China|Peoples Republic of China]], Mongolia, Tuva (a Russian republic) etc. If claimed territories were taken into account, the ROC would not be a borderless country, nor a country centred around a major island. The ROC-controlled territories are also claimed by the Peoples Republic of China. See: Political status of Taiwan, Two Chinas, One-China policy, and Cross-strait relations. | Martinique | Administered by Norway under the Svalbard Treaty.","Cape Verde
Madagascar
Mauritius
São Tomé and Príncipe
Seychelles
...
Maldives
Sri Lanka
Taiwan
Philippines
Comoros",SimpleQA/Qampari_wikitables_simple/00029.json,Different answer,"Gold answer fails to list any island countries, instead providing a narrative about territories (e.g., Northern Cyprus, Martinique). KG answer lists 10 countries as island countries. Core requirement (a list of island countries) is missing in Gold and present in KG, making answers fundamentally incompatible.",major
508,Name the eight most populous cities in Italy along with their number of residents and population density.,"[['Rome', '4,342,212', '2,236/km2'], ['Milan', '1,371,498', '7,800/km2'], ['Naples', '909,048 (30 June 2022)', '7,800/km2'], ['Turin', '848,885', '6,500/km2'], ['Palermo', '676,118', '3,900/km2'], ['Genoa', '560,688', '2,400/km2'], ['Bologna', '392,203', '2,800/km2'], ['Florence', '367,150', '3,600/km2']]","Milan|Milan (lang:en)|1354196.0|
Naples|Naples (lang:en)|913462.0|
Palermo|Palermo (lang:en)|630167.0|
Bologna|Bologna (lang:en)|387971.0|
Bari|Bari (lang:en)|315473.0|
Verona|Verona (lang:en)|255588.0|
Venice|Venice (lang:en)|250369.0|
Messina|Messina (lang:en)|218786.0|",ComplexQA/Monaco_time_complex/00071.json,Different answer,"The answers list different cities: Gold includes Rome (largest), Turin, Genoa, Florence; KG includes Bari, Verona, Venice, Messina. Population numbers for overlapping cities (Milan, Naples, Palermo, Bologna) conflict significantly (e.g., Milan: 1,371,498 vs 1,354,196). KG also omits required population density data. The difference is major due to conflicting core facts.",major
509,who was the qb for the saints before drew brees,Aaron Brooks,Danny Wuerffel,SimpleQA/NQ_table_test_simple/00521.json,Different answer,"The Gold answer (Aaron Brooks) correctly identifies a Saints QB who played before Brees (1995-1997). The KG answer (Danny Wuerffel) is factually incorrect; he was drafted by the Saints in 1996 but never played for them in the NFL. The core facts conflict, making the difference major.",major
511,What were the former occupations of the Booker Prize winners over the past decade,"[['director and screenwriter'], ['English and creative writing teacher'], ['Psychology student'], ['technical writer', 'geophysical engineer'], ['None'], ['None'], ['theatre operator'], ['fashion designer'], ['novelist and playwright'], ['advertising'], ['deputy chief sub-editor and chief film critic for The Sunday Tribune']]","George Saunders|George Saunders (lang:en)|essayist|essayist (lang:en)
George Saunders|George Saunders (lang:en)|geophysicist|geophysicist (lang:en)
George Saunders|George Saunders (lang:en)|prose writer|prose writer (lang:en)
George Saunders|George Saunders (lang:en)|short story writer|short story writer (lang:en)
George Saunders|George Saunders (lang:en)|university teacher|university teacher (lang:en)
...|...|...|...
Damon Galgut|Damon Galgut (lang:en)|writer|writer (lang:en)
Damon Galgut|Damon Galgut (lang:en)|novelist|novelist (lang:en)
Shehan Karunatilaka|Shehan Karunatilaka (lang:en)|writer|writer (lang:en)
Douglas Stuart|Douglas Stuart (lang:en)|fashion designer|fashion designer (lang:en)
Douglas Stuart|Douglas Stuart (lang:en)|writer|writer (lang:en)",ComplexQA/Monaco_time_complex/00069.json,Different answer,"The Gold answer lists specific former occupations including 'Psychology student', 'theatre operator', and 'None' for some winners, while the KG answer provides unrelated occupations like 'essayist' and 'geophysicist' without matching the Gold's details. The KG answer also omits key Gold occupations and fails to cover all 11 winners, creating conflicting core facts.",major
512,Director of season 1 episode 1 in the tv series locke & key,Michael Morris,Mark Romanek|Mark Romanek (lang:en),ComplexQA/CompMix_table_complex/00138.json,Different answer,"The Gold answer states 'Michael Morris' as director, while the KG answer states 'Mark Romanek'. These are distinct individuals, and the correct director for Locke & Key S1E1 is Mark Romanek. The core fact (director's name) conflicts entirely, making the difference major.",major
513,How many times did the 2006 Tour de Pologne cyclist with a time of less than + 30 behind the winner finish in the top 10 at Grand Tours,eleven,0,ComplexQA/OTT_QA_dev_complex/00035.json,Different answer,"Gold answer states 11, KG answer states 0. The core count of top 10 Grand Tour finishes conflicts directly. No time sensitivity or precision difference explains this; the values are mutually exclusive and represent opposing factual claims.",major
514,when was the taj mahal built and completed,1632–53,1631-01-01T00:00:00Z|1653-01-01T00:00:00Z,SimpleQA/NQ_table_test_simple/00446.json,Different answer,"Gold answer (1632-53) and KG answer (1631-01-01 to 1653-01-01) conflict on the start year (1632 vs 1631). Standard historical fact confirms construction began in 1632, making KG's 1631 incorrect. This is a major factual discrepancy.",major
515,when do new episodes of riverdale season 2 come out,"January 31, 2018 | February 7, 2018 | TBA | April 18, 2018",2017-10-11T00:00:00Z,SimpleQA/NQ_table_test_simple/00283.json,Different answer,"Gold answer lists 2018 episode dates (Jan 31, Feb 7, TBA, Apr 18) for Riverdale Season 2, excluding the premiere. KG answer provides premiere date (Oct 11, 2017). Gold misses the critical premiere date, KG misses all subsequent episodes. Answers are not subsets and provide fundamentally different information about the season schedule. Difference is major as premiere is essential for the season's start.",major
519,"At the Sanremo Music Festival Big Artists section , how many MTV Italian Music Award nominations were received by the person who sang the song produced by Palmasi",three,0,ComplexQA/OTT_QA_dev_complex/00061.json,Different answer,"Gold states 3 nominations, KG states 0. Direct conflict in core fact (number of nominations). Difference is major as values are mutually exclusive and represent contradictory claims.",major
520,"How many Olympic teams did the Men 's 1997 European Judo Championships athlete compete in , whose country is located mostly on the Anatolian peninsula",three,0,ComplexQA/OTT_QA_dev_complex/00241.json,Different answer,"The answers conflict: Gold states 'three' Olympic participations, KG states '0'. The core numerical facts (3 vs 0) are entirely contradictory with no temporal or precision-based explanation. The difference is major as the values represent opposite realities.",major
522,when does the mlb season start and finish,"March 29 – October 31, 2018",April (lang:en)|October (lang:en),SimpleQA/NQ_table_test_simple/00512.json,Different answer,"Gold answer specifies March 29 start (March) for 2018 MLB season, but KG answer states 'April' for start month. The start month conflicts (March vs April), and 'April' is factually incorrect for the 2018 season (which began March 29). The end month (October) matches, but the core start month fact is wrong in KG answer.",major
526,what breed of dog is the teddy bear dog,Crossbreed of Bichon Frisé x Shih Tzu,Karelian Bear Dog (lang:en),SimpleQA/NQ_table_test_simple/00770.json,Different answer,"Gold answer correctly identifies teddy bear dog as Bichon Frisé x Shih Tzu crossbreed. KG answer incorrectly states it is Karelian Bear Dog, a distinct purebred breed. Core facts conflict: one describes a crossbreed, the other a different breed. No temporal explanation applies. Difference is major.",major
527,How many songs were on the album Pieces of You by Jewel,14,0,ComplexQA/CompMix_table_complex/00258.json,Different answer,"The Gold answer (14) correctly states the song count for Jewel's album 'Pieces of You'. The KG answer (0) is factually incorrect and conflicts with established music data. The album has always contained 14 songs, so no temporal change explains the discrepancy. The core fact (song count) is fundamentally opposed.",major
528,How many games were played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series from 1978 through 2009,14,0,ComplexQA/Sportsreason_TANQ_complex/00195.json,Different answer,"The answers differ: Gold states 14 games, KG states 0 games. The core values conflict directly, with no plausible explanation of precision or temporal change. The difference is major as the numbers represent entirely opposing counts.",major
529,"How many games did the Boston Red Sox play across the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",14,0,ComplexQA/Sportsreason_TANQ_complex/00147.json,Different answer,"The answers differ: Gold states 14 games, KG states 0 games. The core fact of the total games played is in direct conflict. The difference is major as 0 represents a complete absence of games, while 14 is a substantial but incorrect count.",major
530,Which NATO member countries have changed their prime minister in the past 6 years,"['Belgium', 'Bulgaria', 'Czech Republic', 'Denmark', 'Estonia', 'Finland', 'France', 'Germany', 'Greece', 'Iceland', 'Italy', 'Latvia', 'Lithuania', 'Montenegro', 'North Macedonia', 'Norway', 'Poland', 'Romania', 'Slovakia', 'Slovenia', 'Spain', 'United Kingdom']","realm of the United Kingdom|realm of the United Kingdom (lang:en)
United Kingdom|United Kingdom (lang:en)
Canada|Canada (lang:en)
Iceland|Iceland (lang:en)
Estonia|Estonia (lang:en)
...|...
Poland|Poland (lang:en)
Lithuania|Lithuania (lang:en)
Greece|Greece (lang:en)
Portugal|Portugal (lang:en)
Kingdom of Denmark|Kingdom of Denmark (lang:en)",ComplexQA/Monaco_time_complex/00083.json,Different answer,"Gold answer lists 22 countries; KG answer includes Canada and Portugal (not in Gold) and misses 13 countries (e.g., Belgium, Bulgaria). Core facts conflict, not due to precision or time.",major
533,Which book by John le Carré was the last to feature the character George Smiley,A Legacy of Spies,The Secret Pilgrim|The Secret Pilgrim (lang:en),ComplexQA/CompMix_table_complex/00091.json,Different answer,"Gold answer correctly identifies 'A Legacy of Spies' as the last book featuring George Smiley. KG answer incorrectly states 'The Secret Pilgrim', which is an earlier book (1988) and not the last. Core facts conflict, making the answers different.",major
536,Who cast member main character Peaky Blinders Tv Series?,Cillian Murphy,"Adrien Brody
Charlie Creed-Miles
Peter Campion
Simon Wan
Cosmo Jarvis
...
Pauline Turner
Bríd Brennan
Samuel Edward-Cook
Elliot Cowan
Harry Kirton",SimpleQA/CompMix_table_simple_qa/00180.json,Different answer,"Gold answer correctly identifies Cillian Murphy as the main character's actor. KG answer lists Adrien Brody (who is not in Peaky Blinders) and other supporting cast members, omitting Cillian Murphy entirely. The core fact about the main character's actor is fundamentally incorrect in the KG answer.",major
537,How many states are served by the Air-rail alliance train company that stops at the first major airport in the New York metropolitan area,46,0,ComplexQA/OTT_QA_dev_complex/00390.json,Different answer,"Gold answer states 46 states served, KG answer states 0. Core fact of state count conflicts directly. Not due to precision, time sensitivity, or completeness. Discrepancy is major as 0 and 46 are mutually exclusive values with no plausible explanation.",major
538,how many times has psg won champions league,46,0,SimpleQA/NQ_table_test_simple/00017.json,Different answer,"The Gold answer (46) and KG answer (0) conflict on the core fact of PSG's Champions League wins. The difference is major as 46 and 0 are numerically and factually opposed, with PSG having never won the competition.",major
539,In 2021-2022 season how many teams took part in the Scottish Cup,113,0,ComplexQA/CompMix_table_complex/00249.json,Different answer,"Gold answer (113) and KG answer (0) conflict on the core fact of team count. 113 is the verified number for the 2021-2022 Scottish Cup season, while 0 is factually impossible for a competitive tournament. The difference is a complete contradiction in the key value.",major
540,where does the english channel begin and end,the Celtic Sea and North Sea,Atlantic Ocean,SimpleQA/NQ_table_test_simple/00151.json,Different answer,"Gold answer correctly identifies both boundaries: Celtic Sea (beginning) and North Sea (end). KG answer only states 'Atlantic Ocean' (which is the western boundary, not the end) and omits the North Sea entirely, creating a factual conflict in the channel's endpoints.",major
542,Which notable alumni from NYU's law school have become human rights activists,"['Sally Kohn', 'Jamila Wideman', 'Amal Clooney', 'Crystal Eastman', 'Abraham Foxman', 'Thomas Buergenthal']","Mohamed ElBaradei|Mohamed ElBaradei (lang:en)
Amal Clooney|Amal Clooney (lang:en)
Vrinda Grover|Vrinda Grover (lang:en)
Sharon Hom|Sharon Hom (lang:en)
Constance L. Rice|Constance L. Rice (lang:en)",ComplexQA/Monaco_time_complex/00146.json,Different answer,"Gold and KG answers differ significantly: only Amal Clooney is common. Gold lists Sally Kohn, Jamila Wideman, Crystal Eastman, Abraham Foxman, Thomas Buergenthal; KG lists Mohamed ElBaradei, Vrinda Grover, Sharon Hom, Constance L. Rice. Core facts conflict with minimal overlap (1/6 vs 1/5), indicating incompatible claims about NYU law alumni. Difference is major.",major
545,ahana from dil sambhal ja zara real name,Smriti Kalra,Ahana (lang:en),SimpleQA/NQ_table_test_simple/00578.json,Different answer,"Gold answer provides actress's real name (Smriti Kalra). KG answer gives character name (Ahana) and language tag, which is not the real name. KG fails to address the question's request for the real name, creating a core factual conflict.",major
547,"What is the name of the Philippine shopping mall that is located in the city of the Caraga region that has a population of 154,137 people",Gaisano Capital Surigao,SM City Butuan (lang:en),ComplexQA/OTT_QA_dev_complex/00216.json,Different answer,"The Gold answer (Gaisano Capital Surigao) is in Surigao City, which has a population of 154,137. The KG answer (SM City Butuan) is in Butuan City, which has a population of ~352,000, not 154,137. The core city and population condition conflict, making the answers different.",major
549,Who played the character of Miyan Maqbool?,Irrfan Khan,"Tabu|Tabu (lang:en)
Dibyendu Bhattacharya|Dibyendu Bhattacharya (lang:en)
Masumeh Makhija|Masumeh Makhija (lang:en)
Abbas Tyrewala|Abbas Tyrewala (lang:en)
Pankaj Kapur|Pankaj Kapur (lang:en)
...|...
Ankur Vikal|Ankur Vikal (lang:en)
Daya Shankar Pandey|Daya Shankar Pandey (lang:en)
Murali Sharma|Murali Sharma (lang:en)
Shammi Narang|Shammi Narang (lang:en)
Om Puri|Om Puri (lang:en)",SimpleQA/CompMix_table_simple_qa/00160.json,Different answer,"Gold answer correctly identifies Irrfan Khan as the actor for Miyan Maqbool. KG answer lists unrelated actors (e.g., Tabu, Om Puri) without including Irrfan Khan, creating a factual conflict. The KG answer is incorrect for the specific character query. Severity: major.",major
551,Of the games played before October 28 who was the coach of the 1914 Army Cadets football team with the smallest margin of victory,George Sandy Sanford,Charles Dudley Daly,ComplexQA/OTT_QA_dev_complex/00340.json,Different answer,"Gold answer names George Sandy Sanford, KG answer names Charles Dudley Daly. These are conflicting core facts about the coach for the 1914 Army Cadets game. The difference is major as it changes the identity of the coach, with no temporal or precision-based explanation.",major
552,What is the running time of the first movie of The Hobbit series - The Hobbit: An Unexpected Journey,169 minutes,"169.0
182.0",ComplexQA/CompMix_infobox_complex/00007.json,Different answer,"Gold answer correctly states 169 minutes. KG answer includes 169.0 (matching) and 182.0 (incorrect for the movie). The 182.0 value conflicts with the factual running time, creating a core discrepancy. Difference is major due to the false value.",major
554,What is the FIFA organization that was founded in Mexico City and currently includes all of North America,CONCACAF,Mexico City (lang:en),ComplexQA/CompMix_table_complex/00030.json,Different answer,"Gold answer correctly names the organization (CONCACAF). KG answer provides the founding city (Mexico City) instead of the organization name, which is the core requirement of the question. This is a major mismatch as the KG answer fails to identify the organization.",major
555,"For each member of The Seven in The Boys TV show, list their actual comic book inspiration.","[['The Homelander', 'Superman'], ['The Homelander', 'Captain America'], ['Black Noir', 'Batman'], ['Queen Maeve', 'Wonder Woman'], ['Starlight', 'Mary Marvel'], ['Starlight', 'Dazzler'], ['Stormfront', 'Thor'], ['Stormfront', 'Black Adam'], ['The Deep', 'Aquaman']]","A-Train|A-Train (lang:en)|Flash|Flash (lang:en)
Black Noir|Black Noir (lang:en)|Batman|Batman (lang:en)
Lamplighter|Lamplighter (lang:en)|Green Lantern|Green Lantern (lang:en)
Starlight|Starlight (lang:en)|Mary Marvel|Mary Marvel (lang:en)
The Deep|The Deep (lang:en)|Aquaman|Aquaman (lang:en)",ComplexQA/Monaco_non_time_complex/00102.json,Different answer,"Gold answer misses A-Train (a member of The Seven) and includes Queen Maeve/Stormfront with two inspirations each. KG answer incorrectly lists Lamplighter (not a member) and misses Queen Maeve/Stormfront/Homelander. For Starlight, KG lists only one inspiration (Mary Marvel) while Gold lists two (Mary Marvel and Dazzler). Core member set and inspirations conflict, making answers meaningfully different.",major
557,who has won the canada open women's doubles,Mayu Matsumoto | Wakana Nagahara,"Gabriela Sabatini|Gabriela Sabatini (lang:en)
Jana Novotná|Jana Novotná (lang:en)",SimpleQA/NQ_table_test_simple/00137.json,Different answer,"Gold answer correctly identifies Mayu Matsumoto and Wakana Nagahara as 2022 Canada Open women's doubles winners. KG answer lists Gabriela Sabatini (never won women's doubles at Canada Open) and Jana Novotná (won in 1991 but listed as single player, not a team). Core facts conflict.",major
559,how many nfl games were played in london,21,0,SimpleQA/NQ_table_test_simple/00516.json,Different answer,"Gold states 21 games played in London, KG states 0. The NFL has hosted multiple games in London since 2007 (e.g., 2023 had 2 games), making 0 factually incorrect. The core numerical values conflict directly without temporal justification.",major
561,Which celebrities have dated one of the Kardashian sisters,"[['Scott Disick', 'Younes Bendjima', 'Travis Barker'], ['Damon Thomas', 'Reggie Bush', 'Kris Humphries', 'Kanye West', 'Pete Davidson'], ['Rashad McCants', 'Lamar Odom', 'French Montana', 'James Harden', 'Tristan Thompson']]","Odell Beckham Jr. (lang:en)
Pete Davidson (lang:en)
Nick Cannon (lang:en)
Nick Lachey (lang:en)
Reggie Bush (lang:en)
Lewis Hamilton (lang:en)",ComplexQA/Monaco_time_complex/00092.json,Different answer,"The answers differ significantly: Gold lists 13 celebrities (e.g., Scott Disick, Kris Humphries), while KG lists 6 with 4 names not in Gold (e.g., Odell Beckham Jr.) and misses 11 Gold names. KG includes incorrect additions and omits key references.",major
563,What is the difference between the number of main drivers listed for the 2002 Formula One season and the number of practice drivers listed for the 2003 Formula One season,16,0,ComplexQA/Sportsreason_TANQ_complex/00138.json,Different answer,"Gold answer (16) and KG answer (0) conflict on the core numerical value for the driver count difference. The question asks for a fixed historical fact (2002 main drivers minus 2003 practice drivers), which is not time-sensitive. The discrepancy is a fundamental disagreement in the calculated result, not a precision or formatting issue. Severity: major.",major
564,when did the battle of badr take place,13 March 624,0624-03-15T00:00:00Z,SimpleQA/NQ_table_test_simple/00950.json,Different answer,"Gold states 13 March 624, KG states 15 March 624. Day of month conflict (13 vs 15) is a major factual discrepancy for the battle date, not a formatting difference.",major
567,What was the name of the actor who played Bilbo Baggins in Lord of the Rings,Elijah Wood,"Ian Holm
Martin Freeman",ComplexQA/CompMix_infobox_complex/00045.json,Different answer,"Gold answer (Elijah Wood) is incorrect for Bilbo Baggins (he played Frodo). KG answer includes correct actor Ian Holm but also incorrect Martin Freeman (for Lord of the Rings). Core facts conflict: Gold names wrong actor, KG provides different name. Difference is major.",major
568,Total number of goals scored by Franz Beckenbauer for Bayern Munich,75,64.0,ComplexQA/CompMix_table_complex/00298.json,Different answer,"Gold states 75 goals, KG states 64.0 (64 goals). This is a direct conflict in the core factual value (goal count). The difference is substantial (11 goals) and not due to formatting or time sensitivity, as the total goals for a historical player is a fixed fact.",major
569,Where was the manager for one team in the top Bulgarian football league born whose captain is now the goalkeeping coach at Litex Lovech,Dupnitsa,Stara Zagora,ComplexQA/OTT_QA_dev_complex/00354.json,Different answer,"The answers conflict on the birthplace: Gold states Dupnitsa, KG states Stara Zagora. Both are distinct Bulgarian cities, making the core fact contradictory. The difference is major as it represents a complete mismatch of the required location.",major
571,who grows the most coffee in the world,Brazil,Peru|2093364831,SimpleQA/NQ_table_test_simple/00877.json,Different answer,"Gold answer (Brazil) is factually correct as Brazil is the world's largest coffee producer. KG answer (Peru) is incorrect; Peru is not the top producer. The extra identifier (2093364831) is irrelevant. Core country fact conflicts, not a precision/temporal issue. Difference is major.",major
572,where is the largest salt mine in the us,"Western New York and Central New York, location of American Rock Salt",Colorado Salt Works|Colorado Salt Works (lang:en)|33.0,SimpleQA/NQ_table_test_simple/00652.json,Different answer,"Gold states location in Western/Central New York (American Rock Salt), KG states Colorado (Colorado Salt Works). Locations conflict: New York vs. Colorado. Major factual disagreement as the mine cannot be in two states. Not time-sensitive.",major
573,List all board games originating in East Asia.,"['Connect6', 'Go', 'Liubo', 'Xiangqi (Chinese chess)', 'Shengguan Tu', 'Mahjong', 'Ouija', 'Gomoku', 'Shogi (Japanese chess)', 'Sugoroku', 'Shadow Hunters', 'Janggi (Korean chess)', 'Yut', 'Shatar (Mongolian chess)']","Destiny Game|Destiny Game (lang:en)
Instant Propose|Instant Propose (lang:en)
Dōbutsu shōgi|Dōbutsu shōgi (lang:en)
Jinsei Game|Jinsei Game (lang:en)",ComplexQA/Monaco_non_time_complex/00126.json,Different answer,"The Gold answer lists 14 East Asian board games including Ouija (which is not East Asian, but taken as given), while the KG answer lists 4 distinct games (Destiny Game, Instant Propose, Dōbutsu shōgi, Jinsei Game) not present in the Gold answer. The sets are completely disjoint, indicating a core factual conflict.",major
