question,gold_answer,result_cleaned,result,sparql
What are the different geological fracture zones ?,"Chile | Mocha | Valdivia | Easter | Vema | Kane | Charlie-Gibbs Name from GEBCO gazetteer, position refined by means of [http://www.ngdc.noaa.gov/mgg/global/global.html etopo2] and sample data of GPlates","Bight Fracture Zone (lang:en)
Faraday Fracture Zone (lang:en)
Vening Meinesz Fracture Zone (lang:en)
Cook Fracture Zone (lang:en)
Clarion-Clipperton Zone (lang:en)
...
Shackleton Fracture Zone (lang:en)
Sovanco Fracture Zone (lang:en)
Vinogradov Fracture Zone (lang:en)
Molokai Fracture Zone (lang:en)
Blanco transform fault zone (lang:en)","| zoneLabel                              |
| -------------------------------------- |
| Bight Fracture Zone (lang:en)          |
| Faraday Fracture Zone (lang:en)        |
| Vening Meinesz Fracture Zone (lang:en) |
| Cook Fracture Zone (lang:en)           |
| Clarion-Clipperton Zone (lang:en)      |
| ...                                    |
| Shackleton Fracture Zone (lang:en)     |
| Sovanco Fracture Zone (lang:en)        |
| Vinogradov Fracture Zone (lang:en)     |
| Molokai Fracture Zone (lang:en)        |
| Blanco transform fault zone (lang:en)  |","SELECT ?zoneLabel WHERE {
  ?zone wdt:P31 wd:Q5477586 ; rdfs:label ?zoneLabel .
  FILTER(LANG(?zoneLabel) = ""en"")
}"
Which location is part of the  special economic zones of Ukraine ?,"Slavutych, Kyiv Oblast | Mariupol, Donetsk Oblast | Donetsk, Donetsk Oblast | Truskavets, Lviv Oblast | Mykolaiv, Mykolaiv Oblast, shipyard territory, and adjoining area | Odessa, part of Odessa Trade Sea Ports territory",,,"SELECT ?location ?locationLabel WHERE {
  ?location wdt:P31 wd:Q494978 ; wdt:P17 wd:Q174 .
  SERVICE wikibase:label {
    bd:serviceParam wikibase:language ""en"" .
  }
}"
Which weapons are of the type combat shotgun ?,Armsel Striker | Atchisson AA-12 | Benelli M3 | Benelli M4 | Daewoo Precision Industries USAS-12 | Franchi SPAS-12 | Franchi SPAS-15 | M26 Modular Accessory Shotgun System | Remington Model 870 | Winchester Model 1200 | Winchester Model 1897 | Winchester Model 1912,,,"SELECT ?weapon ?weaponLabel WHERE {
  ?weapon wdt:P31 wd:Q3753913 .
  ?weapon rdfs:label ?weaponLabel .
  FILTER(LANG(?weaponLabel) = 'en')
}"
What are the different upper stages used on rockets ?,Agena | Gamma-2 | Blok DM-03 | Centaur | CTS | Delta Cryogenic Second Stage | Electron Second Stage | Exploration Upper Stage | Falcon 9 Second Stage | Fregat | Inertial Upper Stage | KVTK | Payload Assist Module/Star-48B | Salman | Transtage | Volga,"Shuttle-Centaur|Shuttle-Centaur (lang:en)
satellite dispenser|satellite dispenser (lang:en)
Vigoride|Vigoride (lang:en)
Saman-1|Saman-1 (lang:en)
Blok-DM-SLB|Blok-DM-SLB (lang:en)
...|...
Centaur|Centaur (lang:en)
Agena D|Agena D (lang:en)
Altair 1|Altair 1 (lang:en)
Altair 1A|Altair 1A (lang:en)
Delta Cryogenic Second Stage|Delta Cryogenic Second Stage (lang:en)","| item                                      | label                                  |
| ----------------------------------------- | -------------------------------------- |
| Shuttle-Centaur (wd:Q104860501)           | Shuttle-Centaur (lang:en)              |
| satellite dispenser (wd:Q105063355)       | satellite dispenser (lang:en)          |
| Vigoride (wd:Q105438780)                  | Vigoride (lang:en)                     |
| Saman-1 (wd:Q106466299)                   | Saman-1 (lang:en)                      |
| Blok-DM-SLB (wd:Q112682731)               | Blok-DM-SLB (lang:en)                  |
| ...                                       | ...                                    |
| Centaur (wd:Q761888)                      | Centaur (lang:en)                      |
| Agena D (wd:Q9142003)                     | Agena D (lang:en)                      |
| Altair 1 (wd:Q9149118)                    | Altair 1 (lang:en)                     |
| Altair 1A (wd:Q9149122)                   | Altair 1A (lang:en)                    |
| Delta Cryogenic Second Stage (wd:Q967349) | Delta Cryogenic Second Stage (lang:en) |","SELECT DISTINCT ?item ?label WHERE {
  ?item wdt:P279 * wd:Q1958838 .
  ?item rdfs:label ?label .
  FILTER(LANG(?label) = 'en')
}"
What are the existing money printing mints ?,"Perth Mint | Austrian Mint | Royal Canadian Mint | China Banknote Printing and Minting Corporation | Royal Danish Mint | Staatliche Münzen Baden-Württemberg | Staatliche Münze Berlin | Hamburgische Münze | Security Printing and Minting Organization | India Government Mint | India Government Mint, Mumbai | India Government Mint, Kolkata | India Government Mint, Hyderabad | India Government Mint, Noida | Monetăria Statului | Saint Petersburg Mint | Royal Mint | Birmingham Mint | Pobjoy Mint | Tower Mint | United States Mint (Four branches) | Zecca | Sydney Mint | Manila Mint | Mints of Scotland | Horndon mint | Charlotte Mint | Dahlonega Mint | New Orleans Mint",,,"SELECT DISTINCT ?mint ?mintLabel WHERE {
  ?mint wdt:P31 wd:Q18893 .
  ?mint rdfs:label ?mintLabel .
  FILTER(LANG(?mintLabel) = ""en"")
  FILTER NOT EXISTS {
    ?mint wdt:P582 ?end
  }
}"
What are the different exoplanet search projects ?,ESPRESSO | FINDS Exo-Earths | Geneva Extrasolar Planet Search | HARPS-N | Next-Generation Transit Survey (NGTS) | Optical Gravitational Lensing Experiment (OGLE) | Search for extraterrestrial intelligence (SETI) | Spectro-Polarimetric High-Contrast Exoplanet Research (SPHERE) | SPECULOOS | The Habitable Exoplanet Hunting Project | Trans-Atlantic Exoplanet Survey (TrES),,,"SELECT ?project ?projectLabel WHERE {
  ?project rdfs:label ?projectLabel .
  FILTER(LANG(?projectLabel) = 'en')
  .
  FILTER(CONTAINS(LCASE(?projectLabel) , 'exoplanet'))
  .
  FILTER(CONTAINS(LCASE(?projectLabel) , 'search'))
  .
  ?project wdt:P31 wd:Q2555023 .
}"
What are the residential buildings with a height larger than 250 m ?,Pentominium | Ocean One Tower | 45 Broad Street | Marina City II | Tregunter Tower 3 | [[The Belchers|The Belchers 1]] | Trump World Tower | 21st Century Tower | Q1 | The Marina Torch | Elite Residence | Princess Tower | 432 Park Avenue | Central Park Tower,"Bucherhof (Viktorsberg)
Former Customs Site and Inn
Former Oven and Wash House
Former Farmhouse
former Tauner house
...
Mühle
Former forester's lodge
Grandchamp
Wattenwyl house
Alte Trotte","| building                                    |
| ------------------------------------------- |
| Bucherhof (Viktorsberg) (wd:Q105025937)     |
| Former Customs Site and Inn (wd:Q105668318) |
| Former Oven and Wash House (wd:Q105678327)  |
| Former Farmhouse (wd:Q105682543)            |
| former Tauner house (wd:Q105682649)         |
| ...                                         |
| Mühle (wd:Q41376378)                        |
| Former forester's lodge (wd:Q41404315)      |
| Grandchamp (wd:Q56260994)                   |
| Wattenwyl house (wd:Q5743927)               |
| Alte Trotte (wd:Q66058201)                  |","SELECT ?building WHERE {
  ?building wdt:P31 wd:Q11755880 .
  ?building wdt:P2044 ?height .
  FILTER(?height > 250)
}"
What are the existing clock towers not located in Americas or Europe ?,"[[Saat Tower]] (Tabriz City Hall) | Khan al-Umdan | Bell tower at [[St. Anthonys Church, Tel Aviv|St. Anthonys Church, Jaffa]] | Jaffa Clock Tower | Clock tower at the Monastery of Saint Saviour | Jubilee Clock Tower | Birch Memorial Clock Tower | Atkinson Clock Tower | Malay College Kuala Kangsar Clock Tower | Sultan Abdul Samad Building | Teluk Intan Leaning Tower | Clock tower | Galle Clock Tower | Jaffna Clock Tower | Kandy Clock Tower | Khan Clock Tower | Koch Memorial Clock Tower | Kurunegala Clock Tower | Old Colombo Lighthouse",,,"SELECT ?clock_tower ?clock_tower_label WHERE {
  ?clock_tower wdt:P31 wd:Q143152 .
  ?clock_tower wdt:P17 ?country .
  ?country wdt:P46 ?continent .
  FILTER(?continent != wd:Q46 && ?continent != wd:Q19 && ?continent != wd:Q712)
  OPTIONAL {
    ?clock_tower rdfs:label ?clock_tower_label .
    FILTER(LANG(?clock_tower_label) = ""en"")
  }
}"
Who was an ōzeki ?,Tachihikari Denemon | Hitachiiwa Eitarō | Toyokuni Fukuma | Shimizugawa Motokichi | Kagamiiwa Zenshirō | Nayoroiwa Shizuo | Saganohana Katsumi | Shionoumi Unemon | Masuiyama Daishirō I | Mitsuneyama Keiji | Ōuchiyama Heikichi | Matsunobori Shigeo | Kotogahama Sadao | Wakahaguro Tomoaki | Kitabayama Hidetoshi | Tochihikari Masayuki | Yutakayama Katsuo | Kiyokuni Katsuo | Maenoyama Tarō | Daikirin Takayoshi | Takanohana Kenshi | Daiju Hisateru | Kaiketsu Masateru | Asahikuni Masuo | Masuiyama Daishirō II | Kotokaze Kōki | Wakashimazu Mutsuo | Asashio Tarō IV | [[Hokutenyū Katsuhiko]] | Konishiki Yasokichi | Kirishima Kazuhiro | Takanonami Sadahiro | Chiyotaikai Ryūji | Dejima Takeharu | Musōyama Masashi | Miyabiyama Tetsushi | Kaiō Hiroyuki | Tochiazuma Daisuke | Kotoōshū Katsunori | Kotomitsuki Keiji | Baruto Kaito | Kotoshōgiku Kazuhiro | Gōeidō Gōtarō | Takayasu Akira | Tochinoshin Tsuyoshi | Takakeishō Mitsunobu | Asanoyama Hideki | Shōdai Naoya,,,"SELECT ?person ?personLabel WHERE {
  ?person wdt:P274 wd:Q2166602 .
  ?person rdfs:label ?personLabel .
  FILTER(LANG(?personLabel) = ""en"")
}"
What are the lakes with a depth larger than 400 meters ?,Baikal | Tanganyika | Vostok | Crater | Tahoe | Adams | Malawi | Tazawa | Kivu | Matano | Hornindalsvatnet | Toba | Sarez | (Caspian Sea ) | Ohrid | Geneva | Lake Superior | Loch Ness | Great Central | Dead Sea | Titicaca | Gander | Kauhakō Crater,,,"SELECT ?lake WHERE {
  ?lake wdt:P31 wd:Q45867 ; wdt:P4511 ?depth .
  ?depth wikibase:quantityAmount ?num ; wikibase:quantityUnit wd:Q11573 .
  FILTER(?num > 400)
}"
From which prison did multi-recidivist escaper escaped ?,"La Santé | Toodyay lockup | Fremantle Prison | Abashiri Prison | [[St Giless Roundhouse]] | Newgate Prison | United States Penitentiary, Pollock | Sing Sing | Eastern State Penitentiary | Clinton Correctional Facility | ""Altiplano"" Federal Social Readaptation Center No. 1",Gilboa Prison (lang:en),"| prisonLabel             |
| ----------------------- |
| Gilboa Prison (lang:en) |","SELECT ?prisonLabel WHERE {
  wd:Q108428388 wdt:P276 ?prison .
  ?prison rdfs:label ?prisonLabel
  FILTER(LANG(?prisonLabel) = ""en"")
}"
What are the named spirals ?,Archimedean spiral | Euler spiral | [[Fermats spiral]] (also parabolic spiral) | [[Cotess spiral]] | [[Poinsots spirals]],,,
What are the named meteor showers ?,Quadrantids | Alpha Centaurids | Gamma Normids | Lyrids | Pi Puppids | Eta Aquariids | Daytime Arietids | June Bootids | Southern Delta Aquariids | Alpha Capricornids | Perseids | Kappa Cygnids | Aurigids | Draconids | Delta Aurigids | Orionids | Leonis Minorids | Leonids | Alpha Monocerotids | Phoenicids | Monocerotids | Geminids | Comae Berenicids | Ursids,,,"SELECT ?item ?itemLabel WHERE {
  ?item wdt:P31 wd:Q180736 .
  ?item rdfs:label ?itemLabel .
  FILTER(LANG(?itemLabel) = ""en"")
}"
Who was a Minnesota North Stars/Dallas Stars general managers ?,Wren Blair | Jack Gordon | Lou Nanne | Jack Ferreira | Bob Clarke | Bob Gainey | Doug Armstrong | Brett Hull | Les Jackson | Joe Nieuwendyk | Jim Nill,,,"SELECT ?gm ?gmLabel WHERE { wd:Q902512 wdt:P505 ?gm . ?gm rdfs:label ?gmLabel . FILTER (lang(?gmLabel) = ""en"") } UNION SELECT ?gm ?gmLabel WHERE { wd:Q208652 wdt:P505 ?gm . ?gm rdfs:label ?gmLabel . FILTER (lang(?gmLabel) = ""en"") }"
What are the existing recoilless rifles ?,M18 Recoilless Rifle | SPG-9 | M20 | Breda Folgore | B-10 | 55 S 55 | RCL 3.45 inch Gun | M67 | 95 S 58-61 | LG 40 | LG 42 | M40 | Model 1968 recoilless gun | B-11 | Jagdfaust | M28/M29 Nuclear Recoilless Rifle,"self-propelled recoilless rifle|self-propelled recoilless rifle (lang:en)
M1A1 Bazooka|M1A1 Bazooka (lang:en)
M40A1|M40A1 (lang:en)
RCL 3.7-inch|RCL 3.7-inch (lang:en)
RPG-29|RPG-29 (lang:en)
...|...
RPG-2|RPG-2 (lang:en)
SPG-82|SPG-82 (lang:en)
RPG series|RPG series (lang:en)
RPG-4|RPG-4 (lang:en)
Rocket-propelled multipurpose grenade|Rocket-propelled multipurpose grenade (lang:en)","| item                                                 | label                                           |
| ---------------------------------------------------- | ----------------------------------------------- |
| self-propelled recoilless rifle (wd:Q101011321)      | self-propelled recoilless rifle (lang:en)       |
| M1A1 Bazooka (wd:Q106077732)                         | M1A1 Bazooka (lang:en)                          |
| M40A1 (wd:Q106078476)                                | M40A1 (lang:en)                                 |
| RCL 3.7-inch (wd:Q106085811)                         | RCL 3.7-inch (lang:en)                          |
| RPG-29 (wd:Q1123804)                                 | RPG-29 (lang:en)                                |
| ...                                                  | ...                                             |
| RPG-2 (wd:Q947247)                                   | RPG-2 (lang:en)                                 |
| SPG-82 (wd:Q949345)                                  | SPG-82 (lang:en)                                |
| RPG series (wd:Q96638409)                            | RPG series (lang:en)                            |
| RPG-4 (wd:Q97205788)                                 | RPG-4 (lang:en)                                 |
| Rocket-propelled multipurpose grenade (wd:Q97278644) | Rocket-propelled multipurpose grenade (lang:en) |","SELECT DISTINCT ?item ?label WHERE {
  ?item wdt:P279 * wd:Q641196 .
  ?item rdfs:label ?label .
  FILTER(LANG(?label) = ""en"")
}"
What are the different extinct dog breeds ?,Alaunt | Alpine Mastiff | Belgian Mastiff | Blue Paul Terrier | Braque Dupuy | Bull and terrier | Bullenbeisser | Chien-gris | Chiribaya Dog | Cordoba Fighting Dog | Cumberland Sheepdog | Cur | Dalbo dog | Dogo cubano | English Water Spaniel | English White Terrier | Fila da Terceira | Hare Indian Dog | Hawaiian Poi Dog | Kurī | Lapponian Shepherd | Limer | Marquesan Dog | Moscow Water Dog | Norfolk Spaniel | North Country Beagle | Old Croatian Sighthound | Old English Bulldog | Old Spanish Pointer | Paisley Terrier | Polynesian Dog | Rache | Rastreador Brasileiro | Russian Tracker | [[St. Johns water dog|St Johns water dog]] | Sakhalin Husky (Karafuto Ken in Japan) | Salish Wool Dog | Southern Hound | Staghound | Tahitian Dog | Talbot Hound | Toy Bulldog | Toy Trawler Spaniel | Turnspit dog | Tweed Water Spaniel | Welsh Hillman,,,"SELECT ?breed ?breedLabel WHERE {
  ?breed wdt:P910 wd:Q7005184 ; wdt:P31 wd:Q39367 .
  ?breed rdfs:label ?breedLabel .
  FILTER(lang(?breedLabel) = 'en')
  .
}"
What are the art museums with more than 8000 squared meters of gallery ?,"Louvre | Mystetskyi Arsenal | Metropolitan Museum of Art | Tokyo National Museum | Royal Ontario Museum | National Museum of Anthropology | Victoria and Albert Museum | Houston Museum of Fine Arts | National Museum of Korea | Nanjing Museum | British Museum | Art Institute of Chicago | National Gallery of Art | MASS MoCA | Museum of Fine Arts | Israel Museum | National Gallery Singapore | Minneapolis Institute of Art | Birmingham Museum of Art | [[Musée National dArt Moderne]] | [[Musée dOrsay]] | San Francisco Museum of Modern Art | Museo del Prado | Museum of Modern Art | Denver Art Museum | Dallas Museum of Art | MMCA, Gwacheon | Detroit Institute of Arts | National Taiwan Museum of Fine Arts | Indianapolis Museum of Art | Milwaukee Art Museum | Bavarian National Museum | Montreal Museum of Fine Arts | National Gallery of Victoria (St Kilda Road) | Palais de Tokyo | Salar Jung Museum | Virginia Museum of Fine Arts | Tate Modern | Cleveland Museum of Art | National Gallery of Canada | Art Gallery of Ontario | National Gallery of Modern Art | Palais des Beaux-Arts de Lille | Pinakothek der Moderne | Rijksmuseum",,,
Which weapons are of the type straight pull rifles ?,"Anschütz 1827 Fortner | Anschütz Fortner 1727 | Anschütz Fortner 1927 CISM | Mannlicher M1886 | Mondragón rifle | Mannlicher M1888 | Mannlicher M1890 Carbine | Schmidt–Rubin | M1895 Lee Navy | Swiss Mannlicher M1893 Carbine | Mannlicher M1895 | M95M Trombone Conversion   [https://www.youtube.com/watch?v=PYslcKsLtRQ Steyr M95M trombone conversion in 6.5x55]   (Prototype, only 3 made). | Ross rifle | General Liu rifle | K31 | Blaser R93 | Blaser R93 Tactical | Heym SR 30 | Mauser M1996 (Model 96 / Model 96 S) [https://revivaler.com/mauser-m1996-straight-pull-rifle/ Mauser M1996 Straight Pull Rifle - Revivaler]   Roessler Titan 16 | VKS sniper rifle | Blaser R8 | LMT LM308SP | LMT LM223SP",,,"SELECT ?weapon ?weaponLabel WHERE {
  ?weapon wdt:P31 wd:Q7189 ; wdt:P3473 wd:Q9386575 .
  ?weapon rdfs:label ?weaponLabel .
  FILTER(LANG(?weaponLabel) = 'en')
}"
Who played cricket and rugby at a high level ?,Johnny Brown | Herbie Collins | Bill Farnsworth | Andrew Johns | Graeme Hughes | Jock Livingston | Ray Lindwall | Sel Belsham | Charles Finlayson | Verdun Scott,,,"SELECT DISTINCT ?person ?personLabel WHERE {
  ?person wdt:P1358 wd:Q32777 .
  ?person wdt:P1358 wd:Q36378 .
  OPTIONAL {
    ?person rdfs:label ?personLabel .
    FILTER(LANG(?personLabel) = ""en"")
  }
}"
What are different species of hammerhead sharks ?,Bonnethead | Great hammerhead | Scalloped bonnethead | Scalloped hammerhead | Scoophead | Smalleye hammerhead | Smooth hammerhead,,,"SELECT ?species ?speciesLabel WHERE {
  ?genus wdt:P171 wd:Q208490 .
  ?species wdt:P171 ?genus .
  ?species wdt:P31 wd:Q1080 .
  SERVICE wikibase:label {
    bd:serviceParam wikibase:language ""en"" .
  }
}"
Which dhb is part of the New Zealand district heald boards ?,Auckland District Health Board | Bay of Plenty District Health Board | Canterbury District Health Board | Capital and Coast District Health Board | Counties Manukau District Health Board | [[Hawkes Bay District Health Board]] | Hutt Valley District Health Board | Lakes District Health Board | MidCentral District Health Board | Nelson Marlborough District Health Board | Northland District Health Board | Otago District Health Board | South Canterbury District Health Board | Southland District Health Board | Tairāwhiti District Health Board | Taranaki District Health Board | Waikato District Health Board | Wairarapa District Health Board | Waitematā District Health Board | Whanganui District Health Board | West Coast District Health Board,"Auckland District Health Board|Auckland District Health Board (lang:en)
Counties Manukau District Health Board|Counties Manukau District Health Board (lang:en)
Capital and Coast District Health Board|Capital and Coast District Health Board (lang:en)
Waitematā District Health Board|Waitematā District Health Board (lang:en)
MidCentral District Health Board|MidCentral District Health Board (lang:en)
...|...
Wairarapa District Health Board|Wairarapa District Health Board (lang:en)
West Coast District Health Board|West Coast District Health Board (lang:en)
Whanganui District Health Board|Whanganui District Health Board (lang:en)
Otago District Health Board|Otago District Health Board (lang:en)
Southland District Health Board|Southland District Health Board (lang:en)","| dHB                                                    | dHBLabel                                          |
| ------------------------------------------------------ | ------------------------------------------------- |
| Auckland District Health Board (wd:Q24189683)          | Auckland District Health Board (lang:en)          |
| Counties Manukau District Health Board (wd:Q24998558)  | Counties Manukau District Health Board (lang:en)  |
| Capital and Coast District Health Board (wd:Q27991335) | Capital and Coast District Health Board (lang:en) |
| Waitematā District Health Board (wd:Q27991336)         | Waitematā District Health Board (lang:en)         |
| MidCentral District Health Board (wd:Q27991337)        | MidCentral District Health Board (lang:en)        |
| ...                                                    | ...                                               |
| Wairarapa District Health Board (wd:Q90312052)         | Wairarapa District Health Board (lang:en)         |
| West Coast District Health Board (wd:Q90312075)        | West Coast District Health Board (lang:en)        |
| Whanganui District Health Board (wd:Q90312083)         | Whanganui District Health Board (lang:en)         |
| Otago District Health Board (wd:Q90318614)             | Otago District Health Board (lang:en)             |
| Southland District Health Board (wd:Q90318854)         | Southland District Health Board (lang:en)         |","SELECT ?dHB ?dHBLabel WHERE {
  ?dHB wdt:P31 wd:Q5283326 ; wdt:P17 wd:Q664 ; rdfs:label ?dHBLabel .
  FILTER(LANG(?dHBLabel) = 'en')
}"
What natural areas are natural study areas ?,San Luis Hills | Black Canyon | Gooding City of Rocks East | Gooding City of Rocks West | Little City of Rocks | Shale Butte | Sleeping Giant/Sheep Creek,"Burnt Creek Wilderness Study Area
White Knob Mountains Wilderness Study Area
wd:Q138911848
wd:Q138911901
wd:Q138911963
...
Gooding City of Rocks West Wilderness Study Area
Indian Creek Wilderness Study Area
Handies Peak Wilderness Study Area
Sleeping Giant Wilderness Study Area
Mount Stirling Wilderness Study Area","| area                                                           |
| -------------------------------------------------------------- |
| Burnt Creek Wilderness Study Area (wd:Q116996653)              |
| White Knob Mountains Wilderness Study Area (wd:Q116997224)     |
| wd:Q138911848                                                  |
| wd:Q138911901                                                  |
| wd:Q138911963                                                  |
| ...                                                            |
| Gooding City of Rocks West Wilderness Study Area (wd:Q5583403) |
| Indian Creek Wilderness Study Area (wd:Q6020206)               |
| Handies Peak Wilderness Study Area (wd:Q66002706)              |
| Sleeping Giant Wilderness Study Area (wd:Q7539872)             |
| Mount Stirling Wilderness Study Area (wd:Q93056644)            |","SELECT ?area WHERE {
  ?area wdt:P31 wd:Q8001184
}"
What are the hotels with at least 2000 rooms ?,"The Venetian Resort Las Vegas (The Venetian Las Vegas and The Palazzo) | MGM Grand Las Vegas and The Signature | CityCenter | The Londoner Macao | Abraj Al Bait | Izmailovo Hotel | Wynn Las Vegas and Encore Las Vegas | Mandalay Bay, Delano and Four Seasons | Luxor Las Vegas | Ambassador City Jomtien | Excalibur Hotel and Casino | Caesars Palace | Bellagio | Hilton Hawaiian Village | Circus Circus Las Vegas | Resorts World Las Vegas | The Mirage | Westgate Las Vegas | Paris Las Vegas | The Venetian Macao | [[Ballys Las Vegas]] | Borgata | [[Harrahs Atlantic City]] | [[Harrahs Las Vegas]] | Planet Hollywood Las Vegas | The Strat Las Vegas | Golden Nugget Las Vegas | Foxwoods Resort Casino | The Linq | Galaxy Macau | City of Dreams | Orlando World Center Marriott","Hotel Lisboa Macau
Ezdan Hotel, West Bay
Planet Hollywood Resort & Casino
Treasure Island Hotel and Casino
Mandalay Bay
Bellagio Hotel & Casino
Marina Bay Sands
MGM Grand Las Vegas
The Mirage","| hotel                                          |
| ---------------------------------------------- |
| Hotel Lisboa Macau (wd:Q1047611)               |
| Ezdan Hotel, West Bay (wd:Q115968543)          |
| Planet Hollywood Resort & Casino (wd:Q1342565) |
| Treasure Island Hotel and Casino (wd:Q1360313) |
| Mandalay Bay (wd:Q1368043)                     |
| Bellagio Hotel & Casino (wd:Q25007)            |
| Marina Bay Sands (wd:Q548679)                  |
| MGM Grand Las Vegas (wd:Q713960)               |
| The Mirage (wd:Q900983)                        |","SELECT ?hotel WHERE {
  ?hotel wdt:P31 wd:Q27686 ; wdt:P8733 ?rooms .
  FILTER(?rooms >= 2000)
}"
What were the different numeral systems ?,Proto-cuneiform numerals | Egyptian numerals | Chinese numerals Japanese numerals Korean numerals (Sino-Korean) Vietnamese numerals (Sino-Vietnamese) | Aegean numerals | Bengali numerals | Roman numerals | Hebrew numerals | Greek numerals | Armenian numerals | Khmer numerals | Thai numerals | Abjad numerals | Eastern Arabic numerals | Vietnamese numerals (Chữ Nôm) | Glagolitic numerals | Cyrillic numerals | Burmese numerals | Cistercian numerals | Maya numerals | Muisca numerals | Korean numerals (Hangul) | Sinhala numerals | Pentimal runes | Binary | Ternary | Quaternary | Quinary | Senary | Octal | Decimal / Denary | Duodecimal | Hexadecimal | Vigesimal | Sexagesimal | [[Unary numeral system|Unary]](Bijectivebase1) | Balanced ternary | Quater-imaginary base | Golden ratio base,"Proto-Cuneiform numerals|Proto-Cuneiform numerals (lang:en)
computer number format|computer number format (lang:en)
Slavonic numerals|Slavonic numerals (lang:en)
Rumi numeral|Rumi numeral (lang:en)
wd:Q138817557|counting money (lang:en)
...|...
Brahmi numerals|Brahmi numerals (lang:en)
Chinese numerals|Chinese numerals (lang:en)
unary numeral system|unary numeral system (lang:en)
tonal system|tonal system (lang:en)
Yoruba numerals|Yoruba numerals (lang:en)","| system                                   | systemLabel                        |
| ---------------------------------------- | ---------------------------------- |
| Proto-Cuneiform numerals (wd:Q105311667) | Proto-Cuneiform numerals (lang:en) |
| computer number format (wd:Q110427073)   | computer number format (lang:en)   |
| Slavonic numerals (wd:Q111524983)        | Slavonic numerals (lang:en)        |
| Rumi numeral (wd:Q122924415)             | Rumi numeral (lang:en)             |
| wd:Q138817557                            | counting money (lang:en)           |
| ...                                      | ...                                |
| Brahmi numerals (wd:Q430595)             | Brahmi numerals (lang:en)          |
| Chinese numerals (wd:Q683566)            | Chinese numerals (lang:en)         |
| unary numeral system (wd:Q724775)        | unary numeral system (lang:en)     |
| tonal system (wd:Q7820724)               | tonal system (lang:en)             |
| Yoruba numerals (wd:Q8055863)            | Yoruba numerals (lang:en)          |","SELECT ?system ?systemLabel WHERE {
  ?system wdt:P31 wd:Q122653 ; rdfs:label ?systemLabel .
  FILTER(LANG(?systemLabel) = 'en')
}"
What are the mountain ranges with an height larger than 5600 meters ?,Himalayas | Karakoram (Note 2) | Hindu Kush (Note 2) | Hengduan Mountains (Note 2) | Tian Shan | Kunlun | Andes | Hindu Raj | Alaska Range | Saint Elias Mountains | Caucasus Mountains,,,
Which weapons are of the type semi-automatic shotguns ?,Akdal MKA 1919 | Baikal MP-153 | Benelli Raffaello | Benelli Vinci | Beretta 1201FP | Beretta A303 | Beretta AL391 | Beretta Xtrema 2 | Browning Auto-5 | Browning Double Automatic Shotgun | FN SLP | Franchi AL-48 | Franchi SPAS-12 | Franchi SPAS-15 | High Standard Model 10 | Ithaca Mag-10 | Mossberg 930 | MTs 21-12 | Pancor Jackhammer | Remington Model 11-48 | Remington Model 58 | Remington Model 878 | Remington Model 1100 | Remington Model SP-10 | Remington Spartan 453 | Saiga-12 | Sjögren shotgun | TOZ-87 | Vepr-12 | Weatherby SA-08,,,"SELECT ?weapon WHERE {
  ?weapon wdt:P31 wd:Q16000423 .
}"
Which museums are dedicated to chocolate ?,Musée de chocolat Jacques | Chocolala Chocolate Museum | Cadbury World | Imhoff-Schokoladenmuseum | Halloren Schokoladenmuseum | Museum of Chocolate (Pokrov) | Museu de la Xocolata | Republic of Chocolate | [[Hersheys Chocolate World]] | The Hershey Story | Candy Americana Museum | Choco-Story New York,,,"SELECT ?museum ?museumLabel WHERE {
  ?museum wdt:P31 wd:Q125258 .
  ?museum rdfs:label ?museumLabel .
  FILTER(LANG(?museumLabel) = ""en"")
  .
  FILTER(CONTAINS(LCASE(?museumLabel) , ""chocolate""))
}"
